REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
11/2023,120260,9701258005000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258025001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258085004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701257645006,30/03/2016,698584.87,280.49,13164.66,
11/2023,120260,9701257725000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701257945000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258045002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258245001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258305004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258325005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258345006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258385008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258405009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258425000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258445000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258465001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258525004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258545005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258585007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258605008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258625009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258645000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258795001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258815002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258835003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258855004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258955009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258975000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258995000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259015000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259035000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259055001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259075002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259095003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701257805003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701257865006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258505003,30/03/2016,502998.34,201.96,9478.88,
11/2023,170112,9063001955001,07/11/2023,4565000.00,3.23,3.23,
11/2023,120260,9701259195008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259215009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259255000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259295002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259315003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259355005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259375006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259395007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259415008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259475000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259495001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259515002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259535003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259555004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259635008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259695000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259715001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259735002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259775004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259795005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259815006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259835007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259855008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259875009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259995004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258185009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258485002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258565006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258665000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258685001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258875005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258895006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258915007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258935008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259145000,30/03/2016,502998.34,201.96,9478.88,
11/2023,070010,2401003375000,06/12/2022,244572.34,12.12,75.71,
11/2023,120260,9701259175007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259235000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259275001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259335004,16/03/2007,182137.52,159.80,16294.85,
11/2023,120260,9701259675000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259755003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259935001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259955002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259975003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260055001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260075002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260115004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260175007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260195008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260235000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260275001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260295002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260315003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260395007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260415008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258265002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258285003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258365007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258775000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259125000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259435009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259455000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259615007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259655009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701259895000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260015000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260035000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260255000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260435009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260455000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260475000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260495001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260515002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260535003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260555004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260575005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260595006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260615007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260635008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260655009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260675000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260695000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260715001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260735002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261135009,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261155000,30/03/2016,395960.63,158.98,7461.78,
11/2023,170188,8489000045005,01/09/2015,29009.73,12.53,632.15,
11/2023,120260,9701259595006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260095003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260135005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260215009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260335004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260355005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260375006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260755003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260775004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260795005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260815006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260835007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260855008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260875009,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261195001,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261235003,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261255004,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261275005,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261295006,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261395000,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261415001,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261435002,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261455003,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261475004,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261495005,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261515006,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261535007,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261555008,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261575009,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261595000,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261615000,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701260155006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260895000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260915000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260935001,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260955002,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260975003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701260995004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261015003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261035004,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261055005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261075006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261095007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261115008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701261635001,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261735006,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261755007,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261775008,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261795009,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261815000,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261835000,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261855001,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261895003,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261915004,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261935005,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261955006,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261975007,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701261995008,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701262015007,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701262255008,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701262275009,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701262295000,30/03/2016,395960.63,158.98,7461.78,
11/2023,120260,9701262455007,30/03/2016,502998.34,201.96,9478.88,
11/2023,170178,8853000535007,23/03/2019,9494971.50,2323.52,66922.58,
11/2023,154040,9701248555008,28/11/2022,770026.66,39.07,249.12,
11/2023,154040,9701248715005,28/11/2022,785985.41,39.87,254.28,
11/2023,154040,9701249015007,28/11/2022,770026.66,39.07,249.12,
11/2023,154040,9701249255008,25/11/2022,785985.41,40.21,258.45,
11/2023,154040,9701249475008,25/11/2022,785985.41,40.21,258.45,
11/2023,154040,9701249515000,25/11/2022,785985.41,40.21,258.45,
11/2023,154040,9701249555001,25/11/2022,785985.41,40.21,258.45,
11/2023,154040,9701249575002,25/11/2022,785985.41,40.21,258.45,
11/2023,154040,9701264985003,29/11/2022,1219830.00,61.71,392.49,
11/2023,154040,9701265025003,29/11/2022,1296772.89,65.59,417.24,
11/2023,154040,9701265145009,29/11/2022,1222282.23,61.83,393.28,
11/2023,158281,1981000745005,31/10/2022,26090092.40,795.73,5445.34,
11/2023,443033,0288000045000,11/12/2006,9650.00,4.79,495.89,
11/2023,158300,9473000385000,14/10/2019,24489164.74,2934.54,74495.72,
11/2023,070007,1411000295007,11/07/2016,1687018.66,652.31,29496.33,
11/2023,154040,9701248735006,28/11/2022,785985.41,39.87,254.28,
11/2023,120260,9701256905004,30/03/2016,349307.11,140.25,6582.61,
11/2023,120260,9701257045009,30/03/2016,349307.11,140.25,6582.61,
11/2023,120260,9701257105001,30/03/2016,349307.11,140.25,6582.61,
11/2023,120260,9701257205006,30/03/2016,349307.11,140.25,6582.61,
11/2023,120260,9701257425006,30/03/2016,349307.11,140.25,6582.61,
11/2023,255017,0548000045000,14/10/2022,167802.77,5.34,38.10,
11/2023,120260,9701258065003,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258105005,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258125006,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258145007,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258165008,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258205000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701258225000,30/03/2016,502998.34,201.96,9478.88,
11/2023,120260,9701328595006,23/06/2015,66825.66,29.54,1524.66,
11/2023,170021,9701340095000,26/12/2017,359566.97,111.41,4048.18,
11/2023,120260,9701079885006,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701079905007,30/03/2016,149432.72,60.00,2816.02,
11/2023,193009,3323000015002,03/03/2023,560392.13,20.75,99.58,
11/2023,120259,8841001385005,09/05/2022,29997496.92,2399.35,23409.87,
11/2023,120260,9701079925008,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701079945009,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701079965000,30/03/2016,149432.72,60.00,2816.02,
11/2023,193009,3901000065007,03/03/2023,60580.87,2.25,10.77,
11/2023,130067,7097000015009,11/11/2022,134247.84,7.14,47.55,
11/2023,170021,9701157815007,01/12/2014,422714.54,199.27,10963.43,
11/2023,255009,9361000225002,18/08/2015,369000.00,160.13,8115.75,
11/2023,154040,9701015915001,28/11/2022,1021598.21,51.82,330.50,
11/2023,120260,9701079985000,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701080005006,30/03/2016,149432.72,60.00,2816.02,
11/2023,193009,3911000045003,03/03/2023,807490.23,29.91,143.50,
11/2023,170021,9701157805001,01/12/2014,194051.77,91.48,5032.89,
11/2023,153167,6001015285007,28/12/2022,17605245.22,455.00,2674.59,
11/2023,153167,5865002805009,05/02/2021,14702966.46,1195.40,20784.79,
11/2023,010001,9701158005009,21/10/2019,1161823.54,248.81,6287.32,
11/2023,010001,9701158015004,21/10/2019,1161823.54,248.81,6287.32,
11/2023,010001,9701158025000,21/10/2019,1161823.54,248.81,6287.32,
11/2023,120260,9701079675001,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701079695002,30/03/2016,149432.72,60.00,2816.02,
11/2023,153056,5815000875003,22/11/2022,84263.34,2.42,15.68,
11/2023,153056,5815000555009,22/11/2022,341082.19,9.80,63.48,
11/2023,010001,9701158035005,21/10/2019,1161823.54,248.81,6287.32,
11/2023,010001,9701158045000,21/10/2019,1161823.54,248.81,6287.32,
11/2023,010001,9701158055006,21/10/2019,1161823.54,248.81,6287.32,
11/2023,010001,9701158065001,21/10/2019,1161823.54,248.81,6287.32,
11/2023,010001,9701158075007,21/10/2019,1161823.54,248.81,6287.32,
11/2023,153056,5815001035009,22/11/2022,204477.37,5.88,38.06,
11/2023,153056,5815001025003,22/11/2022,161127.72,4.63,29.99,
11/2023,153056,5815001015008,22/11/2022,93455.49,2.68,17.39,
11/2023,153056,5815001005002,22/11/2022,270040.67,7.76,50.26,
11/2023,153056,5815000995009,22/11/2022,217350.66,6.24,40.45,
11/2023,153056,5815000985003,22/11/2022,142070.48,4.08,26.44,
11/2023,153056,5815000975008,22/11/2022,254184.18,7.31,47.31,
11/2023,153056,5815000965002,22/11/2022,283182.02,8.13,52.70,
11/2023,153056,5815000955007,22/11/2022,490744.31,14.10,91.33,
11/2023,153056,5815000945001,22/11/2022,161420.93,4.64,30.04,
11/2023,153056,5815000935006,22/11/2022,166050.59,4.77,30.90,
11/2023,153056,5815000925000,22/11/2022,156118.25,4.49,29.06,
11/2023,153056,5815000915005,22/11/2022,41832.12,1.21,7.79,
11/2023,153056,5815000905000,22/11/2022,59275.05,1.70,11.03,
11/2023,153056,5815000565004,22/11/2022,293661.39,8.43,54.65,
11/2023,120260,9701079715003,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701079735004,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701079755005,30/03/2016,149432.72,60.00,2816.02,
11/2023,010001,9701158085002,21/10/2019,1161823.54,248.81,6287.32,
11/2023,153056,5815000895004,22/11/2022,1129844.07,32.47,210.28,
11/2023,153056,5815000885009,22/11/2022,142185.69,4.08,26.46,
11/2023,153056,5815000575000,22/11/2022,142470.56,4.10,26.52,
11/2023,010001,9701158135000,21/10/2019,1161888.12,248.82,6287.67,
11/2023,010001,9701158145005,21/10/2019,1161888.12,248.82,6287.67,
11/2023,010001,9701158155000,21/10/2019,1161888.13,248.82,6287.67,
11/2023,010001,9701158165006,21/10/2019,1161888.12,248.82,6287.67,
11/2023,010001,9701158175001,21/10/2019,1161888.12,248.82,6287.67,
11/2023,010001,9701158375000,21/10/2019,1161888.13,248.82,6287.67,
11/2023,010001,9701158385006,21/10/2019,1161888.12,248.82,6287.67,
11/2023,173030,9701157575006,31/12/2000,12997.88,8.71,1217.79,
11/2023,250059,6001015235000,26/12/2000,29529.95,19.81,2770.02,
11/2023,200117,6545000015002,30/11/2001,572352.10,661.53,88756.32,
11/2023,153114,8683000025008,28/12/2017,332958.00,57.41,2083.81,
11/2023,120265,3001000155009,26/12/2000,57994.49,38.91,5440.11,
11/2023,120260,9701078215007,30/03/2016,117115.47,47.02,2207.01,
11/2023,120265,3001000175000,26/12/2000,495568.74,332.48,46486.25,
11/2023,785810,8815002765007,22/03/2023,1264718.74,24.16,108.29,
11/2023,170133,7107001305001,13/12/2022,750880.56,20.31,124.45,
11/2023,154040,9701016055006,28/11/2022,1021598.21,51.82,330.50,
11/2023,120260,9701078425001,30/03/2016,131354.91,52.74,2475.35,
11/2023,154040,9701016375000,28/11/2022,1021598.21,51.82,330.50,
11/2023,154048,1077000335006,20/12/2004,292200.75,161.91,18712.10,
11/2023,170043,1389005555007,20/06/2018,193159.20,54.95,1835.48,
11/2023,160014,0255007645007,28/09/2022,600000.00,35.71,264.00,
11/2023,170271,9733000645001,22/04/2021,6785477.20,916.30,14771.29,
11/2023,010001,9701223145000,21/10/2019,80402.34,9.59,242.32,
11/2023,158516,8367000315005,10/10/2017,3557136.26,635.82,23918.09,
11/2023,170053,2027000195009,02/08/2023,219759.27,3.32,7.60,
11/2023,080023,3213000125009,15/08/2014,524341.93,255.34,14507.83,
11/2023,784312,0615000485000,08/04/2005,53940.71,52.83,6008.63,
11/2023,070022,8987000685000,03/05/2022,1034377.05,83.63,824.31,
11/2023,153038,3849001325000,07/11/2022,849170.49,25.43,171.01,
11/2023,090015,9073001325005,23/08/2016,1357304.30,516.42,22981.09,
11/2023,160140,9073001365007,27/08/2001,47688.07,55.77,7571.03,
11/2023,153038,3849001595008,07/11/2022,2085911.98,112.13,754.26,
11/2023,040003,9701223185002,01/06/2012,11097728.60,6691.80,469991.64,
11/2023,153038,3849001625004,07/11/2022,1864032.78,55.80,375.38,
11/2023,193121,0011000035004,01/09/2020,22330.00,3.77,75.32,
11/2023,193121,0003000815009,14/12/2020,2584140.39,221.10,4039.45,
11/2023,255018,1075000075008,13/07/2016,92413.20,19.88,898.52,
11/2023,160140,9017000075004,18/02/2009,1284000.00,554.75,50047.85,
11/2023,201033,0021000055002,01/08/2017,98001.75,18.07,700.75,
11/2023,080020,9227000185004,31/01/2018,2374318.58,723.37,25849.65,
11/2023,170112,9051002635007,27/09/2019,74523.30,16.22,416.29,
11/2023,200354,9165001125001,31/05/2022,1100000.00,47.05,441.88,
11/2023,170127,5879001195002,15/08/2018,4990.00,1.37,44.78,
11/2023,153038,3849002035006,07/11/2022,5107769.13,152.92,1028.61,
11/2023,170127,5879001235004,06/08/2018,5660.00,1.57,51.27,
11/2023,114627,9445000415000,28/04/2022,625296.12,28.40,282.35,
11/2023,170127,5879001255005,06/08/2018,5660.00,1.57,51.27,
11/2023,170127,5879001295007,06/08/2018,5660.00,1.57,51.27,
11/2023,170127,5879001415002,06/08/2018,5660.00,1.57,51.27,
11/2023,782320,3105001625008,14/12/2021,477081.91,26.84,327.17,
11/2023,201032,0605001925007,10/10/2022,1953822.00,112.91,812.15,
11/2023,170127,5879001435003,06/08/2018,5660.00,1.57,51.27,
11/2023,160065,9701281325008,28/12/2000,54625.55,65.79,9196.41,
11/2023,170127,5879001495006,17/08/2018,5660.00,1.56,50.69,
11/2023,170127,5879001535008,06/08/2018,5660.00,1.57,51.27,
11/2023,170127,5879001555009,06/08/2018,5660.00,1.57,51.27,
11/2023,160065,9733000925004,20/10/2000,391716.52,475.66,67038.44,
11/2023,070023,9445000175000,10/04/2023,1537658.84,48.53,202.23,
11/2023,160298,5865001165006,22/09/2015,12379.91,2.96,148.15,
11/2023,170127,5879001695005,17/08/2018,5660.00,1.56,50.69,
11/2023,170127,5879001755008,24/11/2017,4120.16,1.30,47.77,
11/2023,170211,0255007935005,27/09/2023,89999.00,0.35,0.49,
11/2023,170127,5879002015008,06/08/2018,5660.00,1.57,51.27,
11/2023,160065,9733000965006,30/10/2000,391716.52,475.11,66879.70,
11/2023,170127,5879001795000,24/11/2017,4120.16,1.30,47.77,
11/2023,130026,1353000095007,08/03/2023,4893.64,0.10,0.47,
11/2023,170127,5879001835001,06/08/2018,5660.00,1.57,51.27,
11/2023,170127,5879001855002,17/08/2018,5660.00,1.56,50.69,
11/2023,170127,5879001875003,06/08/2018,5660.00,1.57,51.27,
11/2023,170127,5879001895004,17/08/2018,5660.00,1.56,50.69,
11/2023,170127,5879001915005,17/08/2018,5660.00,1.56,50.69,
11/2023,170127,5879001935006,17/08/2018,5660.00,1.56,50.69,
11/2023,170127,5879001955007,06/08/2018,5660.00,1.57,51.27,
11/2023,170127,5879001975008,17/08/2018,5660.00,1.56,50.69,
11/2023,170127,5879001995009,26/11/2017,4120.16,1.29,47.68,
11/2023,170211,0255007875002,25/09/2023,69999.00,0.29,0.41,
11/2023,170211,0255007895003,25/09/2023,84999.00,0.35,0.50,
11/2023,170211,0255007915004,25/09/2023,89999.00,0.36,0.52,
11/2023,173030,9701157555005,31/12/2000,12997.88,8.71,1217.79,
11/2023,154040,9701016385006,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016395001,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016405007,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016415002,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016425008,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016435003,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016445009,28/11/2022,1021598.21,51.82,330.50,
11/2023,120260,9701078565008,30/03/2016,137917.20,30.84,1447.44,
11/2023,120260,9701078605000,30/03/2016,130237.94,29.12,1366.84,
11/2023,120260,9701078625000,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701078645001,30/03/2016,71029.00,28.51,1338.52,
11/2023,154040,9701016455004,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016465000,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016485000,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016495006,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016505001,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016515007,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016525002,28/11/2022,1021598.21,51.82,330.50,
11/2023,154040,9701016535008,28/11/2022,1021598.21,51.82,330.50,
11/2023,120260,9701078665002,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701078685003,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701078705004,30/03/2016,149432.72,60.00,2816.02,
11/2023,201033,0003004315000,17/07/2017,2701338.55,900.08,35134.68,
11/2023,153056,5865000255001,06/12/2022,3242798.54,89.54,559.07,
11/2023,153056,5819002725001,21/11/2022,32756.48,0.94,6.13,
11/2023,153056,5819002715006,21/11/2022,214947.45,6.19,40.22,
11/2023,153056,5819002705000,21/11/2022,304103.84,8.76,56.90,
11/2023,153056,5819000865000,21/11/2022,791974.55,22.82,148.19,
11/2023,090026,9701058435001,15/05/2023,456182.36,5.38,19.29,
11/2023,120260,9701079415000,30/03/2016,149432.72,60.00,2816.02,
11/2023,120260,9701079435000,30/03/2016,149432.72,60.00,2816.02,
11/2023,173030,9701157425004,30/11/2004,407159.30,226.27,26224.84,
11/2023,120260,9373008805001,07/11/2023,4133287.87,5.25,5.25,
11/2023,120260,9373000205005,07/11/2023,4720025.20,3.34,3.34,
11/2023,153056,5865002935000,19/08/2022,6055658.74,220.17,1774.22,
