REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
03/2024,154039,0255011025000,24/01/2023,682067.75,23.56,170.27,
03/2024,154039,0255011015004,24/01/2023,682067.75,23.56,170.27,
03/2024,154039,0255011005009,24/01/2023,671298.08,23.19,167.59,
03/2024,154039,0255010995005,24/01/2023,577142.14,19.94,144.08,
03/2024,170188,8845001755000,01/02/2020,630000.00,78.61,1947.07,
03/2024,154040,9701017455008,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017465003,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017475009,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017485004,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017495000,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017505005,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017515000,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017525006,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017535001,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017545007,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017555002,28/11/2022,690436.06,48.69,396.56,
03/2024,154040,9701017565008,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017575003,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017585009,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017595004,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017605000,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017615005,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017625000,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017635006,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017645001,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017655007,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017685003,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701017695009,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701017705004,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018785001,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018795007,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018805002,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018815008,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018825003,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018835009,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018845004,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018855000,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018875000,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018885006,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018895001,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018905007,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018915002,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018925008,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018935003,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018945009,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018955004,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018965000,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018975005,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018985000,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701018995006,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701019005000,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701019015005,28/11/2022,1292707.31,91.16,742.48,
03/2024,200008,7107001735006,26/11/2018,6620000.00,1909.10,60587.33,
03/2024,170127,6001006175008,17/03/2015,10668.95,5.22,279.41,
03/2024,170127,6001007645008,18/03/2015,7107.85,3.47,186.03,
03/2024,154040,9701016545003,02/03/2021,694145.98,114.69,2110.18,
03/2024,154040,9701016555009,02/03/2021,694145.98,114.69,2110.18,
03/2024,154040,9701016565004,02/03/2021,694145.98,114.69,2110.18,
03/2024,154040,9701016575000,02/03/2021,694145.98,114.69,2110.18,
03/2024,154040,9701016585005,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016595000,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016605006,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016615001,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016625007,28/11/2022,1021598.08,72.03,586.76,
03/2024,154040,9701016635002,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016645008,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016655003,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016665009,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016675004,28/11/2022,1021598.21,72.03,586.76,
03/2024,170043,1389002915002,19/09/2022,1574776.77,127.46,1181.97,
03/2024,154040,9701016685000,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016695005,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701016705000,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701021885003,29/11/2022,111880.25,4.38,35.64,
03/2024,154040,9701021895009,29/11/2022,138108.72,5.42,44.00,
03/2024,154040,9701021905004,29/11/2022,138108.72,5.42,44.00,
03/2024,154040,9701021915000,29/11/2022,111880.25,4.38,35.64,
03/2024,154040,9701021925005,29/11/2022,104251.41,4.08,33.21,
03/2024,154040,9701021935000,29/11/2022,140064.93,5.49,44.62,
03/2024,154040,9701021945006,29/11/2022,140064.93,5.49,44.62,
03/2024,154040,9701021955001,29/11/2022,104251.41,4.08,33.21,
03/2024,154040,9701021965007,19/09/2015,41662.06,10.72,541.12,
03/2024,154040,9701021975002,19/09/2015,51423.75,13.22,667.90,
03/2024,154040,9701021985008,29/11/2022,138108.72,5.42,44.00,
03/2024,154040,9701021995003,29/11/2022,111880.25,4.38,35.64,
03/2024,154040,9701022005007,29/11/2022,104251.41,4.08,33.21,
03/2024,154040,9701022015002,29/11/2022,140064.93,5.49,44.62,
03/2024,154040,9701022025008,29/11/2022,262204.16,10.28,83.53,
03/2024,154040,9701022035003,29/11/2022,104251.41,4.08,33.21,
03/2024,154040,9701022045009,29/11/2022,111880.25,4.38,35.64,
03/2024,154040,9701022055004,29/11/2022,140064.93,5.49,44.62,
03/2024,154040,9701022065000,29/11/2022,155833.56,6.10,49.64,
03/2024,154040,9701022115007,29/11/2022,155833.56,6.10,49.64,
03/2024,154040,9701342735006,24/11/2022,492005.66,34.99,287.23,
03/2024,154040,9701338445007,24/11/2022,743508.27,52.87,434.05,
03/2024,154040,9701338435001,24/11/2022,566030.25,40.25,330.44,
03/2024,154040,9701338425006,24/11/2022,566030.25,40.25,330.44,
03/2024,154040,9701338415000,24/11/2022,566030.25,40.25,330.44,
03/2024,154040,9701338405005,24/11/2022,566030.25,40.25,330.44,
03/2024,154040,9701338395000,24/11/2022,743508.27,52.87,434.05,
03/2024,154040,9701338385004,24/11/2022,743508.27,52.87,434.05,
03/2024,154040,9701338375009,24/11/2022,568771.14,40.44,332.04,
03/2024,154040,9701338365003,24/11/2022,566030.25,40.25,330.44,
03/2024,154040,9701338355008,24/11/2022,566030.25,40.25,330.44,
03/2024,154040,9701338345002,24/11/2022,566030.25,40.25,330.44,
03/2024,154040,9701024515002,24/11/2022,743508.27,52.87,434.05,
03/2024,154040,9701024635008,29/11/2022,751269.87,52.86,429.73,
03/2024,154040,9701024655009,29/11/2022,563840.91,39.67,322.52,
03/2024,154040,9701024665004,29/11/2022,563840.91,39.67,322.52,
03/2024,154040,9701024675000,29/11/2022,563840.91,39.67,322.52,
03/2024,154040,9701024685005,29/11/2022,751269.87,52.86,429.73,
03/2024,781600,5703000215003,29/05/2018,163193.70,51.46,1783.40,
03/2024,170043,1455000015006,20/06/2018,63763.70,11.09,380.11,
03/2024,170168,7071000355000,17/06/2020,7714560.00,1571.05,35442.12,
03/2024,160036,3849000795003,30/06/2012,10950973.36,6974.21,484547.54,
03/2024,153164,8841000745008,10/10/2023,1125636.98,14.71,45.07,
03/2024,170104,5705000155007,16/05/2023,244582.57,6.17,33.50,
03/2024,153062,4123000385007,08/02/2024,57805608.26,209.09,209.09,
03/2024,781600,5703000205008,29/05/2018,153064.44,48.27,1672.71,
03/2024,201035,0139000805000,14/06/2023,162115.00,6.65,32.97,
03/2024,158425,5603000035009,01/12/2022,81713503.36,3188.62,25817.91,
03/2024,781600,5703000195002,29/05/2018,801224.79,252.66,8755.89,
03/2024,781600,5703000185007,29/05/2018,181145.01,57.13,1979.58,
03/2024,170199,9233000105005,09/11/2010,327476.86,237.77,18816.56,
03/2024,070010,2531002355003,13/09/2023,851408.76,23.39,81.80,
03/2024,160065,9701050495005,03/07/2018,111221.49,34.49,1175.88,
03/2024,160163,0605000295000,25/04/2016,1147255.80,492.31,23127.12,
03/2024,090019,8089000105002,07/12/2022,12524460.31,866.36,6931.15,
03/2024,010001,9701156655006,21/10/2019,1237394.20,296.21,7829.05,
03/2024,090019,8105001375009,07/12/2022,128087977.49,8860.28,70885.07,
03/2024,130128,0007000315009,31/07/2012,491619.71,138.14,9528.71,
03/2024,130128,0677000015004,31/07/2012,87155.80,55.11,3800.88,
03/2024,130128,0039000255004,31/07/2012,156622.84,99.02,6830.34,
03/2024,240021,9707000095002,25/11/2020,2769652.20,277.14,5532.51,
03/2024,240021,9707000245004,09/01/2020,1129257.36,143.06,3596.49,
03/2024,240021,9707000325008,31/03/2020,45444000.00,5448.08,129757.27,
03/2024,240021,9707000395006,31/03/2020,4430244.00,953.69,22713.94,
03/2024,130128,0679000015000,31/07/2012,150554.85,95.19,6565.72,
03/2024,201033,0007000255006,25/07/2017,55499.52,20.05,794.31,
03/2024,201033,0007000265001,25/07/2017,80941.81,29.24,1158.44,
03/2024,170098,5293000075000,04/05/2020,114528.09,24.08,560.18,
03/2024,201033,0007000345005,15/03/2024,4239372.15,1.45,1.45,
03/2024,201033,0007000195003,26/07/2017,35565.06,12.84,508.59,
03/2024,373082,0003001425000,23/06/2015,511254611.25,135197.11,7020642.97,
03/2024,170098,5085000075007,29/12/2020,100390.17,7.79,151.25,
03/2024,423034,5133000065005,23/06/2000,124505.89,89.49,12554.06,
03/2024,170098,5183000015004,11/03/2021,552716.21,90.58,1653.46,
03/2024,170094,5293000015008,01/09/2019,1031684.50,254.65,6935.90,
03/2024,170098,5341000015001,16/11/2020,143034.04,14.42,289.94,
03/2024,170098,5341000045008,16/11/2020,90703.80,9.14,183.86,
03/2024,170098,5355000015001,22/04/2021,686998.96,48.13,845.95,
03/2024,170098,5391000015008,16/11/2020,18406.48,3.34,67.00,
03/2024,170097,5401000285006,31/03/2021,3056504.18,218.59,3919.48,
03/2024,170097,5401000745007,21/06/2018,54208.81,16.90,579.69,
03/2024,170188,8599000215001,25/08/2015,1200000.00,311.06,15836.96,
03/2024,120260,9701092925008,30/03/2016,134775.00,58.36,2765.87,
03/2024,154040,9701055005006,29/11/2022,446203.07,17.48,142.14,
03/2024,742030,7145000285000,17/05/2005,127591.90,130.68,14561.43,
03/2024,154040,9701060085004,29/11/2022,823628.92,57.95,471.12,
03/2024,154040,9701061035000,29/11/2022,698548.20,49.16,399.58,
03/2024,160140,9073001385008,12/02/2010,65448.72,50.15,4187.29,
03/2024,160298,5883001685008,22/10/2015,316.68,0.14,7.23,
03/2024,170178,8585000065000,25/03/2019,270384.00,73.19,2182.08,
03/2024,170188,8587000025004,26/08/2015,300000.00,139.60,7104.69,
03/2024,154040,9701061045006,29/11/2022,698548.20,49.16,399.58,
03/2024,154040,9701061055001,29/11/2022,698548.20,49.16,399.58,
03/2024,154040,9701061065007,29/11/2022,698548.20,49.16,399.58,
03/2024,154040,9701061075002,29/11/2022,679552.52,47.82,388.71,
03/2024,120260,9701090445009,30/03/2016,619184.52,268.10,12706.97,
03/2024,154040,9701061085008,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061095003,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061105009,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061115004,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061125000,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061135005,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061145000,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061155006,29/11/2022,698548.20,49.16,399.58,
03/2024,154040,9701061165001,29/11/2022,698548.20,49.16,399.58,
03/2024,154040,9701061175007,29/11/2022,698548.20,49.16,399.58,
03/2024,154040,9701061185002,29/11/2022,698548.20,49.16,399.58,
03/2024,154040,9701061195008,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061205003,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061215009,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061225004,29/11/2022,679552.52,47.82,388.71,
03/2024,154040,9701061235000,29/11/2022,814787.95,57.34,466.07,
03/2024,120260,9701090455004,30/03/2016,610987.37,264.55,12538.75,
03/2024,154040,9701025365004,29/11/2022,1304390.49,91.78,746.12,
03/2024,154040,9701025375000,29/11/2022,1316659.00,92.64,753.14,
03/2024,154040,9701025385005,29/11/2022,1397030.37,98.31,799.12,
03/2024,154040,9701025395000,29/11/2022,1397030.37,98.31,799.12,
03/2024,154040,9701025405006,29/11/2022,1304390.49,91.78,746.12,
03/2024,154040,9701025415001,29/11/2022,1316659.00,92.64,753.14,
03/2024,154040,9701025425007,29/11/2022,976228.29,68.69,558.41,
03/2024,154040,9701025435002,29/11/2022,1682544.83,118.39,962.43,
03/2024,154040,9701025445008,29/11/2022,1304390.49,91.78,746.12,
03/2024,154040,9701025455003,29/11/2022,1316659.00,92.64,753.14,
03/2024,154040,9701025465009,29/11/2022,1397030.37,98.31,799.12,
03/2024,154040,9701025475004,29/11/2022,1397030.37,98.31,799.12,
03/2024,154040,9701025485000,29/11/2022,1304390.49,91.78,746.12,
03/2024,154040,9701025495005,29/11/2022,1316659.00,92.64,753.14,
03/2024,154040,9701025505000,19/09/2015,660520.25,304.98,15404.42,
03/2024,154040,9701025515006,29/11/2022,1682544.83,118.39,962.43,
03/2024,154040,9701025525001,29/11/2022,1304390.49,91.78,746.12,
03/2024,403201,6001012505006,05/11/2020,260493.96,47.58,965.17,
03/2024,154040,9701025535007,29/11/2022,1316659.00,92.64,753.14,
03/2024,154040,9701025545002,29/11/2022,1397030.37,98.31,799.12,
03/2024,154040,9701025935005,29/11/2022,238176.60,16.76,136.24,
03/2024,154040,9701025955006,29/11/2022,1397116.30,98.30,799.16,
03/2024,154040,9701025965001,29/11/2022,976232.27,68.69,558.41,
03/2024,154040,9701026485003,29/11/2022,1247556.75,87.79,713.62,
03/2024,154040,9701026495009,29/11/2022,1613911.98,113.56,923.17,
03/2024,154040,9701026505004,29/11/2022,943360.25,66.38,539.61,
03/2024,154040,9701026515000,29/11/2022,1343417.99,94.53,768.45,
03/2024,154040,9701026525005,29/11/2022,1343417.99,94.53,768.45,
03/2024,154040,9701026535000,29/11/2022,1613911.98,113.56,923.17,
03/2024,154040,9701026545006,29/11/2022,943360.25,66.38,539.61,
03/2024,154040,9701026555001,29/11/2022,1245569.58,87.65,712.48,
03/2024,154040,9701026565007,29/11/2022,1247556.75,87.79,713.62,
03/2024,154040,9701026575002,29/11/2022,1613911.98,113.56,923.17,
03/2024,154040,9701026585008,29/11/2022,943360.25,66.38,539.61,
03/2024,154040,9701026595003,29/11/2022,1343417.99,94.53,768.45,
03/2024,154040,9701026605009,29/11/2022,1343417.99,94.53,768.45,
03/2024,154040,9701026615004,29/11/2022,1613911.98,113.56,923.17,
03/2024,154040,9701026625000,25/11/2022,1232377.53,87.45,716.54,
03/2024,154040,9701026635005,29/11/2022,1245569.58,87.65,712.48,
03/2024,154040,9701026645000,29/11/2022,1247556.75,87.79,713.62,
03/2024,154040,9701026655006,29/11/2022,1613911.98,113.56,923.17,
03/2024,154040,9701026665001,29/11/2022,943360.25,66.38,539.61,
03/2024,154040,9701026675007,29/11/2022,1343417.99,94.53,768.45,
03/2024,154040,9701026685002,29/11/2022,1343417.99,94.53,768.45,
03/2024,154040,9701026695008,29/11/2022,1613911.98,113.56,923.17,
03/2024,154040,9701027185003,29/11/2022,1245595.07,87.64,712.49,
03/2024,154040,9701027195009,29/11/2022,1245595.07,87.64,712.49,
03/2024,154040,9701027205004,29/11/2022,1613550.37,113.54,922.97,
03/2024,154040,9701027215000,29/11/2022,940913.06,66.21,538.21,
03/2024,154040,9701027225005,29/11/2022,1341538.41,94.39,767.37,
03/2024,154040,9701027235000,29/11/2022,1341538.41,94.39,767.37,
03/2024,154040,9701027245006,29/11/2022,1245595.07,87.64,712.49,
03/2024,154040,9701027255001,29/11/2022,1245595.07,87.64,712.49,
03/2024,154040,9701027265007,29/11/2022,1613550.37,113.54,922.97,
03/2024,154040,9701027275002,29/11/2022,940913.06,66.21,538.21,
03/2024,154040,9701027285008,29/11/2022,1341538.41,94.39,767.37,
03/2024,154040,9701027295003,29/11/2022,204049.37,14.36,116.72,
03/2024,154040,9701027315004,29/11/2022,1330988.30,93.66,761.34,
03/2024,154040,9701027325000,29/11/2022,930080.63,65.45,532.02,
03/2024,154040,9701027335005,29/11/2022,1603824.82,112.85,917.40,
03/2024,154040,9701027345000,29/11/2022,1253477.76,88.20,717.00,
03/2024,154040,9701027355006,29/11/2022,1242745.78,87.44,710.86,
03/2024,154040,9701027365001,29/11/2022,930080.63,65.45,532.02,
03/2024,154040,9701027375007,29/11/2022,1603824.82,112.85,917.40,
03/2024,154040,9701027385002,29/11/2022,1330988.30,93.66,761.34,
03/2024,154040,9701027395008,29/11/2022,1330988.30,93.66,761.34,
03/2024,154040,9701027405003,29/11/2022,930080.63,65.45,532.02,
03/2024,154040,9701025975007,29/11/2022,1684048.54,118.49,963.29,
03/2024,154040,9701025985002,29/11/2022,1304393.29,91.79,746.13,
03/2024,154040,9701025995008,29/11/2022,1316661.77,92.64,753.14,
03/2024,154040,9701060095000,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060105005,25/11/2022,1099776.52,78.04,639.44,
03/2024,154040,9701060125006,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060135001,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060145007,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060155002,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060165008,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060175003,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060185009,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060195004,29/11/2022,823628.92,57.95,471.12,
03/2024,154040,9701060205000,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060215005,29/11/2022,823628.92,57.95,471.12,
03/2024,154040,9701060225000,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060235006,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060245001,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060255007,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060265002,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060275008,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701060285003,29/11/2022,797628.17,56.12,456.25,
03/2024,154040,9701060295009,29/11/2022,911115.00,64.11,521.17,
03/2024,154040,9701055195000,29/11/2022,105511.73,4.13,33.61,
03/2024,154040,9701058825004,11/05/2018,493552.90,156.96,5485.03,
03/2024,154040,9701058835000,28/11/2022,717563.89,50.60,412.14,
03/2024,193001,1107000025002,25/06/2018,25000.00,4.33,148.32,
03/2024,795380,5655000085009,15/12/2016,14129165.36,3102.39,134033.53,
03/2024,170036,1115000015008,19/08/2003,70891.58,79.33,9654.92,
03/2024,170127,6001010455001,23/03/2015,20612.27,10.07,537.85,
03/2024,170127,6001010265008,23/03/2015,30412.95,14.86,793.59,
03/2024,160488,6645000115003,30/07/2007,138325.06,69.68,6860.37,
03/2024,742030,7145000445007,17/05/2005,174586.89,178.81,19924.73,
03/2024,154040,9701055055003,29/11/2022,926161.85,65.17,529.77,
03/2024,154040,9701055105000,29/11/2022,1374390.17,53.86,437.83,
03/2024,154040,9701054915009,29/11/2022,419459.95,16.43,133.62,
03/2024,154040,9701054925004,29/11/2022,419459.95,16.43,133.62,
03/2024,154040,9701054935000,29/11/2022,419459.95,16.43,133.62,
03/2024,120260,9701090415002,30/03/2016,619184.52,268.10,12706.97,
03/2024,154040,9701054945005,29/11/2022,419459.95,16.43,133.62,
03/2024,154040,9701054955000,29/11/2022,419459.95,16.43,133.62,
03/2024,154040,9701054965006,29/11/2022,502111.69,19.67,159.95,
03/2024,154040,9701054975001,29/11/2022,592515.04,23.22,188.75,
03/2024,154040,9701054985007,29/11/2022,580596.90,22.76,184.96,
03/2024,154040,9701054995002,29/11/2022,478372.32,18.74,152.39,
03/2024,154040,9701055015001,29/11/2022,580596.90,22.76,184.96,
03/2024,154040,9701055025007,29/11/2022,592515.04,23.22,188.75,
03/2024,154040,9701055115006,29/11/2022,1374390.17,53.86,437.83,
03/2024,154040,9701055135007,29/11/2022,1374390.17,53.86,437.83,
03/2024,154040,9701055145002,29/11/2022,1436405.40,56.28,457.58,
03/2024,154040,9701055155008,29/11/2022,1436405.40,56.28,457.58,
03/2024,154040,9701055165003,29/11/2022,1129339.91,44.25,359.76,
03/2024,154040,9701055175009,24/11/2022,195333.18,7.74,63.51,
03/2024,154040,9701055185004,29/11/2022,105511.73,4.13,33.61,
03/2024,170127,6001008695009,20/03/2015,44539.69,21.78,1164.33,
03/2024,344042,6001011705001,31/08/2015,9012074.66,4186.62,212747.33,
03/2024,344042,6001011945002,26/10/2013,485070.02,152.61,9414.15,
03/2024,344042,6001012545008,26/10/2013,59987.95,18.87,1164.23,
03/2024,344042,6001012555003,26/10/2013,83726.50,26.34,1624.95,
03/2024,344042,6001012565009,26/10/2013,90918.97,28.61,1764.54,
03/2024,120260,9701075105006,30/03/2016,216984.75,93.95,4452.98,
03/2024,170188,8801010705000,10/08/2015,215972.46,56.26,2877.58,
03/2024,170188,8801010715005,10/08/2015,375596.30,97.83,5004.38,
03/2024,170188,8801002565008,07/08/2015,200000.00,52.14,2669.83,
03/2024,170188,8817000035008,29/09/2015,103419.79,26.51,1334.63,
03/2024,170183,8845000025008,16/02/2019,2001470.00,307.84,9362.40,
03/2024,170188,8863000135006,16/09/2015,82276.65,21.18,1070.69,
03/2024,170188,8881000075001,23/10/2015,3000.00,1.37,68.45,
03/2024,170188,8881000105008,23/10/2015,120000.00,54.80,2737.86,
03/2024,170188,8887000025003,23/10/2015,107264.97,27.28,1362.94,
03/2024,120260,9701091075000,30/03/2016,548341.38,237.43,11253.12,
03/2024,120260,9701089975008,30/03/2016,204528.68,88.56,4197.36,
03/2024,120260,9701089985003,30/03/2016,223490.29,96.77,4586.49,
03/2024,120260,9701089995009,30/03/2016,204528.68,88.56,4197.36,
03/2024,120260,9701090355000,30/03/2016,619184.52,268.10,12706.97,
03/2024,120260,9701089655003,30/03/2016,204528.68,88.56,4197.36,
03/2024,120260,9701088685006,30/03/2016,223490.29,96.77,4586.49,
03/2024,170151,6953000025004,30/10/2012,571285.35,353.46,23861.05,
03/2024,170127,6001010425005,23/03/2015,5952.32,2.91,155.32,
03/2024,154040,9701016715006,28/11/2022,1021598.21,72.03,586.76,
03/2024,154040,9701017715000,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701019025000,28/11/2022,1292707.31,91.16,742.48,
03/2024,154040,9701022125002,29/11/2022,339099.72,13.28,108.02,
03/2024,154040,9701024695000,29/11/2022,751269.87,52.86,429.73,
03/2024,154040,9701027415009,29/11/2022,1603824.82,112.85,917.40,
03/2024,153031,7107002205000,20/09/2022,1116544.29,90.20,835.04,
03/2024,789311,7115000225005,07/06/2005,15000.00,8.53,947.57,
03/2024,080007,3913000265000,12/04/2023,3159337.94,159.26,950.97,
03/2024,200114,3515000895004,11/10/2022,1218042.67,52.69,469.86,
03/2024,170127,5879000115005,23/11/2017,4120.16,1.42,53.27,
03/2024,200114,3833000035002,11/10/2022,207972.49,8.99,80.22,
03/2024,200114,3873000035001,11/10/2022,708707.70,30.65,273.38,
03/2024,200038,5705004085003,19/09/2022,950000.00,42.82,397.10,
03/2024,170029,0807000015006,17/03/2021,645241.39,58.57,1063.46,
03/2024,120260,9701090425008,30/03/2016,610987.37,264.55,12538.75,
03/2024,158290,0957000095002,07/06/2018,5204850.73,910.18,31410.29,
03/2024,370003,9701014575002,27/11/2020,3295358.19,591.11,11781.12,
03/2024,170107,9051012635000,02/05/2023,2675844.00,126.92,717.00,
03/2024,170112,9051001355000,02/05/2022,48042.00,4.89,56.38,
03/2024,170112,9051000265008,02/05/2022,15276114.00,1554.91,17927.98,
03/2024,120260,9701090435003,30/03/2016,610987.37,264.55,12538.75,
03/2024,201033,0005000175006,21/07/2017,96807.79,35.03,1390.06,
03/2024,255011,9119000045000,21/12/2022,292286.71,19.61,152.46,
03/2024,400081,8291000025003,19/11/2020,337756.11,60.99,1223.39,
03/2024,170173,8239000025005,11/11/2015,200166.62,90.84,4510.76,
03/2024,154040,9701027425004,29/11/2022,1253477.76,88.20,717.00,
03/2024,154040,9701027435000,29/11/2022,1242745.78,87.44,710.86,
03/2024,154040,9701027445005,29/11/2022,930080.63,65.45,532.02,
03/2024,154040,9701027455000,29/11/2022,1603824.82,112.85,917.40,
03/2024,154040,9701027465006,29/11/2022,1330988.30,93.66,761.34,
03/2024,154040,9701027475001,29/11/2022,1330988.30,93.66,761.34,
03/2024,154040,9701027485007,29/11/2022,930080.63,65.45,532.02,
03/2024,154040,9701027495002,29/11/2022,1603824.82,112.85,917.40,
03/2024,154040,9701027505008,29/11/2022,1253477.76,88.20,717.00,
03/2024,154040,9701027515003,29/11/2022,1242745.78,87.44,710.86,
03/2024,154040,9701027525009,29/11/2022,930080.63,65.45,532.02,
03/2024,154040,9701027535004,29/11/2022,1603824.82,112.85,917.40,
03/2024,154040,9701027545000,29/11/2022,1330988.30,93.66,761.34,
03/2024,154040,9701027555005,29/11/2022,1330988.30,93.66,761.34,
03/2024,154040,9701027565000,29/11/2022,930080.63,65.45,532.02,
03/2024,154040,9701027575006,29/11/2022,1603824.82,112.85,917.40,
03/2024,154040,9701027585001,29/11/2022,1253477.76,88.20,717.00,
03/2024,154040,9701027595007,29/11/2022,1242745.78,87.44,710.86,
03/2024,154040,9701027605002,29/11/2022,930080.63,65.45,532.02,
03/2024,154040,9701027615008,29/11/2022,1603824.82,112.85,917.40,
03/2024,120260,9701090365005,30/03/2016,610987.37,264.55,12538.75,
03/2024,120260,9701090375000,30/03/2016,610987.37,264.55,12538.75,
03/2024,120260,9701090395001,30/03/2016,610987.37,264.55,12538.75,
03/2024,120260,9701090405007,30/03/2016,619184.52,268.10,12706.97,
03/2024,120260,9701090465000,30/03/2016,610987.37,264.55,12538.75,
03/2024,120260,9701090475005,30/03/2016,610987.37,264.55,12538.75,
03/2024,120260,9701090485000,30/03/2016,619184.52,268.10,12706.97,
03/2024,120260,9701090495006,30/03/2016,619184.52,268.10,12706.97,
03/2024,120260,9701090505001,30/03/2016,610987.37,264.55,12538.75,
03/2024,120260,9701090515007,30/03/2016,610987.37,264.55,12538.75,
03/2024,120260,9701090525002,30/03/2016,610987.37,264.55,12538.75,
03/2024,120260,9701090535008,30/03/2016,619184.52,268.10,12706.97,
