REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
04/2020,110001,9701031875000,02/10/2019,408405.57,11.53,43.67,,01/04/2020
04/2020,110001,9701030245003,02/10/2019,244948.20,6.91,26.19,,01/04/2020
04/2020,170192,9047001865000,24/04/2018,1866885.25,108.18,1356.46,,01/04/2020
04/2020,160140,9047000305001,17/03/2009,670125.00,217.67,14790.75,,01/04/2020
04/2020,130077,9047001995001,04/05/2015,245803.98,35.67,1092.74,,01/04/2020
04/2020,170067,2845000055001,10/06/2015,62938.55,16.07,482.22,,01/04/2020
04/2020,158381,2785000515005,14/05/2018,15202007.03,856.54,10454.28,,01/04/2020
04/2020,153103,1761000105009,19/10/2015,37620988.80,4952.00,137841.80,,01/04/2020
04/2020,120260,9701005405000,24/02/2016,4363071.69,529.49,13608.97,,01/04/2020
04/2020,751500,5851000145001,30/11/2015,6321.89,0.81,22.00,,01/04/2020
04/2020,090006,1389000015004,20/08/2001,2590582.84,2543.59,290100.68,,01/04/2020
04/2020,255006,1537000405007,27/11/2017,79191.26,5.53,82.97,,01/04/2020
04/2020,170127,6001013775007,27/01/2015,2234410.13,341.64,11018.44,,01/04/2020
04/2020,784320,0921002715007,19/05/2005,35000.00,27.46,2506.21,,01/04/2020
04/2020,153045,1389008975007,31/12/2014,291000.00,45.13,1475.64,,01/04/2020
04/2020,153045,1389011945008,31/12/2014,1977700.00,306.68,10028.76,,01/04/2020
04/2020,153045,1389008345003,31/12/2014,10700.00,1.66,54.26,,01/04/2020
04/2020,153045,1389008435002,31/12/2014,56100.00,8.70,284.48,,01/04/2020
04/2020,153045,1389008415001,31/12/2014,45100.00,7.00,228.70,,01/04/2020
04/2020,153045,1389008405006,31/12/2014,2800.00,0.44,14.20,,01/04/2020
04/2020,153045,1389008385005,31/12/2014,11840.00,1.84,60.04,,01/04/2020
04/2020,153045,1389008375000,31/12/2014,253300.00,39.27,1284.46,,01/04/2020
04/2020,153045,1389008365004,31/12/2014,74200.00,11.50,376.26,,01/04/2020
04/2020,153045,1389008355009,31/12/2014,19800.00,3.07,100.40,,01/04/2020
04/2020,153045,1389008425007,31/12/2014,2300.00,0.35,11.66,,01/04/2020
04/2020,153045,1389008395000,31/12/2014,3100.00,0.48,15.72,,01/04/2020
04/2020,393018,5637000045009,12/09/2012,39659.11,8.82,412.07,,01/04/2020
04/2020,255002,2833000125006,16/01/2020,63997.58,0.83,1.69,,01/04/2020
04/2020,120260,9701075255008,30/03/2016,216984.75,46.19,1160.20,,01/04/2020
04/2020,160065,9701023065003,28/12/2000,76245.82,77.45,9136.06,,01/04/2020
04/2020,154043,5403000315009,27/10/2004,432048.15,195.89,18541.01,,01/04/2020
04/2020,170021,9701039735003,01/12/2014,232830.94,65.83,2185.84,,01/04/2020
04/2020,154040,9701016945001,22/05/2018,694145.98,69.42,838.12,,01/04/2020
04/2020,153063,0411003485006,30/12/2005,1429066.80,598.73,52389.06,,01/04/2020
04/2020,784000,0803000295006,23/03/2016,172104.34,36.81,928.88,,01/04/2020
04/2020,160298,5819000125007,29/06/2015,304.51,0.07,2.28,,01/04/2020
04/2020,170098,5219000015009,19/11/2018,196179.75,8.08,73.16,,01/04/2020
04/2020,120260,9701092935003,30/03/2016,150142.10,31.96,802.79,,01/04/2020
04/2020,120260,9701090005009,30/03/2016,223490.29,47.57,1194.98,,01/04/2020
04/2020,170127,6001034785001,25/03/2015,15325.47,4.08,127.76,,01/04/2020
04/2020,120260,9701089295007,30/03/2016,120116.31,25.57,642.25,,01/04/2020
04/2020,120260,9701088345000,30/03/2016,204528.68,43.53,1093.59,,01/04/2020
04/2020,130074,8841003235000,26/11/2018,4283.81,0.31,2.79,,01/04/2020
04/2020,130074,8841000345000,26/11/2018,179171.97,13.07,116.82,,01/04/2020
04/2020,201033,0017000145003,19/06/2017,121586.99,18.06,319.53,,01/04/2020
04/2020,154040,9701017935000,15/05/2018,904700.72,91.40,1114.03,,01/04/2020
04/2020,154040,9701020765004,19/09/2015,192434.99,25.80,730.87,,01/04/2020
04/2020,154040,9701022385004,19/09/2015,183260.00,24.56,696.02,,01/04/2020
04/2020,154040,9701024875009,19/09/2015,669096.33,161.03,4563.02,,01/04/2020
04/2020,154040,9701026005001,19/09/2015,660520.25,158.97,4504.54,,01/04/2020
04/2020,154040,9701026705003,19/09/2015,637960.40,153.54,4350.69,,01/04/2020
04/2020,154040,9701027645004,19/09/2015,629066.90,151.39,4290.03,,01/04/2020
04/2020,170036,1069000015000,24/12/2004,112944.23,91.01,8525.79,,01/04/2020
04/2020,154040,9701060335000,19/09/2015,549117.87,132.16,3744.81,,01/04/2020
04/2020,154040,9701061275001,11/05/2018,479834.30,48.76,597.48,,01/04/2020
04/2020,160298,5893000015006,26/10/2015,177.36,0.02,0.64,,01/04/2020
04/2020,120260,9701081315009,30/03/2016,159675.76,33.99,853.77,,01/04/2020
04/2020,120260,9701082415007,30/03/2016,156055.53,33.22,834.41,,01/04/2020
04/2020,120260,9701084265002,30/03/2016,276481.00,58.86,1478.32,,01/04/2020
04/2020,120260,9701085665004,30/03/2016,56243.95,11.97,300.73,,01/04/2020
04/2020,120260,9701086725000,30/03/2016,255072.34,54.30,1363.85,,01/04/2020
04/2020,160065,9701028985003,28/12/2000,71393.82,72.52,8554.67,,01/04/2020
04/2020,789000,7107001705000,06/09/2005,296445.18,227.92,20380.56,,01/04/2020
04/2020,130067,6469000085001,31/05/2010,304480.20,158.28,9594.45,,01/04/2020
04/2020,170043,1559003735009,20/06/2018,64556.33,6.19,71.70,,01/04/2020
04/2020,010001,9701154605001,21/10/2019,974047.56,24.85,86.25,,01/04/2020
04/2020,170151,6953000035000,27/01/2020,479045.23,3.04,5.66,,01/04/2020
04/2020,170178,8585000055004,06/12/2011,143597.79,63.18,3246.55,,01/04/2020
04/2020,010001,9701155595000,21/10/2019,1191656.92,30.40,105.52,,01/04/2020
04/2020,170075,3849000045004,31/10/2015,922740.93,216.49,5983.00,,01/04/2020
04/2020,120260,9701081015005,30/03/2016,138230.37,29.42,739.10,,01/04/2020
04/2020,255017,2519000325000,08/11/2019,543315.65,6.93,22.00,,01/04/2020
04/2020,020001,9701156385009,24/04/2018,464404.75,48.32,605.89,,01/04/2020
04/2020,120260,9701079865005,30/03/2016,149432.72,31.81,799.00,,01/04/2020
04/2020,010001,9701157995005,21/10/2019,1161823.54,29.63,102.87,,01/04/2020
04/2020,154421,1211000265008,20/06/2005,500.00,0.22,19.71,,01/04/2020
04/2020,154421,1211000285009,20/06/2005,500.00,0.22,19.71,,01/04/2020
04/2020,170021,9701243605007,10/03/2015,157985.44,42.42,1338.36,,01/04/2020
04/2020,170021,9701243625008,10/03/2015,203215.43,54.56,1721.52,,01/04/2020
04/2020,170021,9701243645009,10/03/2015,203215.43,54.56,1721.52,,01/04/2020
04/2020,170201,0001001835007,27/08/2008,182156.55,62.12,4430.31,,01/04/2020
04/2020,154047,8791000915000,28/09/2017,15333595.52,1144.54,18317.33,,01/04/2020
04/2020,201004,9701243425009,18/02/2013,31836140.62,11988.82,528123.37,,01/04/2020
04/2020,201004,9701243445000,13/04/2015,31836140.62,8391.72,260019.87,,01/04/2020
04/2020,201004,9701243465000,12/04/2013,17863547.47,6590.59,284502.76,,01/04/2020
04/2020,201035,0147000485007,20/08/2015,89251.30,21.86,630.53,,01/04/2020
04/2020,200095,0003005935002,07/04/2008,19150545.46,12118.85,892964.91,,01/04/2020
04/2020,170021,9701243545004,09/03/2015,642696.13,172.65,5450.34,,01/04/2020
04/2020,170021,9701243565005,07/07/2017,364645.05,53.23,925.59,,01/04/2020
04/2020,200036,4733001165006,16/03/2005,90000.00,71.46,6596.51,,01/04/2020
04/2020,070014,4865000535009,18/10/2004,237542.80,193.70,18362.50,,01/04/2020
04/2020,787000,9701306275009,12/06/2019,70040.31,3.11,17.55,,01/04/2020
04/2020,100001,9701243825007,10/10/2019,9258188.50,250.84,916.39,,01/04/2020
04/2020,170164,7535004115000,29/10/2015,4448985.83,582.04,16104.51,,01/04/2020
04/2020,170127,6001037155009,30/03/2015,2894.14,0.77,24.00,,01/04/2020
04/2020,373072,8837000055003,27/06/2017,273504.04,22.46,394.20,,01/04/2020
04/2020,170127,6001037175000,30/03/2015,770.16,0.21,6.39,,01/04/2020
04/2020,170098,5035000175005,27/11/2018,8491519.68,344.18,3071.48,,01/04/2020
04/2020,193110,0174000025003,13/06/2019,37654.91,0.93,5.22,,01/04/2020
04/2020,080020,9445000215001,28/12/2011,702639.11,306.92,15658.72,,01/04/2020
04/2020,255027,9241000405000,15/09/2005,634000.00,271.01,24192.96,,01/04/2020
04/2020,255003,0605002175001,25/08/2000,110310.20,114.04,13689.77,,01/04/2020
04/2020,170112,9099000165008,03/12/2014,99527.97,28.11,932.49,,01/04/2020
04/2020,100001,9701243895005,10/10/2019,8122045.88,220.06,803.94,,01/04/2020
04/2020,090015,9131002775005,23/08/2016,919159.20,176.31,3999.86,,01/04/2020
04/2020,170098,4267000735006,24/03/2020,39000.32,0.13,0.13,,01/04/2020
04/2020,170098,4267000815000,24/03/2020,43000.00,0.13,0.14,,01/04/2020
04/2020,170098,4267001035008,24/03/2020,133000.00,0.42,0.44,,01/04/2020
04/2020,170098,4267000935005,24/03/2020,94000.00,0.30,0.31,,01/04/2020
04/2020,170098,4267001115001,24/03/2020,49000.68,0.15,0.16,,01/04/2020
04/2020,080012,7471000085009,12/02/2019,819661.39,50.56,386.37,,01/04/2020
04/2020,080012,7471000105000,12/02/2019,59951.28,2.06,15.74,,01/04/2020
04/2020,080012,7471000095004,12/02/2019,49358.55,1.70,12.96,,01/04/2020
04/2020,170098,4267000995008,24/03/2020,78000.00,0.25,0.26,,01/04/2020
04/2020,170098,4267001315000,24/03/2020,36225.39,0.12,0.12,,01/04/2020
04/2020,158516,8105004265000,04/01/2017,71585894.46,6877.47,140665.42,,01/04/2020
04/2020,070027,9241000425000,09/01/2017,1570608.00,269.81,5496.00,,01/04/2020
04/2020,200384,0034000025008,11/02/2019,268634.29,16.61,127.20,,01/04/2020
04/2020,200384,0034000045009,11/02/2019,51701.76,3.20,24.48,,01/04/2020
04/2020,080014,8927000045007,21/12/2015,5087670.82,1156.29,30972.01,,01/04/2020
04/2020,090020,8771000165007,16/10/2019,41998708.69,1101.60,3915.01,,01/04/2020
04/2020,158336,9733003625001,24/10/2014,3699723.67,593.89,20094.35,,01/04/2020
04/2020,200054,7535004145006,10/02/2009,7684397.67,4520.63,309817.57,,01/04/2020
04/2020,170112,9123000345002,18/11/2014,46924.06,5.93,198.37,,01/04/2020
04/2020,080006,2419000395002,22/10/2015,457929.05,108.03,3001.80,,01/04/2020
04/2020,120260,9701251085009,30/03/2016,658723.40,140.22,3522.13,,01/04/2020
04/2020,170098,4267000795009,24/03/2020,118000.00,0.38,0.39,,01/04/2020
04/2020,170098,4267001375003,24/03/2020,81123.85,0.26,0.27,,01/04/2020
04/2020,080008,4267001415005,30/12/2016,836859.00,144.97,2977.13,,01/04/2020
04/2020,070023,9633000195000,23/11/2009,487484.62,266.69,17006.04,,01/04/2020
04/2020,070023,9545000055000,23/11/2009,391691.29,214.28,13664.26,,01/04/2020
04/2020,170173,8105004285000,14/05/2015,1022984.73,265.08,8076.61,,01/04/2020
04/2020,200384,0034000065000,11/02/2019,51701.76,3.20,24.48,,01/04/2020
04/2020,120090,9707002315000,05/05/2016,17436425.35,3621.08,88785.99,,01/04/2020
04/2020,080008,5407000135003,21/01/2016,394714.50,87.94,2310.22,,01/04/2020
04/2020,255015,2175002525002,28/07/2015,385000.00,53.24,1555.66,,01/04/2020
04/2020,040001,9701224425007,14/02/2017,96270082.63,16038.58,317080.36,,01/04/2020
04/2020,200125,8045000125001,06/04/2020,616362.52,0.47,0.47,,01/04/2020
04/2020,255027,9679000085008,28/11/2015,83000.00,19.14,519.98,,01/04/2020
04/2020,170053,2051001925003,27/08/2019,604999.00,20.23,88.66,,01/04/2020
04/2020,170098,5023000365005,18/06/2018,381739.67,36.69,426.48,,01/04/2020
04/2020,070021,8801005325008,21/12/2007,1362384.90,883.34,66678.71,,01/04/2020
04/2020,170021,9701224595000,01/12/2014,326970.16,92.46,3069.63,,01/04/2020
04/2020,130081,9561000025006,09/11/2007,7958.79,2.90,220.99,,01/04/2020
04/2020,158334,9047001695008,28/12/2018,171990.34,11.75,98.78,,01/04/2020
04/2020,158334,9047001675007,28/12/2018,88521.69,6.04,50.84,,01/04/2020
04/2020,158334,9047001725004,28/12/2018,120036.72,8.20,68.94,,01/04/2020
04/2020,158334,9047001655006,28/12/2018,34391.97,2.35,19.75,,01/04/2020
04/2020,158334,9047001735000,28/12/2018,108314.64,7.40,62.21,,01/04/2020
04/2020,158334,9047001705003,30/12/2015,133164.90,30.09,801.52,,01/04/2020
04/2020,158334,9047001685002,28/12/2018,88521.69,6.04,50.84,,01/04/2020
04/2020,158334,9047001715009,28/12/2018,97731.57,6.67,56.13,,01/04/2020
04/2020,158334,9047001645000,28/12/2018,34391.97,2.35,19.75,,01/04/2020
04/2020,158334,9047001615004,28/12/2018,34391.94,2.35,19.75,,01/04/2020
04/2020,158334,9047001665001,28/12/2018,70673.37,4.83,40.59,,01/04/2020
04/2020,158334,9047001635005,28/12/2018,34391.97,2.35,19.75,,01/04/2020
04/2020,158334,9047001625000,28/12/2018,34391.97,2.35,19.75,,01/04/2020
04/2020,158334,9047001525005,28/12/2018,18724738.75,712.37,5989.47,,01/04/2020
04/2020,343007,3687000065005,06/02/2015,13129.60,3.59,115.05,,01/04/2020
04/2020,170067,2785003685009,11/06/2015,311008.65,44.18,1325.57,,01/04/2020
04/2020,200350,5403002895002,24/01/2019,3102211.84,199.85,1590.45,,01/04/2020
04/2020,153038,3849002015005,12/11/2019,15773753.51,196.23,609.80,,01/04/2020
04/2020,343007,3657000015006,12/11/2015,921734.87,214.67,5889.50,,01/04/2020
04/2020,400068,9047001545006,12/04/2018,399637.31,42.27,538.51,,01/04/2020
04/2020,080016,9701224705000,23/04/2019,41668321.99,2149.84,13924.77,,01/04/2020
04/2020,154040,9701224765002,19/09/2015,514368.00,123.80,3507.83,,01/04/2020
04/2020,154040,9701065885009,19/09/2015,514539.00,123.83,3508.99,,01/04/2020
04/2020,255010,0907000045009,09/06/2015,487210.00,69.29,2081.23,,01/04/2020
04/2020,170157,7487000035008,30/09/2019,1315709.02,37.55,143.38,,01/04/2020
04/2020,153038,3849002095009,13/11/2019,35696631.31,441.22,1363.82,,01/04/2020
04/2020,343007,3849003415007,25/02/2015,1760000.00,265.00,8418.80,,01/04/2020
04/2020,200350,4553001145007,18/01/2018,2456687.61,289.61,4094.53,,01/04/2020
04/2020,153038,3849002545004,18/11/2019,12617470.33,150.90,453.96,,01/04/2020
04/2020,153038,3849002025000,18/11/2019,288786190.91,3453.59,10390.07,,01/04/2020
04/2020,153038,3849001795007,13/11/2019,2643603.81,32.67,101.00,,01/04/2020
04/2020,153038,3849001755005,13/11/2019,1298066.28,16.04,49.59,,01/04/2020
04/2020,420009,9701014305005,21/08/2015,1064145.43,145.11,4181.93,,01/04/2020
04/2020,153038,3849001665006,18/11/2019,3650639.47,43.65,131.34,,01/04/2020
04/2020,153038,3849001455001,18/11/2019,8254006.80,98.71,296.97,,01/04/2020
04/2020,153038,3849002055007,13/11/2019,11492482.94,142.05,439.08,,01/04/2020
04/2020,070023,9511000035005,18/06/2004,259975.41,216.56,20970.24,,01/04/2020
04/2020,160163,0499000045009,14/04/2016,7780283.28,912.95,22704.45,,01/04/2020
04/2020,170048,1619000175000,14/10/2015,165880.79,17.48,487.97,,01/04/2020
04/2020,201033,0007001085007,26/07/2017,54290.91,7.78,132.76,,01/04/2020
04/2020,158277,3859000085003,28/12/2016,1858402.59,179.58,3694.04,,01/04/2020
04/2020,170048,1761004715006,27/10/2015,338149.22,44.30,1227.02,,01/04/2020
04/2020,200374,9067002405008,31/07/2017,7100000.00,1011.98,17190.56,,01/04/2020
04/2020,158410,3117000065002,21/07/2017,2992261.89,239.92,4115.57,,01/04/2020
04/2020,158404,3363000165003,21/07/2017,9960705.34,798.66,13700.00,,01/04/2020
04/2020,193009,3399000045009,13/09/2001,438554.46,238.96,27158.56,,01/04/2020
04/2020,255019,6001028375000,10/10/2015,28543257.00,6783.30,189834.18,,01/04/2020
04/2020,158405,3957000045001,21/07/2017,3329325.86,266.95,4579.17,,01/04/2020
04/2020,158092,3495000165008,15/12/2011,101962725.35,24911.11,1276306.70,,01/04/2020
04/2020,153038,3849002515008,18/11/2019,110639152.83,1323.13,3980.62,,01/04/2020
04/2020,154215,0605001965009,19/08/2002,245884835.86,127271.51,13743238.77,,01/04/2020
04/2020,201033,0007001045005,26/07/2017,35259.78,5.05,86.22,,01/04/2020
04/2020,110001,9701225585008,03/10/2019,330476.33,9.29,35.01,,01/04/2020
04/2020,170151,6389000055003,30/03/2015,97231.48,25.83,806.24,,01/04/2020
04/2020,154040,9701236285000,19/09/2015,595221.55,143.25,4059.22,,01/04/2020
04/2020,154040,9701236345003,19/09/2015,595221.55,143.25,4059.22,,01/04/2020
04/2020,154040,9701236375000,19/09/2015,1165543.45,280.51,7948.63,,01/04/2020
04/2020,154040,9701236415001,19/09/2015,1313516.04,316.13,8957.76,,01/04/2020
04/2020,154040,9701236435002,19/09/2015,1283362.29,308.87,8752.12,,01/04/2020
04/2020,170188,8531000945000,01/09/2015,60422.21,14.70,420.91,,01/04/2020
04/2020,120256,1389005825004,28/12/2013,10196041.34,3379.68,131249.56,,01/04/2020
04/2020,154040,9701236465009,19/09/2015,725895.56,174.71,4950.38,,01/04/2020
04/2020,255012,9081000145004,30/11/2016,94000.00,16.69,351.10,,01/04/2020
04/2020,080012,7749000245009,22/02/2019,1217820.87,73.36,548.43,,01/04/2020
04/2020,080012,7749000315007,23/01/2018,83621.51,5.46,76.69,,01/04/2020
04/2020,080012,7749000305001,22/02/2019,50222.59,1.69,12.60,,01/04/2020
04/2020,080012,7749000295006,23/01/2018,82718.23,5.40,75.86,,01/04/2020
04/2020,154040,9701236365004,19/09/2015,593239.24,142.78,4045.70,,01/04/2020
04/2020,154040,9701236395000,19/09/2015,1313516.14,316.13,8957.76,,01/04/2020
04/2020,154040,9701236405006,19/09/2015,1313516.04,316.13,8957.76,,01/04/2020
04/2020,154040,9701236425007,19/09/2015,1313516.04,316.13,8957.76,,01/04/2020
04/2020,154040,9701236445008,19/09/2015,1281343.54,308.38,8738.35,,01/04/2020
04/2020,170151,6209000215006,30/09/2012,31698.19,12.58,583.77,,01/04/2020
04/2020,154040,9701236505000,19/09/2015,1237264.56,297.78,8437.75,,01/04/2020
04/2020,170151,7209000105001,30/10/2012,288880.31,63.16,2899.06,,01/04/2020
04/2020,070018,7107006495003,16/12/2019,3088201.54,23.94,60.98,,01/04/2020
04/2020,070023,9591000025008,20/06/2013,623131.44,223.70,9399.53,,01/04/2020
04/2020,154040,9701236585004,04/07/2018,759449.49,71.25,809.12,,01/04/2020
04/2020,154040,9701236565003,04/07/2018,759449.49,71.25,809.12,,01/04/2020
04/2020,154040,9701236575009,04/07/2018,759449.49,71.25,809.12,,01/04/2020
04/2020,154040,9701236455003,19/09/2015,725895.56,174.71,4950.38,,01/04/2020
04/2020,170098,5367000085003,12/06/2018,356151.27,34.55,404.93,,01/04/2020
04/2020,154040,9701236475004,19/09/2015,589361.11,141.84,4019.25,,01/04/2020
04/2020,154040,9701236515006,19/09/2015,1228553.53,295.68,8378.34,,01/04/2020
04/2020,154040,9701236535007,04/07/2018,759449.49,71.25,809.12,,01/04/2020
04/2020,154040,9701236555008,04/07/2018,759449.49,71.25,809.12,,01/04/2020
04/2020,154040,9701236595000,04/07/2018,759449.49,71.25,809.12,,01/04/2020
04/2020,170188,8809000245001,11/09/2015,300000.00,40.40,1150.24,,01/04/2020
04/2020,153038,3871000115009,20/11/2019,5415162.05,63.89,190.11,,01/04/2020
04/2020,154040,9701236485000,19/09/2015,1228553.53,295.68,8378.34,,01/04/2020
04/2020,154040,9701236495005,19/09/2015,1237264.56,297.78,8437.75,,01/04/2020
04/2020,154040,9701236525001,19/09/2015,1487260.16,357.95,10142.64,,01/04/2020
04/2020,154040,9701236605005,04/07/2018,759449.49,71.25,809.12,,01/04/2020
04/2020,154040,9701236625006,04/07/2018,1550201.75,145.44,1651.59,,01/04/2020
04/2020,090023,9701343175004,28/03/2018,14413.05,1.56,20.21,,01/04/2020
04/2020,090023,9701343185000,28/03/2018,173599.61,18.74,243.39,,01/04/2020
04/2020,090023,9701156185000,28/03/2018,62414530.45,6737.27,87505.79,,01/04/2020
04/2020,090023,9701343145008,28/03/2018,1380438.40,149.01,1935.39,,01/04/2020
04/2020,786810,9063001835006,06/02/2019,82880.34,2.89,22.35,,01/04/2020
04/2020,201035,0113000265002,16/03/2020,342385.00,1.48,1.67,,01/04/2020
04/2020,170188,8845000605004,17/09/2015,418930.72,100.95,2863.76,,01/04/2020
04/2020,154040,9701236635001,04/07/2018,1550201.75,145.44,1651.59,,01/04/2020
04/2020,154040,9701236655002,04/07/2018,1555049.75,145.89,1656.75,,01/04/2020
04/2020,080025,9047001775001,13/07/2018,981109.32,90.77,1017.21,,01/04/2020
04/2020,170127,6001034175009,13/03/2015,34059.79,5.09,160.18,,01/04/2020
04/2020,154040,9701236665008,19/09/2015,1131649.14,272.35,7717.48,,01/04/2020
04/2020,154040,9701236705000,19/09/2015,1154985.16,277.97,7876.63,,01/04/2020
04/2020,154040,9701236715005,19/09/2015,1154985.16,277.97,7876.63,,01/04/2020
04/2020,200352,5697000245001,30/03/2020,924411.60,1.19,1.19,,01/04/2020
04/2020,154040,9701236675003,19/09/2015,1131649.14,272.35,7717.48,,01/04/2020
04/2020,154040,9701236685009,19/09/2015,1131649.14,272.35,7717.48,,01/04/2020
04/2020,154215,0609000425003,02/12/2002,2821105.66,1436.44,152598.99,,01/04/2020
04/2020,170104,5637000105001,28/09/2015,159288.79,38.13,1074.73,,01/04/2020
