REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
01/2021,010001,9701154885004,21/10/2019,974047.56,65.64,512.43,,01/01/2021
01/2021,010001,9701154895000,21/10/2019,974047.56,65.64,512.43,,01/01/2021
01/2021,010001,9701154905005,21/10/2019,974047.56,65.64,512.43,,01/01/2021
01/2021,010001,9701154915000,21/10/2019,974047.56,65.64,512.43,,01/01/2021
01/2021,010001,9701154925006,21/10/2019,974047.56,65.64,512.43,,01/01/2021
01/2021,170199,9221000165004,18/11/2011,294008.39,81.60,4445.39,,01/01/2021
01/2021,373083,9701014695008,21/12/2016,525909.65,116.43,2849.81,,01/01/2021
01/2021,170104,5605000015004,21/12/2018,141827.18,15.98,203.03,,01/01/2021
01/2021,010001,9701157115005,21/10/2019,1235517.81,83.26,649.99,,01/01/2021
01/2021,170083,3849003345009,26/12/2000,23313.01,25.43,3017.68,,01/01/2021
01/2021,120260,9701078175005,30/03/2016,116971.38,30.53,878.23,,01/01/2021
01/2021,120260,9701078195006,30/03/2016,117115.47,30.56,879.31,,01/01/2021
01/2021,070017,6001015395007,07/12/2009,4409801.15,2664.60,175716.31,,01/01/2021
01/2021,154032,8801002305006,05/02/2020,20925547.20,1076.66,6550.21,,01/01/2021
01/2021,154032,8801010725000,05/02/2020,2074452.80,106.73,649.35,,01/01/2021
01/2021,170127,5895000025008,27/12/2018,911821.74,101.90,1285.08,,01/01/2021
01/2021,112408,9701002545006,19/12/2017,340481.67,56.97,1060.98,,01/01/2021
01/2021,120260,9701078235008,30/03/2016,116971.38,30.53,878.23,,01/01/2021
01/2021,120260,9701078255009,30/03/2016,116971.38,30.53,878.23,,01/01/2021
01/2021,120260,9701078275000,30/03/2016,131354.91,34.28,986.22,,01/01/2021
01/2021,010001,9701157135006,21/10/2019,1235517.81,83.26,649.99,,01/01/2021
01/2021,090026,9701156065004,30/12/2020,253863.55,0.62,0.62,,01/01/2021
01/2021,120260,9701080855000,30/03/2016,113873.40,29.72,854.97,,01/01/2021
01/2021,120260,9701080875000,30/03/2016,113095.34,29.52,849.13,,01/01/2021
01/2021,255009,9297000015002,19/08/2015,98000.00,16.07,520.19,,01/01/2021
01/2021,010001,9701157125000,21/10/2019,1235517.82,83.26,649.99,,01/01/2021
01/2021,120260,9701080155008,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701080175009,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,010001,9701157185003,21/10/2019,1235517.82,83.26,649.99,,01/01/2021
01/2021,010001,9701157195009,21/10/2019,1235517.81,83.26,649.99,,01/01/2021
01/2021,120260,9701080205005,30/03/2016,111534.86,16.21,466.37,,01/01/2021
01/2021,090026,9701052605002,30/12/2020,243257.70,0.60,0.60,,01/01/2021
01/2021,010001,9701157215000,21/10/2019,1235517.82,83.26,649.99,,01/01/2021
01/2021,120260,9701080225006,30/03/2016,113213.87,16.46,473.39,,01/01/2021
01/2021,120260,9701080255002,30/03/2016,121421.02,31.69,911.64,,01/01/2021
01/2021,010001,9701157235000,21/10/2019,1235517.81,83.26,649.99,,01/01/2021
01/2021,170021,9701155965001,16/04/2020,1204378.81,49.23,243.29,,01/01/2021
01/2021,010001,9701157245006,21/10/2019,1235517.82,83.26,649.99,,01/01/2021
01/2021,010001,9701157255001,21/10/2019,1235517.81,83.26,649.99,,01/01/2021
01/2021,010001,9701157265007,21/10/2019,1235517.81,83.26,649.99,,01/01/2021
01/2021,200008,9701155985002,29/10/2020,675546.34,7.90,14.34,,01/01/2021
01/2021,787000,9701310685003,20/03/2019,578072.82,57.46,647.72,,01/01/2021
01/2021,120260,9701079935003,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,020001,9701156925003,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701156935009,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701156945004,24/04/2018,485652.62,72.14,1197.04,,01/01/2021
01/2021,020001,9701156955000,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701156965005,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,120260,9701079955004,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079975005,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,020001,9701156975000,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701156985006,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701156995001,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701157005005,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701157015000,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,120260,9701079995006,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701080015001,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,020001,9701157025006,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701157035001,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701157045007,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701157055002,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701157065008,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,120260,9701080035002,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701080055003,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701080075004,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,020001,9701157075003,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701157085009,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,020001,9701157095004,24/04/2018,461775.45,68.60,1138.19,,01/01/2021
01/2021,170103,5629000245007,30/04/2014,367496.24,134.22,5376.60,,01/01/2021
01/2021,255009,9473000105007,19/08/2015,888000.00,261.37,8463.61,,01/01/2021
01/2021,160014,0301001035000,16/05/2011,16916.99,8.90,511.51,,01/01/2021
01/2021,120260,9701079475002,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079495003,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,160014,0301001045005,16/05/2011,16916.99,8.90,511.51,,01/01/2021
01/2021,200346,3849002415003,08/07/2019,2800000.00,232.46,2208.16,,01/01/2021
01/2021,200031,3849007635001,06/09/2011,299159.51,152.34,8478.53,,01/01/2021
01/2021,153167,6001015175007,18/02/2019,10091921.15,583.80,6862.90,,01/01/2021
01/2021,010001,9701157855009,21/10/2019,1161823.54,78.29,611.22,,01/01/2021
01/2021,120260,9701079515004,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079535005,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079555006,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120257,6001001795008,03/06/2019,636439.10,31.28,314.72,,01/01/2021
01/2021,010001,9701157865004,21/10/2019,1161823.54,78.29,611.22,,01/01/2021
01/2021,010001,9701157875000,21/10/2019,1161823.54,78.29,611.22,,01/01/2021
01/2021,010001,9701157885005,21/10/2019,1161823.54,78.29,611.22,,01/01/2021
01/2021,010001,9701157895000,21/10/2019,1161823.54,78.29,611.22,,01/01/2021
01/2021,010001,9701157905006,21/10/2019,1161823.54,78.29,611.22,,01/01/2021
01/2021,173030,9701157505008,31/12/2000,12997.88,7.89,935.72,,01/01/2021
01/2021,443033,3437000125009,27/03/2014,935.77,0.20,7.84,,01/01/2021
01/2021,193009,3691000035007,26/12/2000,7711867.00,8413.08,998238.32,,01/01/2021
01/2021,120260,9701078915009,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078935000,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078955000,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,200102,8801000185003,05/03/2018,58242117.59,9085.52,158076.75,,01/01/2021
01/2021,170021,9701158925000,10/10/2019,6545096.93,451.77,3607.04,,01/01/2021
01/2021,070017,6001015385001,07/12/2009,4091441.78,2472.23,163030.72,,01/01/2021
01/2021,120260,9701078975001,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078995002,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079015001,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,200356,6001004715005,29/09/2017,29148604.00,2911.88,58035.29,,01/01/2021
01/2021,120260,9701079605003,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,170021,9701062175000,10/04/2015,3825.00,1.20,41.41,,01/01/2021
01/2021,170188,8801000085009,19/12/2019,3080825.79,180.54,1237.88,,01/01/2021
01/2021,173030,9701157585001,31/12/2000,12997.88,7.89,935.72,,01/01/2021
01/2021,200009,9701015415009,19/02/2019,80384808.87,8337.84,97880.97,,01/01/2021
01/2021,173030,9701157445005,31/12/2000,12997.88,7.89,935.72,,01/01/2021
01/2021,120260,9701079525000,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079545000,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079565001,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,170083,3515000855002,26/12/2000,5805.13,6.34,751.43,,01/01/2021
01/2021,200009,9701015425004,22/02/2019,515693.97,23.67,276.74,,01/01/2021
01/2021,193009,3849003545008,31/12/2000,2769737.33,3019.48,358031.69,,01/01/2021
01/2021,200372,8815000775005,19/12/2019,1644965.22,53.68,368.09,,01/01/2021
01/2021,120260,9701079585002,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079625004,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,170151,6225000015009,30/06/2014,7287258.28,1153.48,45071.10,,01/01/2021
01/2021,050001,9701158125004,13/01/2021,1217386.49,0.53,0.53,,01/01/2021
01/2021,010001,9701158815000,21/10/2019,1161888.12,78.29,611.25,,01/01/2021
01/2021,010001,9701158825006,21/10/2019,1161888.13,78.29,611.25,,01/01/2021
01/2021,010001,9701158835001,21/10/2019,1161888.12,78.29,611.25,,01/01/2021
01/2021,120260,9701079325000,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079345001,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,010001,9701158845007,21/10/2019,1161888.12,78.29,611.25,,01/01/2021
01/2021,010001,9701158855002,21/10/2019,1161888.13,78.29,611.25,,01/01/2021
01/2021,010001,9701158865008,21/10/2019,1161888.12,78.29,611.25,,01/01/2021
01/2021,010001,9701158875003,21/10/2019,1161888.12,78.29,611.25,,01/01/2021
01/2021,010001,9701158885009,21/10/2019,1161888.13,78.29,611.25,,01/01/2021
01/2021,120260,9701079365002,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079385003,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079405004,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,200116,5919000155000,18/06/2018,275368.60,21.53,338.07,,01/01/2021
01/2021,120628,0453001415006,21/08/2014,356135.15,124.08,4744.18,,01/01/2021
01/2021,120628,0453001405000,21/08/2014,97050.63,33.81,1292.84,,01/01/2021
01/2021,120260,9701078155004,30/03/2016,131806.31,34.40,989.61,,01/01/2021
01/2021,120260,9701078725005,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078745006,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,255009,9657000015009,19/11/2015,1074000.00,167.86,5186.40,,01/01/2021
01/2021,200117,6273000015009,30/10/2012,2987577.66,743.22,36328.59,,01/01/2021
01/2021,158139,5819000015007,16/12/2019,70336182.33,2312.95,15970.84,,01/01/2021
01/2021,158139,5819000245002,16/12/2019,2117283.53,69.63,480.76,,01/01/2021
01/2021,154051,5427000055004,22/08/2017,1100671.89,113.43,2330.10,,01/01/2021
01/2021,154051,4233000015009,22/08/2017,2464.24,0.26,5.22,,01/01/2021
01/2021,154051,5427000045009,22/08/2017,503193916.95,51853.20,1065249.24,,01/01/2021
01/2021,170127,6001012355004,22/12/2014,332894.28,109.89,3983.45,,01/01/2021
01/2021,010001,9701155265000,21/10/2019,1191656.92,80.30,626.91,,01/01/2021
01/2021,010001,9701155295006,21/10/2019,1191656.92,80.30,626.91,,01/01/2021
01/2021,010001,9701155305001,21/10/2019,1191656.92,80.30,626.91,,01/01/2021
01/2021,010001,9701155315007,21/10/2019,1191656.92,80.30,626.91,,01/01/2021
01/2021,153065,2051000755007,31/12/2012,55039031.12,13409.03,642025.58,,01/01/2021
01/2021,742000,6157000105000,31/10/2016,368066.29,84.28,2132.23,,01/01/2021
01/2021,010001,9701155275005,21/10/2019,1191656.92,80.30,626.91,,01/01/2021
01/2021,200116,5871000055007,18/06/2018,180779.98,14.13,221.94,,01/01/2021
01/2021,010001,9701155285000,21/10/2019,1191656.92,80.30,626.91,,01/01/2021
01/2021,170199,9325000015001,20/09/2020,543836.27,9.52,23.11,,01/01/2021
01/2021,742000,6157000065008,31/10/2016,506866.88,116.06,2936.31,,01/01/2021
01/2021,200334,9701005975001,29/06/2020,23600000.00,704.67,2644.75,,01/01/2021
01/2021,158264,8541000095004,30/12/2015,13293255.29,2032.47,61453.25,,01/01/2021
01/2021,173030,6001018395008,30/11/2004,292447.04,142.87,13645.48,,01/01/2021
01/2021,255017,2543000215003,18/02/2014,182000.00,38.09,1569.46,,01/01/2021
01/2021,060019,8531000475004,03/12/2001,471528.55,490.38,55480.99,,01/01/2021
01/2021,120260,9701078775002,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078795003,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078815004,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078835005,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,194035,9701007505002,07/08/2019,797352.40,62.64,564.70,,01/01/2021
01/2021,114625,8801005675009,06/08/2015,549604.89,90.69,2955.52,,01/01/2021
01/2021,193009,3497000025008,26/12/2000,4233216.00,4618.13,547955.31,,01/01/2021
01/2021,120260,9701078855006,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078875007,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078895008,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,170127,6001012385000,22/12/2014,97946.39,14.36,520.90,,01/01/2021
01/2021,170188,8791000375006,13/08/2015,82645.48,24.40,792.45,,01/01/2021
01/2021,173030,6001017135002,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,173030,6001018245006,31/12/2000,222000.00,134.78,15981.82,,01/01/2021
01/2021,160047,1219000425000,19/12/2018,1013074.86,114.44,1457.77,,01/01/2021
01/2021,170188,8801002385000,30/09/2019,808728.73,57.03,464.50,,01/01/2021
01/2021,393012,8801002395005,07/08/2015,2157654.28,638.95,20813.33,,01/01/2021
01/2021,170180,8721000015009,01/03/2019,240130.00,24.55,284.24,,01/01/2021
01/2021,393012,8801002405000,01/09/2014,748775.21,259.65,9881.68,,01/01/2021
01/2021,173030,6001018265007,30/11/2004,292447.04,142.87,13645.48,,01/01/2021
01/2021,170188,8869000125000,09/11/2015,471998.85,133.17,4135.92,,01/01/2021
01/2021,200116,5925000065005,18/06/2018,255159.94,19.95,313.26,,01/01/2021
01/2021,173030,6001017195005,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,170188,8877000155007,26/10/2015,30000.00,8.52,266.74,,01/01/2021
01/2021,173030,6001017375003,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,173030,6001017385009,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,173030,6001017395004,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,200119,8525000035000,30/01/2013,359132.34,86.60,4104.56,,01/01/2021
01/2021,170058,2531003435000,27/06/2011,3205694.00,928.01,52710.91,,01/01/2021
01/2021,173030,6001017405000,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,200119,8531000525001,30/01/2013,326736.67,78.79,3734.31,,01/01/2021
01/2021,173030,6001017415005,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,173030,6001017435006,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,173030,6001017445001,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,120260,9701084485002,30/03/2016,276481.00,72.16,2075.84,,01/01/2021
01/2021,120260,9701084905001,30/03/2016,276481.00,72.16,2075.84,,01/01/2021
01/2021,120260,9701079375008,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701085345000,30/03/2016,294883.69,76.96,2214.01,,01/01/2021
01/2021,170021,9701029515000,09/07/2014,88000.26,17.39,676.92,,01/01/2021
01/2021,170021,9701029605000,09/04/2015,136451.81,23.86,823.46,,01/01/2021
01/2021,173030,6001018325000,30/11/2004,292447.04,142.87,13645.48,,01/01/2021
01/2021,120257,5401000055000,30/03/2016,739145.81,192.91,5549.57,,01/01/2021
01/2021,170021,9701029625000,09/04/2015,62784.77,10.97,378.89,,01/01/2021
01/2021,173030,6001017455007,31/12/2000,15000.00,9.10,1079.85,,01/01/2021
01/2021,050001,9701052675000,13/01/2021,421636.09,0.18,0.18,,01/01/2021
01/2021,010001,9701155555008,21/10/2019,1191721.50,80.31,626.95,,01/01/2021
01/2021,010001,9701155565003,21/10/2019,1191721.51,80.31,626.95,,01/01/2021
01/2021,010001,9701155575009,21/10/2019,1191721.50,80.31,626.95,,01/01/2021
01/2021,090012,3849003155005,31/01/2018,23541664.75,3788.09,67923.90,,01/01/2021
01/2021,090012,3849010165002,31/01/2018,156797.38,25.23,452.40,,01/01/2021
01/2021,090012,3849010155007,31/01/2018,19474.08,3.14,56.19,,01/01/2021
01/2021,090012,3849010145001,31/01/2018,19103.90,3.07,55.12,,01/01/2021
01/2021,090012,3849010135006,31/01/2018,41750.94,6.72,120.46,,01/01/2021
01/2021,090012,3849010125000,31/01/2018,787358.16,126.70,2271.74,,01/01/2021
01/2021,090012,3849010115005,31/01/2018,38908.49,6.26,112.26,,01/01/2021
01/2021,090012,3849010105000,31/01/2018,353005.63,56.80,1018.51,,01/01/2021
01/2021,090012,3849010095004,31/01/2018,91936.67,14.79,265.26,,01/01/2021
01/2021,250059,6001014345006,26/12/2000,16811036.04,10213.64,1211879.92,,01/01/2021
01/2021,193103,3661000475005,07/08/2014,500.00,0.09,3.75,,01/01/2021
01/2021,120260,9701078765007,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078785008,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,200115,4911000055004,20/02/2018,334691.73,29.44,518.35,,01/01/2021
01/2021,153056,5865000175008,16/01/2017,8398095.39,1017.26,24474.19,,01/01/2021
01/2021,153056,5865000565000,18/01/2017,5748998.19,695.42,16708.67,,01/01/2021
01/2021,120260,9701078165000,30/03/2016,117115.47,30.56,879.31,,01/01/2021
01/2021,120260,9701078695009,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,153056,5865000575006,18/01/2017,7052127.19,853.04,20496.03,,01/01/2021
01/2021,153056,5865000555005,14/08/2020,803122.45,10.29,31.05,,01/01/2021
01/2021,153056,5865000115005,18/01/2019,20998177.23,1268.69,15548.27,,01/01/2021
01/2021,153056,5865002585009,18/01/2019,12924348.88,780.88,9569.94,,01/01/2021
01/2021,153056,5865002575003,18/01/2019,752881.72,45.49,557.48,,01/01/2021
01/2021,153056,5865002565008,18/01/2019,3904722.79,235.92,2891.28,,01/01/2021
01/2021,153056,5865002555002,18/01/2019,6041377.93,365.02,4473.39,,01/01/2021
01/2021,153056,5865002545007,18/01/2019,599408.31,36.22,443.84,,01/01/2021
01/2021,153056,5865002535001,18/01/2019,1086606.87,65.65,804.59,,01/01/2021
01/2021,153056,5865002525006,18/01/2019,778925.93,47.06,576.76,,01/01/2021
01/2021,153056,5865002515000,18/01/2019,51587.61,3.12,38.20,,01/01/2021
01/2021,153056,5865002505005,18/01/2019,1394935.12,84.28,1032.89,,01/01/2021
01/2021,153056,5865002495000,18/01/2019,20346397.08,1229.31,15065.65,,01/01/2021
01/2021,153056,5865002485004,18/01/2019,11265723.96,680.67,8341.80,,01/01/2021
01/2021,153056,5865002475009,18/01/2019,11265723.96,680.67,8341.80,,01/01/2021
01/2021,153056,5865002465003,18/01/2019,11265723.96,680.67,8341.80,,01/01/2021
01/2021,153056,5865002455008,18/01/2019,11265723.96,680.67,8341.80,,01/01/2021
01/2021,153056,5865002445002,18/01/2019,11265723.96,680.67,8341.80,,01/01/2021
01/2021,153056,5865002435007,18/01/2019,11265723.96,680.67,8341.80,,01/01/2021
01/2021,153056,5865002415006,18/01/2019,20998177.23,1268.69,15548.27,,01/01/2021
01/2021,153056,5865002405000,18/01/2019,20998177.23,1268.69,15548.27,,01/01/2021
01/2021,153056,5865002395005,18/01/2019,20998177.23,1268.69,15548.27,,01/01/2021
01/2021,443033,8585000015002,20/08/2013,106028.40,23.79,1050.11,,01/01/2021
01/2021,130128,0009000135007,31/07/2012,448113.54,91.66,4615.01,,01/01/2021
01/2021,120260,9701078715000,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078735000,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701078755001,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,201033,0977000305001,03/08/2017,30282.75,2.53,52.72,,01/01/2021
01/2021,200372,8863000015000,19/12/2019,1488421.33,48.57,333.06,,01/01/2021
01/2021,154051,5427000075005,22/08/2017,162911.08,16.79,344.88,,01/01/2021
01/2021,170043,1385000195000,30/11/2011,168912.15,83.88,4553.18,,01/01/2021
01/2021,120260,9701079295004,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,200121,9571000115002,14/08/2013,195412.84,43.95,1943.92,,01/01/2021
01/2021,153056,5865000235000,24/01/2017,4556114.90,548.85,13134.13,,01/01/2021
01/2021,200121,9605000015006,12/08/2013,824295.87,185.50,8211.92,,01/01/2021
01/2021,170036,1219000645000,30/12/2018,9305000.00,1035.82,13011.57,,01/01/2021
01/2021,170151,6323000055000,30/06/2014,99088.02,15.68,612.85,,01/01/2021
01/2021,170062,2605000025003,17/08/2018,226361.04,29.75,438.45,,01/01/2021
01/2021,120260,9701079315005,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079335006,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,120260,9701079355007,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
01/2021,153056,5819000055009,15/05/2020,582234.46,11.86,53.06,,01/01/2021
01/2021,153056,5819002745002,15/05/2020,249543.49,5.08,22.74,,01/01/2021
01/2021,153056,5819002735007,15/05/2020,3475600.43,70.76,316.71,,01/01/2021
01/2021,170021,9701007845008,23/04/2019,23929537.38,2257.53,24209.61,,01/01/2021
01/2021,782802,3659000015002,18/06/2019,8186.00,0.39,3.85,,01/01/2021
01/2021,173030,9701157565000,31/12/2000,12997.88,7.89,935.72,,01/01/2021
01/2021,782802,3471000015009,18/06/2019,6738.57,0.32,3.17,,01/01/2021
01/2021,120260,9701079395009,30/03/2016,149432.72,39.00,1121.95,,01/01/2021
