REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
12/2021,200360,7107016725001,01/01/2016,6219980.00,895.62,31875.39,,01/12/2021
12/2021,158952,1471000075000,24/04/2019,88080.39,7.06,113.62,,01/12/2021
12/2021,158952,1471000095001,24/04/2019,88080.39,7.06,113.62,,01/12/2021
12/2021,170098,5371001045003,06/01/2021,110339.06,5.65,34.16,,01/12/2021
12/2021,170098,5371001145008,05/10/2020,89246.56,5.81,43.80,,01/12/2021
12/2021,200123,1759001305000,16/11/2019,810509.88,51.12,652.88,,01/12/2021
12/2021,158953,1313000085002,24/04/2019,253157.52,20.29,326.56,,01/12/2021
12/2021,158971,9167000525002,08/05/2018,6049919.69,661.07,14380.19,,01/12/2021
12/2021,158148,0001002375000,28/11/2016,12483162.52,1908.61,57708.28,,01/12/2021
12/2021,158128,0921008745005,07/12/2021,13062283.34,18.07,18.07,,01/12/2021
12/2021,158148,0001002395000,28/11/2016,12483162.52,1908.61,57708.28,,01/12/2021
12/2021,158148,0001002415001,28/11/2016,12483162.52,1908.61,57708.28,,01/12/2021
12/2021,153031,7071014355008,11/12/2017,10074960.47,1224.54,29560.25,,01/12/2021
12/2021,200008,8841004855002,07/11/2018,187621.19,17.65,331.92,,01/12/2021
12/2021,200008,8841004875003,07/11/2018,190434.91,17.92,336.90,,01/12/2021
12/2021,200008,8841004895004,07/11/2018,184471.04,17.36,326.35,,01/12/2021
12/2021,200008,8841004915005,07/11/2018,27925.94,2.62,49.40,,01/12/2021
12/2021,200008,8841004935006,07/11/2018,22045.40,2.07,39.00,,01/12/2021
12/2021,200008,8841004955007,07/11/2018,24131.69,2.27,42.69,,01/12/2021
12/2021,170043,1389013075000,20/04/2018,490335.95,97.52,2149.65,,01/12/2021
12/2021,158148,0003007595004,07/11/2016,22857235.36,3534.56,108067.24,,01/12/2021
12/2021,170067,2785004725004,27/12/2016,1082249.26,292.44,8705.50,,01/12/2021
12/2021,742000,7157000185009,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000205000,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000225000,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000245001,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000265002,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000285003,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000305004,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000325005,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000345006,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,170043,1459000025004,20/06/2018,307792.28,32.53,685.16,,01/12/2021
12/2021,742000,7157000365007,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000385008,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000405009,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000425000,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000445000,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000465001,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,373080,9669000025008,10/12/2007,1436636.04,609.98,50673.66,,01/12/2021
12/2021,742000,7157000485002,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,373080,9601000165005,14/11/2017,1292097.95,159.95,3930.55,,01/12/2021
12/2021,156591,5133000145009,01/06/2012,32139151.33,9287.93,526653.70,,01/12/2021
12/2021,170173,8105006225005,17/10/2017,15618539.16,1969.57,49292.12,,01/12/2021
12/2021,070020,8093000255002,15/06/2021,406458.09,6.18,21.53,,01/12/2021
12/2021,158968,1347000195007,05/12/2018,7477251.46,686.18,12591.64,,01/12/2021
12/2021,742000,7145003395000,12/12/2011,216803.38,118.05,7021.59,,01/12/2021
12/2021,742000,7145003415001,12/12/2011,216803.38,118.05,7021.59,,01/12/2021
12/2021,742000,7145003435002,12/12/2011,216803.38,118.05,7021.59,,01/12/2021
12/2021,742000,7145004115001,05/03/2010,169971.28,108.94,7615.64,,01/12/2021
12/2021,742000,7145004135002,05/03/2010,169971.28,108.94,7615.64,,01/12/2021
12/2021,373066,6743000085007,08/11/2017,135209.22,16.80,414.58,,01/12/2021
12/2021,170083,3849009445005,30/07/2018,578859.81,59.27,1209.90,,01/12/2021
12/2021,170021,9701343415005,12/03/2019,1027215.21,154.43,2592.23,,01/12/2021
12/2021,154680,3195000145008,15/12/2021,4870000.00,1.67,1.67,,01/12/2021
12/2021,742000,7157000065003,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000085004,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000105005,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000125006,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000145007,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,742000,7157000165008,28/10/2012,444404.00,220.74,11986.46,,01/12/2021
12/2021,373066,6113000095002,08/11/2017,1537239.47,191.05,4713.55,,01/12/2021
12/2021,373052,3777000025002,16/11/2017,8192.83,1.02,24.86,,01/12/2021
12/2021,373052,3163000245004,08/11/2017,107796.12,13.40,330.53,,01/12/2021
12/2021,373052,3141000425001,08/11/2017,2290.25,0.28,7.02,,01/12/2021
12/2021,373052,3187000225000,08/11/2017,98367.38,12.23,301.62,,01/12/2021
12/2021,090021,8985000965006,06/12/2021,7397785.00,11.11,11.11,,01/12/2021
12/2021,090021,9047002245006,02/08/2021,7022000.00,384.57,384.57,,01/12/2021
12/2021,170070,3123000065007,26/06/2015,444569.99,156.55,6048.65,,01/12/2021
12/2021,373052,3189000575008,08/11/2017,230961.88,28.70,708.18,,01/12/2021
12/2021,373052,3165000135000,08/11/2017,72762.47,9.05,223.11,,01/12/2021
12/2021,373052,3133000125007,08/11/2017,3108321.64,386.30,9530.86,,01/12/2021
12/2021,373052,3127000155009,08/11/2017,25331.10,3.15,77.67,,01/12/2021
12/2021,373052,3155000135003,08/11/2017,2720700.24,338.12,8342.32,,01/12/2021
12/2021,373052,3127000175000,08/11/2017,362249.35,45.02,1110.74,,01/12/2021
12/2021,080004,1493000355004,20/06/2018,753734.37,143.06,3012.74,,01/12/2021
12/2021,373052,3183000045000,08/11/2017,73834.25,9.17,226.39,,01/12/2021
12/2021,373052,3853000025001,16/11/2017,186093.21,23.00,564.59,,01/12/2021
12/2021,443033,8571000065000,10/12/2012,16617.00,4.54,243.24,,01/12/2021
12/2021,373052,3141000445002,08/11/2017,4581.81,0.57,14.05,,01/12/2021
12/2021,373052,3211000095006,08/11/2017,335946.36,41.75,1030.09,,01/12/2021
12/2021,373048,2581000065004,17/12/2008,396403.97,156.05,12024.62,,01/12/2021
12/2021,373052,3207000315008,08/11/2017,600683.25,74.65,1841.84,,01/12/2021
12/2021,373052,3207000335009,08/11/2017,18512.08,2.30,56.76,,01/12/2021
12/2021,154050,3123000105009,27/12/2021,2368270.92,0.05,0.05,,01/12/2021
12/2021,373052,3101000085007,08/11/2017,201955.41,25.09,619.24,,01/12/2021
12/2021,373052,3207000355000,08/11/2017,106150.07,13.19,325.48,,01/12/2021
12/2021,373052,3207000395001,08/11/2017,5355.00,0.67,16.42,,01/12/2021
12/2021,158305,4611000755007,08/12/2020,9656022.80,298.31,1944.54,,01/12/2021
12/2021,373066,6457000055001,08/11/2017,371949.99,46.23,1140.49,,01/12/2021
12/2021,373052,3155000095001,08/11/2017,32857.58,4.08,100.75,,01/12/2021
12/2021,373055,5043000025004,10/11/2017,289808.73,35.97,886.28,,01/12/2021
12/2021,373052,3251000045008,08/11/2017,253155.07,31.46,776.23,,01/12/2021
12/2021,373055,4641000085003,10/11/2017,162799.20,20.20,497.86,,01/12/2021
12/2021,154050,3157000565004,24/08/2021,14293756.46,134.56,318.19,,01/12/2021
12/2021,373052,3155000115002,08/11/2017,111926.05,13.91,343.19,,01/12/2021
12/2021,373052,3203000025007,08/11/2017,209490.49,26.04,642.35,,01/12/2021
12/2021,373058,9157000485003,10/11/2017,94581.57,11.73,289.24,,01/12/2021
12/2021,373052,3207000375000,08/11/2017,194259.20,24.15,595.65,,01/12/2021
12/2021,373052,3123000085008,08/11/2017,25409.41,3.16,77.91,,01/12/2021
12/2021,373052,3127000195000,08/11/2017,119513.18,14.86,366.46,,01/12/2021
12/2021,373052,3155000155004,08/11/2017,284696.39,35.38,872.95,,01/12/2021
12/2021,373052,3205000065005,08/11/2017,17060.47,2.12,52.31,,01/12/2021
12/2021,373052,3197000235003,08/11/2017,592985.89,73.70,1818.24,,01/12/2021
12/2021,443033,8271000125003,13/06/2013,13006.08,3.36,169.69,,01/12/2021
12/2021,443033,8271000105002,13/06/2013,13006.08,3.36,169.69,,01/12/2021
12/2021,373055,4701000145003,10/11/2017,350668.00,43.52,1072.39,,01/12/2021
12/2021,373055,0752000045001,13/11/2017,332139.00,41.14,1011.70,,01/12/2021
12/2021,373052,3155000175005,08/11/2017,698482.83,86.81,2141.72,,01/12/2021
12/2021,373052,3853000045002,16/11/2017,871297.00,107.71,2643.45,,01/12/2021
12/2021,373052,3631000125002,16/11/2017,238971.14,29.54,725.02,,01/12/2021
12/2021,373052,3207000415002,08/11/2017,5511.60,0.69,16.90,,01/12/2021
12/2021,373052,3207000435003,08/11/2017,188457.66,23.42,577.86,,01/12/2021
12/2021,373052,3209000045007,08/11/2017,20848.38,2.59,63.93,,01/12/2021
12/2021,373058,9817000025008,10/11/2017,1750548.38,217.27,5353.43,,01/12/2021
12/2021,373052,3207000455004,08/11/2017,304450.83,37.84,933.52,,01/12/2021
12/2021,373052,3101000105008,08/11/2017,15062.39,1.87,46.18,,01/12/2021
12/2021,373052,3207000475005,08/11/2017,53098.70,6.60,162.81,,01/12/2021
12/2021,373052,3123000125000,08/11/2017,81715.61,10.16,250.56,,01/12/2021
12/2021,070004,0587000045001,23/12/2014,123402.48,46.86,1950.13,,01/12/2021
12/2021,373066,6433000655001,08/11/2017,84018.13,10.44,257.62,,01/12/2021
12/2021,373052,3209000065008,08/11/2017,98548.12,12.25,302.17,,01/12/2021
12/2021,373052,3211000115007,08/11/2017,100039.95,12.44,306.75,,01/12/2021
12/2021,373052,3101000125009,08/11/2017,6978.82,0.87,21.40,,01/12/2021
12/2021,373052,3101000145000,08/11/2017,4064.58,0.50,12.46,,01/12/2021
12/2021,373058,9793000085000,09/11/2017,494537.22,61.42,1514.37,,01/12/2021
12/2021,373052,3101000165000,08/11/2017,20458.38,2.54,62.73,,01/12/2021
12/2021,373052,3169000285005,08/11/2017,472459.00,58.71,1448.67,,01/12/2021
12/2021,373052,3207000535008,08/11/2017,345808.98,42.97,1060.33,,01/12/2021
12/2021,373058,9131009255007,10/11/2017,227002.48,28.18,694.21,,01/12/2021
12/2021,373058,9807000235005,10/11/2017,500331.11,62.10,1530.09,,01/12/2021
12/2021,373052,3253000105007,16/11/2017,236223.73,29.20,716.68,,01/12/2021
12/2021,373052,3043000045004,16/11/2017,56165.61,6.94,170.40,,01/12/2021
12/2021,373052,3207000495006,08/11/2017,9210.22,1.14,28.24,,01/12/2021
12/2021,373052,3123000145000,08/11/2017,521739.06,64.84,1599.78,,01/12/2021
12/2021,443033,4703000475000,18/12/2012,235311.02,64.10,3427.87,,01/12/2021
12/2021,373052,2647000045000,08/11/2017,12651.63,1.57,38.79,,01/12/2021
12/2021,373052,3631000145003,16/11/2017,17361.60,2.14,52.67,,01/12/2021
12/2021,373052,3169000305006,08/11/2017,123669.29,15.37,379.20,,01/12/2021
12/2021,373050,0552000205006,26/04/2010,340992.54,120.24,8305.10,,01/12/2021
12/2021,173044,4123006645000,28/01/2010,16853805.24,6065.78,427591.39,,01/12/2021
12/2021,154699,7439000085005,06/12/2018,5198079.60,476.60,8737.94,,01/12/2021
12/2021,154671,7953000115009,06/12/2018,2403000.00,220.33,4039.43,,01/12/2021
12/2021,154673,7493000975005,06/12/2018,11741753.02,1076.57,19737.81,,01/12/2021
12/2021,154674,7607000385003,06/12/2018,7779662.46,713.30,13077.56,,01/12/2021
12/2021,154675,7623000155000,06/12/2018,9047486.52,829.53,15208.76,,01/12/2021
12/2021,156542,7487000075000,06/12/2018,6204514.95,568.88,10429.75,,01/12/2021
12/2021,158397,7745002255009,06/12/2018,14333779.66,1314.22,24094.98,,01/12/2021
12/2021,154672,7481000225002,06/12/2018,11977506.53,1098.19,20134.11,,01/12/2021
12/2021,154676,7733000195005,06/12/2018,11963169.35,1096.86,20110.00,,01/12/2021
12/2021,173057,8801008155006,16/02/2012,7441202.00,2215.85,129434.24,,01/12/2021
12/2021,173057,7535005065006,25/02/2010,29343286.20,18840.64,1319613.73,,01/12/2021
12/2021,170127,5915000305009,22/12/2014,57704.39,21.92,912.61,,01/12/2021
12/2021,173057,8801008135005,16/02/2012,19585666.07,5832.26,340678.27,,01/12/2021
12/2021,373030,0509000345003,08/11/2017,1088566.61,135.29,3337.81,,01/12/2021
12/2021,070015,5697000355001,29/04/2021,508971.00,17.47,73.98,,01/12/2021
12/2021,170021,9701334255009,01/12/2014,454000.00,173.86,7298.15,,01/12/2021
12/2021,373037,0535002395007,09/05/2016,52836.23,8.96,300.51,,01/12/2021
12/2021,373037,0407000235000,09/05/2016,4302.39,0.73,24.47,,01/12/2021
12/2021,787000,9701334515000,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,787000,9701334535001,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,170188,8815002455008,07/04/2016,4309134.13,742.82,25275.40,,01/12/2021
12/2021,080025,8999000265004,30/08/2021,970297.75,15.53,35.26,,01/12/2021
12/2021,373066,6705000095000,08/11/2017,321149.11,39.91,984.72,,01/12/2021
12/2021,373030,0493000075006,08/11/2017,794.73,0.10,2.44,,01/12/2021
12/2021,080025,9095000065000,30/08/2021,1388518.30,22.23,50.46,,01/12/2021
12/2021,787000,9701334295000,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,787000,9701334315001,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,787000,9701334335002,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,373030,0509000365004,05/04/2016,5863.00,1.02,34.46,,01/12/2021
12/2021,787000,9701334355003,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,787000,9701334375004,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,787000,9701334395005,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,787000,9701334415006,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,787000,9701334435007,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,787000,9701334455008,04/06/2019,265615.58,36.61,564.93,,01/12/2021
12/2021,787000,9701334475009,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,787000,9701334495000,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,787000,9701334555002,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,787000,9701334575003,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,787000,9701334595004,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,787000,9701334615005,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,787000,9701334635006,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,787000,9701334655007,05/06/2019,265615.58,36.57,563.73,,01/12/2021
12/2021,373080,9735000025000,14/11/2017,1362757.14,168.69,4145.49,,01/12/2021
12/2021,373058,9815000175003,10/11/2017,3741028.46,464.32,11440.61,,01/12/2021
12/2021,373080,9653000025001,14/11/2017,970058.74,120.08,2950.91,,01/12/2021
12/2021,373085,0355000045000,24/05/2018,343090.82,37.03,796.04,,01/12/2021
12/2021,133088,4185000085003,20/06/2017,186602.77,25.38,683.71,,01/12/2021
12/2021,373080,0079000025008,14/11/2017,338500.38,41.90,1029.71,,01/12/2021
12/2021,255000,9701313825000,27/09/2019,17000000.00,2051.92,27859.50,,01/12/2021
12/2021,030203,9701313885003,28/12/2015,94095014.42,30540.91,1088930.01,,01/12/2021
12/2021,158445,0225000275008,14/05/2013,5590648.80,1454.76,74347.23,,01/12/2021
12/2021,158445,9841000235005,14/05/2013,5948578.97,1547.89,79107.16,,01/12/2021
12/2021,158563,0261000185005,14/05/2013,5180575.94,1348.05,68893.88,,01/12/2021
12/2021,170127,6001046075004,31/03/2015,85709.05,31.29,1252.94,,01/12/2021
12/2021,153034,0509000265000,15/02/2016,4261624.26,753.01,26253.62,,01/12/2021
12/2021,787000,9701313975002,02/04/2019,578072.82,85.09,1399.63,,01/12/2021
12/2021,200036,4445000255006,05/06/2018,929061.14,178.41,3800.40,,01/12/2021
12/2021,787000,9701314055004,03/04/2019,581763.13,85.55,1405.76,,01/12/2021
12/2021,787000,9701314075005,03/04/2019,578072.82,85.01,1396.85,,01/12/2021
12/2021,787000,9701314095006,03/04/2019,578072.82,85.01,1396.85,,01/12/2021
12/2021,170151,6277000085000,18/06/2012,39531.90,9.07,511.96,,01/12/2021
12/2021,787000,9701313935000,02/04/2019,581763.13,85.64,1408.57,,01/12/2021
12/2021,787000,9701313955001,22/03/2017,578072.82,148.89,4228.03,,01/12/2021
12/2021,787000,9701313995003,02/04/2019,578072.82,85.09,1399.63,,01/12/2021
12/2021,787000,9701314015002,02/04/2019,578072.82,85.09,1399.63,,01/12/2021
12/2021,170112,9051010295007,10/09/2014,18828.54,7.44,322.16,,01/12/2021
12/2021,787000,9701314035003,02/04/2019,581763.13,85.64,1408.57,,01/12/2021
12/2021,100001,9701314195000,10/10/2019,2920606.87,154.16,2060.80,,01/12/2021
12/2021,100001,9701314275004,10/10/2019,162444.97,8.57,114.62,,01/12/2021
