REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
11/2021,110404,9701063135002,28/12/2007,179519.71,131.20,11153.96,,01/11/2021
11/2021,113801,2401003205007,01/07/2019,195172.42,24.41,365.51,,01/11/2021
11/2021,110404,9701063955000,28/12/2007,77053.25,56.31,4787.49,,01/11/2021
11/2021,154046,4921000165001,17/06/2016,141118.65,22.39,749.06,,01/11/2021
11/2021,255013,2897000015002,08/05/2019,10229.31,0.75,12.01,,01/11/2021
11/2021,193003,1441000675006,30/05/2018,2134646.59,389.16,8400.60,,01/11/2021
11/2021,160488,6861000065000,16/11/2004,1837489.28,915.55,95187.31,,01/11/2021
11/2021,120260,9701076415009,30/03/2016,332980.30,98.67,3430.39,,01/11/2021
11/2021,153052,9373001305003,22/06/2021,27607737.35,323.51,957.28,,01/11/2021
11/2021,080009,5865000435000,23/12/2015,555927.28,172.58,6282.05,,01/11/2021
11/2021,785340,8161000455000,29/11/2015,79873.99,25.07,922.67,,01/11/2021
11/2021,785340,8161000405002,29/11/2015,100203.85,31.45,1157.51,,01/11/2021
11/2021,193114,0505000145001,23/10/2019,75418.13,8.20,107.13,,01/11/2021
11/2021,110120,0255001855000,30/03/2021,836045.79,27.71,120.54,,01/11/2021
11/2021,160219,8267000015005,22/06/2021,7851.80,0.17,0.49,,01/11/2021
11/2021,400081,8105001645006,04/04/2019,2385507.41,328.67,5402.36,,01/11/2021
11/2021,170053,2211000015007,05/09/2012,52650.00,25.48,1438.78,,01/11/2021
11/2021,170199,9249000045009,27/12/2012,144424.25,67.55,3686.72,,01/11/2021
11/2021,200356,6001016235003,01/09/2021,12000.00,0.07,0.13,,01/11/2021
11/2021,443033,1559000085003,20/08/2001,146879.02,87.14,10779.51,,01/11/2021
11/2021,170164,7731000035001,31/07/2020,8744019.94,264.35,2213.86,,01/11/2021
11/2021,060001,9701049335008,04/12/2014,388376.05,142.06,6080.21,,01/11/2021
11/2021,160065,9701048085008,01/12/2014,337105.08,123.45,5289.95,,01/11/2021
11/2021,170021,9701041605006,23/10/2020,1247307.57,69.74,486.57,,01/11/2021
11/2021,170021,9701042105007,01/12/2014,280440.04,102.69,4400.74,,01/11/2021
11/2021,170021,9701037275005,25/05/2020,1183130.20,91.90,872.20,,01/11/2021
11/2021,110404,9701036765009,04/08/2017,685372.45,154.48,4104.45,,01/11/2021
11/2021,110001,9701031875000,02/10/2019,408405.57,45.61,612.22,,01/11/2021
11/2021,170021,9701030245003,02/10/2019,244948.20,27.36,367.19,,01/11/2021
11/2021,160140,9047000305001,09/12/2020,670125.00,18.34,113.61,,01/11/2021
11/2021,170193,9047001995001,04/05/2015,245803.98,47.09,1897.10,,01/11/2021
11/2021,170192,9047001865000,10/11/2020,891032.45,26.46,176.67,,01/11/2021
11/2021,170067,2845000055001,10/06/2015,62938.55,21.32,845.56,,01/11/2021
11/2021,158381,2785000515005,14/05/2018,15202007.03,1562.99,34155.89,,01/11/2021
11/2021,153103,1761000105009,19/10/2015,37620988.80,6700.30,251160.42,,01/11/2021
11/2021,120260,9701005405000,24/02/2016,4363071.69,732.24,25885.93,,01/11/2021
11/2021,751500,5851000145001,30/11/2015,6321.89,1.10,40.63,,01/11/2021
11/2021,090006,1389000015004,20/08/2001,2590582.84,2759.79,341386.57,,01/11/2021
11/2021,255006,1537000405007,27/11/2017,79191.26,9.21,227.05,,01/11/2021
11/2021,170127,6001013775007,27/01/2015,2234410.13,445.47,18665.95,,01/11/2021
11/2021,784320,0921002715007,19/05/2005,35000.00,30.38,3065.93,,01/11/2021
11/2021,153045,1389008975007,31/12/2014,291000.00,58.65,2483.79,,01/11/2021
11/2021,153045,1389008435002,31/12/2014,56100.00,11.30,478.83,,01/11/2021
11/2021,153045,1389008415001,31/12/2014,45100.00,9.08,384.94,,01/11/2021
11/2021,153045,1389008405006,31/12/2014,2800.00,0.57,23.90,,01/11/2021
11/2021,153045,1389008385005,31/12/2014,11840.00,2.39,101.06,,01/11/2021
11/2021,153045,1389008375000,31/12/2014,253300.00,51.04,2162.00,,01/11/2021
11/2021,153045,1389008365004,31/12/2014,74200.00,14.95,633.32,,01/11/2021
11/2021,153045,1389008355009,31/12/2014,19800.00,3.99,169.00,,01/11/2021
11/2021,153045,1389008395000,31/12/2014,3100.00,0.63,26.46,,01/11/2021
11/2021,153045,1389011945008,31/12/2014,2469970.78,497.79,21082.07,,01/11/2021
11/2021,153045,1389008345003,31/12/2014,10700.00,2.16,91.33,,01/11/2021
11/2021,153045,1389008425007,31/12/2014,2300.00,0.46,19.63,,01/11/2021
11/2021,393018,5637000045009,12/09/2012,39659.11,10.67,601.07,,01/11/2021
11/2021,255002,2833000125006,16/01/2020,63997.58,6.17,71.92,,01/11/2021
11/2021,120260,9701075255008,30/03/2016,216984.75,64.29,2235.39,,01/11/2021
11/2021,160065,9701023065003,28/12/2000,76245.82,83.80,10695.33,,01/11/2021
11/2021,154043,5403000315009,27/10/2004,432048.15,215.97,22525.45,,01/11/2021
11/2021,170021,9701039735003,01/12/2014,232830.94,85.27,3653.65,,01/11/2021
11/2021,154040,9701016945001,22/05/2018,694145.98,127.35,2765.97,,01/11/2021
11/2021,153063,0411003485006,30/12/2005,1429066.80,665.14,64618.55,,01/11/2021
11/2021,784000,0803000295006,23/03/2016,172104.34,51.17,1785.04,,01/11/2021
11/2021,160298,5819000125007,29/06/2015,304.51,0.11,4.03,,01/11/2021
11/2021,170098,5219000015009,02/12/2020,196179.75,5.48,34.58,,01/11/2021
11/2021,120260,9701092935003,30/03/2016,150142.10,44.48,1546.77,,01/11/2021
11/2021,120260,9701090005009,30/03/2016,223490.29,66.22,2302.41,,01/11/2021
11/2021,170127,6001034785001,25/03/2015,15325.47,5.36,219.52,,01/11/2021
11/2021,120260,9701089295007,30/03/2016,120116.31,35.59,1237.45,,01/11/2021
11/2021,120260,9701088345000,30/03/2016,204528.68,60.60,2107.07,,01/11/2021
11/2021,130074,8841003235000,23/11/2020,5372.92,0.28,1.79,,01/11/2021
11/2021,130074,8841000345000,23/11/2020,187281.89,9.63,62.25,,01/11/2021
11/2021,201033,0017000145003,19/06/2017,121586.99,28.21,771.18,,01/11/2021
11/2021,154040,9701017935000,15/05/2018,904700.72,166.89,3644.25,,01/11/2021
11/2021,154040,9701020765004,19/09/2015,192434.99,34.74,1319.45,,01/11/2021
11/2021,154040,9701022385004,19/09/2015,183260.00,33.08,1256.54,,01/11/2021
11/2021,154040,9701024875009,19/09/2015,669096.33,216.87,8237.70,,01/11/2021
11/2021,154040,9701026005001,19/09/2015,660520.25,214.09,8132.11,,01/11/2021
11/2021,154040,9701026705003,19/09/2015,637960.40,206.77,7854.36,,01/11/2021
11/2021,154040,9701027645004,19/09/2015,629066.90,203.90,7744.87,,01/11/2021
11/2021,170036,1069000015000,24/12/2004,112944.23,100.43,10377.86,,01/11/2021
11/2021,154040,9701060335000,19/09/2015,549117.87,177.98,6760.56,,01/11/2021
11/2021,154040,9701061275001,11/05/2018,479834.30,88.79,1944.79,,01/11/2021
11/2021,160298,5893000015006,26/10/2015,177.36,0.03,1.18,,01/11/2021
11/2021,120260,9701081315009,30/03/2016,159675.76,47.31,1644.99,,01/11/2021
11/2021,120260,9701082415007,30/03/2016,156055.53,46.24,1607.69,,01/11/2021
11/2021,120260,9701084265002,30/03/2016,276481.00,81.93,2848.33,,01/11/2021
11/2021,120260,9701085665004,21/05/2021,38456.80,0.99,3.44,,01/11/2021
11/2021,120260,9701086725000,30/03/2016,255072.34,75.58,2627.77,,01/11/2021
11/2021,160065,9701028985003,28/12/2000,71393.82,78.47,10014.72,,01/11/2021
11/2021,789000,7107001705000,10/02/2021,296445.18,11.88,61.13,,01/11/2021
11/2021,130067,6469000085001,31/05/2010,304480.20,183.69,12907.10,,01/11/2021
11/2021,170043,1559003735009,20/06/2018,64556.33,11.57,245.78,,01/11/2021
11/2021,010001,9701154605001,21/10/2019,974047.56,106.12,1390.76,,01/11/2021
11/2021,170151,6953000035000,27/01/2020,479045.23,25.30,290.24,,01/11/2021
11/2021,170178,8585000055004,25/03/2019,266653.00,37.12,616.38,,01/11/2021
11/2021,010001,9701155595000,21/10/2019,1191721.51,129.84,1701.56,,01/11/2021
11/2021,170075,3849000045004,31/10/2015,922740.93,293.49,10942.89,,01/11/2021
11/2021,120260,9701081015005,30/03/2016,138230.37,40.96,1424.06,,01/11/2021
11/2021,255017,2519000325000,08/11/2019,543315.65,32.18,412.09,,01/11/2021
11/2021,020001,9701156385009,19/04/2021,691084.06,20.91,84.03,,01/11/2021
11/2021,120260,9701079865005,30/03/2016,149432.72,44.28,1539.47,,01/11/2021
11/2021,010001,9701157995005,21/10/2019,1161823.54,126.58,1658.87,,01/11/2021
11/2021,154421,1211000265008,20/06/2005,500.00,0.24,24.13,,01/11/2021
11/2021,154421,1211000285009,20/06/2005,500.00,0.24,24.13,,01/11/2021
11/2021,170021,9701243605007,10/03/2015,157985.44,55.60,2290.82,,01/11/2021
11/2021,170021,9701243625008,10/03/2015,203215.43,71.52,2946.67,,01/11/2021
11/2021,170021,9701243645009,10/03/2015,203215.43,71.52,2946.67,,01/11/2021
11/2021,170201,0001001835007,27/08/2008,182156.55,70.59,5715.16,,01/11/2021
11/2021,154047,8791000915000,28/09/2017,15333595.52,1857.10,47639.64,,01/11/2021
11/2021,170607,9701243425009,18/02/2013,31836140.62,14645.18,786470.70,,01/11/2021
11/2021,170607,9701243445000,13/04/2015,31836140.62,11048.25,448943.28,,01/11/2021
11/2021,170607,9701243465000,12/04/2013,17863547.47,8081.19,426830.40,,01/11/2021
11/2021,201035,0147000485007,20/08/2015,89251.30,29.32,1128.15,,01/11/2021
11/2021,200095,0003005935002,07/04/2008,19150545.46,13716.84,1143077.58,,01/11/2021
11/2021,170021,9701243545004,09/03/2015,642696.13,226.28,9326.82,,01/11/2021
11/2021,040001,9701243565005,09/06/2021,460216.73,10.55,33.47,,01/11/2021
11/2021,200036,4733001165006,20/06/2018,254428.43,968.68,968.68,,01/11/2021
11/2021,070014,4865000535009,18/10/2004,237542.80,213.52,22302.01,,01/11/2021
11/2021,787000,9701306275009,12/06/2019,70040.31,8.96,136.88,,01/11/2021
11/2021,100001,9701243825007,10/10/2019,9258188.50,1023.38,13598.90,,01/11/2021
11/2021,170164,7535004115000,03/08/2020,4448985.83,167.47,1394.14,,01/11/2021
11/2021,170127,6001037155009,30/03/2015,2894.14,1.01,41.29,,01/11/2021
11/2021,373072,8837000055003,27/06/2017,273504.04,35.17,956.62,,01/11/2021
11/2021,170127,6001037175000,30/03/2015,770.16,0.27,10.99,,01/11/2021
11/2021,170098,5035000175005,04/01/2021,8491519.68,214.69,1237.00,,01/11/2021
11/2021,193110,0174000025003,13/06/2019,37654.91,2.68,40.89,,01/11/2021
11/2021,080020,9445000215001,28/12/2011,702639.11,365.56,22177.50,,01/11/2021
11/2021,255027,9241000405000,15/09/2005,634000.00,300.48,29722.64,,01/11/2021
11/2021,255003,0605002175001,25/08/2000,110310.20,123.24,15984.04,,01/11/2021
11/2021,170112,9099000165008,03/12/2014,99527.97,36.42,1559.38,,01/11/2021
11/2021,100001,9701243895005,10/10/2019,8122045.88,897.80,11930.08,,01/11/2021
11/2021,090015,9131002775005,23/08/2016,1392562.56,383.33,12394.83,,01/11/2021
11/2021,170098,4267000735006,24/03/2020,39000.32,3.38,35.55,,01/11/2021
11/2021,170098,4267000815000,08/07/2021,51394.11,0.97,2.60,,01/11/2021
11/2021,170098,4267000935005,24/03/2020,144289.16,12.50,131.51,,01/11/2021
11/2021,170098,4267001115001,24/03/2020,49000.68,4.24,44.66,,01/11/2021
11/2021,080012,7471000085009,12/02/2019,819659.21,118.95,2056.36,,01/11/2021
11/2021,080012,7471000105000,12/02/2019,59951.28,4.84,83.76,,01/11/2021
11/2021,080012,7471000095004,12/02/2019,49358.55,3.99,68.96,,01/11/2021
11/2021,158516,8105004265000,04/01/2017,71585894.46,10204.04,307166.06,,01/11/2021
11/2021,070027,9241000425000,09/01/2017,1570608.00,400.86,12033.58,,01/11/2021
11/2021,200384,0034000025008,11/02/2019,268634.29,39.03,675.27,,01/11/2021
11/2021,200384,0034000045009,11/02/2019,51701.76,7.51,129.96,,01/11/2021
11/2021,080014,8927000045007,21/12/2015,5087670.82,1580.83,57597.40,,01/11/2021
11/2021,090020,8771000165007,06/10/2021,56430483.00,325.31,410.02,,01/11/2021
11/2021,158336,9733003625001,24/10/2014,3699723.67,765.81,33301.50,,01/11/2021
11/2021,200054,7535004145006,10/02/2009,7684397.67,5161.85,403573.92,,01/11/2021
11/2021,170112,9123000345002,18/11/2014,46924.06,7.67,330.60,,01/11/2021
11/2021,080006,2419000395002,05/03/2020,2946122.06,263.25,2853.40,,01/11/2021
11/2021,120260,9701251085009,30/03/2016,658723.40,195.18,6786.21,,01/11/2021
11/2021,170098,4267000995008,20/07/2020,118180.30,8.23,70.40,,01/11/2021
11/2021,170098,4267001375003,27/05/2020,110805.19,8.58,81.10,,01/11/2021
11/2021,080008,4267001415005,11/09/2020,965000.00,59.80,459.00,,01/11/2021
11/2021,070023,9633000195000,23/11/2009,487484.62,307.37,22565.98,,01/11/2021
11/2021,070023,9545000055000,23/11/2009,391691.29,246.96,18131.64,,01/11/2021
11/2021,170173,8105004285000,14/05/2015,1022984.73,350.44,14059.04,,01/11/2021
11/2021,200384,0034000065000,11/02/2019,51701.76,7.51,129.96,,01/11/2021
11/2021,120090,9707002315000,05/05/2016,17436425.35,5075.99,173440.48,,01/11/2021
11/2021,080008,5407000135003,06/04/2020,360000.00,30.50,314.41,,01/11/2021
11/2021,255015,2175002525002,28/07/2015,385000.00,71.13,2764.82,,01/11/2021
11/2021,040001,9701224425007,10/06/2021,100621490.37,2291.21,7233.49,,01/11/2021
11/2021,200125,8045000125001,06/04/2020,616362.52,29.09,299.80,,01/11/2021
11/2021,255027,9679000085008,28/11/2015,83000.00,26.07,959.66,,01/11/2021
11/2021,170053,2051001925003,02/09/2020,604999.00,38.27,299.52,,01/11/2021
11/2021,170098,5023000365005,25/09/2020,381739.67,22.89,170.33,,01/11/2021
11/2021,070021,8801005325008,21/12/2007,1362384.90,997.04,84881.19,,01/11/2021
11/2021,170021,9701224595000,01/12/2014,326970.16,119.74,5130.91,,01/11/2021
11/2021,130081,9561000025006,09/11/2007,7958.79,3.27,280.73,,01/11/2021
11/2021,158334,9047001695008,28/12/2018,171990.45,26.10,471.21,,01/11/2021
11/2021,158334,9047001675007,28/12/2018,88521.69,13.43,242.52,,01/11/2021
11/2021,158334,9047001725004,28/12/2018,120036.72,18.22,328.87,,01/11/2021
11/2021,158334,9047001655006,28/12/2018,34391.97,5.21,94.22,,01/11/2021
11/2021,158334,9047001735000,28/12/2018,108314.64,16.44,296.75,,01/11/2021
11/2021,158334,9047001705003,30/12/2015,133164.90,41.20,1495.08,,01/11/2021
11/2021,158334,9047001685002,28/12/2018,88521.69,13.43,242.52,,01/11/2021
11/2021,158334,9047001715009,28/12/2018,97731.57,14.83,267.76,,01/11/2021
11/2021,158334,9047001645000,28/12/2018,34391.97,5.21,94.22,,01/11/2021
11/2021,158334,9047001615004,28/12/2018,34391.94,5.21,94.22,,01/11/2021
11/2021,158334,9047001665001,28/12/2018,70673.37,10.73,193.63,,01/11/2021
11/2021,158334,9047001635005,28/12/2018,34391.97,5.21,94.22,,01/11/2021
11/2021,158334,9047001625000,28/12/2018,34391.97,5.21,94.22,,01/11/2021
11/2021,158334,9047001525005,28/12/2018,18724738.75,1582.51,28570.17,,01/11/2021
11/2021,343007,3687000065005,06/02/2015,13129.60,4.68,195.37,,01/11/2021
11/2021,170067,2785003685009,11/06/2015,311008.65,58.63,2324.99,,01/11/2021
11/2021,200350,5403002895002,24/01/2019,3102211.84,458.71,8074.90,,01/11/2021
11/2021,153038,3849002015005,16/11/2021,18419202.55,4.83,4.83,,01/11/2021
11/2021,343007,3657000015006,12/11/2015,921734.87,291.58,10813.22,,01/11/2021
11/2021,400068,9047001545006,12/04/2018,399637.31,75.62,1692.88,,01/11/2021
11/2021,080016,9701224705000,01/02/2021,44299367.54,1832.30,9704.55,,01/11/2021
11/2021,154040,9701224765002,19/09/2015,514368.00,166.72,6332.73,,01/11/2021
11/2021,154040,9701065885009,19/09/2015,514539.00,166.78,6334.84,,01/11/2021
11/2021,255010,0907000045009,09/06/2015,487210.00,91.93,3648.38,,01/11/2021
11/2021,170162,7487000035008,28/10/2020,1315709.02,72.62,500.60,,01/11/2021
11/2021,153038,3849002095009,16/11/2021,43899995.12,11.51,11.51,,01/11/2021
11/2021,170083,3849003415007,25/02/2015,1760000.00,346.79,14363.53,,01/11/2021
11/2021,200350,4553001145007,18/01/2018,2456687.61,494.61,11764.77,,01/11/2021
11/2021,153038,3849002545004,16/11/2021,14733572.54,3.86,3.86,,01/11/2021
11/2021,153038,3849002025000,16/11/2021,355151506.06,93.11,93.11,,01/11/2021
11/2021,153038,3849001795007,16/11/2021,3251124.55,0.85,0.85,,01/11/2021
11/2021,153038,3849001755005,16/11/2021,1515767.68,0.40,0.40,,01/11/2021
11/2021,540996,9701014305005,21/08/2015,1064145.43,194.57,7484.52,,01/11/2021
11/2021,153038,3849001665006,17/11/2021,4489584.85,1.02,1.02,,01/11/2021
11/2021,153038,3849001455001,17/11/2021,10150841.83,2.29,2.29,,01/11/2021
11/2021,153038,3849002055007,16/11/2021,13419911.18,3.52,3.52,,01/11/2021
11/2021,070023,9511000035005,18/06/2004,259975.41,238.25,25370.01,,01/11/2021
11/2021,170271,9461001885002,22/04/2021,115498.62,3.44,13.67,,01/11/2021
11/2021,160163,0499000045009,14/04/2016,7780283.28,1274.52,43994.29,,01/11/2021
11/2021,170048,1619000175000,14/10/2015,165880.79,23.63,887.74,,01/11/2021
11/2021,201033,0007001085007,26/07/2017,54290.91,12.31,328.85,,01/11/2021
11/2021,158277,3859000085003,28/12/2016,1858402.59,265.95,8036.63,,01/11/2021
11/2021,170048,1761004715006,27/07/2020,410045.76,15.67,132.24,,01/11/2021
11/2021,200374,9067002405008,28/01/2021,7100000.00,297.76,1596.85,,01/11/2021
11/2021,158404,3363000165003,21/07/2017,9960705.34,1261.55,33812.43,,01/11/2021
11/2021,193009,3399000045009,13/09/2001,438554.46,259.35,31977.46,,01/11/2021
11/2021,255019,6001028375000,10/10/2015,28543257.00,9164.95,344926.26,,01/11/2021
11/2021,158405,3957000045001,21/07/2017,3329325.86,421.67,11301.67,,01/11/2021
11/2021,158092,3495000165008,15/12/2011,141247569.12,41072.50,2500696.58,,01/11/2021
11/2021,153038,3849002515008,16/11/2021,136064891.59,35.67,35.67,,01/11/2021
11/2021,154215,0605001965009,19/08/2002,245884835.86,138696.41,16315551.43,,01/11/2021
11/2021,201033,0007001045005,26/07/2017,35259.78,7.99,213.57,,01/11/2021
11/2021,110001,9701225585008,03/10/2019,330476.33,36.86,494.15,,01/11/2021
11/2021,170151,6389000055003,30/03/2015,97231.48,33.94,1387.02,,01/11/2021
11/2021,154040,9701236285000,19/09/2015,595221.55,192.92,7328.17,,01/11/2021
11/2021,154040,9701236345003,19/09/2015,595221.55,192.92,7328.17,,01/11/2021
11/2021,154040,9701236375000,19/09/2015,1165543.45,377.77,14349.79,,01/11/2021
11/2021,154040,9701236415001,19/09/2015,1313516.04,425.73,16171.58,,01/11/2021
11/2021,154040,9701236435002,19/09/2015,1283362.29,415.96,15800.34,,01/11/2021
11/2021,170188,8531000945000,01/09/2015,60422.21,19.74,755.77,,01/11/2021
11/2021,120265,1389005825004,28/12/2013,10196041.34,4230.48,205112.85,,01/11/2021
11/2021,154040,9701236465009,19/09/2015,725895.56,235.28,8936.99,,01/11/2021
11/2021,255012,9081000145004,05/07/2019,83805.23,10.44,155.53,,01/11/2021
11/2021,080012,7749000315007,23/01/2018,83621.51,9.34,221.44,,01/11/2021
11/2021,080012,7749000305001,22/02/2019,50222.59,4.01,68.80,,01/11/2021
11/2021,080012,7749000295006,23/01/2018,82718.23,9.24,219.05,,01/11/2021
11/2021,080012,7749000245009,22/02/2019,1217826.08,174.98,2995.78,,01/11/2021
11/2021,154040,9701236365004,19/09/2015,593239.24,192.28,7303.77,,01/11/2021
11/2021,154040,9701236395000,19/09/2015,1313516.14,425.73,16171.58,,01/11/2021
11/2021,154040,9701236405006,19/09/2015,1313516.04,425.73,16171.58,,01/11/2021
11/2021,154040,9701236425007,19/09/2015,1313516.04,425.73,16171.58,,01/11/2021
11/2021,154040,9701236445008,19/09/2015,1281343.54,415.30,15775.48,,01/11/2021
11/2021,170151,6209000215006,30/09/2012,31698.19,15.22,853.43,,01/11/2021
11/2021,154040,9701236505000,19/09/2015,1237264.56,401.02,15232.80,,01/11/2021
11/2021,200117,7209000105001,30/10/2012,288880.31,76.58,4254.27,,01/11/2021
11/2021,070018,7107006495003,07/12/2020,3316369.66,72.86,453.74,,01/11/2021
11/2021,070023,9591000025008,20/06/2013,623131.44,275.70,14244.73,,01/11/2021
11/2021,154040,9701236585004,04/07/2018,759449.49,134.63,2827.50,,01/11/2021
11/2021,154040,9701236565003,04/07/2018,759449.49,134.63,2827.50,,01/11/2021
11/2021,154040,9701236575009,04/07/2018,759449.49,134.63,2827.50,,01/11/2021
11/2021,154040,9701236455003,19/09/2015,725895.56,235.28,8936.99,,01/11/2021
11/2021,170098,5367000085003,25/09/2020,356151.27,21.35,158.91,,01/11/2021
11/2021,170021,9701225505004,01/12/2014,237436.25,86.95,3725.92,,01/11/2021
11/2021,154040,9701236475004,19/09/2015,589361.11,191.02,7256.02,,01/11/2021
11/2021,154040,9701236515006,19/09/2015,1228553.53,398.20,15125.55,,01/11/2021
11/2021,154040,9701236535007,04/07/2018,759449.49,134.63,2827.50,,01/11/2021
11/2021,154040,9701236555008,04/07/2018,759449.49,134.63,2827.50,,01/11/2021
11/2021,154040,9701236595000,04/07/2018,759449.49,134.63,2827.50,,01/11/2021
11/2021,170188,8809000245001,11/09/2015,300000.00,54.35,2071.54,,01/11/2021
11/2021,153038,3871000115009,22/11/2021,6323350.16,0.54,0.54,,01/11/2021
11/2021,154040,9701236485000,19/09/2015,1228553.53,398.20,15125.55,,01/11/2021
11/2021,154040,9701236495005,19/09/2015,1237264.56,401.02,15232.80,,01/11/2021
11/2021,154040,9701236525001,19/09/2015,1487260.16,482.05,18310.66,,01/11/2021
11/2021,154040,9701236605005,04/07/2018,759449.49,134.63,2827.50,,01/11/2021
11/2021,154040,9701236625006,04/07/2018,1550201.75,274.79,5771.53,,01/11/2021
11/2021,170098,4611000875002,30/06/2020,45421.93,1.83,16.30,,01/11/2021
11/2021,090023,9701343175004,28/03/2018,14413.05,2.76,62.44,,01/11/2021
11/2021,090023,9701343185000,28/03/2018,173599.61,33.22,752.08,,01/11/2021
11/2021,090023,9701343145008,28/03/2018,1380438.40,264.20,5980.44,,01/11/2021
11/2021,090023,9701156185000,28/03/2018,62414530.45,11945.39,270397.06,,01/11/2021
11/2021,786810,9063001835006,16/09/2020,101143.58,3.45,26.19,,01/11/2021
11/2021,201035,0113000265002,26/07/2021,404775.00,6.53,15.68,,01/11/2021
11/2021,170098,5401000925005,28/04/2020,248368.72,20.26,201.38,,01/11/2021
11/2021,170188,8845000605004,17/09/2015,418930.72,135.90,5166.85,,01/11/2021
11/2021,154040,9701236635001,04/07/2018,1550201.75,274.79,5771.53,,01/11/2021
11/2021,154040,9701236655002,04/07/2018,1555049.75,275.65,5789.58,,01/11/2021
11/2021,080025,9047001775001,30/08/2021,1060062.80,11.76,21.55,,01/11/2021
11/2021,170127,6001034175009,13/03/2015,34059.79,6.67,274.38,,01/11/2021
11/2021,154040,9701236665008,19/09/2015,1131649.14,366.79,13932.50,,01/11/2021
11/2021,154040,9701236705000,19/09/2015,1154985.16,374.35,14219.80,,01/11/2021
11/2021,154040,9701236715005,19/09/2015,1154985.16,374.35,14219.80,,01/11/2021
11/2021,200352,5697000245001,15/12/2020,3376611.43,90.78,553.31,,01/11/2021
11/2021,154040,9701236675003,19/09/2015,1131649.14,366.79,13932.50,,01/11/2021
11/2021,154040,9701236685009,19/09/2015,1131649.14,366.79,13932.50,,01/11/2021
