REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
03/2021,170021,9701051575002,03/02/2015,331990.81,110.37,4029.79,,01/03/2021
03/2021,783602,2357000045008,05/11/2020,250000.00,2.71,7.13,,01/03/2021
03/2021,110404,9701049875002,15/03/2019,453495.65,49.40,607.82,,01/03/2021
03/2021,200119,8815000755004,30/01/2013,235147.04,57.85,2797.11,,01/03/2021
03/2021,170036,1123000025004,02/05/2016,746542.46,197.73,5771.17,,01/03/2021
03/2021,158416,5705001965002,10/12/2018,10360494.24,710.18,9825.60,,01/03/2021
03/2021,373031,0639000505009,09/08/2001,10312.68,11.00,1274.85,,01/03/2021
03/2021,255022,0035000065008,30/11/2015,68885.43,19.82,627.87,,01/03/2021
03/2021,160176,2559000025006,16/04/2013,3115474.33,746.88,35194.12,,01/03/2021
03/2021,170098,5371000085001,05/10/2020,439885.38,10.58,33.10,,01/03/2021
03/2021,762300,5801001145009,31/10/2019,63985.52,4.78,41.08,,01/03/2021
03/2021,110404,9701064595007,28/12/2007,251724.95,180.93,14175.55,,01/03/2021
03/2021,789000,7107002905002,09/02/2021,140000.00,0.72,0.84,,01/03/2021
03/2021,753000,5927000015004,06/08/2018,1778356.04,252.25,4002.52,,01/03/2021
03/2021,752000,6001000295001,02/08/2017,1095965.06,215.69,4705.70,,01/03/2021
03/2021,110404,9701063135002,28/12/2007,179519.71,129.03,10109.41,,01/03/2021
03/2021,113801,2401003205007,01/07/2019,195172.42,18.12,191.42,,01/03/2021
03/2021,110404,9701063955000,28/12/2007,77053.25,55.38,4339.15,,01/03/2021
03/2021,154046,4921000165001,17/06/2016,141118.65,20.28,576.80,,01/03/2021
03/2021,255013,2897000015002,08/05/2019,10229.31,0.57,6.57,,01/03/2021
03/2021,193003,1441000675006,30/05/2018,2134646.59,324.41,5503.13,,01/03/2021
03/2021,160488,6861000065000,16/11/2004,1837489.28,908.81,87869.18,,01/03/2021
03/2021,120260,9701076415009,30/03/2016,332980.30,89.82,2669.68,,01/03/2021
03/2021,153052,9373001305003,31/10/2018,27455506.00,1973.07,28570.72,,01/03/2021
03/2021,080009,5865000435000,23/12/2015,555927.28,158.09,4948.16,,01/03/2021
03/2021,785340,8161000455000,29/11/2015,79873.99,22.99,728.77,,01/03/2021
03/2021,785340,8161000405002,29/11/2015,100203.85,28.86,914.27,,01/03/2021
03/2021,193114,0505000145001,23/10/2019,75418.13,5.72,49.93,,01/03/2021
03/2021,160219,8267000015005,08/06/2020,7377.55,0.31,1.55,,01/03/2021
03/2021,400081,8105001645006,04/04/2019,2385507.41,252.76,3028.40,,01/03/2021
03/2021,170053,2211000015007,05/09/2012,52650.00,24.41,1238.15,,01/03/2021
03/2021,170199,9249000045009,27/12/2012,144424.25,64.53,3155.49,,01/03/2021
03/2021,200356,6001016235003,07/03/2017,91055.05,11.09,268.60,,01/03/2021
03/2021,443033,1559000085003,20/08/2001,146879.02,87.07,10081.02,,01/03/2021
03/2021,170164,7731000035001,31/07/2020,8744019.94,131.66,551.19,,01/03/2021
03/2021,060001,9701049335008,04/12/2014,388376.05,132.65,4973.53,,01/03/2021
03/2021,160065,9701048085008,01/12/2014,337105.08,115.29,4328.18,,01/03/2021
03/2021,170021,9701041605006,01/12/2014,352026.95,120.40,4519.77,,01/03/2021
03/2021,170021,9701042105007,01/12/2014,280440.04,95.91,3600.64,,01/03/2021
03/2021,170021,9701037275005,25/05/2020,1183130.20,51.89,273.10,,01/03/2021
03/2021,110404,9701036765009,04/08/2017,685372.45,134.67,2933.95,,01/03/2021
03/2021,110001,9701031875000,02/10/2019,408405.57,32.26,292.44,,01/03/2021
03/2021,170021,9701030245003,02/10/2019,244948.20,19.35,175.40,,01/03/2021
03/2021,170192,9047001865000,10/11/2020,1866885.25,19.43,49.65,,01/03/2021
03/2021,160140,9047000305001,09/12/2020,670125.00,5.36,11.24,,01/03/2021
03/2021,130077,9047001995001,04/05/2015,245803.98,43.68,1531.25,,01/03/2021
03/2021,170067,2845000055001,10/06/2015,62938.55,19.73,680.08,,01/03/2021
03/2021,158381,2785000515005,14/05/2018,15202007.03,1306.83,22505.42,,01/03/2021
03/2021,153103,1761000105009,19/10/2015,37620988.80,6160.78,199292.54,,01/03/2021
03/2021,120260,9701005405000,24/02/2016,4363071.69,668.18,20235.15,,01/03/2021
03/2021,751500,5851000145001,30/11/2015,6321.89,1.01,32.09,,01/03/2021
03/2021,090006,1389000015004,20/08/2001,2590582.84,2757.46,319265.25,,01/03/2021
03/2021,255006,1537000405007,27/11/2017,79191.26,7.91,157.67,,01/03/2021
03/2021,170127,6001013775007,27/01/2015,2234410.13,415.01,15198.85,,01/03/2021
03/2021,784320,0921002715007,19/05/2005,35000.00,30.12,2823.18,,01/03/2021
03/2021,153045,1389008975007,31/12/2014,291000.00,54.70,2027.12,,01/03/2021
03/2021,153045,1389011945008,31/12/2014,1977700.00,371.76,13776.74,,01/03/2021
03/2021,153045,1389008345003,31/12/2014,10700.00,2.01,74.54,,01/03/2021
03/2021,153045,1389008425007,31/12/2014,2300.00,0.43,16.02,,01/03/2021
03/2021,153045,1389008395000,31/12/2014,3100.00,0.58,21.59,,01/03/2021
03/2021,153045,1389008435002,31/12/2014,56100.00,10.54,390.79,,01/03/2021
03/2021,153045,1389008415001,31/12/2014,45100.00,8.48,314.17,,01/03/2021
03/2021,153045,1389008405006,31/12/2014,2800.00,0.52,19.50,,01/03/2021
03/2021,153045,1389008385005,31/12/2014,11840.00,2.23,82.48,,01/03/2021
03/2021,153045,1389008375000,31/12/2014,253300.00,47.62,1764.50,,01/03/2021
03/2021,153045,1389008365004,31/12/2014,74200.00,13.95,516.88,,01/03/2021
03/2021,153045,1389008355009,31/12/2014,19800.00,3.72,137.93,,01/03/2021
03/2021,393018,5637000045009,12/09/2012,39659.11,10.22,517.09,,01/03/2021
03/2021,255002,2833000125006,16/01/2020,63997.58,4.05,29.76,,01/03/2021
03/2021,120260,9701075255008,30/03/2016,216984.75,58.53,1739.68,,01/03/2021
03/2021,160065,9701023065003,28/12/2000,76245.82,83.83,10023.26,,01/03/2021
03/2021,154043,5403000315009,27/10/2004,432048.15,214.41,20799.10,,01/03/2021
03/2021,170021,9701039735003,01/12/2014,232830.94,79.63,2989.38,,01/03/2021
03/2021,153063,0411003485006,30/12/2005,1429066.80,658.34,59308.59,,01/03/2021
03/2021,784000,0803000295006,23/03/2016,172104.34,46.61,1390.45,,01/03/2021
03/2021,160298,5819000125007,29/06/2015,304.51,0.09,3.23,,01/03/2021
03/2021,170098,5219000015009,02/12/2020,196179.75,1.69,3.72,,01/03/2021
03/2021,120260,9701092935003,30/03/2016,150142.10,40.50,1203.77,,01/03/2021
03/2021,120260,9701090005009,30/03/2016,223490.29,60.29,1791.84,,01/03/2021
03/2021,170127,6001034785001,25/03/2015,15325.47,4.98,177.84,,01/03/2021
03/2021,120260,9701089295007,30/03/2016,120116.31,32.41,963.04,,01/03/2021
03/2021,120260,9701088345000,30/03/2016,204528.68,55.18,1639.82,,01/03/2021
03/2021,130074,8841003235000,23/11/2020,5372.92,0.09,0.21,,01/03/2021
03/2021,130074,8841000345000,23/11/2020,187281.89,3.14,7.37,,01/03/2021
03/2021,201033,0017000145003,19/06/2017,121586.99,24.73,556.98,,01/03/2021
03/2021,154040,9701016945001,22/05/2018,694145.98,106.32,1817.26,,01/03/2021
03/2021,154040,9701017935000,15/05/2018,904700.72,139.51,2400.35,,01/03/2021
03/2021,154040,9701020765004,19/09/2015,192434.99,31.99,1050.37,,01/03/2021
03/2021,154040,9701022385004,19/09/2015,183260.00,30.47,1000.29,,01/03/2021
03/2021,154040,9701024875009,19/09/2015,669096.33,199.73,6557.76,,01/03/2021
03/2021,154040,9701026005001,19/09/2015,660520.25,197.18,6473.71,,01/03/2021
03/2021,154040,9701026705003,19/09/2015,637960.40,190.44,6252.60,,01/03/2021
03/2021,154040,9701027645004,19/09/2015,629066.90,187.79,6165.44,,01/03/2021
03/2021,170036,1069000015000,24/12/2004,112944.23,99.67,9575.19,,01/03/2021
03/2021,154040,9701060335000,19/09/2015,549117.87,163.92,5381.86,,01/03/2021
03/2021,154040,9701061275001,11/05/2018,479834.30,74.28,1282.80,,01/03/2021
03/2021,160298,5893000015006,26/10/2015,177.36,0.03,0.93,,01/03/2021
03/2021,120260,9701081315009,30/03/2016,159675.76,43.08,1280.21,,01/03/2021
03/2021,120260,9701082415007,30/03/2016,156055.53,42.10,1251.18,,01/03/2021
03/2021,120260,9701084265002,30/03/2016,276481.00,74.59,2216.70,,01/03/2021
03/2021,170021,9701085665004,30/03/2016,56243.95,15.17,450.94,,01/03/2021
03/2021,120260,9701086725000,30/03/2016,255072.34,68.81,2045.05,,01/03/2021
03/2021,160065,9701028985003,28/12/2000,71393.82,78.49,9385.42,,01/03/2021
03/2021,789000,7107001705000,10/02/2021,296445.18,1.48,1.71,,01/03/2021
03/2021,130067,6469000085001,31/05/2010,304480.20,178.73,11451.32,,01/03/2021
03/2021,170043,1559003735009,20/06/2018,64556.33,9.61,159.75,,01/03/2021
03/2021,010001,9701154605001,21/10/2019,974047.56,74.20,649.78,,01/03/2021
03/2021,170151,6953000035000,27/01/2020,479045.23,16.43,117.94,,01/03/2021
03/2021,170178,8585000055004,25/03/2019,266653.00,28.65,347.89,,01/03/2021
03/2021,010001,9701155595000,21/10/2019,1191721.51,90.78,794.99,,01/03/2021
03/2021,170075,3849000045004,31/10/2015,922740.93,269.68,8671.55,,01/03/2021
03/2021,120260,9701081015005,30/03/2016,138230.37,37.29,1108.27,,01/03/2021
03/2021,255017,2519000325000,08/11/2019,543315.65,22.24,188.30,,01/03/2021
03/2021,020001,9701156385009,24/04/2018,464404.75,73.07,1281.89,,01/03/2021
03/2021,120260,9701079865005,30/03/2016,149432.72,40.31,1198.08,,01/03/2021
03/2021,010001,9701157995005,21/10/2019,1161823.54,88.50,775.04,,01/03/2021
03/2021,154421,1211000265008,20/06/2005,500.00,0.23,22.21,,01/03/2021
03/2021,154421,1211000285009,20/06/2005,500.00,0.23,22.21,,01/03/2021
03/2021,170021,9701243605007,10/03/2015,157985.44,51.70,1858.42,,01/03/2021
03/2021,170021,9701243625008,10/03/2015,203215.43,66.50,2390.47,,01/03/2021
03/2021,170021,9701243645009,10/03/2015,203215.43,66.50,2390.47,,01/03/2021
03/2021,170201,0001001835007,27/08/2008,182156.55,69.24,5153.78,,01/03/2021
03/2021,154047,8791000915000,28/09/2017,15333595.52,1608.07,33606.13,,01/03/2021
03/2021,201004,9701243425009,18/02/2013,31836140.62,13974.22,671348.38,,01/03/2021
03/2021,201004,9701243445000,13/04/2015,31836140.62,10257.24,363077.32,,01/03/2021
03/2021,201004,9701243465000,12/04/2013,17863547.47,7700.16,363343.98,,01/03/2021
03/2021,201035,0147000485007,20/08/2015,89251.30,27.04,900.92,,01/03/2021
03/2021,200095,0003005935002,07/04/2008,19150545.46,13476.66,1033916.11,,01/03/2021
03/2021,170021,9701243545004,09/03/2015,642696.13,210.42,7567.02,,01/03/2021
03/2021,040001,9701243565005,15/03/2021,447069.47,0.27,0.27,,01/03/2021
03/2021,200036,4733001165006,16/03/2005,90000.00,78.32,7420.85,,01/03/2021
03/2021,070014,4865000535009,18/10/2004,237542.80,211.99,20595.20,,01/03/2021
03/2021,787000,9701306275009,12/06/2019,70040.31,6.70,72.84,,01/03/2021
03/2021,100001,9701243825007,10/10/2019,9258188.50,720.40,6436.58,,01/03/2021
03/2021,170164,7535004115000,03/08/2020,4448985.83,82.84,342.80,,01/03/2021
03/2021,170127,6001037155009,30/03/2015,2894.14,0.94,33.43,,01/03/2021
03/2021,373072,8837000055003,27/06/2017,273504.04,30.79,689.70,,01/03/2021
03/2021,170127,6001037175000,30/03/2015,770.16,0.25,8.90,,01/03/2021
03/2021,170098,5035000175005,04/01/2021,8491519.68,49.65,84.01,,01/03/2021
03/2021,193110,0174000025003,13/06/2019,37654.91,2.00,21.74,,01/03/2021
03/2021,080020,9445000215001,28/12/2011,702639.11,352.16,19292.43,,01/03/2021
03/2021,255027,9241000405000,15/09/2005,634000.00,297.64,27323.02,,01/03/2021
03/2021,255003,0605002175001,25/08/2000,110310.20,123.33,14995.54,,01/03/2021
03/2021,170112,9099000165008,03/12/2014,99527.97,34.01,1275.66,,01/03/2021
03/2021,100001,9701243895005,10/10/2019,8122045.88,631.99,5646.70,,01/03/2021
03/2021,090015,9131002775005,23/08/2016,1392562.56,345.40,9451.80,,01/03/2021
03/2021,170098,4267000735006,24/03/2020,39000.32,2.07,12.96,,01/03/2021
03/2021,170098,4267000815000,20/07/2020,51394.11,1.82,7.96,,01/03/2021
03/2021,170098,4267000935005,24/03/2020,94000.00,4.99,31.24,,01/03/2021
03/2021,170098,4267001115001,24/03/2020,49000.68,2.60,16.29,,01/03/2021
03/2021,080012,7471000085009,12/02/2019,819659.21,93.07,1191.67,,01/03/2021
03/2021,080012,7471000105000,12/02/2019,59951.28,3.79,48.54,,01/03/2021
03/2021,080012,7471000095004,12/02/2019,49358.55,3.12,39.96,,01/03/2021
03/2021,158516,8105004265000,04/01/2017,71585894.46,9092.60,229172.60,,01/03/2021
03/2021,070027,9241000425000,09/01/2017,1570608.00,357.04,8970.17,,01/03/2021
03/2021,200384,0034000025008,11/02/2019,268634.29,30.54,391.56,,01/03/2021
03/2021,200384,0034000045009,11/02/2019,51701.76,5.88,75.36,,01/03/2021
03/2021,080014,8927000045007,21/12/2015,5087670.82,1448.26,45378.14,,01/03/2021
03/2021,090020,8771000165007,16/10/2019,41998708.69,3230.42,28551.13,,01/03/2021
03/2021,158336,9733003625001,24/10/2014,3699723.67,716.32,27331.26,,01/03/2021
03/2021,200054,7535004145006,10/02/2009,7684397.67,5054.13,362554.75,,01/03/2021
03/2021,170112,9123000345002,18/11/2014,46924.06,7.17,270.78,,01/03/2021
03/2021,080006,2419000395002,05/03/2020,2946122.06,164.74,1081.85,,01/03/2021
03/2021,120260,9701251085009,30/03/2016,658723.40,177.70,5281.34,,01/03/2021
03/2021,170098,4267000795009,21/07/2020,185013.53,6.55,28.45,,01/03/2021
03/2021,170098,4267000995008,20/07/2020,118180.30,4.19,18.31,,01/03/2021
03/2021,170098,4267001035008,24/03/2020,205281.18,10.89,68.23,,01/03/2021
03/2021,170098,4267001375003,27/05/2020,110805.19,4.83,25.25,,01/03/2021
03/2021,080008,4267001415005,11/09/2020,965000.00,26.65,93.64,,01/03/2021
03/2021,070023,9633000195000,23/11/2009,487484.62,299.86,20127.22,,01/03/2021
03/2021,070023,9545000055000,23/11/2009,391691.29,240.93,16172.11,,01/03/2021
03/2021,170173,8105004285000,14/05/2015,1022984.73,324.87,11337.10,,01/03/2021
03/2021,200384,0034000065000,11/02/2019,51701.76,5.88,75.36,,01/03/2021
03/2021,120090,9707002315000,05/05/2016,17436425.35,4610.32,134342.31,,01/03/2021
03/2021,080008,5407000135003,06/04/2020,360000.00,18.41,111.44,,01/03/2021
03/2021,255015,2175002525002,28/07/2015,385000.00,65.70,2213.17,,01/03/2021
03/2021,040001,9701224425007,14/02/2017,96270082.63,21368.63,524451.65,,01/03/2021
03/2021,200125,8045000125001,06/04/2020,616362.52,17.56,106.26,,01/03/2021
03/2021,255027,9679000085008,28/11/2015,83000.00,23.91,758.07,,01/03/2021
03/2021,170053,2051001925003,02/09/2020,604999.00,17.53,64.09,,01/03/2021
03/2021,170098,5023000365005,25/09/2020,381739.67,9.75,32.06,,01/03/2021
03/2021,070021,8801005325008,21/12/2007,1362384.90,980.67,76942.89,,01/03/2021
03/2021,170021,9701224595000,01/12/2014,326970.16,111.82,4198.05,,01/03/2021
03/2021,130081,9561000025006,09/11/2007,7958.79,3.22,254.68,,01/03/2021
03/2021,158334,9047001695008,28/12/2018,171990.45,20.70,280.49,,01/03/2021
03/2021,158334,9047001675007,28/12/2018,88521.69,10.66,144.37,,01/03/2021
03/2021,158334,9047001725004,28/12/2018,120036.72,14.45,195.76,,01/03/2021
03/2021,158334,9047001655006,28/12/2018,34391.97,4.14,56.09,,01/03/2021
03/2021,158334,9047001735000,28/12/2018,108314.64,13.04,176.65,,01/03/2021
03/2021,158334,9047001705003,30/12/2015,133164.90,37.73,1176.66,,01/03/2021
03/2021,158334,9047001685002,28/12/2018,88521.69,10.66,144.37,,01/03/2021
03/2021,158334,9047001715009,28/12/2018,97731.57,11.77,159.39,,01/03/2021
03/2021,158334,9047001645000,28/12/2018,34391.97,4.14,56.09,,01/03/2021
03/2021,158334,9047001615004,28/12/2018,34391.94,4.14,56.09,,01/03/2021
03/2021,158334,9047001665001,28/12/2018,70673.37,8.51,115.26,,01/03/2021
03/2021,158334,9047001635005,28/12/2018,34391.97,4.14,56.09,,01/03/2021
03/2021,158334,9047001625000,28/12/2018,34391.97,4.14,56.09,,01/03/2021
03/2021,158334,9047001525005,28/12/2018,18724738.75,1255.56,17006.88,,01/03/2021
03/2021,343007,3687000065005,06/02/2015,13129.60,4.36,158.95,,01/03/2021
03/2021,170067,2785003685009,11/06/2015,311008.65,54.29,1869.82,,01/03/2021
03/2021,200350,5403002895002,24/01/2019,3102211.84,361.04,4733.17,,01/03/2021
03/2021,153038,3849002015005,11/11/2020,15773753.51,162.88,413.57,,01/03/2021
03/2021,343007,3657000015006,12/11/2015,921734.87,267.74,8557.31,,01/03/2021
03/2021,400068,9047001545006,12/04/2018,399637.31,63.59,1127.95,,01/03/2021
03/2021,080016,9701224705000,01/02/2021,44299367.54,280.38,357.95,,01/03/2021
03/2021,154040,9701224765002,19/09/2015,514368.00,153.54,5041.28,,01/03/2021
03/2021,154040,9701065885009,19/09/2015,514539.00,153.60,5042.96,,01/03/2021
03/2021,255010,0907000045009,09/06/2015,487210.00,85.12,2934.69,,01/03/2021
03/2021,170162,7487000035008,28/10/2020,1315709.02,27.14,74.95,,01/03/2021
03/2021,153038,3849002095009,09/11/2020,36105863.79,378.80,973.89,,01/03/2021
03/2021,343007,3849003415007,25/02/2015,1760000.00,322.66,11665.88,,01/03/2021
03/2021,200350,4553001145007,18/01/2018,2456687.61,421.64,8050.07,,01/03/2021
03/2021,153038,3849002545004,09/11/2020,12617470.33,132.37,340.33,,01/03/2021
03/2021,153038,3849002025000,04/11/2020,287690217.96,3137.62,8316.02,,01/03/2021
03/2021,153038,3849001795007,11/11/2020,2673910.55,27.61,70.11,,01/03/2021
03/2021,153038,3849001755005,11/11/2020,1284681.80,13.26,33.68,,01/03/2021
03/2021,540996,9701014305005,21/08/2015,1064145.43,179.47,5976.40,,01/03/2021
03/2021,153038,3849001665006,09/11/2020,3692491.05,38.74,99.60,,01/03/2021
03/2021,153038,3849001455001,10/11/2020,8348632.19,86.90,222.03,,01/03/2021
03/2021,153038,3849002055007,09/11/2020,11373982.88,119.33,306.79,,01/03/2021
03/2021,070023,9511000035005,18/06/2004,259975.41,236.72,23464.83,,01/03/2021
03/2021,160163,0499000045009,14/04/2016,7780283.28,1159.24,34171.70,,01/03/2021
03/2021,170048,1619000175000,14/10/2015,165880.79,21.74,704.80,,01/03/2021
03/2021,201033,0007001085007,26/07/2017,54290.91,10.74,235.55,,01/03/2021
03/2021,158277,3859000085003,28/12/2016,1858402.59,237.13,6003.39,,01/03/2021
03/2021,170048,1761004715006,27/07/2020,410045.76,7.87,33.46,,01/03/2021
03/2021,200374,9067002405008,28/01/2021,7100000.00,49.17,65.56,,01/03/2021
03/2021,158410,3117000065002,21/07/2017,2992261.89,330.93,7284.14,,01/03/2021
03/2021,158404,3363000165003,21/07/2017,9960705.34,1101.61,24247.59,,01/03/2021
03/2021,193009,3399000045009,13/09/2001,438554.46,259.09,29898.74,,01/03/2021
03/2021,255019,6001028375000,10/10/2015,28543257.00,8431.19,273963.88,,01/03/2021
03/2021,158405,3957000045001,21/07/2017,3329325.86,368.21,8104.66,,01/03/2021
03/2021,158092,3495000165008,15/12/2011,136083886.65,264718.99,2096935.25,,01/03/2021
03/2021,153038,3849002515008,11/11/2020,111907539.58,1155.52,2934.07,,01/03/2021
03/2021,154215,0605001965009,19/08/2002,245884835.86,138334.12,15204651.44,,01/03/2021
03/2021,201033,0007001045005,26/07/2017,35259.78,6.97,152.98,,01/03/2021
03/2021,110001,9701225585008,03/10/2019,330476.33,26.06,235.78,,01/03/2021
03/2021,170151,6389000055003,30/03/2015,97231.48,31.53,1123.18,,01/03/2021
03/2021,154040,9701236285000,19/09/2015,595221.55,177.68,5833.72,,01/03/2021
03/2021,154040,9701236345003,19/09/2015,595221.55,177.68,5833.72,,01/03/2021
03/2021,154040,9701236375000,19/09/2015,1165543.45,347.93,11423.40,,01/03/2021
03/2021,154040,9701236415001,19/09/2015,1313516.04,392.10,12873.67,,01/03/2021
03/2021,154040,9701236435002,19/09/2015,1283362.29,383.10,12578.14,,01/03/2021
03/2021,170188,8531000945000,01/09/2015,60422.21,18.19,602.79,,01/03/2021
03/2021,120265,1389005825004,28/12/2013,10196041.34,4000.26,171983.82,,01/03/2021
03/2021,154040,9701236465009,19/09/2015,725895.56,216.69,7114.45,,01/03/2021
03/2021,255012,9081000145004,05/07/2019,83805.23,7.73,81.17,,01/03/2021
03/2021,080012,7749000315007,23/01/2018,83621.51,7.96,151.30,,01/03/2021
03/2021,080012,7749000305001,22/02/2019,50222.59,3.14,39.63,,01/03/2021
03/2021,080012,7749000295006,23/01/2018,82718.23,7.87,149.66,,01/03/2021
03/2021,080012,7749000245009,22/02/2019,1217826.08,136.47,1725.33,,01/03/2021
03/2021,154040,9701236365004,19/09/2015,593239.24,177.09,5814.29,,01/03/2021
03/2021,154040,9701236395000,19/09/2015,1313516.14,392.10,12873.67,,01/03/2021
03/2021,154040,9701236405006,19/09/2015,1313516.04,392.10,12873.67,,01/03/2021
03/2021,154040,9701236425007,19/09/2015,1313516.04,392.10,12873.67,,01/03/2021
03/2021,154040,9701236445008,19/09/2015,1281343.54,382.50,12558.35,,01/03/2021
03/2021,170151,6209000215006,30/09/2012,31698.19,14.58,733.57,,01/03/2021
03/2021,154040,9701236505000,19/09/2015,1237264.56,369.34,12126.34,,01/03/2021
03/2021,170151,7209000105001,30/10/2012,288880.31,73.28,3651.58,,01/03/2021
03/2021,070018,7107006495003,07/12/2020,3316369.66,21.62,46.01,,01/03/2021
03/2021,070023,9591000025008,20/06/2013,623131.44,262.20,12080.54,,01/03/2021
03/2021,154040,9701236585004,04/07/2018,759449.49,111.46,1827.81,,01/03/2021
03/2021,154040,9701236565003,04/07/2018,759449.49,111.46,1827.81,,01/03/2021
03/2021,154040,9701236575009,04/07/2018,759449.49,111.46,1827.81,,01/03/2021
03/2021,154040,9701236455003,19/09/2015,725895.56,216.69,7114.45,,01/03/2021
03/2021,170098,5367000085003,25/09/2020,356151.27,9.09,29.91,,01/03/2021
03/2021,154040,9701236475004,19/09/2015,589361.11,175.93,5776.28,,01/03/2021
03/2021,154040,9701236515006,19/09/2015,1228553.53,366.74,12040.96,,01/03/2021
03/2021,154040,9701236535007,04/07/2018,759449.49,111.46,1827.81,,01/03/2021
03/2021,154040,9701236555008,04/07/2018,759449.49,111.46,1827.81,,01/03/2021
03/2021,154040,9701236595000,04/07/2018,759449.49,111.46,1827.81,,01/03/2021
03/2021,170188,8809000245001,11/09/2015,300000.00,50.08,1650.49,,01/03/2021
03/2021,153038,3871000115009,12/11/2020,5415162.05,55.47,139.96,,01/03/2021
03/2021,154040,9701236485000,19/09/2015,1228553.53,366.74,12040.96,,01/03/2021
03/2021,154040,9701236495005,19/09/2015,1237264.56,369.34,12126.34,,01/03/2021
03/2021,154040,9701236525001,19/09/2015,1487260.16,443.96,14576.52,,01/03/2021
03/2021,154040,9701236605005,04/07/2018,759449.49,111.46,1827.81,,01/03/2021
03/2021,154040,9701236625006,04/07/2018,1550201.75,227.51,3730.96,,01/03/2021
03/2021,170098,4611000875002,30/06/2020,45421.93,0.97,4.56,,01/03/2021
03/2021,090023,9701343175004,28/03/2018,14413.05,2.32,41.81,,01/03/2021
03/2021,090023,9701343185000,28/03/2018,173599.61,28.02,503.63,,01/03/2021
03/2021,090023,9701343145008,28/03/2018,1380438.40,222.74,4004.76,,01/03/2021
03/2021,090023,9701156185000,28/03/2018,62414530.45,10071.01,181069.53,,01/03/2021
03/2021,786810,9063001835006,16/09/2020,101143.58,1.52,5.20,,01/03/2021
03/2021,201035,0113000265002,16/03/2020,342385.00,18.58,118.75,,01/03/2021
03/2021,170098,5401000925005,28/04/2020,248368.72,11.89,67.75,,01/03/2021
03/2021,170188,8845000605004,17/09/2015,418930.72,125.18,4114.04,,01/03/2021
03/2021,154040,9701236635001,04/07/2018,1550201.75,227.51,3730.96,,01/03/2021
03/2021,154040,9701236655002,04/07/2018,1555049.75,228.22,3742.63,,01/03/2021
03/2021,080025,9047001775001,31/08/2016,1060062.80,261.66,7126.69,,01/03/2021
03/2021,170127,6001034175009,13/03/2015,34059.79,6.20,222.53,,01/03/2021
03/2021,154040,9701236665008,19/09/2015,1131649.14,337.81,11091.21,,01/03/2021
03/2021,154040,9701236705000,19/09/2015,1154985.16,344.78,11319.92,,01/03/2021
03/2021,154040,9701236715005,19/09/2015,1154985.16,344.78,11319.92,,01/03/2021
03/2021,200352,5697000245001,15/12/2020,3376611.43,25.34,50.75,,01/03/2021
03/2021,154040,9701236675003,19/09/2015,1131649.14,337.81,11091.21,,01/03/2021
03/2021,154040,9701236685009,19/09/2015,1131649.14,337.81,11091.21,,01/03/2021
03/2021,154215,0609000425003,02/12/2002,2821105.66,1562.58,169100.71,,01/03/2021
03/2021,170104,5637000105001,23/10/2020,133000.00,2.85,8.08,,01/03/2021
03/2021,200126,5647000125000,07/08/2017,184217.56,20.11,437.21,,01/03/2021
