REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
02/2020,170199,9249000045009,27/12/2012,144424.25,52.42,2381.26,,01/02/2020
02/2020,200356,6001016235003,07/03/2017,91055.05,7.59,144.45,,01/02/2020
02/2020,443033,1559000085003,20/08/2001,146879.02,76.95,8997.19,,01/02/2020
02/2020,170164,7731000035001,31/08/2017,5879198.48,326.71,5220.23,,01/02/2020
02/2020,060001,9701049335008,04/12/2014,388376.05,102.72,3413.87,,01/02/2020
02/2020,160065,9701048085008,01/12/2014,337105.08,89.30,2972.49,,01/02/2020
02/2020,170021,9701041605006,01/12/2014,352026.95,93.26,3104.07,,01/02/2020
02/2020,170021,9701042105007,01/12/2014,280440.04,74.29,2472.84,,01/02/2020
02/2020,170021,9701037275005,01/12/2014,352026.95,93.26,3104.07,,01/02/2020
02/2020,110404,9701036765009,04/08/2017,685372.45,88.28,1451.52,,01/02/2020
02/2020,110001,9701031875000,02/10/2019,408405.57,7.71,22.07,,01/02/2020
02/2020,110001,9701030245003,02/10/2019,244948.20,4.63,13.24,,01/02/2020
02/2020,170192,9047001865000,24/04/2018,1866885.25,95.81,1141.21,,01/02/2020
02/2020,160140,9047000305001,17/03/2009,670125.00,207.27,14349.86,,01/02/2020
02/2020,130077,9047001995001,04/05/2015,245803.98,33.32,1020.83,,01/02/2020
02/2020,170067,2845000055001,10/06/2015,62938.55,15.00,449.84,,01/02/2020
02/2020,158381,2785000515005,14/05/2018,15202007.03,756.62,8751.11,,01/02/2020
02/2020,153103,1761000105009,19/10/2015,37620988.80,4610.33,127867.87,,01/02/2020
02/2020,120260,9701005405000,24/02/2016,4363071.69,491.35,12543.39,,01/02/2020
02/2020,751500,5851000145001,30/11/2015,6321.89,0.75,20.37,,01/02/2020
02/2020,090006,1389000015004,20/08/2001,2590582.84,2437.00,284940.44,,01/02/2020
02/2020,255006,1537000405007,27/11/2017,79191.26,4.98,71.93,,01/02/2020
02/2020,170127,6001013775007,27/01/2015,2234410.13,319.76,10329.43,,01/02/2020
02/2020,784320,0921002715007,19/05/2005,35000.00,26.25,2450.52,,01/02/2020
02/2020,153045,1389008975007,31/12/2014,291000.00,42.25,1384.62,,01/02/2020
02/2020,153045,1389011945008,31/12/2014,1977700.00,287.17,9410.19,,01/02/2020
02/2020,153045,1389008345003,31/12/2014,10700.00,1.55,50.91,,01/02/2020
02/2020,153045,1389008425007,31/12/2014,2300.00,0.33,10.94,,01/02/2020
02/2020,153045,1389008395000,31/12/2014,3100.00,0.45,14.75,,01/02/2020
02/2020,153045,1389008435002,31/12/2014,56100.00,8.14,266.93,,01/02/2020
02/2020,153045,1389008415001,31/12/2014,45100.00,6.55,214.59,,01/02/2020
02/2020,153045,1389008405006,31/12/2014,2800.00,0.40,13.32,,01/02/2020
02/2020,153045,1389008385005,31/12/2014,11840.00,1.72,56.34,,01/02/2020
02/2020,153045,1389008375000,31/12/2014,253300.00,36.78,1205.24,,01/02/2020
02/2020,153045,1389008365004,31/12/2014,74200.00,10.77,353.05,,01/02/2020
02/2020,153045,1389008355009,31/12/2014,19800.00,2.87,94.21,,01/02/2020
02/2020,393018,5637000045009,12/09/2012,39659.11,8.34,394.23,,01/02/2020
02/2020,255002,2833000125006,16/01/2020,63997.58,0.27,0.30,,01/02/2020
02/2020,120260,9701075255008,30/03/2016,216984.75,42.82,1067.27,,01/02/2020
02/2020,160065,9701023065003,28/12/2000,76245.82,74.22,8978.93,,01/02/2020
02/2020,154043,5403000315009,27/10/2004,432048.15,187.33,18143.79,,01/02/2020
02/2020,170021,9701039735003,01/12/2014,232830.94,61.67,2053.03,,01/02/2020
02/2020,154040,9701016945001,22/05/2018,694145.98,61.26,700.11,,01/02/2020
02/2020,153063,0411003485006,30/12/2005,1429066.80,572.06,51175.25,,01/02/2020
02/2020,784000,0803000295006,23/03/2016,172104.34,34.13,854.82,,01/02/2020
02/2020,160298,5819000125007,29/06/2015,304.51,0.07,2.13,,01/02/2020
02/2020,170098,5219000015009,19/11/2018,196179.75,6.88,57.23,,01/02/2020
02/2020,120260,9701092935003,30/03/2016,150142.10,29.63,738.49,,01/02/2020
02/2020,120260,9701090005009,30/03/2016,223490.29,44.10,1099.26,,01/02/2020
02/2020,170127,6001034785001,25/03/2015,15325.47,3.81,119.53,,01/02/2020
02/2020,120260,9701089295007,30/03/2016,120116.31,23.71,590.81,,01/02/2020
02/2020,120260,9701088345000,30/03/2016,204528.68,40.36,1006.00,,01/02/2020
02/2020,130074,8841003235000,26/11/2018,4283.81,0.27,2.18,,01/02/2020
02/2020,130074,8841000345000,26/11/2018,179171.97,11.12,91.06,,01/02/2020
02/2020,201033,0017000145003,19/06/2017,121586.99,16.44,283.35,,01/02/2020
02/2020,154040,9701017935000,15/05/2018,904700.72,80.73,932.29,,01/02/2020
02/2020,154040,9701020765004,19/09/2015,192434.99,24.03,678.91,,01/02/2020
02/2020,154040,9701022385004,19/09/2015,183260.00,22.89,646.54,,01/02/2020
02/2020,154040,9701024875009,19/09/2015,669096.33,150.02,4238.62,,01/02/2020
02/2020,154040,9701026005001,19/09/2015,660520.25,148.11,4184.30,,01/02/2020
02/2020,154040,9701026705003,19/09/2015,637960.40,143.04,4041.38,,01/02/2020
02/2020,154040,9701027645004,19/09/2015,629066.90,141.05,3985.04,,01/02/2020
02/2020,170036,1069000015000,24/12/2004,112944.23,87.02,8341.25,,01/02/2020
02/2020,154040,9701060335000,19/09/2015,549117.87,123.13,3478.58,,01/02/2020
02/2020,154040,9701061275001,11/05/2018,479834.30,43.09,500.53,,01/02/2020
02/2020,160298,5893000015006,26/10/2015,177.36,0.02,0.60,,01/02/2020
02/2020,120260,9701081315009,30/03/2016,159675.76,31.51,785.38,,01/02/2020
02/2020,120260,9701082415007,30/03/2016,156055.53,30.80,767.58,,01/02/2020
02/2020,120260,9701084265002,30/03/2016,276481.00,54.56,1359.91,,01/02/2020
02/2020,120260,9701085665004,30/03/2016,56243.95,11.10,276.64,,01/02/2020
02/2020,120260,9701086725000,30/03/2016,255072.34,50.33,1254.60,,01/02/2020
02/2020,160065,9701028985003,28/12/2000,71393.82,69.49,8407.54,,01/02/2020
02/2020,789000,7107001705000,06/09/2005,296445.18,217.83,19918.46,,01/02/2020
02/2020,120258,7113000065001,20/02/2006,1.00,0.01,0.04,,01/02/2020
02/2020,130067,6469000085001,31/05/2010,304480.20,150.43,9274.00,,01/02/2020
02/2020,170043,1559003735009,20/06/2018,64556.33,5.43,59.41,,01/02/2020
02/2020,010001,9701154605001,21/10/2019,974047.56,15.81,40.15,,01/02/2020
02/2020,170151,6953000035000,27/01/2020,479045.23,0.70,0.70,,01/02/2020
02/2020,170178,8585000055004,06/12/2011,143597.79,59.87,3118.74,,01/02/2020
02/2020,010001,9701155595000,21/10/2019,1191656.92,19.34,49.12,,01/02/2020
02/2020,170075,3849000045004,31/10/2015,922740.93,201.51,5546.99,,01/02/2020
02/2020,120260,9701081015005,30/03/2016,138230.37,27.27,679.90,,01/02/2020
02/2020,255017,2519000325000,08/11/2019,543315.65,4.15,9.28,,01/02/2020
02/2020,020001,9701156385009,24/04/2018,464404.75,42.80,509.75,,01/02/2020
02/2020,120260,9701079865005,30/03/2016,149432.72,29.49,735.00,,01/02/2020
02/2020,010001,9701157995005,21/10/2019,1161823.54,18.86,47.89,,01/02/2020
02/2020,154421,1211000265008,20/06/2005,500.00,0.21,19.27,,01/02/2020
02/2020,154421,1211000285009,20/06/2005,500.00,0.21,19.27,,01/02/2020
02/2020,170021,9701243605007,10/03/2015,157985.44,39.67,1252.83,,01/02/2020
02/2020,170021,9701243625008,10/03/2015,203215.43,51.03,1611.50,,01/02/2020
02/2020,170021,9701243645009,10/03/2015,203215.43,51.03,1611.50,,01/02/2020
02/2020,170201,0001001835007,27/08/2008,182156.55,59.20,4304.46,,01/02/2020
02/2020,154047,8791000915000,28/09/2017,15333595.52,1034.41,16028.88,,01/02/2020
02/2020,201004,9701243425009,18/02/2013,31836140.62,11320.83,503890.81,,01/02/2020
02/2020,201004,9701243445000,13/04/2015,31836140.62,7843.74,243101.39,,01/02/2020
02/2020,201004,9701243465000,12/04/2013,17863547.47,6220.32,271183.01,,01/02/2020
02/2020,201035,0147000485007,20/08/2015,89251.30,20.39,586.48,,01/02/2020
02/2020,200095,0003005935002,07/04/2008,19150545.46,11553.44,868410.35,,01/02/2020
02/2020,170021,9701243545004,09/03/2015,642696.13,161.48,5102.20,,01/02/2020
02/2020,170021,9701243565005,07/07/2017,364645.05,48.39,819.01,,01/02/2020
02/2020,200036,4733001165006,16/03/2005,90000.00,68.32,6451.63,,01/02/2020
02/2020,070014,4865000535009,18/10/2004,237542.80,185.23,17969.72,,01/02/2020
02/2020,787000,9701306275009,12/06/2019,70040.31,2.42,11.55,,01/02/2020
02/2020,100001,9701243825007,10/10/2019,9258188.50,164.45,448.40,,01/02/2020
02/2020,170164,7535004115000,29/10/2015,4448985.83,541.76,14932.28,,01/02/2020
02/2020,170127,6001037155009,30/03/2015,2894.14,0.72,22.45,,01/02/2020
02/2020,373072,8837000055003,27/06/2017,273504.04,20.43,349.23,,01/02/2020
02/2020,170127,6001037175000,30/03/2015,770.16,0.19,5.97,,01/02/2020
02/2020,170098,5035000175005,27/11/2018,8491519.68,292.84,2393.12,,01/02/2020
02/2020,193110,0174000025003,13/06/2019,37654.91,0.72,3.43,,01/02/2020
02/2020,080020,9445000215001,28/12/2011,702639.11,290.77,15037.83,,01/02/2020
02/2020,170098,4267000935005,03/09/2019,94000.00,2.15,7.23,,01/02/2020
02/2020,255027,9241000405000,15/09/2005,634000.00,259.01,23643.50,,01/02/2020
02/2020,255003,0605002175001,25/08/2000,110310.20,109.30,13458.40,,01/02/2020
02/2020,170112,9099000165008,03/12/2014,99527.97,26.34,875.78,,01/02/2020
02/2020,100001,9701243895005,10/10/2019,8122045.88,144.26,393.37,,01/02/2020
02/2020,090015,9131002775005,23/08/2016,919159.20,162.68,3645.53,,01/02/2020
02/2020,170098,4267000735006,10/08/2018,39000.32,3.00,30.22,,01/02/2020
02/2020,170098,4267000815000,03/09/2019,43000.00,0.99,3.31,,01/02/2020
02/2020,170098,4267001035008,03/09/2019,133000.00,3.05,10.24,,01/02/2020
02/2020,170098,4267001115001,10/08/2018,49000.68,3.78,37.97,,01/02/2020
02/2020,080012,7471000085009,12/02/2019,819661.39,41.96,287.29,,01/02/2020
02/2020,080012,7471000105000,12/02/2019,59951.28,1.71,11.70,,01/02/2020
02/2020,080012,7471000095004,12/02/2019,49358.55,1.40,9.63,,01/02/2020
02/2020,170098,4267001315000,03/09/2019,36225.39,0.83,2.79,,01/02/2020
02/2020,158516,8105004265000,04/01/2017,71585894.46,6312.18,126862.38,,01/02/2020
02/2020,070027,9241000425000,09/01/2017,1570608.00,247.58,4954.52,,01/02/2020
02/2020,200384,0034000025008,11/02/2019,268634.29,13.79,94.65,,01/02/2020
02/2020,200384,0034000045009,11/02/2019,51701.76,2.66,18.22,,01/02/2020
02/2020,080014,8927000045007,21/12/2015,5087670.82,1074.87,28644.00,,01/02/2020
02/2020,090020,8771000165007,16/10/2019,41998708.69,710.90,1865.86,,01/02/2020
02/2020,170098,4267000995008,03/09/2019,78000.00,1.78,6.00,,01/02/2020
02/2020,158336,9733003625001,24/10/2014,3699723.67,556.73,18896.14,,01/02/2020
02/2020,200054,7535004145006,10/02/2009,7684397.67,4305.16,300660.50,,01/02/2020
02/2020,170112,9123000345002,18/11/2014,46924.06,5.56,186.40,,01/02/2020
02/2020,080006,2419000395002,22/10/2015,457929.05,100.58,2784.22,,01/02/2020
02/2020,120260,9701251085009,30/03/2016,658723.40,129.99,3240.01,,01/02/2020
02/2020,170098,4267000795009,03/09/2019,118000.00,2.70,9.08,,01/02/2020
02/2020,170098,4267001375003,03/09/2019,81123.85,1.86,6.24,,01/02/2020
02/2020,080008,4267001415005,30/12/2016,836859.00,133.08,2686.16,,01/02/2020
02/2020,070023,9633000195000,23/11/2009,487484.62,253.69,16465.99,,01/02/2020
02/2020,070023,9545000055000,23/11/2009,391691.29,203.84,13230.33,,01/02/2020
02/2020,170173,8105004285000,14/05/2015,1022984.73,247.62,7542.26,,01/02/2020
02/2020,200384,0034000065000,11/02/2019,51701.76,2.66,18.22,,01/02/2020
02/2020,120090,9707002315000,05/05/2016,17436425.35,3353.41,81502.36,,01/02/2020
02/2020,080008,5407000135003,21/01/2016,394714.50,81.68,2133.19,,01/02/2020
02/2020,255015,2175002525002,28/07/2015,385000.00,49.66,1448.38,,01/02/2020
02/2020,040001,9701224425007,14/02/2017,96270082.63,14692.51,284906.00,,01/02/2020
02/2020,200125,8045000125001,21/05/2018,581743.74,28.63,327.77,,01/02/2020
02/2020,255027,9679000085008,28/11/2015,83000.00,17.80,481.44,,01/02/2020
02/2020,170053,2051001925003,27/08/2019,604999.00,14.45,50.27,,01/02/2020
02/2020,170098,5023000365005,18/06/2018,381739.67,32.25,353.60,,01/02/2020
02/2020,070021,8801005325008,21/12/2007,1362384.90,842.42,64888.76,,01/02/2020
02/2020,170021,9701224595000,01/12/2014,326970.16,86.61,2883.12,,01/02/2020
02/2020,130081,9561000025006,09/11/2007,7958.79,2.77,215.11,,01/02/2020
02/2020,158334,9047001695008,28/12/2018,171990.34,9.91,75.68,,01/02/2020
02/2020,158334,9047001675007,28/12/2018,88521.69,5.10,38.95,,01/02/2020
02/2020,158334,9047001725004,28/12/2018,120036.72,6.92,52.82,,01/02/2020
02/2020,158334,9047001655006,28/12/2018,34391.97,1.98,15.13,,01/02/2020
02/2020,158334,9047001735000,28/12/2018,108314.64,6.24,47.66,,01/02/2020
02/2020,158334,9047001705003,30/12/2015,133164.90,27.97,740.94,,01/02/2020
02/2020,158334,9047001685002,28/12/2018,88521.69,5.10,38.95,,01/02/2020
02/2020,158334,9047001715009,28/12/2018,97731.57,5.63,43.00,,01/02/2020
02/2020,158334,9047001645000,28/12/2018,34391.97,1.98,15.13,,01/02/2020
02/2020,158334,9047001615004,28/12/2018,34391.94,1.98,15.13,,01/02/2020
02/2020,158334,9047001665001,28/12/2018,70673.37,4.07,31.10,,01/02/2020
02/2020,158334,9047001635005,28/12/2018,34391.97,1.98,15.13,,01/02/2020
02/2020,158334,9047001625000,28/12/2018,34391.97,1.98,15.13,,01/02/2020
02/2020,158334,9047001525005,28/12/2018,18724738.75,600.73,4588.37,,01/02/2020
02/2020,343007,3687000065005,06/02/2015,13129.60,3.36,107.82,,01/02/2020
02/2020,170067,2785003685009,11/06/2015,311008.65,41.25,1236.52,,01/02/2020
02/2020,200350,5403002895002,24/01/2019,3102211.84,167.04,1198.19,,01/02/2020
02/2020,153038,3849002015005,12/11/2019,15773753.51,115.65,250.69,,01/02/2020
02/2020,343007,3657000015006,12/11/2015,921734.87,199.74,5457.20,,01/02/2020
02/2020,400068,9047001545006,12/04/2018,399637.31,37.50,454.37,,01/02/2020
02/2020,080016,9701224705000,23/04/2019,41668321.99,1726.99,9742.71,,01/02/2020
02/2020,154040,9701224765002,19/09/2015,514368.00,115.33,3258.44,,01/02/2020
02/2020,154040,9701065885009,19/09/2015,514539.00,115.38,3259.53,,01/02/2020
02/2020,255010,0907000045009,09/06/2015,487210.00,64.70,1941.57,,01/02/2020
02/2020,170157,7487000035008,30/09/2019,1315709.02,25.20,73.01,,01/02/2020
02/2020,153038,3849002095009,13/11/2019,35696631.31,258.95,556.96,,01/02/2020
02/2020,343007,3849003415007,25/02/2015,1760000.00,247.91,7884.42,,01/02/2020
02/2020,200350,4553001145007,18/01/2018,2456687.61,259.26,3516.81,,01/02/2020
02/2020,153038,3849002545004,18/11/2019,12617470.33,86.63,179.06,,01/02/2020
02/2020,153038,3849002025000,18/11/2019,288786190.91,1982.90,4098.32,,01/02/2020
02/2020,153038,3849001795007,13/11/2019,2643603.81,19.18,41.25,,01/02/2020
02/2020,153038,3849001755005,13/11/2019,1298066.28,9.41,20.25,,01/02/2020
02/2020,420009,9701014305005,21/08/2015,1064145.43,135.28,3889.57,,01/02/2020
02/2020,153038,3849001665006,18/11/2019,3650639.47,25.07,51.81,,01/02/2020
02/2020,153038,3849001455001,18/11/2019,8254006.80,56.68,117.14,,01/02/2020
02/2020,153038,3849002055007,13/11/2019,11492482.94,83.37,179.31,,01/02/2020
02/2020,070023,9511000035005,18/06/2004,259975.41,207.14,20531.08,,01/02/2020
02/2020,160163,0499000045009,14/04/2016,7780283.28,846.00,20867.79,,01/02/2020
02/2020,170048,1619000175000,14/10/2015,165880.79,16.28,452.77,,01/02/2020
02/2020,201033,0007001085007,26/07/2017,54290.91,7.06,117.19,,01/02/2020
02/2020,158277,3859000085003,28/12/2016,1858402.59,164.88,3333.59,,01/02/2020
02/2020,170048,1761004715006,27/10/2015,338149.22,41.23,1137.81,,01/02/2020
02/2020,200374,9067002405008,31/07/2017,7100000.00,918.40,15165.13,,01/02/2020
02/2020,158410,3117000065002,21/07/2017,2992261.89,217.88,3635.30,,01/02/2020
02/2020,158404,3363000165003,21/07/2017,9960705.34,725.28,12101.26,,01/02/2020
02/2020,193009,3399000045009,13/09/2001,438554.46,228.94,26673.78,,01/02/2020
02/2020,255019,6001028375000,10/10/2015,28543257.00,6316.59,176171.18,,01/02/2020
02/2020,158405,3957000045001,21/07/2017,3329325.86,242.42,4044.80,,01/02/2020
02/2020,158092,3495000165008,15/12/2011,101182270.89,23421.40,1216528.73,,01/02/2020
02/2020,153038,3849002515008,18/11/2019,110639152.83,759.69,1570.14,,01/02/2020
02/2020,154215,0605001965009,19/08/2002,245884835.86,121874.53,13485076.49,,01/02/2020
02/2020,201033,0007001045005,26/07/2017,35259.78,4.58,76.11,,01/02/2020
02/2020,110001,9701225585008,03/10/2019,330476.33,6.19,17.62,,01/02/2020
02/2020,170151,6389000055003,30/03/2015,97231.48,24.15,754.17,,01/02/2020
02/2020,154040,9701236285000,19/09/2015,595221.55,133.46,3770.64,,01/02/2020
02/2020,154040,9701236345003,19/09/2015,595221.55,133.46,3770.64,,01/02/2020
02/2020,154040,9701236375000,19/09/2015,1165543.45,261.34,7383.54,,01/02/2020
02/2020,154040,9701236415001,19/09/2015,1313516.04,294.53,8320.93,,01/02/2020
02/2020,154040,9701236435002,19/09/2015,1283362.29,287.76,8129.91,,01/02/2020
02/2020,170188,8531000945000,01/09/2015,60422.21,13.70,391.30,,01/02/2020
02/2020,120256,1389005825004,28/12/2013,10196041.34,3181.08,124423.84,,01/02/2020
02/2020,154040,9701236465009,19/09/2015,725895.56,162.76,4598.44,,01/02/2020
02/2020,255012,9081000145004,30/11/2016,94000.00,15.35,317.59,,01/02/2020
02/2020,080012,7749000245009,22/02/2019,1217820.87,60.65,404.79,,01/02/2020
02/2020,080012,7749000315007,23/01/2018,83621.51,4.89,65.81,,01/02/2020
02/2020,080012,7749000305001,22/02/2019,50222.59,1.40,9.30,,01/02/2020
02/2020,080012,7749000295006,23/01/2018,82718.23,4.82,65.09,,01/02/2020
02/2020,154040,9701236365004,19/09/2015,593239.24,133.02,3758.08,,01/02/2020
02/2020,154040,9701236395000,19/09/2015,1313516.14,294.53,8320.93,,01/02/2020
02/2020,154040,9701236405006,19/09/2015,1313516.04,294.53,8320.93,,01/02/2020
02/2020,154040,9701236425007,19/09/2015,1313516.04,294.53,8320.93,,01/02/2020
02/2020,154040,9701236445008,19/09/2015,1281343.54,287.31,8117.12,,01/02/2020
02/2020,170151,6209000215006,30/09/2012,31698.19,11.90,558.34,,01/02/2020
02/2020,154040,9701236505000,19/09/2015,1237264.56,277.42,7837.88,,01/02/2020
02/2020,170151,7209000105001,30/10/2012,288880.31,59.69,2771.36,,01/02/2020
02/2020,070018,7107006495003,16/12/2019,3088201.54,11.56,18.54,,01/02/2020
02/2020,070023,9591000025008,20/06/2013,623131.44,210.99,8947.50,,01/02/2020
02/2020,154040,9701236585004,04/07/2018,759449.49,62.48,667.69,,01/02/2020
02/2020,154040,9701236565003,04/07/2018,759449.49,62.48,667.69,,01/02/2020
02/2020,154040,9701236575009,04/07/2018,759449.49,62.48,667.69,,01/02/2020
02/2020,154040,9701236455003,19/09/2015,725895.56,162.76,4598.44,,01/02/2020
02/2020,170098,5367000085003,12/06/2018,356151.27,30.39,336.31,,01/02/2020
02/2020,154040,9701236475004,19/09/2015,589361.11,132.15,3733.51,,01/02/2020
02/2020,154040,9701236515006,19/09/2015,1228553.53,275.47,7782.70,,01/02/2020
02/2020,154040,9701236535007,04/07/2018,759449.49,62.48,667.69,,01/02/2020
02/2020,154040,9701236555008,04/07/2018,759449.49,62.48,667.69,,01/02/2020
02/2020,154040,9701236595000,04/07/2018,759449.49,62.48,667.69,,01/02/2020
02/2020,170188,8809000245001,11/09/2015,300000.00,37.65,1068.85,,01/02/2020
02/2020,153038,3871000115009,20/11/2019,5415162.05,36.34,73.89,,01/02/2020
02/2020,154040,9701236485000,19/09/2015,1228553.53,275.47,7782.70,,01/02/2020
02/2020,154040,9701236495005,19/09/2015,1237264.56,277.42,7837.88,,01/02/2020
02/2020,154040,9701236525001,19/09/2015,1487260.16,333.48,9421.57,,01/02/2020
02/2020,154040,9701236605005,04/07/2018,759449.49,62.48,667.69,,01/02/2020
02/2020,154040,9701236625006,04/07/2018,1550201.75,127.53,1362.90,,01/02/2020
02/2020,090023,9701156185000,28/03/2018,62414530.45,5986.61,74090.14,,01/02/2020
02/2020,090023,9701343145008,28/03/2018,1380438.40,132.41,1638.67,,01/02/2020
02/2020,090023,9701343175004,28/03/2018,14413.05,1.38,17.11,,01/02/2020
02/2020,090023,9701343185000,28/03/2018,173599.61,16.65,206.07,,01/02/2020
02/2020,786810,9063001835006,06/02/2019,82880.34,2.40,16.69,,01/02/2020
02/2020,201035,0113000265002,29/07/2010,176488.08,85.75,5198.91,,01/02/2020
02/2020,170098,5401000925005,21/06/2018,248368.72,20.88,227.84,,01/02/2020
02/2020,170188,8845000605004,17/09/2015,418930.72,94.05,2660.40,,01/02/2020
02/2020,154040,9701236635001,04/07/2018,1550201.75,127.53,1362.90,,01/02/2020
02/2020,154040,9701236655002,04/07/2018,1555049.75,127.93,1367.16,,01/02/2020
02/2020,080025,9047001775001,13/07/2018,981109.32,79.48,837.09,,01/02/2020
02/2020,170127,6001034175009,13/03/2015,34059.79,4.75,149.92,,01/02/2020
02/2020,154040,9701236665008,19/09/2015,1131649.14,253.75,7168.83,,01/02/2020
02/2020,154040,9701236705000,19/09/2015,1154985.16,258.98,7316.66,,01/02/2020
02/2020,154040,9701236715005,19/09/2015,1154985.16,258.98,7316.66,,01/02/2020
02/2020,200352,5697000245001,23/02/2018,851841.09,47.68,617.26,,01/02/2020
02/2020,154040,9701236675003,19/09/2015,1131649.14,253.75,7168.83,,01/02/2020
