REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
07/2023,170036,1123000025004,02/05/2016,746542.46,292.44,12554.47,,01/07/2023
07/2023,158416,5705001965002,29/11/2022,10218964.94,193.66,813.84,,01/07/2023
07/2023,373031,0639000505009,09/08/2001,10312.68,12.31,1595.64,,01/07/2023
07/2023,255022,0035000065008,30/11/2015,68885.43,28.56,1297.20,,01/07/2023
07/2023,160176,2559000025006,16/04/2013,3115474.33,967.01,58856.22,,01/07/2023
07/2023,170098,5371000085001,05/10/2020,439885.38,66.39,1118.75,,01/07/2023
07/2023,762300,5801001145009,17/01/2023,63985.52,1.71,5.84,,01/07/2023
07/2023,110404,9701064595007,28/12/2007,251724.95,212.87,19603.13,,01/07/2023
07/2023,789000,7107002905002,09/02/2021,140000.00,18.48,273.59,,01/07/2023
07/2023,753000,5927000015004,13/04/2021,1948235.32,238.93,3294.05,,01/07/2023
07/2023,752000,6001000295001,02/08/2017,1095965.06,354.74,12613.99,,01/07/2023
07/2023,110404,9701063135002,28/12/2007,179519.71,151.81,13980.13,,01/07/2023
07/2023,113801,2401003205007,03/03/2023,527214.41,10.56,28.49,,01/07/2023
07/2023,110404,9701063955000,28/12/2007,77053.25,65.16,6000.54,,01/07/2023
07/2023,154046,4921000165001,28/11/2022,192842.34,3.67,15.48,,01/07/2023
07/2023,255013,2897000015002,08/05/2019,10229.31,1.29,32.66,,01/07/2023
07/2023,170199,9221000145003,03/10/2022,1352950.15,32.03,163.97,,01/07/2023
07/2023,193003,1441000675006,03/03/2023,10377736.99,207.86,560.85,,01/07/2023
07/2023,160488,6861000065000,16/11/2004,1837489.28,1038.64,114695.93,,01/07/2023
07/2023,120260,9701076415009,30/03/2016,332980.30,132.08,5740.22,,01/07/2023
07/2023,153052,9373001305003,22/06/2021,27607737.35,1725.27,21839.26,,01/07/2023
07/2023,080009,5865000435000,23/12/2015,555927.28,228.62,10297.55,,01/07/2023
07/2023,785344,8161000455000,29/11/2015,79873.99,33.14,1505.21,,01/07/2023
07/2023,785344,8161000405002,29/11/2015,100203.85,41.57,1888.32,,01/07/2023
07/2023,193114,0505000145001,23/10/2019,75418.13,15.30,343.49,,01/07/2023
07/2023,170211,0255001855000,04/07/2023,367902.93,0.64,0.64,,01/07/2023
07/2023,160219,8267000015005,08/06/2022,7851.80,0.48,3.30,,01/07/2023
07/2023,400081,8105001645006,04/04/2019,2385507.41,555.43,14285.95,,01/07/2023
07/2023,170053,2211000015007,05/09/2012,52650.00,31.09,2004.23,,01/07/2023
07/2023,170199,9249000045009,27/12/2012,144424.25,82.86,5190.12,,01/07/2023
07/2023,200356,6001016235003,30/06/2023,12000.00,0.02,0.02,,01/07/2023
07/2023,443033,1559000085003,20/08/2001,146879.02,97.45,12621.81,,01/07/2023
07/2023,170164,7731000035001,05/12/2022,14900000.00,219.42,900.99,,01/07/2023
07/2023,060001,9701049335008,04/12/2014,388376.05,181.93,9321.07,,01/07/2023
07/2023,160065,9701048085008,01/12/2014,337105.08,158.06,8105.92,,01/07/2023
07/2023,170021,9701041605006,23/10/2020,1247307.57,184.92,3062.25,,01/07/2023
07/2023,170021,9701042105007,01/12/2014,280440.04,131.49,6743.37,,01/07/2023
07/2023,170021,9701037275005,25/05/2020,1183130.20,202.00,3837.15,,01/07/2023
07/2023,110404,9701036765009,04/08/2017,685372.45,221.63,7873.87,,01/07/2023
07/2023,110001,9701031875000,02/10/2019,408405.57,84.08,1917.21,,01/07/2023
07/2023,170193,9047001995001,04/05/2015,245803.98,61.04,2979.04,,01/07/2023
07/2023,160140,9047000305001,09/12/2020,7508137.45,8553.10,9333.42,,01/07/2023
07/2023,170192,9047001865000,10/11/2020,891032.45,72.23,1175.29,,01/07/2023
07/2023,170067,2845000055001,10/06/2015,62938.55,27.72,1336.20,,01/07/2023
07/2023,158381,2785000515005,14/05/2018,14876038.28,2329.96,72139.94,,01/07/2023
07/2023,153103,1761000105009,19/10/2015,37620988.80,8819.07,406474.18,,01/07/2023
07/2023,120260,9701005405000,22/06/2022,3921189.12,126.34,856.12,,01/07/2023
07/2023,751500,5851000145001,30/11/2015,6321.89,1.46,66.30,,01/07/2023
07/2023,090006,1389000015004,20/08/2001,2590582.84,3086.13,399731.88,,01/07/2023
07/2023,255006,1537000405007,27/11/2017,79191.26,13.51,454.79,,01/07/2023
07/2023,170127,6001013775007,27/01/2015,2234410.13,572.90,28853.60,,01/07/2023
07/2023,784320,0921002715007,19/05/2005,35000.00,34.57,3714.36,,01/07/2023
07/2023,153045,1389008975007,31/12/2014,564420.46,145.98,7415.75,,01/07/2023
07/2023,153045,1389011945008,31/12/2014,6242761.40,1614.61,82021.81,,01/07/2023
07/2023,153045,1389008425007,31/12/2014,120455.75,31.15,1582.63,,01/07/2023
07/2023,153045,1389008395000,31/12/2014,807968.48,208.97,10615.66,,01/07/2023
07/2023,153045,1389008435002,31/12/2014,186312.03,48.19,2447.90,,01/07/2023
07/2023,153045,1389008415001,31/12/2014,129929.97,33.60,1707.11,,01/07/2023
07/2023,153045,1389008405006,31/12/2014,101781.39,26.33,1337.28,,01/07/2023
07/2023,153045,1389008385005,31/12/2014,1186854.38,306.96,15593.73,,01/07/2023
07/2023,153045,1389008375000,31/12/2014,847057.48,219.08,11129.24,,01/07/2023
07/2023,153045,1389008365004,31/12/2014,333021.57,86.13,4375.47,,01/07/2023
07/2023,153045,1389008355009,31/12/2014,88930.00,23.01,1168.43,,01/07/2023
07/2023,153045,1389008345003,31/12/2014,2765912.33,715.37,36340.51,,01/07/2023
07/2023,255002,2833000125006,16/01/2020,63997.58,12.17,256.60,,01/07/2023
07/2023,120260,9701075255008,30/03/2016,216984.75,86.07,3740.58,,01/07/2023
07/2023,160065,9701023065003,28/12/2000,76245.82,93.50,12464.88,,01/07/2023
07/2023,154043,5403000315009,29/12/2022,6496643.37,106.95,397.99,,01/07/2023
07/2023,170021,9701039735003,01/12/2014,232830.94,109.17,5598.58,,01/07/2023
07/2023,154040,9701016945001,28/11/2022,1021598.21,34.91,147.29,,01/07/2023
07/2023,153063,0411003485006,30/12/2005,1429066.80,759.32,78840.22,,01/07/2023
07/2023,784320,0803000295006,23/03/2016,172104.34,68.44,2982.41,,01/07/2023
07/2023,160298,5819000125007,29/06/2015,304.51,0.13,6.38,,01/07/2023
07/2023,170098,5219000015009,10/01/2022,685184.53,31.34,294.66,,01/07/2023
07/2023,120260,9701092935003,30/03/2016,150142.10,59.56,2588.29,,01/07/2023
07/2023,120260,9701090005009,30/03/2016,223490.29,88.65,3852.73,,01/07/2023
07/2023,170127,6001034785001,25/03/2015,15325.47,6.92,342.43,,01/07/2023
07/2023,120260,9701089295007,30/03/2016,120116.31,47.64,2070.67,,01/07/2023
07/2023,120260,9701088345000,30/03/2016,204528.68,81.13,3525.85,,01/07/2023
07/2023,130074,8841003235000,17/11/2022,5427.60,0.19,0.85,,01/07/2023
07/2023,130074,8841000345000,17/11/2022,189173.01,6.78,29.78,,01/07/2023
07/2023,201033,0017000145003,19/06/2017,121586.99,40.16,1456.23,,01/07/2023
07/2023,154040,9701017935000,28/11/2022,1292707.31,44.18,186.38,,01/07/2023
07/2023,154040,9701020765004,19/09/2015,192434.99,45.59,2123.28,,01/07/2023
07/2023,154040,9701022385004,29/11/2022,306262.49,5.80,24.39,,01/07/2023
07/2023,154040,9701024875009,29/11/2022,997643.02,33.95,142.67,,01/07/2023
07/2023,154040,9701026005001,29/11/2022,976232.27,33.22,139.60,,01/07/2023
07/2023,154040,9701026705003,29/11/2022,943360.25,32.10,134.90,,01/07/2023
07/2023,154040,9701027645004,29/11/2022,930080.63,31.65,133.00,,01/07/2023
07/2023,170036,1069000015000,24/12/2004,112944.23,114.00,12518.48,,01/07/2023
07/2023,154040,9701060335000,29/11/2022,911115.00,31.00,130.29,,01/07/2023
07/2023,154040,9701061275001,28/11/2022,698548.20,23.87,100.71,,01/07/2023
07/2023,160298,5893000015006,26/10/2015,177.36,0.04,1.91,,01/07/2023
07/2023,120260,9701081315009,30/03/2016,159675.76,63.34,2752.64,,01/07/2023
07/2023,120260,9701082415007,30/03/2016,156055.53,61.90,2690.23,,01/07/2023
07/2023,120260,9701084265002,30/03/2016,276481.00,109.67,4766.23,,01/07/2023
07/2023,120260,9701085665004,21/05/2021,38456.80,4.50,59.27,,01/07/2023
07/2023,120260,9701086725000,30/03/2016,255072.34,101.18,4397.17,,01/07/2023
07/2023,160065,9701028985003,28/12/2000,71393.82,87.55,11671.66,,01/07/2023
07/2023,789000,7107001705000,10/02/2021,296445.18,39.09,578.04,,01/07/2023
07/2023,130067,6469000085001,31/05/2010,304480.20,217.35,16913.47,,01/07/2023
07/2023,170043,1559003735009,20/06/2018,64556.33,17.79,540.49,,01/07/2023
07/2023,010001,9701154605001,21/10/2019,974047.56,197.79,4449.11,,01/07/2023
07/2023,170151,6953000035000,27/01/2020,479045.23,50.28,1051.55,,01/07/2023
07/2023,170178,8585000055004,25/03/2019,266653.00,62.48,1617.18,,01/07/2023
07/2023,010001,9701155595000,21/10/2019,1191721.51,241.99,5443.37,,01/07/2023
07/2023,170075,3849000045004,31/10/2015,922740.93,386.76,17750.76,,01/07/2023
07/2023,120260,9701081015005,30/03/2016,138230.37,54.83,2382.94,,01/07/2023
07/2023,255017,2519000325000,26/09/2022,746882.06,18.12,94.78,,01/07/2023
07/2023,020001,9701156385009,22/09/2022,2355802.82,104.02,550.82,,01/07/2023
07/2023,120260,9701079865005,30/03/2016,149432.72,59.28,2576.06,,01/07/2023
07/2023,010001,9701157995005,21/10/2019,1161823.54,235.91,5306.80,,01/07/2023
07/2023,154421,1211000265008,20/06/2005,500.00,0.28,29.27,,01/07/2023
07/2023,154421,1211000285009,20/06/2005,500.00,0.28,29.27,,01/07/2023
07/2023,170021,9701243605007,10/03/2015,157985.44,71.75,3564.86,,01/07/2023
07/2023,170021,9701243625008,10/03/2015,203215.43,92.29,4585.45,,01/07/2023
07/2023,170021,9701243645009,10/03/2015,203215.43,92.29,4585.45,,01/07/2023
07/2023,070016,9065000505009,10/05/2022,707000.00,45.43,339.31,,01/07/2023
07/2023,170201,0001001835007,27/08/2008,182156.55,82.12,7240.22,,01/07/2023
07/2023,154047,8791000915000,10/10/2022,26059131.13,601.91,3013.07,,01/07/2023
07/2023,170607,9701243425009,08/12/2021,42797967.00,37007.53,37007.53,,01/07/2023
07/2023,170607,9701243445000,13/04/2015,31836140.62,14296.78,702516.58,,01/07/2023
07/2023,170607,9701243465000,12/04/2013,17863547.47,9966.59,607252.78,,01/07/2023
07/2023,201035,0147000485007,20/08/2015,89251.30,38.37,1805.40,,01/07/2023
07/2023,200095,0003005935002,07/04/2008,19150545.46,15906.67,1438914.72,,01/07/2023
07/2023,170021,9701243545004,09/03/2015,642696.13,291.96,14511.56,,01/07/2023
07/2023,040001,9701243565005,13/10/2022,508170.18,20.85,103.36,,01/07/2023
07/2023,170098,4733001165006,20/06/2018,254428.43,70.15,2130.19,,01/07/2023
07/2023,070014,4865000535009,18/10/2004,237542.80,242.12,26850.62,,01/07/2023
07/2023,787000,9701306275009,12/06/2019,70040.31,15.59,383.59,,01/07/2023
07/2023,100001,9701243825007,10/10/2019,9258188.50,1895.07,42965.50,,01/07/2023
07/2023,170164,7535004115000,30/11/2022,6347866.31,119.77,501.41,,01/07/2023
07/2023,170127,6001037155009,30/03/2015,2894.14,1.31,64.46,,01/07/2023
07/2023,373072,8837000055003,27/06/2017,273504.04,50.12,1811.25,,01/07/2023
07/2023,170127,6001037175000,30/03/2015,770.16,0.35,17.15,,01/07/2023
07/2023,170098,5035000175005,04/01/2021,8491519.68,649.68,9994.15,,01/07/2023
07/2023,193110,0174000025003,13/06/2019,37654.91,4.67,114.70,,01/07/2023
07/2023,080020,9445000215001,25/05/2023,1963490.50,15.06,21.17,,01/07/2023
07/2023,255027,9241000405000,15/09/2005,634000.00,342.44,36141.34,,01/07/2023
07/2023,170104,5705004165007,19/12/2019,75.94,0.01,0.18,,01/07/2023
07/2023,255003,0605002175001,25/08/2000,110310.20,137.32,18584.44,,01/07/2023
07/2023,170112,9099000165008,22/06/2022,46438.56,2.69,18.21,,01/07/2023
07/2023,100001,9701243895005,10/10/2019,8122045.88,1662.50,37692.87,,01/07/2023
07/2023,090015,9131002775005,23/08/2016,1625726.90,609.50,25054.30,,01/07/2023
07/2023,170098,4267000815000,08/07/2021,51394.11,5.65,70.00,,01/07/2023
07/2023,170098,4267000935005,24/03/2020,144289.16,25.97,519.23,,01/07/2023
07/2023,170098,4267001115001,24/03/2020,49000.68,8.82,176.33,,01/07/2023
07/2023,080012,7471000105000,12/02/2019,59951.28,8.02,213.07,,01/07/2023
07/2023,080012,7471000095004,12/02/2019,49358.55,6.61,175.43,,01/07/2023
07/2023,080012,7471000085009,12/02/2019,819659.21,197.08,5230.86,,01/07/2023
07/2023,158516,8105004265000,04/01/2017,71587619.46,14151.49,551128.80,,01/07/2023
07/2023,070027,9241000425000,09/01/2017,1570608.00,556.32,21621.23,,01/07/2023
07/2023,200384,0034000025008,02/04/2022,634954.57,44.40,358.75,,01/07/2023
07/2023,200384,0034000045009,02/04/2022,318430.84,22.26,179.91,,01/07/2023
07/2023,080014,8927000045007,15/11/2022,8955695.05,323.42,1431.87,,01/07/2023
07/2023,090020,8771000165007,06/10/2021,56430483.00,5441.35,59580.60,,01/07/2023
07/2023,158336,9733003625001,24/10/2014,3699723.67,977.76,50741.89,,01/07/2023
07/2023,200054,7535004145006,10/02/2009,7684397.67,6029.06,515346.91,,01/07/2023
07/2023,080006,2419000395002,05/03/2020,2946122.06,538.55,10933.45,,01/07/2023
07/2023,120260,9701251085009,30/03/2016,658723.40,261.28,11355.67,,01/07/2023
07/2023,170098,4267000995008,20/07/2020,118180.30,19.19,347.23,,01/07/2023
07/2023,170098,4267001375003,27/05/2020,110805.19,18.89,358.13,,01/07/2023
07/2023,080008,4267001415005,24/03/2023,1436000.00,57.40,57.40,,01/07/2023
07/2023,070023,9633000195000,11/04/2023,650000.00,9.25,19.24,,01/07/2023
07/2023,070023,9545000055000,12/04/2023,595000.00,8.37,17.29,,01/07/2023
07/2023,170173,8105004285000,14/05/2015,1022984.73,454.67,22114.44,,01/07/2023
07/2023,200384,0034000065000,02/04/2022,318430.84,22.26,179.91,,01/07/2023
07/2023,120090,9707002315000,05/05/2016,17436425.35,6822.74,292560.74,,01/07/2023
07/2023,080008,5407000135003,06/04/2020,360000.00,64.09,1268.10,,01/07/2023
07/2023,255015,2175002525002,28/07/2015,385000.00,92.90,4406.23,,01/07/2023
07/2023,040001,9701224425007,21/07/2022,110744012.30,5928.87,37406.47,,01/07/2023
07/2023,200125,8045000125001,20/06/2022,650981.30,21.08,143.54,,01/07/2023
07/2023,255027,9679000085008,28/11/2015,83000.00,34.44,1565.23,,01/07/2023
07/2023,170053,2051001925003,13/06/2022,154649.39,9.16,63.36,,01/07/2023
07/2023,170098,5023000365005,25/09/2020,381739.67,58.18,989.83,,01/07/2023
07/2023,070021,8801005325008,21/12/2007,1362384.90,1153.51,106357.02,,01/07/2023
07/2023,050001,9701224595000,28/02/2023,550167.29,11.26,30.93,,01/07/2023
07/2023,130081,9561000025006,09/11/2007,7958.79,3.78,351.14,,01/07/2023
07/2023,158334,9047001525005,28/12/2018,18726746.29,2578.99,70366.35,,01/07/2023
07/2023,158334,9047001705003,30/12/2015,133164.90,30.42,1366.80,,01/07/2023
07/2023,158334,9047001685002,28/12/2018,88521.93,12.19,332.62,,01/07/2023
07/2023,158334,9047001645000,28/12/2018,34392.05,4.74,129.23,,01/07/2023
07/2023,158334,9047001615004,28/12/2018,34391.78,4.74,129.23,,01/07/2023
07/2023,158334,9047001735000,28/12/2018,108314.99,14.92,407.00,,01/07/2023
07/2023,158334,9047001635005,28/12/2018,34391.78,4.74,129.23,,01/07/2023
07/2023,158334,9047001725004,28/12/2018,120036.72,16.53,451.04,,01/07/2023
07/2023,158334,9047001715009,28/12/2018,97731.57,13.46,367.23,,01/07/2023
07/2023,158334,9047001695008,28/12/2018,171990.45,23.69,646.26,,01/07/2023
07/2023,158334,9047001675007,28/12/2018,88521.93,12.19,332.62,,01/07/2023
07/2023,158334,9047001665001,28/12/2018,70673.16,9.74,265.56,,01/07/2023
07/2023,158334,9047001655006,28/12/2018,34392.05,4.74,129.23,,01/07/2023
07/2023,158334,9047001625000,28/12/2018,34391.78,4.74,129.23,,01/07/2023
07/2023,343007,3687000065005,06/02/2015,13129.60,6.02,302.48,,01/07/2023
07/2023,170067,2785003685009,11/06/2015,311008.65,76.26,3674.72,,01/07/2023
07/2023,200350,5403002895002,29/12/2022,4573035.61,135.18,503.03,,01/07/2023
07/2023,153038,3849002015005,10/11/2022,24476457.21,502.42,2264.72,,01/07/2023
07/2023,343007,3657000015006,12/11/2015,921734.87,384.69,17581.35,,01/07/2023
07/2023,400068,9047001545006,12/04/2018,399637.31,114.29,3597.83,,01/07/2023
07/2023,080016,9701224705000,22/02/2023,51835150.14,1107.72,3147.62,,01/07/2023
07/2023,154040,9701224765002,29/11/2022,917147.12,31.20,131.15,,01/07/2023
07/2023,154040,9701065885009,29/11/2022,917452.02,31.22,131.20,,01/07/2023
07/2023,255010,0907000045009,09/06/2015,487210.00,119.54,5764.38,,01/07/2023
07/2023,170162,7487000035008,28/10/2021,1315709.02,122.55,1298.49,,01/07/2023
07/2023,153038,3849002095009,17/11/2022,56510847.30,1127.19,4954.12,,01/07/2023
07/2023,170083,3849003415007,25/02/2015,1760000.00,447.03,22305.12,,01/07/2023
07/2023,200350,4553001145007,29/12/2022,2147605.92,63.49,236.24,,01/07/2023
07/2023,153038,3849002545004,21/11/2022,19578787.79,384.03,1663.19,,01/07/2023
07/2023,153038,3849002025000,21/11/2022,371943472.93,7295.50,31596.03,,01/07/2023
07/2023,153038,3849001795007,17/11/2022,4185052.93,83.48,366.89,,01/07/2023
07/2023,153038,3849001755005,17/11/2022,2014236.10,40.18,176.58,,01/07/2023
07/2023,540019,9701014305005,21/08/2015,1064145.43,254.66,11979.84,,01/07/2023
07/2023,153038,3849001665006,21/11/2022,5779277.26,113.36,490.94,,01/07/2023
07/2023,153038,3849001455001,22/11/2022,13066804.93,255.21,1101.21,,01/07/2023
07/2023,153038,3849002055007,17/11/2022,17833121.76,355.71,1563.37,,01/07/2023
07/2023,070023,9511000035005,10/04/2023,743000.00,10.68,22.39,,01/07/2023
07/2023,170271,9461001885002,22/04/2021,115498.62,14.01,191.12,,01/07/2023
07/2023,160163,0499000045009,14/04/2016,7780283.28,1708.99,73861.56,,01/07/2023
07/2023,170048,1619000175000,14/10/2015,165880.79,31.08,1435.33,,01/07/2023
07/2023,201033,0007001085007,26/07/2017,54290.91,17.63,628.86,,01/07/2023
07/2023,158277,3859000085003,31/08/2022,2617274.08,69.14,390.57,,01/07/2023
07/2023,170048,1761004715006,27/07/2020,410045.76,36.84,662.49,,01/07/2023
07/2023,200374,9067002405008,03/06/2022,30800000.00,1869.09,13237.18,,01/07/2023
07/2023,158404,3363000165003,21/07/2017,9960705.34,1805.46,64548.30,,01/07/2023
07/2023,193009,3399000045009,03/03/2023,1665801.58,18.58,50.14,,01/07/2023
07/2023,255019,6001028375000,10/10/2015,28543257.00,12052.90,557265.58,,01/07/2023
07/2023,158405,3957000045001,21/07/2017,3329325.86,603.47,21575.01,,01/07/2023
07/2023,158092,3495000165008,22/11/2022,269886806.82,5271.28,22744.87,,01/07/2023
07/2023,153038,3849002515008,21/11/2022,175151324.95,3435.52,14878.84,,01/07/2023
07/2023,154215,0605001965009,19/08/2002,245884835.86,155710.57,19254081.65,,01/07/2023
07/2023,201033,0007001045005,26/07/2017,35259.78,11.45,408.42,,01/07/2023
07/2023,110001,9701225585008,03/10/2019,330476.33,67.99,1549.16,,01/07/2023
07/2023,170151,6389000055003,30/03/2015,97231.48,43.87,2165.44,,01/07/2023
07/2023,154040,9701236285000,29/11/2022,971019.03,33.04,138.86,,01/07/2023
07/2023,154040,9701236345003,29/11/2022,971019.03,33.04,138.86,,01/07/2023
07/2023,154040,9701236375000,29/11/2022,1899385.88,64.64,271.62,,01/07/2023
07/2023,154040,9701236415001,29/11/2022,2077135.05,70.69,297.04,,01/07/2023
07/2023,154040,9701236435002,29/11/2022,2046981.30,69.65,292.72,,01/07/2023
07/2023,170188,8531000945000,01/09/2015,60422.21,25.86,1212.15,,01/07/2023
07/2023,120265,1389005825004,10/05/2020,5593664.82,967.55,18612.89,,01/07/2023
07/2023,154040,9701236465009,29/11/2022,1169920.48,39.81,167.30,,01/07/2023
07/2023,255012,9081000145004,05/07/2019,83805.23,18.37,445.10,,01/07/2023
07/2023,080012,7749000305001,22/02/2019,50222.59,6.68,176.31,,01/07/2023
07/2023,080012,7749000315007,23/01/2018,83621.51,13.86,454.17,,01/07/2023
07/2023,080012,7749000295006,23/01/2018,82718.23,13.72,449.27,,01/07/2023
07/2023,080012,7749000245009,22/02/2019,1217826.08,290.99,7676.79,,01/07/2023
07/2023,154040,9701236365004,29/11/2022,969036.72,32.97,138.57,,01/07/2023
07/2023,154040,9701236395000,29/11/2022,2077135.20,70.69,297.04,,01/07/2023
07/2023,154040,9701236405006,29/11/2022,2077135.05,70.69,297.04,,01/07/2023
07/2023,154040,9701236425007,29/11/2022,2077135.05,70.69,297.04,,01/07/2023
07/2023,154040,9701236445008,29/11/2022,2044962.55,69.58,292.43,,01/07/2023
07/2023,170151,6209000215006,30/09/2012,31698.19,18.60,1191.55,,01/07/2023
07/2023,154040,9701236505000,29/11/2022,1981891.02,67.44,283.42,,01/07/2023
07/2023,200117,7209000105001,30/10/2012,288880.31,93.69,5956.25,,01/07/2023
07/2023,070018,7107006495003,10/12/2021,3846901.66,148.31,1468.57,,01/07/2023
07/2023,070023,9591000025008,11/04/2023,765000.00,10.88,22.64,,01/07/2023
07/2023,154040,9701236585004,24/11/2022,1027954.99,35.75,153.09,,01/07/2023
07/2023,154040,9701236565003,24/11/2022,1027954.99,35.75,153.09,,01/07/2023
07/2023,154040,9701236575009,24/11/2022,1027954.99,35.75,153.09,,01/07/2023
07/2023,154040,9701236455003,29/11/2022,1169920.48,39.81,167.30,,01/07/2023
07/2023,170098,5367000085003,25/09/2020,356151.27,54.28,923.48,,01/07/2023
07/2023,154040,9701236475004,29/11/2022,952314.70,32.40,136.18,,01/07/2023
07/2023,154040,9701236515006,29/11/2022,1968078.88,66.97,281.44,,01/07/2023
07/2023,154040,9701236535007,24/11/2022,1027954.99,35.75,153.09,,01/07/2023
07/2023,154040,9701236555008,24/11/2022,1027954.99,35.75,153.09,,01/07/2023
07/2023,154040,9701236595000,24/11/2022,1027954.99,35.75,153.09,,01/07/2023
07/2023,170188,8809000245001,11/09/2015,300000.00,71.27,3328.59,,01/07/2023
07/2023,153038,3871000115009,28/11/2022,8402818.15,159.94,674.70,,01/07/2023
07/2023,154040,9701236485000,29/11/2022,1968078.88,66.97,281.44,,01/07/2023
07/2023,154040,9701236495005,29/11/2022,1981891.02,67.44,283.42,,01/07/2023
07/2023,154040,9701236525001,29/11/2022,2379454.65,80.97,340.27,,01/07/2023
07/2023,154040,9701236605005,24/11/2022,1027954.99,35.75,153.09,,01/07/2023
07/2023,154040,9701236625006,24/11/2022,2095249.32,72.86,312.03,,01/07/2023
07/2023,170098,4611000875002,30/06/2020,45421.93,4.19,77.04,,01/07/2023
07/2023,090023,9701343185000,28/03/2018,173599.61,50.03,1587.18,,01/07/2023
07/2023,090023,9701343175004,28/03/2018,14413.05,4.16,131.78,,01/07/2023
07/2023,090023,9701343145008,28/03/2018,1380438.40,397.89,12621.06,,01/07/2023
07/2023,090023,9701156185000,28/03/2018,62414530.45,17990.04,570642.90,,01/07/2023
07/2023,786810,9063001835006,16/09/2020,101143.58,8.66,148.60,,01/07/2023
07/2023,070002,0113000265002,01/09/2022,441400.00,20.87,117.57,,01/07/2023
07/2023,170098,5401000925005,28/04/2020,248368.72,43.40,843.38,,01/07/2023
07/2023,170188,8845000605004,17/09/2015,418930.72,178.33,8311.51,,01/07/2023
07/2023,154040,9701236635001,24/11/2022,2095249.32,72.86,312.03,,01/07/2023
07/2023,154040,9701236655002,24/11/2022,2101734.80,73.09,313.00,,01/07/2023
07/2023,080025,9047001775001,13/12/2022,2520928.11,80.53,320.32,,01/07/2023
07/2023,170127,6001034175009,13/03/2015,34059.79,8.61,427.18,,01/07/2023
07/2023,154040,9701236665008,29/11/2022,1826494.16,62.15,261.19,,01/07/2023
07/2023,170021,9701227125004,09/03/2015,187383.37,85.13,4230.97,,01/07/2023
07/2023,154040,9701236705000,29/11/2022,1871017.82,63.67,267.56,,01/07/2023
07/2023,154040,9701236715005,29/11/2022,1871017.82,63.67,267.56,,01/07/2023
07/2023,170104,5697000725003,28/03/2022,673395.80,47.58,388.35,,01/07/2023
07/2023,200352,5697000245001,28/03/2022,2685247.49,105.67,862.44,,01/07/2023
07/2023,154040,9701236675003,29/11/2022,1826494.16,62.15,261.19,,01/07/2023
07/2023,154040,9701236685009,29/11/2022,1826494.16,62.15,261.19,,01/07/2023
07/2023,154215,0609000425003,02/12/2002,2821105.66,1761.94,214885.75,,01/07/2023
07/2023,200126,5647000125000,14/07/2021,498601.67,30.25,372.18,,01/07/2023
