REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
05/2024,200036,4865001225003,02/03/2020,1212329.28,277.21,7005.00,123210101
05/2024,120260,9701083855000,30/03/2016,704555.40,311.46,15068.74,123210101
05/2024,110404,9701064905006,28/12/2007,234226.31,208.71,20246.86,123210101
05/2024,173030,6001015955002,30/11/2004,292447.04,172.36,19842.93,123210126
05/2024,193116,2531009655002,30/08/2021,356.01,0.03,0.48,123210126
05/2024,110404,9701065105003,28/12/2007,234226.31,208.71,20246.86,123210101
05/2024,200125,8105005655006,20/06/2022,7409354.85,427.39,5010.42,123210127
05/2024,373052,3149000135009,23/10/2023,20572.54,0.35,1.34,123210109
05/2024,540021,7107007755009,26/08/2005,2737769.71,1238.99,137258.77,123210104
05/2024,742030,7145005795006,25/02/2021,170270.27,29.81,580.13,123210101
05/2024,170043,1389000535008,27/10/2021,69347.28,9.62,149.38,123210102
05/2024,373057,5609000045003,31/10/2023,163683.03,2.68,9.93,123210109
05/2024,742000,7107016235004,12/12/2012,200691.04,124.70,8454.84,123210101
05/2024,784312,0605000475008,08/04/2005,42000.00,24.31,2747.46,123210112
05/2024,120260,9701092655000,30/03/2016,658083.08,290.92,14074.81,123210101
05/2024,373040,0833000065002,30/10/2023,10803.64,0.18,0.66,123210109
05/2024,160065,9701028125004,28/12/2000,76245.82,96.97,13403.57,123210101
05/2024,160014,0283001615004,20/01/2020,82355.00,19.35,501.98,123210101
05/2024,158642,9753000085000,30/11/2020,14951760.46,1565.57,32666.96,123210107
05/2024,160065,9701284565000,28/12/2000,78656.59,100.02,13827.36,123210101
05/2024,255008,5705007415004,20/09/2022,1671180.41,150.19,1538.04,123210102
05/2024,255002,2883000035003,17/01/2020,87719.77,20.65,536.70,123210102
05/2024,154040,9701018875000,28/11/2022,1292707.31,102.90,939.27,123210101
05/2024,170151,6549000035006,30/03/2015,14356.06,7.13,386.98,123210101
05/2024,120260,9701089255005,30/03/2016,117678.75,52.02,2516.86,123210101
05/2024,255003,0601000325003,18/06/2001,5317.59,6.63,897.59,123210101
05/2024,170164,7483000165006,19/09/2023,605966.06,21.61,94.64,123210102
05/2024,133088,9701343255008,20/11/2023,110001.45,1.62,5.48,123210109
05/2024,170127,5879002715000,24/11/2017,4120.16,1.45,56.06,123210101
05/2024,160065,9701289935000,28/12/2000,107590.02,136.82,18913.69,123210101
05/2024,170127,6001033185000,28/02/2015,3180.54,1.60,87.28,123210101
05/2024,153045,1585000225009,31/12/2014,23164.77,6.58,366.48,123210107
05/2024,120260,9701087235007,30/03/2016,255072.34,112.76,5455.38,123210101
05/2024,160065,9701028555009,28/12/2000,76245.82,96.97,13403.57,123210101
05/2024,160140,9131000135009,31/12/2021,29355847.72,2109.63,30548.25,123210105
05/2024,120260,9701090595000,30/03/2016,619184.52,273.72,13242.86,123210101
05/2024,120260,9701259215009,30/03/2016,502998.34,222.36,10757.92,123210101
05/2024,154040,9701027205004,29/11/2022,1613550.37,128.19,1168.13,123210101
05/2024,160392,8851000825009,30/11/2022,320000.13,25.38,230.82,123210101
05/2024,791500,5839006855001,19/09/2018,171628.51,52.80,1785.25,123210101
05/2024,090017,7107015745009,23/02/2021,1676992.88,163.77,3192.76,123210122
05/2024,110001,9701031875000,02/10/2019,408405.57,102.63,2845.02,123210101
05/2024,193005,1997001575002,03/03/2023,41640800.98,2725.41,20706.46,123210102
05/2024,742030,7145003455003,05/03/2010,169971.28,131.25,11043.67,123210101
05/2024,160065,9701303985005,28/12/2000,113501.60,144.34,19952.91,123210101
05/2024,373046,1679000125006,25/10/2023,221179.15,3.73,14.19,123210109
05/2024,120260,9701075435006,30/03/2016,216984.75,95.92,4640.78,123210101
05/2024,170127,6001031145001,23/02/2015,38632.71,19.38,1063.25,123210101
05/2024,154040,9701248105002,24/11/2022,772261.81,61.93,569.31,123210101
05/2024,120225,6469000035004,02/03/2018,17992469.33,3382.17,125336.26,123210106
05/2024,154040,9701055015001,29/11/2022,580596.90,25.69,234.09,123210124
05/2024,373073,9047002635009,25/10/2023,835384.20,14.10,53.60,123210109
05/2024,201033,0003004315000,17/07/2017,2701338.55,1003.50,40878.10,123210102
05/2024,201033,0009000175009,26/07/2017,38732.34,14.33,581.92,123210101
05/2024,130081,9377000025000,24/07/2014,13214.58,3.93,228.97,123210115
05/2024,153079,7535000965009,11/11/2022,167547941.82,7663.62,72054.33,123210107
05/2024,120260,9701079545000,30/03/2016,149432.72,66.06,3196.01,123210101
05/2024,170021,9701048245005,01/12/2014,91066.44,46.83,2632.27,123210101
05/2024,120260,9701253245003,30/03/2016,537904.29,237.79,11504.48,123210101
05/2024,787000,9701313445003,17/03/2017,578072.82,225.25,9618.75,123210101
05/2024,373030,0467000025000,25/10/2023,289756.00,4.89,18.59,123210109
05/2024,154040,9701336415003,12/11/2021,4817608.01,365.79,5585.80,123210107
05/2024,200111,0443000155003,28/04/2022,28867.33,1.79,22.54,123210127
05/2024,170116,6001015615007,16/10/2023,1405639.81,19.77,78.01,123210104
05/2024,160488,6271000085000,14/06/2007,4489577.41,2301.30,230559.44,123210105
05/2024,160065,9701028795000,28/12/2000,71393.82,90.79,12550.61,123210101
05/2024,154040,9701238385002,29/11/2022,1110307.56,88.22,803.81,123210101
05/2024,787000,9701320045007,16/05/2019,278500.87,75.75,2269.71,123210101
05/2024,373052,3207000275006,24/10/2023,54799.35,0.93,3.55,123210109
05/2024,170193,9067000735000,03/08/2020,1392461.60,286.48,6527.40,123210102
05/2024,344002,2531001895004,07/04/2021,263326.73,44.49,836.48,123210101
05/2024,113801,2431004895009,03/03/2023,749521.21,49.06,372.71,123210102
05/2024,120257,6001041585004,29/06/2012,113321.45,73.21,5160.04,123210101
05/2024,120260,9701079975005,30/03/2016,149432.72,66.06,3196.01,123210101
05/2024,120260,9701077075007,30/03/2016,116971.38,51.71,2501.74,123210101
05/2024,373052,3207000395001,24/10/2023,5355.00,0.09,0.35,123210109
05/2024,170127,6001007875003,18/03/2015,9373.27,4.67,254.48,123210101
05/2024,120259,8589001465004,09/05/2022,438595.74,48.17,597.34,123210101
05/2024,130126,0589000095005,24/05/2001,16645.82,20.81,2826.54,123210101
05/2024,255020,1603000425000,19/10/2017,57167.61,11.38,446.37,123210116
05/2024,160065,9701270775007,28/12/2007,97646.56,87.01,8440.71,123210101
05/2024,170183,8951001125007,21/01/2019,718117.00,92.28,2936.02,123210104
05/2024,170021,9701035155002,01/12/2014,105845.94,54.44,3059.48,123210101
05/2024,158266,8859000175000,08/11/2018,238865.55,39.93,1318.04,123210107
05/2024,160065,9701295875005,28/12/2000,128887.02,163.91,22657.58,123210101
05/2024,120260,9701090615001,30/03/2016,591350.51,261.42,12647.56,123210101
05/2024,110404,9701036375006,09/08/2023,344539.21,14.39,72.51,123210101
05/2024,373083,9701015555005,25/01/2012,3456269.20,1288.34,94040.57,123210120
05/2024,781310,5705000295003,16/05/2017,296130.75,112.75,4705.33,123210101
05/2024,250052,6001042285004,27/03/2024,9874220.30,40.54,55.81,123210116
05/2024,120260,9701090685000,30/03/2016,591350.51,261.42,12647.56,123210101
05/2024,201032,0615000935006,16/10/2022,123721.00,10.64,104.50,123210102
05/2024,153045,1389008825005,31/12/2014,626534.82,177.90,9912.07,123210107
05/2024,120257,6001039925006,29/06/2012,113321.45,73.21,5160.04,123210101
05/2024,373055,5221000085009,21/11/2023,660574.14,9.67,32.57,123210109
05/2024,160065,9701040585001,19/08/2014,171889.87,91.07,5270.85,123210101
05/2024,130122,3535000015009,01/01/2000,70306.87,93.20,13427.64,123210102
05/2024,120260,9701076175008,30/03/2016,277668.17,122.75,5938.65,123210101
05/2024,787000,9701270975006,09/11/2020,6013865.91,1149.48,24374.53,123210102
05/2024,373053,3903000285003,21/11/2023,1700819.01,24.90,83.87,123210109
05/2024,120260,9701090365005,30/03/2016,610987.37,270.10,13067.55,123210101
05/2024,373067,5493000025006,23/11/2023,563902.38,8.16,27.23,123210109
05/2024,160488,6271000115007,20/06/2007,316921.80,162.30,16243.82,123210105
05/2024,154040,9701232785009,29/11/2022,152394.25,6.74,61.44,123210123
05/2024,154040,9701022455002,29/11/2022,139979.49,6.20,56.44,123210124
05/2024,170062,2545000145001,13/07/2015,131309.65,63.15,3321.16,123210102
05/2024,170127,6001037965000,31/12/2013,253868.37,79.76,4914.10,123210120
05/2024,154629,9297000065000,19/12/2014,11438702.26,3259.24,182230.63,123210107
05/2024,160163,0605000395004,25/04/2016,62595135.49,15275.87,732641.68,123210105
05/2024,120260,9701079795007,30/03/2016,149432.72,66.06,3196.01,123210101
05/2024,154043,5403002275004,27/10/2004,5656429.64,3349.77,387469.65,123210107
05/2024,010001,9701153555000,21/10/2019,1189159.74,295.48,8100.07,123210101
05/2024,762300,5801000545003,17/01/2023,38000.00,2.74,22.82,123210101
05/2024,200246,9165001905007,23/06/2017,112875.00,42.34,1740.91,123210101
05/2024,154040,9701026235007,28/11/2022,1254272.87,99.84,911.34,123210101
05/2024,160065,9701282905008,28/12/2000,78656.59,100.02,13827.36,123210101
05/2024,120260,9701084285003,30/03/2016,276481.00,122.22,5913.26,123210101
05/2024,170164,7667001305007,11/03/2016,1069561.00,475.85,23167.57,123210102
05/2024,200072,0301002245008,17/07/2003,402125.76,455.63,56142.52,123210102
05/2024,120260,9701085525008,21/05/2021,38456.80,6.24,112.99,123210101
05/2024,170021,9701035805007,20/11/2020,1450869.98,274.95,5781.29,123210101
05/2024,751500,6001001615000,30/11/2015,7865.40,2.02,101.44,123210112
05/2024,154040,9701027745009,29/11/2022,1253477.76,99.59,907.46,123210101
05/2024,154040,9701020545004,29/11/2022,315685.03,13.97,127.28,123210124
05/2024,120259,8589001255000,09/05/2022,407386.59,44.74,554.83,123210101
05/2024,030001,7107008665003,03/01/2024,50608.28,0.56,1.50,123210122
05/2024,154046,4921001665008,28/11/2022,12624.94,0.56,5.11,123210107
05/2024,164204,6001043235000,20/12/2017,150550.04,29.20,1115.96,123210107
05/2024,170036,1115000025003,24/12/2004,41878.07,44.17,5067.84,123210101
05/2024,160065,9701274305005,28/12/2000,148355.00,188.66,26079.93,123210101
05/2024,160065,9373000315005,28/12/2000,27276.23,34.69,4795.00,123210101
05/2024,158516,8175000075002,06/01/2017,10787467.92,2403.56,105352.51,123210107
05/2024,170048,1619000175000,14/10/2015,165880.79,34.43,1759.34,123210104
05/2024,170188,8771001405001,25/06/2021,5114250.10,447.70,7847.22,123210126
05/2024,160298,5819000145008,06/07/2015,130.94,0.07,3.33,123210101
05/2024,789310,7071000855003,28/12/2009,7392524.77,5782.52,492774.91,123210102
05/2024,373080,9415000125000,28/11/2023,669.57,0.01,0.03,123210109
05/2024,080012,7667001955001,02/12/2015,175327.07,44.89,2258.22,123210124
05/2024,373048,2627001205006,27/10/2023,63507.26,1.06,4.00,123210109
05/2024,170127,5867000185000,18/04/2018,493583.21,163.14,5922.15,123210101
05/2024,120260,9701258975000,30/03/2016,502998.34,222.36,10757.92,123210101
05/2024,130095,0557000085001,29/11/2001,10570.25,7.19,955.16,123210115
05/2024,183023,5705000625003,09/12/2020,913801.01,170.58,3534.59,123210102
05/2024,373047,2021000115006,31/10/2023,159773.36,2.62,9.70,123210109
05/2024,170112,9063002415000,10/11/2015,41730.39,19.32,978.85,123210101
05/2024,154041,0861000035001,25/10/2023,410352.49,6.93,26.33,123210109
05/2024,120260,9701254045008,30/03/2016,864951.21,382.37,18499.22,123210101
05/2024,120260,9701263775005,30/03/2016,395960.63,175.04,8468.64,123210101
05/2024,170021,9701046335007,30/09/2014,317125.60,166.03,9497.10,123210101
05/2024,160014,0283001835004,20/01/2020,82355.00,19.35,501.98,123210101
05/2024,373085,9643000125009,24/11/2023,235682.05,3.39,11.26,123210109
05/2024,120260,9701259295002,30/03/2016,502998.34,222.36,10757.92,123210101
05/2024,010001,9701154155006,21/10/2019,1040020.38,258.42,7084.19,123210101
05/2024,120260,9701089815000,30/03/2016,223490.29,98.80,4779.92,123210101
05/2024,153036,4431000115000,22/12/2011,178951.09,120.68,8875.14,123210101
05/2024,010001,9701228455008,21/10/2019,983214.78,244.31,6697.26,123210101
05/2024,170127,6001036985008,30/03/2015,32361.34,16.07,872.33,123210101
05/2024,170127,6001006415009,17/03/2015,58432.16,29.13,1587.34,123210101
05/2024,154039,0255011385006,24/01/2023,185349.84,7.34,60.26,123210107
05/2024,787000,9701323835009,27/05/2019,249990.06,67.59,2013.09,123210101
05/2024,160047,1389002435000,07/12/2018,642718.22,190.14,6187.47,123210101
05/2024,170048,1661000735006,23/09/2019,22565.82,5.70,158.86,123210101
05/2024,170168,6953000055000,02/10/2017,226444.39,81.52,3219.66,123210102
05/2024,373051,2869000135002,27/10/2023,8869.15,0.15,0.56,123210109
05/2024,154040,9701055185004,29/11/2022,105511.73,4.67,42.54,123210124
05/2024,784810,0523000015009,08/04/2005,114098.59,66.02,7463.83,123210112
05/2024,080014,8749000015009,20/12/2022,809411.74,61.77,542.00,123210102
05/2024,170127,6001013835000,27/01/2015,9413.57,4.76,263.23,123210101
05/2024,154040,9701240055006,29/11/2022,1787359.03,142.00,1293.96,123210101
05/2024,160065,9701029315001,28/12/2000,61858.66,78.67,10874.39,123210101
05/2024,170127,6001050745000,25/05/2015,13861985.01,6767.98,361274.17,123210102
05/2024,170193,1080000025007,23/01/2020,600911.72,3648.96,3648.96,123210102
05/2024,080014,8853000595000,13/05/2020,842960.06,183.72,4429.02,123210102
05/2024,154040,9701236435002,29/11/2022,2046981.30,162.63,1481.91,123210101
05/2024,160065,9701302825004,28/12/2000,136592.23,173.71,24012.11,123210101
05/2024,200113,2543006225000,18/03/2022,821235.95,53.77,711.89,123210118
05/2024,120260,9701084145007,30/03/2016,704555.40,311.46,15068.74,123210101
05/2024,170127,6001008385000,31/01/2015,9251.66,4.68,258.10,123210101
05/2024,153052,9373005635008,05/08/2021,2755787.73,231.87,3910.88,123210107
05/2024,160065,9701278155008,28/12/2000,161530.46,205.42,28396.10,123210101
05/2024,373080,9473000535001,28/11/2023,374717.96,5.27,17.16,123210109
05/2024,373085,9409000285003,22/11/2023,303956.16,4.42,14.83,123210109
05/2024,110404,9701061955002,08/08/2023,372254.85,15.60,78.87,123210101
05/2024,160065,9373000385003,28/12/2000,27276.23,34.69,4795.00,123210101
05/2024,255006,1409012735005,17/11/2017,405403.58,79.74,3089.92,123210116
05/2024,170199,9221002525008,14/08/2022,193506.25,18.46,200.02,123210102
05/2024,787000,9701297985002,24/06/2019,54791.28,14.59,427.83,123210101
05/2024,789000,7107006815008,10/02/2021,7000.00,0.69,13.62,123210122
05/2024,154039,0255010685006,20/01/2023,305552.56,12.20,100.96,123210107
05/2024,170021,9701353105009,12/07/2022,189248.32,18.98,215.79,123210101
05/2024,255005,3443000145004,04/10/2010,42083.68,17.35,1400.62,123210116
05/2024,789330,7745000345000,30/11/2015,1951602.46,897.91,45193.79,123210101
05/2024,120260,9701089955007,30/03/2016,223490.29,98.80,4779.92,123210101
05/2024,170127,6001009175009,23/03/2015,1102.78,0.55,29.85,123210101
05/2024,373085,9603000165001,24/11/2023,57643.60,0.83,2.75,123210109
05/2024,154040,9701235685005,29/11/2022,975479.26,77.50,706.20,123210101
05/2024,153045,1389011175008,31/12/2014,262911.83,74.65,4159.39,123210107
05/2024,170021,9701355475008,27/09/2022,1581805.95,140.51,1423.05,123210102
05/2024,170098,4901000015005,22/04/2021,719377.33,119.94,2225.94,123210101
05/2024,170151,6565000025002,30/09/2012,26846.39,16.97,1170.77,123210101
05/2024,170048,1713000025005,23/09/2015,221444.51,104.13,5355.12,123210102
05/2024,154040,9701026895007,29/11/2022,1613911.98,128.22,1168.39,123210101
05/2024,120257,5805000025002,19/01/2016,276389.68,69.67,3450.63,123210112
05/2024,154040,9701249415005,25/11/2022,785985.41,62.92,577.34,123210101
05/2024,373050,2521002155007,21/11/2023,91997.49,1.35,4.54,123210109
05/2024,170043,1431000045005,20/06/2018,26188.88,8.41,296.76,123210102
05/2024,160065,9701271255007,28/12/2000,150000.00,190.75,26369.11,123210101
05/2024,170021,9701339555000,21/12/2017,355394.59,123.71,4726.27,123210101
05/2024,782802,3849000105007,29/02/2024,1408107.97,16.04,28.63,123210101
05/2024,120260,9701077505001,30/03/2016,131354.91,58.06,2809.36,123210101
05/2024,130074,8599000075005,17/11/2022,834006.17,67.75,630.46,123210102
05/2024,120260,9701092495003,30/03/2016,658083.08,290.92,14074.81,123210101
05/2024,170188,8771000035006,22/11/2019,3435000.00,837.13,22517.02,123210102
05/2024,110404,9701064245006,28/12/2007,81362.74,72.50,7033.11,123210101
05/2024,787000,9701321165006,20/05/2019,249990.06,67.85,2028.51,123210101
05/2024,373080,9267000085009,28/11/2023,87841.54,1.23,4.02,123210109
05/2024,010001,9701030055000,21/10/2019,844742.70,209.90,5754.04,123210101
05/2024,170021,9701322325007,13/02/2015,38549257.33,19401.13,1067234.45,123210102
05/2024,154040,9701336605007,12/11/2021,449828.69,34.16,521.56,123210107
05/2024,154047,8791001415001,10/10/2022,406353.18,19.66,195.03,123210107
05/2024,373085,0193000045000,24/11/2023,519005.91,7.47,24.80,123210109
05/2024,170127,5897000495000,26/02/2015,13761.51,6.89,378.07,123210101
05/2024,080012,7915000125001,20/02/2019,1611.06,0.25,8.00,123210124
05/2024,170021,9701155125003,20/05/2024,274239.95,0.04,0.04,123210124
05/2024,120260,9701086755007,30/03/2016,255072.34,112.76,5455.38,123210101
05/2024,170036,1113000105000,27/08/2018,84758.44,26.37,901.24,123210101
05/2024,153063,0427002125002,04/08/2021,1744495.10,263.82,4454.01,123210102
05/2024,200114,3515000895004,11/10/2022,1218042.67,58.85,582.67,123210127
05/2024,010001,9701328535003,21/10/2019,1332468.70,331.09,9076.23,123210101
05/2024,170021,9701042295000,01/12/2014,277559.68,142.75,8022.86,123210101
05/2024,110404,9701153035007,28/12/2007,66946.23,59.66,5786.93,123210101
05/2024,170151,6547000055000,26/06/2012,53924.79,34.87,2458.83,123210101
05/2024,373053,3373000065006,24/11/2023,194426.65,2.80,9.29,123210109
05/2024,160065,9701293635007,28/12/2000,1136.11,1.44,199.72,123210101
05/2024,160065,9701277665002,28/12/2000,214811.72,273.18,37762.63,123210101
05/2024,373058,9061000025004,21/11/2023,1769940.49,25.91,87.28,123210109
05/2024,170112,9073002075002,20/10/2015,78782.14,36.73,1872.88,123210101
05/2024,170021,9701352785006,18/08/2023,1114551.37,45.06,220.51,123210101
05/2024,170021,9701038555001,01/12/2014,280440.04,144.23,8106.12,123210101
05/2024,120260,9701078375004,30/03/2016,131354.91,58.06,2809.36,123210101
05/2024,170021,9701037555008,03/11/2020,1127563.72,216.53,4612.39,123210101
05/2024,170098,4267000505000,14/07/2023,239605.21,4.86,26.52,123210104
05/2024,787000,9701297505000,24/06/2019,54791.28,14.59,427.83,123210101
05/2024,170116,6001004935005,10/01/2022,765171.56,97.59,1397.51,123210102
05/2024,443033,1307000015000,13/05/2014,261433.93,79.26,4712.87,123210106
05/2024,373080,9675000285004,28/11/2023,1002429.91,14.09,45.89,123210109
05/2024,160065,9701024315003,28/12/2000,76245.82,96.97,13403.57,123210101
05/2024,010001,9701155385005,21/10/2019,1191656.92,296.10,8117.08,123210101
05/2024,170070,3215000015005,22/08/2000,135393.23,97.32,13654.98,123210109
05/2024,120225,6219000175001,13/10/2014,312009.64,162.74,9275.21,123210101
05/2024,080012,7777001055004,11/02/2019,1652.55,0.27,8.29,123210124
05/2024,400080,0007001505006,30/03/2016,538741.15,238.16,11522.37,123210102
05/2024,200054,7483000445009,07/01/2013,159866.32,98.72,6651.59,123210101
05/2024,170199,9567000015000,10/06/2013,25193.69,14.98,972.10,123210101
05/2024,784312,0615000695005,08/04/2005,32404.74,33.67,3806.27,123210101
05/2024,170127,6001029375003,23/02/2015,49005.11,24.59,1348.72,123210101
05/2024,120260,9701091795003,30/03/2016,515634.25,227.94,11028.17,123210101
05/2024,373031,0639001335000,20/08/2001,10312.68,12.76,1714.68,123210101
05/2024,373085,9717000065003,21/11/2023,101543.27,1.49,5.01,123210109
05/2024,200113,2521000335008,30/11/2022,9009.68,0.40,3.62,123210127
05/2024,201034,0301000535009,29/03/2021,2900000.00,493.85,9356.84,123210102
05/2024,154039,0255011475005,02/02/2023,3397413.88,132.01,1064.62,123210198
05/2024,170048,1611000025002,06/09/2022,48023.87,4.42,46.22,123210101
05/2024,373048,2609000025006,27/10/2023,286589.99,4.79,18.05,123210109
05/2024,080025,8979000095007,22/12/2023,2013170.89,43.62,125.34,123210102
05/2024,130067,6547000025004,16/11/2001,300553.19,163.45,21742.72,123210104
05/2024,153045,1559004355005,31/12/2014,6895762.86,1957.95,109094.12,123210107
05/2024,170021,9701352705002,18/08/2023,1118306.75,45.21,221.25,123210101
05/2024,170127,6001030965005,23/02/2015,41341.91,20.75,1137.82,123210101
05/2024,170164,7859000065004,30/05/2021,223051.50,35.93,644.74,123210102
05/2024,158458,8291001175009,28/04/2023,43566.32,1.39,9.28,123210107
05/2024,030001,3849008315000,26/12/2023,583753.18,6.85,19.25,123210124
05/2024,373053,3411000205009,21/11/2023,12518106.10,617.30,617.30,123210109
05/2024,160065,9701283005000,28/12/2000,78656.59,100.02,13827.36,123210101
05/2024,170151,6519000025009,11/10/2013,2051677.53,525.46,33057.72,123210104
05/2024,160065,9701050975007,01/07/2014,127670.52,68.57,4023.02,123210101
05/2024,120260,9701260555004,30/03/2016,502998.34,222.36,10757.92,123210101
05/2024,120260,9701078935000,30/03/2016,149432.72,66.06,3196.01,123210101
05/2024,070018,7107009145003,10/12/2021,1191187.44,157.44,2333.03,123210102
05/2024,201035,0651000145001,16/11/2023,341910.00,9.24,31.87,123210102
05/2024,373053,3587000085000,23/11/2023,991020.00,14.35,47.86,123210109
05/2024,154040,9701027585001,29/11/2022,1253477.76,99.59,907.46,123210101
05/2024,240108,6273000025004,22/06/2023,20883493.81,568.97,3305.79,123210115
05/2024,160065,9701267195003,28/12/2000,150000.00,190.75,26369.11,123210101
05/2024,120260,9701267695006,30/03/2016,548341.38,242.40,11727.70,123210101
05/2024,765704,6001000135004,31/07/2012,1538788.53,549.61,38450.60,123210116
05/2024,373080,9571003205002,28/11/2023,7579.32,0.11,0.35,123210109
05/2024,154040,9701060685001,29/11/2022,911115.00,72.39,659.60,123210101
05/2024,170151,7139000035009,28/03/2006,28419.66,15.61,1675.63,123210107
05/2024,193125,8025001105000,29/10/2019,16000.00,4.30,60.12,123210106
05/2024,020001,9701156375003,22/09/2022,2355802.82,211.03,2154.14,123210101
05/2024,170128,0449000185009,16/03/2001,374981.60,472.51,64722.99,123210101
05/2024,170021,9701033635007,22/10/2020,1157284.61,224.30,4821.43,123210101
05/2024,170159,7425000085005,19/09/2023,600001.16,21.40,93.71,123210102
05/2024,070027,9311000185004,01/12/2016,600000.00,243.27,10803.95,123210102
05/2024,170193,9091000045007,03/08/2020,199414.05,934.79,934.79,123210102
05/2024,070017,6001043865004,26/08/2019,325000.00,83.47,2363.45,123210101
05/2024,050001,9701030675008,06/02/2024,908978.79,13.46,28.87,123210101
05/2024,170188,8881000105008,23/10/2015,120000.00,55.89,2847.31,123210102
05/2024,170195,9221002635008,19/03/2021,558156.29,95.88,1832.10,123210102
05/2024,200129,2853000155007,04/03/2022,3035458.52,202.28,2723.62,123210127
05/2024,400081,8047001155008,12/12/2023,479316.12,11.09,33.66,123210102
05/2024,200123,1761000025005,16/11/2019,1808386.34,442.34,11940.56,123210102
05/2024,373072,8525000125009,31/10/2023,398829.49,6.53,24.20,123210109
05/2024,170021,9701226725008,09/03/2015,334730.50,167.27,9136.44,123210101
05/2024,200115,4267000495005,20/02/2018,348853.43,65.86,2451.47,123210127
05/2024,010001,9701155565003,21/10/2019,1191721.51,296.12,8117.52,123210101
05/2024,152496,0595000825008,23/08/2023,7580200.00,167.54,806.37,123210107
05/2024,153046,5603000015008,06/05/2014,274360.80,83.34,4964.78,123210109
05/2024,170173,8327000455002,08/11/2018,86898.44,14.53,479.50,123210120
05/2024,170151,6761000015007,11/05/2023,382138.08,9.37,60.78,123210104
05/2024,170173,8097000035005,19/12/2019,1690447.06,225.65,5971.22,123210118
05/2024,070029,0611000045008,27/05/2022,530109.42,56.80,687.87,123210102
05/2024,170098,4797000025002,28/09/2020,248008.35,27.26,596.59,123210109
05/2024,110404,9701035265002,09/08/2023,363624.97,15.18,76.52,123210101
05/2024,070010,2457000305006,13/09/2023,2882616.78,105.39,471.66,123210102
05/2024,110404,9701064805001,28/12/2007,234226.31,208.71,20246.86,123210101
05/2024,158461,8083000855002,06/09/2023,44923.61,0.94,4.32,123210107
05/2024,170173,8367000115006,06/10/2017,895859.53,179.32,7070.49,123210126
05/2024,787000,9701311185004,22/03/2019,578072.82,161.97,4996.68,123210101
