REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
08/2020,110404,9701049875002,15/03/2019,453495.65,35.09,311.78,,01/08/2020
08/2020,200119,8815000755004,30/01/2013,235147.04,53.72,2413.54,,01/08/2020
08/2020,170036,1123000025004,02/05/2016,746542.46,174.16,4487.78,,01/08/2020
08/2020,158416,5705001965002,10/12/2018,10360494.24,528.02,5500.68,,01/08/2020
08/2020,373031,0639000505009,09/08/2001,10312.68,10.66,1200.61,,01/08/2020
08/2020,255022,0035000065008,30/11/2015,68885.43,17.65,498.64,,01/08/2020
08/2020,160176,2559000025006,16/04/2013,3115474.33,692.09,30246.42,,01/08/2020
08/2020,170098,5371000085001,02/08/2018,439885.38,48.77,610.28,,01/08/2020
08/2020,762300,5801001145009,31/10/2019,63985.52,2.76,14.30,,01/08/2020
08/2020,110404,9701064595007,28/12/2007,251724.95,172.99,12961.42,,01/08/2020
08/2020,789000,7107002905002,11/07/2005,140000.00,114.97,10283.54,,01/08/2020
08/2020,753000,5927000015004,06/08/2018,1778356.04,196.11,2441.33,,01/08/2020
08/2020,752000,6001000295001,02/08/2017,1095965.06,181.08,3331.70,,01/08/2020
08/2020,110404,9701063135002,28/12/2007,179519.71,123.36,9243.54,,01/08/2020
08/2020,113801,2401003205007,01/07/2019,195172.42,11.96,85.47,,01/08/2020
08/2020,110404,9701063955000,28/12/2007,77053.25,52.95,3967.50,,01/08/2020
08/2020,154046,4921000165001,17/06/2016,141118.65,17.80,445.37,,01/08/2020
08/2020,255013,2897000015002,08/05/2019,10229.31,0.40,3.17,,01/08/2020
08/2020,193003,1441000675006,30/05/2018,2134646.59,257.01,3481.32,,01/08/2020
08/2020,160488,6861000065000,16/11/2004,1837489.28,876.51,81748.42,,01/08/2020
08/2020,120260,9701076415009,30/03/2016,332980.30,79.32,2086.07,,01/08/2020
08/2020,153052,9373001305003,31/10/2018,9588744.00,520.49,5757.92,,01/08/2020
08/2020,153052,9373007015007,31/10/2018,1921744.00,104.31,1153.98,,01/08/2020
08/2020,153052,9373007035008,30/10/2018,12055500.00,655.40,7260.81,,01/08/2020
08/2020,153052,9373007025002,30/10/2018,2434168.00,132.33,1466.05,,01/08/2020
08/2020,080009,5865000435000,23/12/2015,555927.28,140.53,3918.29,,01/08/2020
08/2020,785340,8161000455000,29/11/2015,79873.99,20.47,578.85,,01/08/2020
08/2020,785340,8161000405002,29/11/2015,100203.85,25.69,726.19,,01/08/2020
08/2020,193114,0505000145001,07/07/2017,75418.13,12.75,239.99,,01/08/2020
08/2020,110120,0255001855000,08/04/2019,765249.08,56.46,479.96,,01/08/2020
08/2020,160219,8267000015005,08/06/2020,7377.55,0.08,0.13,,01/08/2020
08/2020,400081,8105001645006,04/04/2019,2385507.41,177.45,1519.71,,01/08/2020
08/2020,170053,2211000015007,05/09/2012,52650.00,22.75,1076.06,,01/08/2020
08/2020,170199,9249000045009,27/12/2012,144424.25,59.97,2727.47,,01/08/2020
08/2020,200356,6001016235003,07/03/2017,91055.05,9.50,197.39,,01/08/2020
08/2020,443033,1559000085003,20/08/2001,146879.02,84.49,9493.12,,01/08/2020
08/2020,170164,7731000035001,31/07/2020,8744019.94,8.97,8.97,,01/08/2020
08/2020,060001,9701049335008,04/12/2014,388376.05,120.39,4102.17,,01/08/2020
08/2020,160065,9701048085008,01/12/2014,337105.08,104.64,3570.82,,01/08/2020
08/2020,170021,9701041605006,01/12/2014,352026.95,109.28,3728.88,,01/08/2020
08/2020,170021,9701042105007,01/12/2014,280440.04,87.06,2970.59,,01/08/2020
08/2020,170021,9701037275005,25/05/2020,1183130.20,14.53,27.29,,01/08/2020
08/2020,110404,9701036765009,04/08/2017,685372.45,113.04,2076.11,,01/08/2020
08/2020,110001,9701031875000,02/10/2019,408405.57,19.37,109.43,,01/08/2020
08/2020,110001,9701030245003,02/10/2019,244948.20,11.61,65.63,,01/08/2020
08/2020,170192,9047001865000,24/04/2018,1866885.25,130.76,1847.01,,01/08/2020
08/2020,160140,9047000305001,17/03/2009,670125.00,231.73,15700.06,,01/08/2020
08/2020,130077,9047001995001,04/05/2015,245803.98,39.35,1245.17,,01/08/2020
08/2020,170067,2845000055001,10/06/2015,62938.55,17.75,550.93,,01/08/2020
08/2020,158381,2785000515005,14/05/2018,15202007.03,1039.53,14348.75,,01/08/2020
08/2020,153103,1761000105009,19/10/2015,37620988.80,5499.31,159092.02,,01/08/2020
08/2020,120260,9701005405000,24/02/2016,4363071.69,591.46,15889.67,,01/08/2020
08/2020,751500,5851000145001,30/11/2015,6321.89,0.91,25.49,,01/08/2020
08/2020,090006,1389000015004,20/08/2001,2590582.84,2675.68,300646.62,,01/08/2020
08/2020,255006,1537000405007,27/11/2017,79191.26,6.51,107.63,,01/08/2020
08/2020,170127,6001013775007,27/01/2015,2234410.13,375.72,12475.39,,01/08/2020
08/2020,784320,0921002715007,19/05/2005,35000.00,29.02,2620.40,,01/08/2020
08/2020,153045,1389008975007,31/12/2014,291000.00,49.58,1667.97,,01/08/2020
08/2020,153045,1389011945008,31/12/2014,1977700.00,336.98,11335.89,,01/08/2020
08/2020,153045,1389008345003,31/12/2014,10700.00,1.82,61.33,,01/08/2020
08/2020,153045,1389008435002,31/12/2014,56100.00,9.56,321.56,,01/08/2020
08/2020,153045,1389008415001,31/12/2014,45100.00,7.69,258.51,,01/08/2020
08/2020,153045,1389008405006,31/12/2014,2800.00,0.48,16.05,,01/08/2020
08/2020,153045,1389008385005,31/12/2014,11840.00,2.02,67.87,,01/08/2020
08/2020,153045,1389008375000,31/12/2014,253300.00,43.16,1451.88,,01/08/2020
08/2020,153045,1389008365004,31/12/2014,74200.00,12.64,425.30,,01/08/2020
08/2020,153045,1389008355009,31/12/2014,19800.00,3.37,113.49,,01/08/2020
08/2020,153045,1389008425007,31/12/2014,2300.00,0.39,13.18,,01/08/2020
08/2020,153045,1389008395000,31/12/2014,3100.00,0.53,17.77,,01/08/2020
08/2020,393018,5637000045009,12/09/2012,39659.11,9.53,449.25,,01/08/2020
08/2020,255002,2833000125006,16/01/2020,63997.58,2.02,7.99,,01/08/2020
08/2020,120260,9701075255008,30/03/2016,216984.75,51.68,1359.37,,01/08/2020
08/2020,160065,9701023065003,28/12/2000,76245.82,81.42,9457.03,,01/08/2020
08/2020,154043,5403000315009,27/10/2004,432048.15,206.81,19355.03,,01/08/2020
08/2020,170021,9701039735003,01/12/2014,232830.94,72.28,2466.29,,01/08/2020
08/2020,153063,0411003485006,30/12/2005,1429066.80,633.20,54879.81,,01/08/2020
08/2020,784000,0803000295006,23/03/2016,172104.34,41.17,1087.57,,01/08/2020
08/2020,160298,5819000125007,29/06/2015,304.51,0.08,2.61,,01/08/2020
08/2020,170098,5219000015009,19/11/2018,196179.75,10.34,111.22,,01/08/2020
08/2020,120260,9701092935003,30/03/2016,150142.10,35.76,940.61,,01/08/2020
08/2020,120260,9701090005009,30/03/2016,223490.29,53.24,1400.13,,01/08/2020
08/2020,170127,6001034785001,25/03/2015,15325.47,4.50,145.19,,01/08/2020
08/2020,120260,9701089295007,30/03/2016,120116.31,28.61,752.51,,01/08/2020
08/2020,120260,9701088345000,30/03/2016,204528.68,48.72,1281.34,,01/08/2020
08/2020,130074,8841003235000,26/11/2018,4283.81,0.40,4.27,,01/08/2020
08/2020,130074,8841000345000,26/11/2018,179171.97,16.77,178.49,,01/08/2020
08/2020,201033,0017000145003,19/06/2017,121586.99,20.89,399.10,,01/08/2020
08/2020,154040,9701016945001,22/05/2018,694145.98,84.40,1154.15,,01/08/2020
08/2020,154040,9701017935000,15/05/2018,904700.72,110.95,1529.65,,01/08/2020
08/2020,154040,9701020765004,19/09/2015,192434.99,28.60,841.46,,01/08/2020
08/2020,154040,9701022385004,19/09/2015,183260.00,27.24,801.34,,01/08/2020
08/2020,154040,9701024875009,19/09/2015,669096.33,178.61,5253.51,,01/08/2020
08/2020,154040,9701026005001,19/09/2015,660520.25,176.32,5186.18,,01/08/2020
08/2020,154040,9701026705003,19/09/2015,637960.40,170.29,5009.04,,01/08/2020
08/2020,154040,9701027645004,19/09/2015,629066.90,167.93,4939.22,,01/08/2020
08/2020,170036,1069000015000,24/12/2004,112944.23,96.10,8904.02,,01/08/2020
08/2020,154040,9701060335000,19/09/2015,549117.87,146.58,4311.48,,01/08/2020
08/2020,154040,9701061275001,11/05/2018,479834.30,59.13,819.05,,01/08/2020
08/2020,160298,5893000015006,26/10/2015,177.36,0.02,0.74,,01/08/2020
08/2020,120260,9701081315009,30/03/2016,159675.76,38.03,1000.34,,01/08/2020
08/2020,120260,9701082415007,30/03/2016,156055.53,37.17,977.66,,01/08/2020
08/2020,120260,9701084265002,30/03/2016,276481.00,65.86,1732.11,,01/08/2020
08/2020,120260,9701085665004,30/03/2016,56243.95,13.40,352.36,,01/08/2020
08/2020,120260,9701086725000,30/03/2016,255072.34,60.76,1597.99,,01/08/2020
08/2020,160065,9701028985003,28/12/2000,71393.82,76.24,8855.22,,01/08/2020
08/2020,789000,7107001705000,06/09/2005,296445.18,240.93,21328.46,,01/08/2020
08/2020,130067,6469000085001,31/05/2010,304480.20,169.11,10257.16,,01/08/2020
08/2020,170043,1559003735009,20/06/2018,64556.33,7.57,99.98,,01/08/2020
08/2020,010001,9701154605001,21/10/2019,974047.56,43.45,232.15,,01/08/2020
08/2020,170151,6953000035000,27/01/2020,479045.23,8.01,30.18,,01/08/2020
08/2020,170178,8585000055004,25/03/2019,266653.00,20.23,176.53,,01/08/2020
08/2020,010001,9701155595000,21/10/2019,1191656.92,53.15,284.01,,01/08/2020
08/2020,170075,3849000045004,31/10/2015,922740.93,240.54,6912.34,,01/08/2020
08/2020,120260,9701081015005,30/03/2016,138230.37,32.93,865.99,,01/08/2020
08/2020,255017,2519000325000,08/11/2019,543315.65,12.69,64.11,,01/08/2020
08/2020,020001,9701156385009,24/04/2018,464404.75,58.41,825.01,,01/08/2020
08/2020,120260,9701079865005,30/03/2016,149432.72,35.59,936.17,,01/08/2020
08/2020,010001,9701157995005,21/10/2019,1161823.54,51.82,276.90,,01/08/2020
08/2020,154421,1211000265008,20/06/2005,500.00,0.23,20.61,,01/08/2020
08/2020,154421,1211000285009,20/06/2005,500.00,0.23,20.61,,01/08/2020
08/2020,170021,9701243605007,10/03/2015,157985.44,46.71,1519.41,,01/08/2020
08/2020,170021,9701243625008,10/03/2015,203215.43,60.09,1954.41,,01/08/2020
08/2020,170021,9701243645009,10/03/2015,203215.43,60.09,1954.41,,01/08/2020
08/2020,170201,0001001835007,27/08/2008,182156.55,66.04,4689.59,,01/08/2020
08/2020,154047,8791000915000,28/09/2017,15333595.52,1338.47,23395.97,,01/08/2020
08/2020,201004,9701243425009,18/02/2013,31836140.62,12969.12,578716.43,,01/08/2020
08/2020,201004,9701243445000,13/04/2015,31836140.62,9252.14,295864.85,,01/08/2020
08/2020,201004,9701243465000,12/04/2013,17863547.47,7136.18,312331.56,,01/08/2020
08/2020,201035,0147000485007,20/08/2015,89251.30,24.22,724.22,,01/08/2020
08/2020,200095,0003005935002,07/04/2008,19150545.46,12872.06,943517.65,,01/08/2020
08/2020,170021,9701243545004,09/03/2015,642696.13,190.13,6187.26,,01/08/2020
08/2020,170021,9701243565005,20/12/2019,447070.89,15.95,69.83,,01/08/2020
08/2020,200036,4733001165006,16/03/2005,90000.00,75.48,6893.54,,01/08/2020
08/2020,070014,4865000535009,18/10/2004,237542.80,204.49,19167.39,,01/08/2020
08/2020,787000,9701306275009,12/06/2019,70040.31,4.49,33.46,,01/08/2020
08/2020,100001,9701243825007,10/10/2019,9258188.50,428.10,2363.34,,01/08/2020
08/2020,170164,7535004115000,03/08/2020,4448985.83,4.67,4.67,,01/08/2020
08/2020,170127,6001037155009,30/03/2015,2894.14,0.85,27.28,,01/08/2020
08/2020,373072,8837000055003,27/06/2017,273504.04,25.98,493.15,,01/08/2020
08/2020,170127,6001037175000,30/03/2015,770.16,0.23,7.26,,01/08/2020
08/2020,170098,5035000175005,27/11/2018,8491519.68,441.93,4696.37,,01/08/2020
08/2020,193110,0174000025003,13/06/2019,37654.91,1.34,9.97,,01/08/2020
08/2020,080020,9445000215001,28/12/2011,702639.11,329.97,16948.88,,01/08/2020
08/2020,255027,9241000405000,15/09/2005,634000.00,286.49,25320.09,,01/08/2020
08/2020,255003,0605002175001,25/08/2000,110310.20,119.85,14162.29,,01/08/2020
08/2020,170112,9099000165008,03/12/2014,99527.97,30.86,1052.25,,01/08/2020
08/2020,100001,9701243895005,10/10/2019,8122045.88,375.56,2073.31,,01/08/2020
08/2020,090015,9131002775005,23/08/2016,919159.20,198.96,4764.30,,01/08/2020
08/2020,170098,4267000735006,24/03/2020,39000.32,0.84,2.40,,01/08/2020
08/2020,170098,4267000815000,20/07/2020,51394.11,0.21,0.22,,01/08/2020
08/2020,170098,4267000935005,24/03/2020,94000.00,2.02,5.78,,01/08/2020
08/2020,170098,4267001115001,24/03/2020,49000.68,1.05,3.01,,01/08/2020
08/2020,080012,7471000105000,12/02/2019,59951.28,2.74,25.69,,01/08/2020
08/2020,080012,7471000095004,12/02/2019,49358.55,2.25,21.15,,01/08/2020
08/2020,080012,7471000085009,12/02/2019,819661.39,67.19,630.71,,01/08/2020
08/2020,170098,4267001315000,07/07/2020,42197.12,0.25,0.31,,01/08/2020
08/2020,158516,8105004265000,04/01/2017,71585894.46,7833.94,170665.04,,01/08/2020
08/2020,070027,9241000425000,09/01/2017,1570608.00,307.46,6673.22,,01/08/2020
08/2020,200384,0034000025008,11/02/2019,268634.29,22.06,207.44,,01/08/2020
08/2020,200384,0034000045009,11/02/2019,51701.76,4.24,39.92,,01/08/2020
08/2020,080014,8927000045007,21/12/2015,5087670.82,1287.63,35942.76,,01/08/2020
08/2020,090020,8771000165007,16/10/2019,41998708.69,1904.48,10329.99,,01/08/2020
08/2020,158336,9733003625001,24/10/2014,3699723.67,651.27,22622.43,,01/08/2020
08/2020,200054,7535004145006,10/02/2009,7684397.67,4811.52,328699.46,,01/08/2020
08/2020,170112,9123000345002,18/11/2014,46924.06,6.51,223.65,,01/08/2020
08/2020,080006,2419000395002,22/10/2015,457929.05,119.99,3465.45,,01/08/2020
08/2020,120260,9701251085009,30/03/2016,658723.40,156.91,4126.79,,01/08/2020
08/2020,170098,4267000795009,21/07/2020,185013.53,0.71,0.75,,01/08/2020
08/2020,170098,4267000995008,20/07/2020,118180.30,0.47,0.50,,01/08/2020
08/2020,170098,4267001035008,24/03/2020,205281.18,4.41,12.62,,01/08/2020
08/2020,170098,4267001375003,27/05/2020,110805.19,1.33,2.45,,01/08/2020
08/2020,080008,4267001415005,30/12/2016,836859.00,165.07,3609.33,,01/08/2020
08/2020,070023,9633000195000,23/11/2009,487484.62,284.47,18121.49,,01/08/2020
08/2020,070023,9545000055000,23/11/2009,391691.29,228.57,14560.52,,01/08/2020
08/2020,170173,8105004285000,14/05/2015,1022984.73,292.58,9209.67,,01/08/2020
08/2020,200384,0034000065000,11/02/2019,51701.76,4.24,39.92,,01/08/2020
08/2020,120090,9707002315000,05/05/2016,17436425.35,4059.84,104420.53,,01/08/2020
08/2020,080008,5407000135003,06/04/2020,360000.00,18.69,18.69,,01/08/2020
08/2020,255015,2175002525002,28/07/2015,385000.00,58.92,1783.64,,01/08/2020
08/2020,040001,9701224425007,14/02/2017,96270082.63,18329.28,387189.91,,01/08/2020
08/2020,200125,8045000125001,06/04/2020,616362.52,6.73,17.82,,01/08/2020
08/2020,255027,9679000085008,28/11/2015,83000.00,21.29,602.20,,01/08/2020
08/2020,170053,2051001925003,27/08/2019,604999.00,31.94,198.94,,01/08/2020
08/2020,170098,5023000365005,14/07/2020,381739.67,1.85,2.11,,01/08/2020
08/2020,070021,8801005325008,21/12/2007,1362384.90,937.65,70362.02,,01/08/2020
08/2020,170021,9701224595000,01/12/2014,326970.16,101.50,3463.47,,01/08/2020
08/2020,130081,9561000025006,09/11/2007,7958.79,3.08,233.08,,01/08/2020
08/2020,158334,9047001695008,28/12/2018,171990.34,15.28,154.73,,01/08/2020
08/2020,158334,9047001675007,28/12/2018,88521.69,7.87,79.64,,01/08/2020
08/2020,158334,9047001725004,28/12/2018,120036.72,10.66,107.99,,01/08/2020
08/2020,158334,9047001655006,28/12/2018,34391.97,3.05,30.94,,01/08/2020
08/2020,158334,9047001735000,28/12/2018,108314.64,9.62,97.44,,01/08/2020
08/2020,158334,9047001705003,30/12/2015,133164.90,33.53,930.92,,01/08/2020
08/2020,158334,9047001685002,28/12/2018,88521.69,7.87,79.64,,01/08/2020
08/2020,158334,9047001715009,28/12/2018,97731.57,8.68,87.92,,01/08/2020
08/2020,158334,9047001645000,28/12/2018,34391.97,3.05,30.94,,01/08/2020
08/2020,158334,9047001615004,28/12/2018,34391.94,3.05,30.94,,01/08/2020
08/2020,158334,9047001665001,28/12/2018,70673.37,6.28,63.58,,01/08/2020
08/2020,158334,9047001635005,28/12/2018,34391.97,3.05,30.94,,01/08/2020
08/2020,158334,9047001625000,28/12/2018,34391.97,3.05,30.94,,01/08/2020
08/2020,158334,9047001525005,28/12/2018,18724738.75,926.34,9381.52,,01/08/2020
08/2020,343007,3687000065005,06/02/2015,13129.60,3.94,130.34,,01/08/2020
08/2020,170067,2785003685009,11/06/2015,311008.65,48.81,1514.55,,01/08/2020
08/2020,200350,5403002895002,24/01/2019,3102211.84,263.10,2550.04,,01/08/2020
08/2020,153038,3849002015005,12/11/2019,15773753.51,363.04,1811.45,,01/08/2020
08/2020,343007,3657000015006,12/11/2015,921734.87,238.64,6811.29,,01/08/2020
08/2020,400068,9047001545006,12/04/2018,399637.31,50.97,729.90,,01/08/2020
08/2020,080016,9701224705000,23/04/2019,41668321.99,2981.62,24622.58,,01/08/2020
08/2020,154040,9701224765002,19/09/2015,514368.00,137.31,4038.64,,01/08/2020
08/2020,154040,9701065885009,19/09/2015,514539.00,137.35,4039.98,,01/08/2020
08/2020,255010,0907000045009,09/06/2015,487210.00,76.55,2377.59,,01/08/2020
08/2020,170162,7487000035008,30/09/2019,1315709.02,62.80,356.78,,01/08/2020
08/2020,153038,3849002095009,13/11/2019,35696631.31,818.59,4071.43,,01/08/2020
08/2020,343007,3849003415007,25/02/2015,1760000.00,291.71,9549.62,,01/08/2020
08/2020,200350,4553001145007,18/01/2018,2456687.61,344.08,5392.99,,01/08/2020
08/2020,153038,3849002545004,18/11/2019,12617470.33,284.11,1390.24,,01/08/2020
08/2020,153038,3849002025000,18/11/2019,288786190.91,6502.63,31819.57,,01/08/2020
08/2020,153038,3849001795007,13/11/2019,2643603.81,60.62,301.52,,01/08/2020
08/2020,153038,3849001755005,13/11/2019,1298066.28,29.76,148.05,,01/08/2020
08/2020,540996,9701014305005,21/08/2015,1064145.43,160.76,4803.68,,01/08/2020
08/2020,153038,3849001665006,18/11/2019,3650639.47,82.20,402.24,,01/08/2020
08/2020,153038,3849001455001,18/11/2019,8254006.80,185.86,909.46,,01/08/2020
08/2020,153038,3849002055007,13/11/2019,11492482.94,263.54,1310.79,,01/08/2020
08/2020,070023,9511000035005,18/06/2004,259975.41,228.52,21869.88,,01/08/2020
08/2020,160163,0499000045009,14/04/2016,7780283.28,1022.44,26643.43,,01/08/2020
08/2020,170048,1619000175000,14/10/2015,165880.79,19.40,562.96,,01/08/2020
08/2020,201033,0007001085007,26/07/2017,54290.91,9.02,167.10,,01/08/2020
08/2020,158277,3859000085003,28/12/2016,1858402.59,204.45,4477.13,,01/08/2020
08/2020,170048,1761004715006,27/07/2020,410045.76,0.66,0.67,,01/08/2020
08/2020,200374,9067002405008,31/07/2017,7100000.00,1175.22,21660.59,,01/08/2020
08/2020,158410,3117000065002,21/07/2017,2992261.89,278.32,5174.58,,01/08/2020
08/2020,158404,3363000165003,21/07/2017,9960705.34,926.47,17225.25,,01/08/2020
08/2020,193009,3399000045009,13/09/2001,438554.46,251.38,28149.36,,01/08/2020
08/2020,255019,6001028375000,10/10/2015,28543257.00,7530.05,218935.81,,01/08/2020
08/2020,158405,3957000045001,21/07/2017,3329325.86,309.67,5757.47,,01/08/2020
08/2020,158092,3495000165008,15/12/2011,121106739.43,31804.72,1640300.03,,01/08/2020
08/2020,153038,3849002515008,18/11/2019,110639152.83,2491.28,12190.65,,01/08/2020
08/2020,154215,0605001965009,19/08/2002,245884835.86,134010.86,14271239.97,,01/08/2020
08/2020,201033,0007001045005,26/07/2017,35259.78,5.87,108.53,,01/08/2020
08/2020,110001,9701225585008,03/10/2019,330476.33,15.62,88.02,,01/08/2020
08/2020,170151,6389000055003,30/03/2015,97231.48,28.46,916.52,,01/08/2020
08/2020,154040,9701236285000,19/09/2015,595221.55,158.89,4673.47,,01/08/2020
08/2020,154040,9701236345003,19/09/2015,595221.55,158.89,4673.47,,01/08/2020
08/2020,154040,9701236375000,19/09/2015,1165543.45,311.13,9151.44,,01/08/2020
08/2020,154040,9701236415001,19/09/2015,1313516.04,350.63,10313.27,,01/08/2020
08/2020,154040,9701236435002,19/09/2015,1283362.29,342.59,10076.52,,01/08/2020
08/2020,170188,8531000945000,01/09/2015,60422.21,16.29,483.91,,01/08/2020
08/2020,120256,1389005825004,28/12/2013,10196041.34,3678.31,145567.10,,01/08/2020
08/2020,154040,9701236465009,19/09/2015,725895.56,193.77,5699.48,,01/08/2020
08/2020,255012,9081000145004,05/07/2019,83805.23,5.09,36.02,,01/08/2020
08/2020,080012,7749000315007,23/01/2018,83621.51,6.49,101.17,,01/08/2020
08/2020,080012,7749000305001,22/02/2019,50222.59,2.25,20.77,,01/08/2020
08/2020,080012,7749000295006,23/01/2018,82718.23,6.41,100.07,,01/08/2020
08/2020,080012,7749000245009,22/02/2019,1217820.87,98.03,904.27,,01/08/2020
08/2020,154040,9701236365004,19/09/2015,593239.24,158.36,4657.91,,01/08/2020
08/2020,154040,9701236395000,19/09/2015,1313516.14,350.63,10313.27,,01/08/2020
08/2020,154040,9701236405006,19/09/2015,1313516.04,350.63,10313.27,,01/08/2020
08/2020,154040,9701236425007,19/09/2015,1313516.04,350.63,10313.27,,01/08/2020
08/2020,154040,9701236445008,19/09/2015,1281343.54,342.05,10060.67,,01/08/2020
08/2020,170151,6209000215006,30/09/2012,31698.19,13.58,636.79,,01/08/2020
08/2020,154040,9701236505000,19/09/2015,1237264.56,330.28,9714.57,,01/08/2020
08/2020,170151,7209000105001,30/10/2012,288880.31,68.20,3165.28,,01/08/2020
08/2020,070018,7107006495003,16/12/2019,3088201.54,49.77,221.15,,01/08/2020
08/2020,070023,9591000025008,20/06/2013,623131.44,242.53,10344.87,,01/08/2020
08/2020,154040,9701236585004,04/07/2018,759449.49,87.48,1135.58,,01/08/2020
08/2020,154040,9701236565003,04/07/2018,759449.49,87.48,1135.58,,01/08/2020
08/2020,154040,9701236575009,04/07/2018,759449.49,87.48,1135.58,,01/08/2020
08/2020,154040,9701236455003,19/09/2015,725895.56,193.77,5699.48,,01/08/2020
08/2020,170098,5367000085003,12/06/2018,356151.27,42.19,562.65,,01/08/2020
08/2020,154040,9701236475004,19/09/2015,589361.11,157.33,4627.46,,01/08/2020
08/2020,154040,9701236515006,19/09/2015,1228553.53,327.96,9646.18,,01/08/2020
08/2020,154040,9701236535007,04/07/2018,759449.49,87.48,1135.58,,01/08/2020
08/2020,154040,9701236555008,04/07/2018,759449.49,87.48,1135.58,,01/08/2020
08/2020,154040,9701236595000,04/07/2018,759449.49,87.48,1135.58,,01/08/2020
08/2020,170188,8809000245001,11/09/2015,300000.00,44.80,1323.45,,01/08/2020
08/2020,153038,3871000115009,20/11/2019,5415162.05,121.04,588.38,,01/08/2020
08/2020,154040,9701236485000,19/09/2015,1228553.53,327.96,9646.18,,01/08/2020
08/2020,154040,9701236495005,19/09/2015,1237264.56,330.28,9714.57,,01/08/2020
08/2020,154040,9701236525001,19/09/2015,1487260.16,397.01,11677.45,,01/08/2020
08/2020,154040,9701236605005,04/07/2018,759449.49,87.48,1135.58,,01/08/2020
08/2020,154040,9701236625006,04/07/2018,1550201.75,178.57,2317.96,,01/08/2020
08/2020,170098,4611000875002,30/06/2020,45421.93,0.17,0.23,,01/08/2020
08/2020,090023,9701343175004,28/03/2018,14413.05,1.87,27.24,,01/08/2020
08/2020,090023,9701343185000,28/03/2018,173599.61,22.54,328.07,,01/08/2020
08/2020,090023,9701343145008,28/03/2018,1380438.40,179.16,2608.73,,01/08/2020
08/2020,090023,9701156185000,28/03/2018,62414530.45,8100.50,117949.80,,01/08/2020
08/2020,786810,9063001835006,06/02/2019,82880.34,3.82,36.27,,01/08/2020
08/2020,201035,0113000265002,16/03/2020,342385.00,7.77,23.21,,01/08/2020
08/2020,170098,5401000925005,28/04/2020,248368.72,4.05,9.32,,01/08/2020
08/2020,170188,8845000605004,17/09/2015,418930.72,111.95,3296.58,,01/08/2020
08/2020,154040,9701236635001,04/07/2018,1550201.75,178.57,2317.96,,01/08/2020
08/2020,154040,9701236655002,04/07/2018,1555049.75,179.13,2325.21,,01/08/2020
08/2020,080025,9047001775001,06/08/2020,1276320.21,1.92,1.92,,01/08/2020
08/2020,170127,6001034175009,13/03/2015,34059.79,5.60,181.88,,01/08/2020
08/2020,154040,9701236665008,19/09/2015,1131649.14,302.09,8885.32,,01/08/2020
08/2020,154040,9701236705000,19/09/2015,1154985.16,308.31,9068.54,,01/08/2020
08/2020,154040,9701236715005,19/09/2015,1154985.16,308.31,9068.54,,01/08/2020
08/2020,200352,5697000245001,30/03/2020,924411.60,10.62,29.33,,01/08/2020
