REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
08/2021,170199,9249000045009,27/12/2012,144424.25,67.83,3483.77,,01/08/2021
08/2021,200356,6001016235003,28/02/2021,12000.00,0.16,0.54,,01/08/2021
08/2021,443033,1559000085003,20/08/2001,146879.02,88.93,10516.27,,01/08/2021
08/2021,170164,7731000035001,31/07/2020,8744019.94,220.22,1463.81,,01/08/2021
08/2021,060001,9701049335008,04/12/2014,388376.05,141.50,5654.48,,01/08/2021
08/2021,160065,9701048085008,01/12/2014,337105.08,122.97,4919.98,,01/08/2021
08/2021,170021,9701041605006,23/10/2020,1247307.57,55.08,291.64,,01/08/2021
08/2021,170021,9701042105007,01/12/2014,280440.04,102.30,4092.97,,01/08/2021
08/2021,170021,9701037275005,25/05/2020,1183130.20,78.85,609.20,,01/08/2021
08/2021,110404,9701036765009,04/08/2017,685372.45,150.29,3644.99,,01/08/2021
08/2021,110001,9701031875000,02/10/2019,408405.57,41.57,479.30,,01/08/2021
08/2021,170021,9701030245003,02/10/2019,244948.20,24.93,287.47,,01/08/2021
08/2021,170192,9047001865000,10/11/2020,891032.45,20.58,103.02,,01/08/2021
08/2021,170193,9047001995001,04/05/2015,245803.98,46.80,1756.08,,01/08/2021
08/2021,160140,9047000305001,09/12/2020,670125.00,13.87,62.95,,01/08/2021
08/2021,170067,2845000055001,10/06/2015,62938.55,21.17,781.74,,01/08/2021
08/2021,158381,2785000515005,14/05/2018,15202007.03,1499.74,29527.71,,01/08/2021
08/2021,153103,1761000105009,19/10/2015,37620988.80,6638.18,231115.58,,01/08/2021
08/2021,120260,9701005405000,24/02/2016,4363071.69,723.54,23697.20,,01/08/2021
08/2021,751500,5851000145001,30/11/2015,6321.89,1.09,37.33,,01/08/2021
08/2021,090006,1389000015004,20/08/2001,2590582.84,2816.49,333049.77,,01/08/2021
08/2021,255006,1537000405007,27/11/2017,79191.26,8.92,199.70,,01/08/2021
08/2021,170127,6001013775007,27/01/2015,2234410.13,443.36,17331.27,,01/08/2021
08/2021,784320,0921002715007,19/05/2005,35000.00,30.92,2974.23,,01/08/2021
08/2021,153045,1389008975007,31/12/2014,291000.00,58.39,2308.05,,01/08/2021
08/2021,153045,1389008435002,31/12/2014,56100.00,11.25,444.95,,01/08/2021
08/2021,153045,1389008415001,31/12/2014,45100.00,9.05,357.71,,01/08/2021
08/2021,153045,1389008405006,31/12/2014,2800.00,0.56,22.21,,01/08/2021
08/2021,153045,1389008385005,31/12/2014,11840.00,2.38,93.91,,01/08/2021
08/2021,153045,1389008375000,31/12/2014,253300.00,50.83,2009.04,,01/08/2021
08/2021,153045,1389008365004,31/12/2014,74200.00,14.89,588.51,,01/08/2021
08/2021,153045,1389008355009,31/12/2014,19800.00,3.97,157.04,,01/08/2021
08/2021,153045,1389011945008,31/12/2014,2469970.78,495.64,19590.45,,01/08/2021
08/2021,153045,1389008345003,31/12/2014,10700.00,2.15,84.87,,01/08/2021
08/2021,153045,1389008425007,31/12/2014,2300.00,0.46,18.24,,01/08/2021
08/2021,153045,1389008395000,31/12/2014,3100.00,0.62,24.59,,01/08/2021
08/2021,393018,5637000045009,12/09/2012,39659.11,10.72,569.01,,01/08/2021
08/2021,255002,2833000125006,16/01/2020,63997.58,5.51,54.06,,01/08/2021
08/2021,120260,9701075255008,30/03/2016,216984.75,63.48,2043.26,,01/08/2021
08/2021,160065,9701023065003,28/12/2000,76245.82,85.56,10442.13,,01/08/2021
08/2021,154043,5403000315009,27/10/2004,432048.15,219.89,21873.56,,01/08/2021
08/2021,170021,9701039735003,01/12/2014,232830.94,84.93,3398.12,,01/08/2021
08/2021,154040,9701016945001,22/05/2018,694145.98,122.13,2388.93,,01/08/2021
08/2021,153063,0411003485006,30/12/2005,1429066.80,676.46,62611.58,,01/08/2021
08/2021,784000,0803000295006,23/03/2016,172104.34,50.53,1632.12,,01/08/2021
08/2021,160298,5819000125007,29/06/2015,304.51,0.10,3.72,,01/08/2021
08/2021,170098,5219000015009,02/12/2020,196179.75,4.18,19.42,,01/08/2021
08/2021,120260,9701092935003,30/03/2016,150142.10,43.93,1413.83,,01/08/2021
08/2021,120260,9701090005009,30/03/2016,223490.29,65.38,2104.52,,01/08/2021
08/2021,170127,6001034785001,25/03/2015,15325.47,5.33,203.46,,01/08/2021
08/2021,120260,9701089295007,30/03/2016,120116.31,35.14,1131.09,,01/08/2021
08/2021,120260,9701088345000,30/03/2016,204528.68,59.84,1925.97,,01/08/2021
08/2021,130074,8841003235000,23/11/2020,5372.92,0.21,1.02,,01/08/2021
08/2021,130074,8841000345000,23/11/2020,187281.89,7.40,35.52,,01/08/2021
08/2021,201033,0017000145003,19/06/2017,121586.99,27.50,687.23,,01/08/2021
08/2021,154040,9701017935000,15/05/2018,904700.72,160.12,3150.08,,01/08/2021
08/2021,154040,9701020765004,19/09/2015,192434.99,34.43,1215.51,,01/08/2021
08/2021,154040,9701022385004,19/09/2015,183260.00,32.80,1157.56,,01/08/2021
08/2021,154040,9701024875009,19/09/2015,669096.33,214.98,7588.79,,01/08/2021
08/2021,154040,9701026005001,19/09/2015,660520.25,212.23,7491.52,,01/08/2021
08/2021,154040,9701026705003,19/09/2015,637960.40,204.98,7235.65,,01/08/2021
08/2021,154040,9701027645004,19/09/2015,629066.90,202.12,7134.78,,01/08/2021
08/2021,170036,1069000015000,24/12/2004,112944.23,102.23,10074.72,,01/08/2021
08/2021,154040,9701060335000,19/09/2015,549117.87,176.43,6228.01,,01/08/2021
08/2021,154040,9701061275001,11/05/2018,479834.30,85.21,1681.86,,01/08/2021
08/2021,160298,5893000015006,26/10/2015,177.36,0.03,1.08,,01/08/2021
08/2021,120260,9701081315009,30/03/2016,159675.76,46.71,1503.60,,01/08/2021
08/2021,120260,9701082415007,30/03/2016,156055.53,45.65,1469.51,,01/08/2021
08/2021,120260,9701084265002,30/03/2016,276481.00,80.88,2603.51,,01/08/2021
08/2021,120260,9701085665004,21/05/2021,38456.80,0.49,0.96,,01/08/2021
08/2021,120260,9701086725000,30/03/2016,255072.34,74.63,2401.92,,01/08/2021
08/2021,160065,9701028985003,28/12/2000,71393.82,80.12,9777.64,,01/08/2021
08/2021,789000,7107001705000,10/02/2021,296445.18,8.23,29.05,,01/08/2021
08/2021,130067,6469000085001,31/05/2010,304480.20,185.66,12353.98,,01/08/2021
08/2021,170043,1559003735009,20/06/2018,64556.33,11.08,211.54,,01/08/2021
08/2021,010001,9701154605001,21/10/2019,974047.56,96.39,1081.84,,01/08/2021
08/2021,170151,6953000035000,27/01/2020,479045.23,22.51,217.06,,01/08/2021
08/2021,170178,8585000055004,25/03/2019,266653.00,34.73,507.33,,01/08/2021
08/2021,010001,9701155595000,21/10/2019,1191721.51,117.93,1323.60,,01/08/2021
08/2021,170075,3849000045004,31/10/2015,922740.93,290.70,10064.93,,01/08/2021
08/2021,120260,9701081015005,30/03/2016,138230.37,40.44,1301.66,,01/08/2021
08/2021,255017,2519000325000,08/11/2019,543315.65,29.13,318.51,,01/08/2021
08/2021,020001,9701156385009,19/04/2021,691084.06,12.20,29.81,,01/08/2021
08/2021,120260,9701079865005,30/03/2016,149432.72,43.72,1407.15,,01/08/2021
08/2021,010001,9701157995005,21/10/2019,1161823.54,114.97,1290.39,,01/08/2021
08/2021,154421,1211000265008,20/06/2005,500.00,0.25,23.41,,01/08/2021
08/2021,154421,1211000285009,20/06/2005,500.00,0.25,23.41,,01/08/2021
08/2021,170021,9701243605007,10/03/2015,157985.44,55.31,2124.28,,01/08/2021
08/2021,170021,9701243625008,10/03/2015,203215.43,71.13,2732.44,,01/08/2021
08/2021,170021,9701243645009,10/03/2015,203215.43,71.13,2732.44,,01/08/2021
08/2021,170201,0001001835007,27/08/2008,182156.55,71.55,5502.40,,01/08/2021
08/2021,154047,8791000915000,28/09/2017,15333595.52,1802.65,42120.25,,01/08/2021
08/2021,170607,9701243425009,18/02/2013,31836140.62,14699.60,742471.06,,01/08/2021
08/2021,170607,9701243445000,13/04/2015,31836140.62,10982.62,415854.82,,01/08/2021
08/2021,170607,9701243465000,12/04/2013,17863547.47,8107.18,402555.69,,01/08/2021
08/2021,201035,0147000485007,20/08/2015,89251.30,29.08,1040.42,,01/08/2021
08/2021,200095,0003005935002,07/04/2008,19150545.46,13913.00,1101725.28,,01/08/2021
08/2021,170021,9701243545004,09/03/2015,642696.13,225.06,8649.01,,01/08/2021
08/2021,040001,9701243565005,09/06/2021,460216.73,4.63,7.62,,01/08/2021
08/2021,200036,4733001165006,16/03/2005,90000.00,80.37,7813.48,,01/08/2021
08/2021,070014,4865000535009,18/10/2004,237542.80,217.40,21657.51,,01/08/2021
08/2021,787000,9701306275009,12/06/2019,70040.31,8.30,110.65,,01/08/2021
08/2021,100001,9701243825007,10/10/2019,9258188.50,931.34,10618.09,,01/08/2021
08/2021,170164,7535004115000,03/08/2020,4448985.83,139.29,919.18,,01/08/2021
08/2021,170127,6001037155009,30/03/2015,2894.14,1.00,38.26,,01/08/2021
08/2021,373072,8837000055003,27/06/2017,273504.04,34.27,851.98,,01/08/2021
08/2021,170127,6001037175000,30/03/2015,770.16,0.27,10.18,,01/08/2021
08/2021,170098,5035000175005,04/01/2021,8491519.68,157.40,648.84,,01/08/2021
08/2021,193110,0174000025003,13/06/2019,37654.91,2.48,33.05,,01/08/2021
08/2021,080020,9445000215001,28/12/2011,702639.11,368.17,21078.01,,01/08/2021
08/2021,255027,9241000405000,15/09/2005,634000.00,305.68,28815.89,,01/08/2021
08/2021,255003,0605002175001,25/08/2000,110310.20,125.85,15611.69,,01/08/2021
08/2021,170112,9099000165008,03/12/2014,99527.97,36.27,1450.23,,01/08/2021
08/2021,100001,9701243895005,10/10/2019,8122045.88,817.06,9315.07,,01/08/2021
08/2021,090015,9131002775005,23/08/2016,1392562.56,377.12,11250.65,,01/08/2021
08/2021,170098,4267000735006,24/03/2020,39000.32,2.96,25.82,,01/08/2021
08/2021,170098,4267000815000,08/07/2021,51394.11,0.29,0.36,,01/08/2021
08/2021,170098,4267000935005,24/03/2020,144289.16,10.94,95.52,,01/08/2021
08/2021,170098,4267001115001,24/03/2020,49000.68,3.72,32.44,,01/08/2021
08/2021,080012,7471000105000,12/02/2019,59951.28,4.55,69.51,,01/08/2021
08/2021,080012,7471000095004,12/02/2019,49358.55,3.75,57.23,,01/08/2021
08/2021,080012,7471000085009,12/02/2019,819659.21,111.75,1706.46,,01/08/2021
08/2021,158516,8105004265000,04/01/2017,71585894.46,10000.98,276745.08,,01/08/2021
08/2021,070027,9241000425000,09/01/2017,1570608.00,392.83,10838.56,,01/08/2021
08/2021,200384,0034000025008,11/02/2019,268634.29,36.67,560.48,,01/08/2021
08/2021,200384,0034000045009,11/02/2019,51701.76,7.06,107.87,,01/08/2021
08/2021,080014,8927000045007,21/12/2015,5087670.82,1564.18,52870.07,,01/08/2021
08/2021,090020,8771000165007,16/10/2019,41998708.69,4187.36,47334.87,,01/08/2021
08/2021,158336,9733003625001,24/10/2014,3699723.67,763.27,31005.99,,01/08/2021
08/2021,200054,7535004145006,10/02/2009,7684397.67,5229.22,388018.80,,01/08/2021
08/2021,170112,9123000345002,18/11/2014,46924.06,7.65,307.60,,01/08/2021
08/2021,080006,2419000395002,05/03/2020,2946122.06,231.87,2094.17,,01/08/2021
08/2021,120260,9701251085009,30/03/2016,658723.40,192.71,6202.94,,01/08/2021
08/2021,170098,4267000995008,20/07/2020,118180.30,6.89,47.02,,01/08/2021
08/2021,170098,4267001375003,27/05/2020,110805.19,7.35,56.56,,01/08/2021
08/2021,080008,4267001415005,11/09/2020,965000.00,48.65,290.47,,01/08/2021
08/2021,070023,9633000195000,23/11/2009,487484.62,310.97,21640.14,,01/08/2021
08/2021,070023,9545000055000,23/11/2009,391691.29,249.86,17387.74,,01/08/2021
08/2021,170173,8105004285000,14/05/2015,1022984.73,348.18,13009.68,,01/08/2021
08/2021,200384,0034000065000,11/02/2019,51701.76,7.06,107.87,,01/08/2021
08/2021,120090,9707002315000,05/05/2016,17436425.35,5007.61,158275.67,,01/08/2021
08/2021,080008,5407000135003,06/04/2020,360000.00,26.62,226.68,,01/08/2021
08/2021,255015,2175002525002,28/07/2015,385000.00,70.58,2551.91,,01/08/2021
08/2021,040001,9701224425007,10/06/2021,100621490.37,996.49,1625.12,,01/08/2021
08/2021,200125,8045000125001,06/04/2020,616362.52,25.38,216.14,,01/08/2021
08/2021,255027,9679000085008,28/11/2015,83000.00,25.80,881.70,,01/08/2021
08/2021,170053,2051001925003,02/09/2020,604999.00,31.30,191.48,,01/08/2021
08/2021,170098,5023000365005,25/09/2020,381739.67,18.45,106.00,,01/08/2021
08/2021,070021,8801005325008,21/12/2007,1362384.90,1011.71,81875.03,,01/08/2021
08/2021,170021,9701224595000,01/12/2014,326970.16,119.27,4772.06,,01/08/2021
08/2021,130081,9561000025006,09/11/2007,7958.79,3.31,270.86,,01/08/2021
08/2021,158334,9047001695008,28/12/2018,171990.45,24.63,394.33,,01/08/2021
08/2021,158334,9047001675007,28/12/2018,88521.69,12.68,202.96,,01/08/2021
08/2021,158334,9047001725004,28/12/2018,120036.72,17.19,275.21,,01/08/2021
08/2021,158334,9047001655006,28/12/2018,34391.97,4.92,78.85,,01/08/2021
08/2021,158334,9047001735000,28/12/2018,108314.64,15.51,248.34,,01/08/2021
08/2021,158334,9047001705003,30/12/2015,133164.90,40.76,1371.87,,01/08/2021
08/2021,158334,9047001685002,28/12/2018,88521.69,12.68,202.96,,01/08/2021
08/2021,158334,9047001715009,28/12/2018,97731.57,13.99,224.07,,01/08/2021
08/2021,158334,9047001645000,28/12/2018,34391.97,4.92,78.85,,01/08/2021
08/2021,158334,9047001615004,28/12/2018,34391.94,4.92,78.85,,01/08/2021
08/2021,158334,9047001665001,28/12/2018,70673.37,10.12,162.04,,01/08/2021
08/2021,158334,9047001635005,28/12/2018,34391.97,4.92,78.85,,01/08/2021
08/2021,158334,9047001625000,28/12/2018,34391.97,4.92,78.85,,01/08/2021
08/2021,158334,9047001525005,28/12/2018,18724738.75,1493.17,23908.89,,01/08/2021
08/2021,343007,3687000065005,06/02/2015,13129.60,4.66,181.35,,01/08/2021
08/2021,170067,2785003685009,11/06/2015,311008.65,58.23,2149.44,,01/08/2021
08/2021,200350,5403002895002,24/01/2019,3102211.84,431.73,6724.86,,01/08/2021
08/2021,153038,3849002015005,11/11/2020,15773753.51,363.04,1811.45,,01/08/2021
08/2021,343007,3657000015006,12/11/2015,921734.87,288.74,9941.05,,01/08/2021
08/2021,400068,9047001545006,12/04/2018,399637.31,72.69,1468.82,,01/08/2021
08/2021,080016,9701224705000,01/02/2021,44299367.54,1289.72,4737.25,,01/08/2021
08/2021,154040,9701224765002,19/09/2015,514368.00,165.26,5833.88,,01/08/2021
08/2021,154040,9701065885009,19/09/2015,514539.00,165.32,5835.82,,01/08/2021
08/2021,255010,0907000045009,09/06/2015,487210.00,91.30,3373.13,,01/08/2021
08/2021,170162,7487000035008,28/10/2020,1315709.02,57.11,297.85,,01/08/2021
08/2021,153038,3849002095009,09/11/2020,36105863.79,836.96,4203.16,,01/08/2021
08/2021,170083,3849003415007,25/02/2015,1760000.00,344.99,13324.66,,01/08/2021
08/2021,200350,4553001145007,18/01/2018,2456687.61,477.62,10297.22,,01/08/2021
08/2021,153038,3849002545004,09/11/2020,12617470.33,292.48,1468.83,,01/08/2021
08/2021,153038,3849002025000,04/11/2020,287690217.96,6788.23,34635.58,,01/08/2021
08/2021,153038,3849001795007,11/11/2020,2673910.55,61.54,307.07,,01/08/2021
08/2021,153038,3849001755005,11/11/2020,1284681.80,29.57,147.53,,01/08/2021
08/2021,540996,9701014305005,21/08/2015,1064145.43,192.97,6902.24,,01/08/2021
08/2021,153038,3849001665006,09/11/2020,3692491.05,85.59,429.85,,01/08/2021
08/2021,153038,3849001455001,10/11/2020,8348632.19,192.83,965.30,,01/08/2021
08/2021,153038,3849002055007,09/11/2020,11373982.88,263.66,1324.07,,01/08/2021
08/2021,070023,9511000035005,18/06/2004,259975.41,242.65,24650.78,,01/08/2021
08/2021,170271,9461001885002,22/04/2021,115498.62,1.99,4.76,,01/08/2021
08/2021,160163,0499000045009,14/04/2016,7780283.28,1257.96,40186.04,,01/08/2021
08/2021,170048,1619000175000,14/10/2015,165880.79,23.42,817.05,,01/08/2021
08/2021,201033,0007001085007,26/07/2017,54290.91,11.98,292.24,,01/08/2021
08/2021,158277,3859000085003,28/12/2016,1858402.59,260.71,7243.72,,01/08/2021
08/2021,170048,1761004715006,27/07/2020,410045.76,13.07,87.76,,01/08/2021
08/2021,200374,9067002405008,28/01/2021,7100000.00,210.93,788.31,,01/08/2021
08/2021,158404,3363000165003,21/07/2017,9960705.34,1228.00,30059.69,,01/08/2021
08/2021,193009,3399000045009,13/09/2001,438554.46,264.66,31194.03,,01/08/2021
08/2021,255019,6001028375000,10/10/2015,28543257.00,9081.55,317506.23,,01/08/2021
08/2021,158405,3957000045001,21/07/2017,3329325.86,410.45,10047.33,,01/08/2021
08/2021,158092,3495000165008,15/12/2011,141247569.12,86216.48,2377157.69,,01/08/2021
08/2021,153038,3849002515008,11/11/2020,111907539.58,2575.55,12851.37,,01/08/2021
08/2021,154215,0605001965009,19/08/2002,245884835.86,141454.21,15896660.89,,01/08/2021
08/2021,201033,0007001045005,26/07/2017,35259.78,7.78,189.80,,01/08/2021
08/2021,110001,9701225585008,03/10/2019,330476.33,33.59,386.74,,01/08/2021
08/2021,170151,6389000055003,30/03/2015,97231.48,33.75,1285.37,,01/08/2021
08/2021,154040,9701236285000,19/09/2015,595221.55,191.24,6750.91,,01/08/2021
08/2021,154040,9701236345003,19/09/2015,595221.55,191.24,6750.91,,01/08/2021
08/2021,154040,9701236375000,19/09/2015,1165543.45,374.48,13219.41,,01/08/2021
08/2021,154040,9701236415001,19/09/2015,1313516.04,422.03,14897.70,,01/08/2021
08/2021,154040,9701236435002,19/09/2015,1283362.29,412.35,14555.70,,01/08/2021
08/2021,170188,8531000945000,01/09/2015,60422.21,19.58,696.70,,01/08/2021
08/2021,120265,1389005825004,28/12/2013,10196041.34,4232.52,192416.37,,01/08/2021
08/2021,154040,9701236465009,19/09/2015,725895.56,233.23,8233.00,,01/08/2021
08/2021,255012,9081000145004,05/07/2019,83805.23,9.64,124.99,,01/08/2021
08/2021,080012,7749000245009,22/02/2019,1217826.08,164.22,2481.24,,01/08/2021
08/2021,080012,7749000315007,23/01/2018,83621.51,9.01,193.72,,01/08/2021
08/2021,080012,7749000305001,22/02/2019,50222.59,3.78,56.99,,01/08/2021
08/2021,080012,7749000295006,23/01/2018,82718.23,8.92,191.63,,01/08/2021
08/2021,154040,9701236365004,19/09/2015,593239.24,190.61,6728.43,,01/08/2021
08/2021,154040,9701236395000,19/09/2015,1313516.14,422.03,14897.70,,01/08/2021
08/2021,154040,9701236405006,19/09/2015,1313516.04,422.03,14897.70,,01/08/2021
08/2021,154040,9701236425007,19/09/2015,1313516.04,422.03,14897.70,,01/08/2021
08/2021,154040,9701236445008,19/09/2015,1281343.54,411.69,14532.80,,01/08/2021
08/2021,170151,6209000215006,30/09/2012,31698.19,15.30,807.67,,01/08/2021
08/2021,154040,9701236505000,19/09/2015,1237264.56,397.53,14032.86,,01/08/2021
08/2021,170151,7209000105001,30/10/2012,288880.31,76.95,4024.12,,01/08/2021
08/2021,070018,7107006495003,07/12/2020,3316369.66,55.21,252.39,,01/08/2021
08/2021,070023,9591000025008,20/06/2013,623131.44,276.40,13416.76,,01/08/2021
08/2021,154040,9701236585004,04/07/2018,759449.49,128.76,2429.26,,01/08/2021
08/2021,154040,9701236565003,04/07/2018,759449.49,128.76,2429.26,,01/08/2021
08/2021,154040,9701236575009,04/07/2018,759449.49,128.76,2429.26,,01/08/2021
08/2021,154040,9701236455003,19/09/2015,725895.56,233.23,8233.00,,01/08/2021
08/2021,170098,5367000085003,25/09/2020,356151.27,17.21,98.89,,01/08/2021
08/2021,154040,9701236475004,19/09/2015,589361.11,189.36,6684.44,,01/08/2021
08/2021,154040,9701236515006,19/09/2015,1228553.53,394.74,13934.07,,01/08/2021
08/2021,154040,9701236535007,04/07/2018,759449.49,128.76,2429.26,,01/08/2021
08/2021,154040,9701236555008,04/07/2018,759449.49,128.76,2429.26,,01/08/2021
08/2021,154040,9701236595000,04/07/2018,759449.49,128.76,2429.26,,01/08/2021
08/2021,170188,8809000245001,11/09/2015,300000.00,53.88,1908.92,,01/08/2021
08/2021,153038,3871000115009,12/11/2020,5415162.05,124.18,617.63,,01/08/2021
08/2021,154040,9701236485000,19/09/2015,1228553.53,394.74,13934.07,,01/08/2021
08/2021,154040,9701236495005,19/09/2015,1237264.56,397.53,14032.86,,01/08/2021
08/2021,154040,9701236525001,19/09/2015,1487260.16,477.86,16868.28,,01/08/2021
08/2021,154040,9701236605005,04/07/2018,759449.49,128.76,2429.26,,01/08/2021
08/2021,154040,9701236625006,04/07/2018,1550201.75,262.84,4958.66,,01/08/2021
08/2021,170098,4611000875002,30/06/2020,45421.93,1.55,11.08,,01/08/2021
08/2021,090023,9701343175004,28/03/2018,14413.05,2.66,54.27,,01/08/2021
08/2021,090023,9701343185000,28/03/2018,173599.61,31.96,653.61,,01/08/2021
08/2021,090023,9701156185000,28/03/2018,62414530.45,11493.13,234995.00,,01/08/2021
08/2021,090023,9701343145008,28/03/2018,1380438.40,254.20,5197.45,,01/08/2021
08/2021,786810,9063001835006,16/09/2020,101143.58,2.80,16.48,,01/08/2021
08/2021,201035,0113000265002,26/07/2021,404775.00,1.24,1.26,,01/08/2021
08/2021,170098,5401000925005,28/04/2020,248368.72,17.55,143.24,,01/08/2021
08/2021,170188,8845000605004,17/09/2015,418930.72,134.73,4760.20,,01/08/2021
08/2021,154040,9701236635001,04/07/2018,1550201.75,262.84,4958.66,,01/08/2021
08/2021,154040,9701236655002,04/07/2018,1555049.75,263.66,4974.17,,01/08/2021
08/2021,170127,6001034175009,13/03/2015,34059.79,6.63,254.40,,01/08/2021
08/2021,154040,9701236665008,19/09/2015,1131649.14,363.60,12834.99,,01/08/2021
08/2021,160065,9701226385002,28/12/2007,40868.67,30.31,2449.21,,01/08/2021
08/2021,154040,9701236705000,19/09/2015,1154985.16,371.09,13099.66,,01/08/2021
08/2021,154040,9701236715005,19/09/2015,1154985.16,371.09,13099.66,,01/08/2021
08/2021,200352,5697000245001,15/12/2020,3376611.43,68.19,302.99,,01/08/2021
08/2021,154040,9701236675003,19/09/2015,1131649.14,363.60,12834.99,,01/08/2021
08/2021,154040,9701236685009,19/09/2015,1131649.14,363.60,12834.99,,01/08/2021
08/2021,154215,0609000425003,02/12/2002,2821105.66,1598.37,176919.07,,01/08/2021
08/2021,170104,5637000105001,23/10/2020,133000.00,5.88,31.10,,01/08/2021
