REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
06/2020,160488,6861000065000,16/11/2004,1837489.28,839.16,80000.14,,01/06/2020
06/2020,120260,9701076415009,30/03/2016,332980.30,73.80,1928.97,,01/06/2020
06/2020,153052,9373007015007,31/10/2018,1921744.00,91.46,950.29,,01/06/2020
06/2020,153052,9373007035008,30/10/2018,12055500.00,574.75,5981.01,,01/06/2020
06/2020,153052,9373007025002,30/10/2018,2434168.00,116.05,1207.65,,01/06/2020
06/2020,153052,9373001305003,31/10/2018,9588744.00,456.37,4741.58,,01/06/2020
06/2020,080009,5865000435000,23/12/2015,555927.28,131.07,3639.79,,01/06/2020
06/2020,785340,8161000455000,29/11/2015,79873.99,19.11,538.27,,01/06/2020
06/2020,785340,8161000405002,29/11/2015,100203.85,23.97,675.27,,01/06/2020
06/2020,193114,0505000145001,07/07/2017,75418.13,11.67,214.83,,01/06/2020
06/2020,110120,0255001855000,08/04/2019,765249.08,47.86,370.56,,01/06/2020
06/2020,160219,8267000015005,08/06/2020,7377.55,0.01,0.01,,01/06/2020
06/2020,400081,8105001645006,04/04/2019,2385507.41,150.58,1175.82,,01/06/2020
06/2020,170053,2211000015007,05/09/2012,52650.00,21.55,1030.80,,01/06/2020
06/2020,170199,9249000045009,27/12/2012,144424.25,56.76,2608.19,,01/06/2020
06/2020,200356,6001016235003,07/03/2017,91055.05,8.74,178.63,,01/06/2020
06/2020,443033,1559000085003,20/08/2001,146879.02,81.04,9324.53,,01/06/2020
06/2020,170164,7731000035001,31/08/2017,5879198.48,383.73,6710.29,,01/06/2020
06/2020,060001,9701049335008,04/12/2014,388376.05,113.06,3863.18,,01/06/2020
06/2020,160065,9701048085008,01/12/2014,337105.08,98.29,3363.09,,01/06/2020
06/2020,170021,9701041605006,01/12/2014,352026.95,102.63,3511.95,,01/06/2020
06/2020,170021,9701042105007,01/12/2014,280440.04,81.76,2797.77,,01/06/2020
06/2020,170021,9701037275005,01/12/2014,352026.95,102.63,3511.95,,01/06/2020
06/2020,110404,9701036765009,04/08/2017,685372.45,103.32,1853.20,,01/06/2020
06/2020,110001,9701031875000,02/10/2019,408405.57,15.13,72.58,,01/06/2020
06/2020,110001,9701030245003,02/10/2019,244948.20,9.07,43.53,,01/06/2020
06/2020,160140,9047000305001,17/03/2009,670125.00,220.95,15238.32,,01/06/2020
06/2020,130077,9047001995001,04/05/2015,245803.98,36.87,1167.09,,01/06/2020
06/2020,170192,9047001865000,24/04/2018,1866885.25,117.33,1590.30,,01/06/2020
06/2020,170067,2845000055001,10/06/2015,62938.55,16.62,515.72,,01/06/2020
06/2020,158381,2785000515005,14/05/2018,15202007.03,930.97,12308.78,,01/06/2020
06/2020,153103,1761000105009,19/10/2015,37620988.80,5136.20,148190.19,,01/06/2020
06/2020,120260,9701005405000,24/02/2016,4363071.69,550.84,14717.97,,01/06/2020
06/2020,751500,5851000145001,30/11/2015,6321.89,0.84,23.70,,01/06/2020
06/2020,090006,1389000015004,20/08/2001,2590582.84,2566.40,295307.26,,01/06/2020
06/2020,255006,1537000405007,27/11/2017,79191.26,5.92,94.80,,01/06/2020
06/2020,170127,6001013775007,27/01/2015,2234410.13,352.58,11729.69,,01/06/2020
06/2020,784320,0921002715007,19/05/2005,35000.00,27.77,2562.52,,01/06/2020
06/2020,153045,1389008975007,31/12/2014,291000.00,46.55,1569.55,,01/06/2020
06/2020,153045,1389008345003,31/12/2014,10700.00,1.71,57.71,,01/06/2020
06/2020,153045,1389008395000,31/12/2014,3100.00,0.50,16.72,,01/06/2020
06/2020,153045,1389008425007,31/12/2014,2300.00,0.37,12.41,,01/06/2020
06/2020,153045,1389008435002,31/12/2014,56100.00,8.97,302.58,,01/06/2020
06/2020,153045,1389008415001,31/12/2014,45100.00,7.21,243.25,,01/06/2020
06/2020,153045,1389008405006,31/12/2014,2800.00,0.45,15.10,,01/06/2020
06/2020,153045,1389008385005,31/12/2014,11840.00,1.89,63.86,,01/06/2020
06/2020,153045,1389008375000,31/12/2014,253300.00,40.52,1366.21,,01/06/2020
06/2020,153045,1389008365004,31/12/2014,74200.00,11.87,400.21,,01/06/2020
06/2020,153045,1389008355009,31/12/2014,19800.00,3.16,106.79,,01/06/2020
06/2020,153045,1389011945008,31/12/2014,1977700.00,316.36,10667.01,,01/06/2020
06/2020,393018,5637000045009,12/09/2012,39659.11,9.02,430.31,,01/06/2020
06/2020,255002,2833000125006,16/01/2020,63997.58,1.40,4.24,,01/06/2020
06/2020,120260,9701075255008,30/03/2016,216984.75,48.09,1257.00,,01/06/2020
06/2020,160065,9701023065003,28/12/2000,76245.82,78.11,9294.54,,01/06/2020
06/2020,154043,5403000315009,27/10/2004,432048.15,198.00,18942.52,,01/06/2020
06/2020,170021,9701039735003,01/12/2014,232830.94,67.88,2322.81,,01/06/2020
06/2020,153063,0411003485006,30/12/2005,1429066.80,605.73,53617.08,,01/06/2020
06/2020,784000,0803000295006,23/03/2016,172104.34,38.32,1006.02,,01/06/2020
06/2020,160298,5819000125007,29/06/2015,304.51,0.08,2.44,,01/06/2020
06/2020,170098,5219000015009,19/11/2018,196179.75,9.04,91.04,,01/06/2020
06/2020,120260,9701092935003,30/03/2016,150142.10,33.28,869.78,,01/06/2020
06/2020,120260,9701090005009,30/03/2016,223490.29,49.54,1294.69,,01/06/2020
06/2020,170127,6001034785001,25/03/2015,15325.47,4.22,136.27,,01/06/2020
06/2020,120260,9701089295007,30/03/2016,120116.31,26.62,695.84,,01/06/2020
06/2020,120260,9701088345000,30/03/2016,204528.68,45.33,1184.84,,01/06/2020
06/2020,130074,8841003235000,26/11/2018,4283.81,0.35,3.49,,01/06/2020
06/2020,130074,8841000345000,26/11/2018,179171.97,14.64,145.77,,01/06/2020
06/2020,201033,0017000145003,19/06/2017,121586.99,19.14,357.89,,01/06/2020
06/2020,154040,9701016945001,22/05/2018,694145.98,75.53,988.55,,01/06/2020
06/2020,154040,9701017935000,15/05/2018,904700.72,99.35,1311.93,,01/06/2020
06/2020,154040,9701020765004,19/09/2015,192434.99,26.73,784.74,,01/06/2020
06/2020,154040,9701022385004,19/09/2015,183260.00,25.46,747.33,,01/06/2020
06/2020,154040,9701024875009,19/09/2015,669096.33,166.91,4899.38,,01/06/2020
06/2020,154040,9701026005001,19/09/2015,660520.25,164.78,4836.59,,01/06/2020
06/2020,154040,9701026705003,19/09/2015,637960.40,159.15,4671.39,,01/06/2020
06/2020,154040,9701027645004,19/09/2015,629066.90,156.93,4606.27,,01/06/2020
06/2020,170036,1069000015000,24/12/2004,112944.23,92.00,8712.34,,01/06/2020
06/2020,154040,9701060335000,19/09/2015,549117.87,136.98,4020.85,,01/06/2020
06/2020,154040,9701061275001,11/05/2018,479834.30,52.97,703.00,,01/06/2020
06/2020,160298,5893000015006,26/10/2015,177.36,0.02,0.69,,01/06/2020
06/2020,120260,9701081315009,30/03/2016,159675.76,35.39,925.01,,01/06/2020
06/2020,120260,9701082415007,30/03/2016,156055.53,34.59,904.04,,01/06/2020
06/2020,120260,9701084265002,30/03/2016,276481.00,61.28,1601.67,,01/06/2020
06/2020,120260,9701085665004,30/03/2016,56243.95,12.46,325.82,,01/06/2020
06/2020,120260,9701086725000,30/03/2016,255072.34,56.54,1477.65,,01/06/2020
06/2020,160065,9701028985003,28/12/2000,71393.82,73.14,8703.07,,01/06/2020
06/2020,789000,7107001705000,06/09/2005,296445.18,230.53,20847.97,,01/06/2020
06/2020,130067,6469000085001,31/05/2010,304480.20,160.95,9920.34,,01/06/2020
06/2020,170043,1559003735009,20/06/2018,64556.33,6.75,85.14,,01/06/2020
06/2020,010001,9701154605001,21/10/2019,974047.56,33.41,149.76,,01/06/2020
06/2020,170151,6953000035000,27/01/2020,479045.23,5.39,15.40,,01/06/2020
06/2020,170178,8585000055004,25/03/2019,266653.00,17.22,137.30,,01/06/2020
06/2020,010001,9701155595000,21/10/2019,1191656.92,40.87,183.21,,01/06/2020
06/2020,170075,3849000045004,31/10/2015,922740.93,224.61,6435.51,,01/06/2020
06/2020,120260,9701081015005,30/03/2016,138230.37,30.64,800.78,,01/06/2020
06/2020,255017,2519000325000,08/11/2019,543315.65,9.60,40.14,,01/06/2020
06/2020,020001,9701156385009,24/04/2018,464404.75,52.40,710.34,,01/06/2020
06/2020,120260,9701079865005,30/03/2016,149432.72,33.12,865.67,,01/06/2020
06/2020,010001,9701157995005,21/10/2019,1161823.54,39.85,178.63,,01/06/2020
06/2020,154421,1211000265008,20/06/2005,500.00,0.22,20.15,,01/06/2020
06/2020,154421,1211000285009,20/06/2005,500.00,0.22,20.15,,01/06/2020
06/2020,170021,9701243605007,10/03/2015,157985.44,43.80,1426.71,,01/06/2020
06/2020,170021,9701243625008,10/03/2015,203215.43,56.35,1835.17,,01/06/2020
06/2020,170021,9701243645009,10/03/2015,203215.43,56.35,1835.17,,01/06/2020
06/2020,170201,0001001835007,27/08/2008,182156.55,63.01,4557.97,,01/06/2020
06/2020,154047,8791000915000,28/09/2017,15333595.52,1219.61,20758.43,,01/06/2020
06/2020,201004,9701243425009,18/02/2013,31836140.62,12268.55,552925.01,,01/06/2020
06/2020,201004,9701243445000,13/04/2015,31836140.62,8671.60,277507.43,,01/06/2020
06/2020,201004,9701243465000,12/04/2013,17863547.47,6747.64,298141.75,,01/06/2020
06/2020,201035,0147000485007,20/08/2015,89251.30,22.65,676.18,,01/06/2020
06/2020,200095,0003005935002,07/04/2008,19150545.46,12287.20,917861.79,,01/06/2020
06/2020,170021,9701243545004,09/03/2015,642696.13,178.30,5809.96,,01/06/2020
06/2020,170021,9701243565005,20/12/2019,447070.89,40.00,40.00,,01/06/2020
06/2020,200036,4733001165006,16/03/2005,90000.00,72.25,6743.00,,01/06/2020
06/2020,070014,4865000535009,18/10/2004,237542.80,195.78,18759.51,,01/06/2020
06/2020,787000,9701306275009,12/06/2019,70040.31,3.73,24.81,,01/06/2020
06/2020,100001,9701243825007,10/10/2019,9258188.50,332.23,1549.88,,01/06/2020
06/2020,170164,7535004115000,29/10/2015,4448985.83,603.82,17321.03,,01/06/2020
06/2020,170127,6001037155009,30/03/2015,2894.14,0.79,25.60,,01/06/2020
06/2020,373072,8837000055003,27/06/2017,273504.04,23.80,441.89,,01/06/2020
06/2020,170127,6001037175000,30/03/2015,770.16,0.21,6.81,,01/06/2020
06/2020,170098,5035000175005,27/11/2018,8491519.68,385.76,3834.36,,01/06/2020
06/2020,193110,0174000025003,13/06/2019,37654.91,1.11,7.39,,01/06/2020
06/2020,080020,9445000215001,28/12/2011,702639.11,313.11,16292.18,,01/06/2020
06/2020,255027,9241000405000,15/09/2005,634000.00,274.12,24748.74,,01/06/2020
06/2020,255003,0605002175001,25/08/2000,110310.20,115.01,13923.11,,01/06/2020
06/2020,170112,9099000165008,03/12/2014,99527.97,28.99,990.98,,01/06/2020
06/2020,100001,9701243895005,10/10/2019,8122045.88,291.46,1359.68,,01/06/2020
06/2020,090015,9131002775005,23/08/2016,919159.20,184.39,4370.62,,01/06/2020
06/2020,170098,4267000735006,24/03/2020,39000.32,0.47,0.90,,01/06/2020
06/2020,170098,4267000815000,24/03/2020,43000.00,0.51,0.99,,01/06/2020
06/2020,170098,4267001035008,24/03/2020,133000.00,1.59,3.07,,01/06/2020
06/2020,170098,4267000935005,24/03/2020,94000.00,1.13,2.17,,01/06/2020
06/2020,170098,4267001115001,24/03/2020,49000.68,0.59,1.13,,01/06/2020
06/2020,080012,7471000105000,12/02/2019,59951.28,2.35,20.37,,01/06/2020
06/2020,080012,7471000095004,12/02/2019,49358.55,1.94,16.77,,01/06/2020
06/2020,080012,7471000085009,12/02/2019,819661.39,57.76,500.10,,01/06/2020
06/2020,170098,4267000995008,24/03/2020,78000.00,0.93,1.80,,01/06/2020
06/2020,170098,4267001315000,24/03/2020,36225.39,0.44,0.84,,01/06/2020
06/2020,158516,8105004265000,04/01/2017,71585894.46,7227.95,155181.11,,01/06/2020
06/2020,070027,9241000425000,09/01/2017,1570608.00,283.62,6065.56,,01/06/2020
06/2020,200384,0034000025008,11/02/2019,268634.29,18.97,164.55,,01/06/2020
06/2020,200384,0034000045009,11/02/2019,51701.76,3.65,31.67,,01/06/2020
06/2020,080014,8927000045007,21/12/2015,5087670.82,1201.02,33390.96,,01/06/2020
06/2020,090020,8771000165007,16/10/2019,41998708.69,1470.80,6714.89,,01/06/2020
06/2020,158336,9733003625001,24/10/2014,3699723.67,612.01,21329.40,,01/06/2020
06/2020,200054,7535004145006,10/02/2009,7684397.67,4588.19,319111.95,,01/06/2020
06/2020,170112,9123000345002,18/11/2014,46924.06,6.12,210.72,,01/06/2020
06/2020,080006,2419000395002,22/10/2015,457929.05,112.06,3227.58,,01/06/2020
06/2020,120260,9701251085009,30/03/2016,658723.40,146.01,3816.02,,01/06/2020
06/2020,170098,4267000795009,24/03/2020,118000.00,1.41,2.72,,01/06/2020
06/2020,170098,4267001375003,27/05/2020,110805.19,0.31,0.31,,01/06/2020
06/2020,080008,4267001415005,30/12/2016,836859.00,152.33,3283.06,,01/06/2020
06/2020,070023,9633000195000,23/11/2009,487484.62,270.97,17554.80,,01/06/2020
06/2020,070023,9545000055000,23/11/2009,391691.29,217.73,14105.19,,01/06/2020
06/2020,170173,8105004285000,14/05/2015,1022984.73,274.07,8629.24,,01/06/2020
06/2020,200384,0034000065000,11/02/2019,51701.76,3.65,31.67,,01/06/2020
06/2020,120090,9707002315000,05/05/2016,17436425.35,3774.32,96381.30,,01/06/2020
06/2020,080008,5407000135003,06/03/2020,360000.00,11.64,11.64,,01/06/2020
06/2020,255015,2175002525002,28/07/2015,385000.00,55.13,1666.78,,01/06/2020
06/2020,040001,9701224425007,14/02/2017,96270082.63,16884.70,350975.57,,01/06/2020
06/2020,200125,8045000125001,06/04/2020,616362.52,3.47,5.96,,01/06/2020
06/2020,255027,9679000085008,28/11/2015,83000.00,19.87,560.00,,01/06/2020
06/2020,170053,2051001925003,27/08/2019,604999.00,25.54,137.85,,01/06/2020
06/2020,170098,5023000365005,18/06/2018,381739.67,40.05,506.18,,01/06/2020
06/2020,070021,8801005325008,21/12/2007,1362384.90,895.33,68493.02,,01/06/2020
06/2020,170021,9701224595000,01/12/2014,326970.16,95.33,3261.98,,01/06/2020
06/2020,130081,9561000025006,09/11/2007,7958.79,2.94,226.95,,01/06/2020
06/2020,158334,9047001695008,28/12/2018,171990.34,13.26,124.97,,01/06/2020
06/2020,158334,9047001675007,28/12/2018,88521.69,6.83,64.32,,01/06/2020
06/2020,158334,9047001725004,28/12/2018,120036.72,9.26,87.22,,01/06/2020
06/2020,158334,9047001655006,28/12/2018,34391.97,2.65,24.99,,01/06/2020
06/2020,158334,9047001735000,28/12/2018,108314.64,8.35,78.70,,01/06/2020
06/2020,158334,9047001705003,30/12/2015,133164.90,31.27,864.49,,01/06/2020
06/2020,158334,9047001685002,28/12/2018,88521.69,6.83,64.32,,01/06/2020
06/2020,158334,9047001715009,28/12/2018,97731.57,7.53,71.01,,01/06/2020
06/2020,158334,9047001645000,28/12/2018,34391.97,2.65,24.99,,01/06/2020
06/2020,158334,9047001615004,28/12/2018,34391.94,2.65,24.99,,01/06/2020
06/2020,158334,9047001665001,28/12/2018,70673.37,5.45,51.35,,01/06/2020
06/2020,158334,9047001635005,28/12/2018,34391.97,2.65,24.99,,01/06/2020
06/2020,158334,9047001625000,28/12/2018,34391.97,2.65,24.99,,01/06/2020
06/2020,158334,9047001525005,28/12/2018,18724738.75,804.03,7576.97,,01/06/2020
06/2020,343007,3687000065005,06/02/2015,13129.60,3.70,122.51,,01/06/2020
06/2020,170067,2785003685009,11/06/2015,311008.65,45.71,1417.72,,01/06/2020
06/2020,200350,5403002895002,24/01/2019,3102211.84,227.11,2038.16,,01/06/2020
06/2020,153038,3849002015005,12/11/2019,15773753.51,273.46,1125.94,,01/06/2020
06/2020,343007,3657000015006,12/11/2015,921734.87,222.76,6338.27,,01/06/2020
06/2020,400068,9047001545006,12/04/2018,399637.31,45.79,629.80,,01/06/2020
06/2020,080016,9701224705000,23/04/2019,41668321.99,2516.15,18851.66,,01/06/2020
06/2020,154040,9701224765002,19/09/2015,514368.00,128.32,3766.40,,01/06/2020
06/2020,154040,9701065885009,19/09/2015,514539.00,128.36,3767.65,,01/06/2020
06/2020,255010,0907000045009,09/06/2015,487210.00,71.68,2225.74,,01/06/2020
06/2020,170162,7487000035008,30/09/2019,1315709.02,49.11,237.26,,01/06/2020
06/2020,153038,3849002095009,13/11/2019,35696631.31,615.98,2526.02,,01/06/2020
06/2020,343007,3849003415007,25/02/2015,1760000.00,273.62,8970.71,,01/06/2020
06/2020,200350,4553001145007,18/01/2018,2456687.61,311.21,4716.17,,01/06/2020
06/2020,153038,3849002545004,18/11/2019,12617470.33,212.66,854.46,,01/06/2020
06/2020,153038,3849002025000,18/11/2019,288786190.91,4867.38,19556.69,,01/06/2020
06/2020,153038,3849001795007,13/11/2019,2643603.81,45.62,187.07,,01/06/2020
06/2020,153038,3849001755005,13/11/2019,1298066.28,22.40,91.86,,01/06/2020
06/2020,540996,9701014305005,21/08/2015,1064145.43,150.33,4484.90,,01/06/2020
06/2020,153038,3849001665006,18/11/2019,3650639.47,61.53,247.22,,01/06/2020
06/2020,153038,3849001455001,18/11/2019,8254006.80,139.11,558.96,,01/06/2020
06/2020,153038,3849002055007,13/11/2019,11492482.94,198.32,813.25,,01/06/2020
06/2020,070023,9511000035005,18/06/2004,259975.41,218.84,21414.04,,01/06/2020
06/2020,160163,0499000045009,14/04/2016,7780283.28,951.05,24618.57,,01/06/2020
06/2020,170048,1619000175000,14/10/2015,165880.79,18.12,524.49,,01/06/2020
06/2020,201033,0007001085007,26/07/2017,54290.91,8.25,149.30,,01/06/2020
06/2020,158277,3859000085003,28/12/2016,1858402.59,188.68,4073.00,,01/06/2020
06/2020,170048,1761004715006,27/10/2015,338149.22,45.95,1319.59,,01/06/2020
06/2020,200374,9067002405008,31/07/2017,7100000.00,1074.40,19342.91,,01/06/2020
06/2020,158410,3117000065002,21/07/2017,2992261.89,254.57,4625.63,,01/06/2020
06/2020,158404,3363000165003,21/07/2017,9960705.34,847.42,15397.90,,01/06/2020
06/2020,193009,3399000045009,13/09/2001,438554.46,241.12,27647.72,,01/06/2020
06/2020,255019,6001028375000,10/10/2015,28543257.00,7034.14,204007.39,,01/06/2020
06/2020,158405,3957000045001,21/07/2017,3329325.86,283.25,5146.69,,01/06/2020
06/2020,158092,3495000165008,15/12/2011,121106739.43,223772.26,1577001.59,,01/06/2020
06/2020,153038,3849002515008,18/11/2019,110639152.83,1864.78,7492.52,,01/06/2020
06/2020,154215,0605001965009,19/08/2002,245884835.86,128473.78,14003848.84,,01/06/2020
06/2020,201033,0007001045005,26/07/2017,35259.78,5.36,96.96,,01/06/2020
06/2020,110001,9701225585008,03/10/2019,330476.33,12.20,58.30,,01/06/2020
06/2020,170151,6389000055003,30/03/2015,97231.48,26.68,860.04,,01/06/2020
06/2020,154040,9701236285000,19/09/2015,595221.55,148.48,4358.44,,01/06/2020
06/2020,154040,9701236345003,19/09/2015,595221.55,148.48,4358.44,,01/06/2020
06/2020,154040,9701236375000,19/09/2015,1165543.45,290.76,8534.56,,01/06/2020
06/2020,154040,9701236415001,19/09/2015,1313516.04,327.68,9618.08,,01/06/2020
06/2020,154040,9701236435002,19/09/2015,1283362.29,320.16,9397.28,,01/06/2020
06/2020,170188,8531000945000,01/09/2015,60422.21,15.23,451.60,,01/06/2020
06/2020,120256,1389005825004,28/12/2013,10196041.34,3469.32,138257.50,,01/06/2020
06/2020,154040,9701236465009,19/09/2015,725895.56,181.09,5315.29,,01/06/2020
06/2020,255012,9081000145004,05/07/2019,83805.23,26.23,26.23,,01/06/2020
06/2020,080012,7749000315007,23/01/2018,83621.51,5.86,88.40,,01/06/2020
06/2020,080012,7749000305001,22/02/2019,50222.59,1.93,16.39,,01/06/2020
06/2020,080012,7749000295006,23/01/2018,82718.23,5.80,87.45,,01/06/2020
06/2020,080012,7749000245009,22/02/2019,1217820.87,84.07,713.84,,01/06/2020
06/2020,154040,9701236365004,19/09/2015,593239.24,148.00,4343.93,,01/06/2020
06/2020,154040,9701236395000,19/09/2015,1313516.14,327.68,9618.08,,01/06/2020
06/2020,154040,9701236405006,19/09/2015,1313516.04,327.68,9618.08,,01/06/2020
06/2020,154040,9701236425007,19/09/2015,1313516.04,327.68,9618.08,,01/06/2020
06/2020,154040,9701236445008,19/09/2015,1281343.54,319.66,9382.50,,01/06/2020
06/2020,170151,6209000215006,30/09/2012,31698.19,12.86,609.78,,01/06/2020
06/2020,154040,9701236505000,19/09/2015,1237264.56,308.65,9059.73,,01/06/2020
06/2020,170151,7209000105001,30/10/2012,288880.31,64.57,3029.62,,01/06/2020
06/2020,070018,7107006495003,16/12/2019,3088201.54,36.00,127.94,,01/06/2020
06/2020,070023,9591000025008,20/06/2013,623131.44,229.18,9862.70,,01/06/2020
06/2020,154040,9701236585004,04/07/2018,759449.49,77.93,964.12,,01/06/2020
06/2020,154040,9701236565003,04/07/2018,759449.49,77.93,964.12,,01/06/2020
06/2020,154040,9701236575009,04/07/2018,759449.49,77.93,964.12,,01/06/2020
06/2020,154040,9701236455003,19/09/2015,725895.56,181.09,5315.29,,01/06/2020
06/2020,170098,5367000085003,12/06/2018,356151.27,37.67,479.91,,01/06/2020
06/2020,154040,9701236475004,19/09/2015,589361.11,147.03,4315.53,,01/06/2020
06/2020,154040,9701236515006,19/09/2015,1228553.53,306.49,8995.95,,01/06/2020
06/2020,154040,9701236535007,04/07/2018,759449.49,77.93,964.12,,01/06/2020
06/2020,154040,9701236555008,04/07/2018,759449.49,77.93,964.12,,01/06/2020
06/2020,154040,9701236595000,04/07/2018,759449.49,77.93,964.12,,01/06/2020
06/2020,170188,8809000245001,11/09/2015,300000.00,41.87,1234.62,,01/06/2020
06/2020,153038,3871000115009,20/11/2019,5415162.05,90.41,360.23,,01/06/2020
06/2020,154040,9701236485000,19/09/2015,1228553.53,306.49,8995.95,,01/06/2020
06/2020,154040,9701236495005,19/09/2015,1237264.56,308.65,9059.73,,01/06/2020
06/2020,154040,9701236525001,19/09/2015,1487260.16,371.03,10890.30,,01/06/2020
06/2020,154040,9701236605005,04/07/2018,759449.49,77.93,964.12,,01/06/2020
06/2020,154040,9701236625006,04/07/2018,1550201.75,159.07,1967.98,,01/06/2020
06/2020,090023,9701343145008,28/03/2018,1380438.40,161.15,2256.78,,01/06/2020
06/2020,090023,9701343175004,28/03/2018,14413.05,1.68,23.56,,01/06/2020
06/2020,090023,9701343185000,28/03/2018,173599.61,20.27,283.81,,01/06/2020
06/2020,090023,9701156185000,28/03/2018,62414530.45,7285.97,102037.04,,01/06/2020
06/2020,786810,9063001835006,06/02/2019,82880.34,3.30,28.84,,01/06/2020
06/2020,201035,0113000265002,16/03/2020,342385.00,4.49,9.24,,01/06/2020
06/2020,170098,5401000925005,28/04/2020,248368.72,1.72,2.37,,01/06/2020
06/2020,170188,8845000605004,17/09/2015,418930.72,104.63,3074.60,,01/06/2020
06/2020,154040,9701236635001,04/07/2018,1550201.75,159.07,1967.98,,01/06/2020
06/2020,154040,9701236655002,04/07/2018,1555049.75,159.57,1974.14,,01/06/2020
06/2020,080025,9047001775001,13/07/2018,981109.32,99.40,1214.87,,01/06/2020
06/2020,170127,6001034175009,13/03/2015,34059.79,5.25,170.77,,01/06/2020
06/2020,154040,9701236665008,19/09/2015,1131649.14,282.31,8286.38,,01/06/2020
06/2020,154040,9701236705000,19/09/2015,1154985.16,288.13,8457.25,,01/06/2020
