REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
07/2024,110404,9701062015003,15/05/2024,1474274.29,21.00,21.00,123210101
07/2024,153045,1389007935001,31/12/2014,3108.92,0.89,50.94,123210107
07/2024,170112,9063000035006,28/11/2014,74305.82,38.92,2227.79,123210102
07/2024,170021,9701061635008,10/10/2019,8172881.66,2118.39,60532.48,123210102
07/2024,170070,3105003755006,24/09/2021,704939.01,116.25,1021.90,123210109
07/2024,160065,9701276205008,28/12/2000,214812.00,275.13,38303.12,123210101
07/2024,170156,7935000105005,22/06/2023,1021789.99,59.26,402.56,123210102
07/2024,170127,5807000035004,17/11/2014,170506.81,89.59,5143.91,123210102
07/2024,120260,9701261935005,30/03/2016,395960.63,178.64,8818.42,123210101
07/2024,170164,7505000125009,25/07/2020,7173975.78,689.20,16481.69,123210104
07/2024,090028,6001017025002,22/12/2022,98971696.73,8423.27,81912.72,123210102
07/2024,154040,9701264785004,29/11/2022,1089127.88,96.43,973.43,123210101
07/2024,170127,6001033355003,28/02/2015,17470.80,8.91,496.87,123210101
07/2024,153045,1389007705006,31/12/2014,71966.75,20.80,1179.30,123210107
07/2024,373046,1775000045006,27/10/2023,114299.82,2.49,11.82,123210109
07/2024,170188,8851001165002,18/01/2023,16000.00,0.72,6.71,123210122
07/2024,170199,9373005855008,22/07/2024,2415500.04,0.26,0.26,123210126
07/2024,373053,3027000025001,21/11/2023,110826.12,2.18,9.49,123210109
07/2024,120260,9701259735002,30/03/2016,502998.34,226.93,11202.25,123210101
07/2024,120260,9701077525002,30/03/2016,131354.91,59.26,2925.40,123210101
07/2024,170127,6001035565005,26/03/2015,49276.35,11.09,613.48,123210104
07/2024,120260,9701255845008,30/03/2016,482989.21,217.90,10756.63,123210101
07/2024,170127,6001033295000,28/02/2015,13349.19,6.81,379.65,123210101
07/2024,255026,3105000805002,29/04/2022,1996907.65,240.43,3256.69,123210102
07/2024,160065,9701294055004,28/12/2000,1136.11,1.45,202.58,123210101
07/2024,158268,8675000775006,29/11/2022,300870.50,14.84,149.76,123210107
07/2024,152254,8047000945005,27/04/2021,291319.09,28.40,552.77,123210107
07/2024,120260,9701251525009,30/03/2016,658723.40,297.19,14670.40,123210101
07/2024,154040,9701060715008,29/11/2022,911115.00,80.66,814.32,123210101
07/2024,080025,9185000455002,30/08/2021,2773248.53,433.85,7569.50,123210102
07/2024,080014,8773000085000,27/09/2022,700171.02,68.56,761.73,123210102
07/2024,158458,8291000585009,28/04/2023,1320159.03,48.67,373.68,123210107
07/2024,255020,1603000435005,28/06/2017,52459.00,20.12,845.25,123210102
07/2024,158495,8999000405000,14/11/2023,9240.00,0.84,0.84,123210126
07/2024,120260,9701087995001,30/03/2016,115835.03,52.26,2579.76,123210101
07/2024,154047,8791001315007,10/10/2022,1415761.53,75.68,824.96,123210107
07/2024,120260,9701089265000,30/03/2016,119272.85,53.81,2656.32,123210101
07/2024,158335,9067000435007,03/05/2023,46924548.71,12995.03,12995.03,123210126
07/2024,170098,5397000145008,05/01/2021,44633.56,8.56,182.02,123210101
07/2024,373053,3803000905005,22/11/2023,367597.53,7.21,31.23,123210109
07/2024,120260,9701329095007,24/06/2015,66825.66,32.93,1774.56,123210101
07/2024,170021,9701044825007,25/05/2020,1267828.66,285.57,7110.03,123210101
07/2024,080001,9701007885000,21/11/2018,4367134.68,1342.00,45338.77,123210102
07/2024,020001,9701156805008,22/09/2022,2363307.70,233.16,2609.42,123210101
07/2024,373044,0995000045008,27/11/2023,16897.62,0.33,1.38,123210109
07/2024,010001,9701323435000,21/10/2019,1330292.32,342.63,9729.76,123210101
07/2024,170021,9701038645000,01/12/2014,142404.11,74.53,4262.22,123210101
07/2024,173030,6001017715009,31/12/2000,15000.00,10.70,1488.52,123210122
07/2024,373053,3425000245000,21/11/2023,12518106.10,246.57,1071.85,123210109
07/2024,173030,6001015785000,31/12/2000,15000.00,10.70,1488.52,123210122
07/2024,762300,5801000835001,17/01/2023,63985.52,5.20,48.37,123210101
07/2024,170021,9701040925007,22/04/2020,1478580.14,340.30,8653.96,123210101
07/2024,373080,9287000085003,28/11/2023,93969.93,1.80,7.61,123210109
07/2024,160065,9701295815002,28/12/2000,128887.02,165.08,22981.84,123210101
07/2024,100001,9701061575005,10/10/2019,11123112.36,2883.09,82383.38,123210102
07/2024,120260,9701078825000,30/03/2016,149432.72,67.42,3328.01,123210101
07/2024,393016,0483000255007,04/09/2019,308624.09,45.47,1325.75,123210120
07/2024,158462,9967002005007,14/09/2022,416578.56,23.16,262.24,123210124
07/2024,090029,7107012585000,09/11/2022,31303.39,1.60,16.62,123210122
07/2024,255022,0009000045008,15/04/2010,1778063.11,767.64,64834.96,123210116
07/2024,120259,8371000105009,09/05/2022,3877299.39,256.77,3436.63,123210106
07/2024,513001,6001059765004,31/12/2020,1704733.89,182.74,3901.46,123210126
07/2024,373044,1093000045000,27/11/2023,22899.86,0.44,1.87,123210109
07/2024,742030,7145003675003,05/03/2010,169971.28,132.80,11304.24,123210101
07/2024,170127,6001030715009,23/02/2015,41341.91,21.12,1179.19,123210101
07/2024,255010,0769000025005,03/09/2015,218805.60,58.77,3099.19,123210116
07/2024,323102,9701001565003,20/07/2016,16208945.63,7042.37,334921.55,123210102
07/2024,120260,9701257505000,30/03/2016,349307.11,157.59,7779.40,123210101
07/2024,154359,8869000625002,30/10/2023,4609268.69,99.21,466.29,123210107
07/2024,742030,7243000325001,24/10/2013,231218.99,134.89,8590.84,123210101
07/2024,160065,9701293475000,28/12/2000,1136.11,1.45,202.58,123210101
07/2024,120260,9701076915001,30/03/2016,259295.44,116.99,5774.76,123210101
07/2024,120260,9701092775006,30/03/2016,147778.80,66.68,3291.18,123210101
07/2024,742000,7107007095009,10/02/2021,7000.00,0.72,15.03,123210122
07/2024,160176,2531004165007,06/05/2013,2403644.12,1463.50,97240.94,123210101
07/2024,170151,6337000035000,04/05/2012,825522.46,243.44,17616.51,123210104
07/2024,110404,9701062405006,15/05/2024,1514814.61,21.57,21.57,123210101
07/2024,373080,9433000495000,28/11/2023,116829.43,2.24,9.46,123210109
07/2024,170151,6789000125007,13/11/2019,2572986.60,653.87,18326.01,123210102
07/2024,160219,8089001055009,07/06/2022,267156.60,30.62,395.43,123210101
07/2024,110404,9701064515003,28/12/2007,234226.31,210.84,20660.71,123210101
07/2024,090016,6001014185009,12/01/2023,2902915.48,105.77,992.77,123210104
07/2024,413011,0921009975004,16/10/2023,958778.26,39.05,192.34,123210102
07/2024,200035,4123010975001,10/12/2014,195341.00,101.97,5816.87,123210102
07/2024,170062,2457000275000,31/08/2021,976471.98,152.61,2660.25,123210102
07/2024,160219,8267000105004,08/06/2022,1016699.61,116.36,1501.03,123210101
07/2024,070012,3115000045005,03/07/2023,596000.00,33.59,222.23,123210102
07/2024,170127,6001008135003,20/03/2015,9373.27,4.76,263.49,123210101
07/2024,154040,9701024775004,29/11/2022,563840.91,49.92,503.94,123210101
07/2024,080012,7623000115008,19/02/2019,51801.91,8.48,274.14,123210124
07/2024,200246,6163002445007,01/08/2013,27777.76,16.56,1076.63,123210101
07/2024,173030,6001018395008,30/11/2004,292447.04,173.85,20184.30,123210126
07/2024,160065,9701282205006,28/12/2000,78656.59,100.74,14025.25,123210101
07/2024,393022,1165000045000,30/05/2017,271435.31,58.61,2490.53,123210127
07/2024,170170,8177000045002,23/02/2024,7349282.60,157.05,446.27,123210102
07/2024,120260,9701078365009,30/03/2016,131806.31,59.46,2935.45,123210101
07/2024,373051,2789000475006,27/10/2023,114343.65,2.49,11.82,123210109
07/2024,160219,8105001045009,07/06/2022,389952.62,24.88,321.44,123210105
07/2024,373072,8793000105005,01/11/2023,9180.00,0.20,0.92,123210109
07/2024,170098,4985000325005,22/08/2023,526879.43,25.78,149.76,123210101
07/2024,170021,9701344335005,10/03/2020,117495.79,27.80,726.10,123210101
07/2024,158267,8507001095008,20/11/2018,25876.08,4.43,149.75,123210107
07/2024,160065,9701024115004,28/12/2000,76245.82,97.65,13595.39,123210101
07/2024,255005,3549000045005,04/10/2010,89389.05,37.31,3048.24,123210116
07/2024,120260,9701085075002,30/03/2016,276481.00,124.74,6157.50,123210101
07/2024,400074,7435000065001,28/10/2008,354653.96,303.13,28213.68,123210102
07/2024,170162,7571000345007,23/02/2022,148609.94,19.33,282.11,123210101
07/2024,373050,2335000145001,31/10/2023,25557.39,0.55,2.57,123210109
07/2024,160065,9701288715006,28/12/2000,94891.06,121.53,16920.02,123210101
07/2024,373053,3357000025002,24/11/2023,230631.98,4.48,19.28,123210109
07/2024,120260,9701251385002,30/03/2016,661038.57,298.23,14721.96,123210101
07/2024,120265,3849003735001,25/09/2018,2733321.07,480.71,16681.99,123210106
07/2024,170083,3363000535005,01/09/2018,152503.59,27.12,951.79,123210126
07/2024,170047,1639000065004,16/02/2017,207959.15,83.81,3700.99,123210102
07/2024,120260,9701083715004,30/03/2016,704555.40,317.86,15691.12,123210101
07/2024,153032,4763000445007,28/12/2022,356766.04,16.73,161.10,123210107
07/2024,154040,9701060415004,29/11/2022,823628.92,72.92,736.13,123210101
07/2024,170164,7745002915009,19/07/2024,10150046.40,1.96,1.96,123210110
07/2024,160065,9701273865007,28/12/2000,167485.51,214.52,29864.34,123210101
07/2024,791540,5851001515007,14/02/2019,546062.96,160.90,5215.04,123210101
07/2024,173030,9701157505008,31/12/2000,12997.88,9.27,1289.84,123210122
07/2024,120260,9701261575009,30/03/2016,395960.63,178.64,8818.42,123210101
07/2024,170021,9701042295000,01/12/2014,277559.68,145.27,8307.49,123210101
07/2024,158459,8025000975000,18/02/2021,15750.15,1.30,26.65,123210104
07/2024,154040,9701022285000,29/11/2022,164431.84,8.11,81.85,123210123
07/2024,373040,0929000125003,11/05/2023,55618.79,1.99,14.87,123210109
07/2024,154043,5403002975006,28/12/2022,565752.00,26.54,255.47,123210122
07/2024,120260,9701091635006,30/03/2016,548341.38,247.39,12212.09,123210101
07/2024,170112,9037000025001,18/11/2014,185419.44,97.40,5590.64,123210102
07/2024,120260,9701033355004,25/10/2019,537703.84,138.17,3914.76,123210101
07/2024,130095,0605000425000,29/11/2001,10570.25,7.24,969.39,123210115
07/2024,160065,9701291795007,28/12/2000,113501.60,145.38,20238.47,123210101
07/2024,373030,0403000245003,23/10/2023,66711.47,1.48,7.10,123210109
07/2024,240021,9707004015003,31/01/2020,11700997.00,2835.98,75868.64,123210101
07/2024,154041,0803003565004,06/09/2022,29491.90,1.66,19.00,123210107
07/2024,255018,1153000315004,19/07/2016,23474.01,5.68,270.31,123210116
07/2024,080009,5897005675007,15/03/2019,2038000.00,591.67,18901.38,123210102
07/2024,201033,0011000565003,27/07/2017,633955.13,133.84,5562.02,123210126
07/2024,150002,9701004965002,01/03/2021,5689096.42,1044.20,21283.19,123210102
07/2024,100001,9701052245006,22/09/2023,1386604.47,61.43,326.29,123210101
07/2024,030001,3849008355002,18/12/2023,434978.07,11.08,29.72,123210124
07/2024,255002,2785000605004,16/01/2020,3628929.36,887.65,23961.38,123210102
07/2024,193003,1339000035009,03/03/2023,353989.72,26.39,226.39,123210102
07/2024,154039,0255012135003,26/01/2023,2420820.24,107.71,986.72,123210107
07/2024,080008,4865000805006,24/03/2023,8499900.00,606.95,5002.51,123210102
07/2024,373080,9647000205005,01/11/2023,1821099.00,38.89,181.56,123210109
07/2024,120260,9701090715006,30/03/2016,591350.51,266.79,13169.94,123210101
07/2024,170112,9063004095003,14/10/2014,17797.60,9.45,547.28,123210101
07/2024,110404,9701063965005,24/06/2024,110031.15,0.36,0.36,123210101
07/2024,255027,0179000015009,27/11/2015,457000.00,119.52,6139.25,123210116
07/2024,160014,0151000055000,08/05/2008,979719.56,480.42,46054.58,123210105
07/2024,373047,2069000025001,31/10/2023,273683.53,5.87,27.49,123210109
07/2024,158458,8291001165003,28/04/2023,96056.26,3.54,27.19,123210107
07/2024,240021,9707000215008,31/12/2019,1207080.00,166.03,4524.82,123210113
07/2024,373047,0488000045003,31/10/2023,685813.90,14.71,68.88,123210109
07/2024,158139,5819000015007,16/12/2021,87442971.13,6835.27,107352.15,123210126
07/2024,787000,9701305435002,07/06/2019,54791.28,15.22,465.64,123210101
07/2024,113801,2401003075006,03/03/2023,395774.40,29.50,253.11,123210101
07/2024,200100,9701031205005,29/10/2020,1961914.78,396.03,8857.66,123210101
07/2024,113801,2431006915007,31/10/2017,133977.32,48.87,1955.37,123210102
07/2024,154040,9701016115009,28/11/2022,1021598.21,90.60,916.07,123210101
07/2024,160219,8089000995008,07/06/2022,316658.90,36.29,468.70,123210101
07/2024,170033,1219002275006,28/05/2009,242500.00,199.61,17896.40,123210102
07/2024,200398,2531011475008,01/11/2023,1306834.81,22.27,103.97,123210104
07/2024,160065,9701289755001,28/12/2000,107590.02,137.80,19184.37,123210101
07/2024,373053,3937000205004,23/11/2023,60375.04,1.18,5.09,123210109
07/2024,200108,9571003355004,22/07/2021,27440.00,2.48,44.82,123210122
07/2024,373051,2845000295002,27/10/2023,23032.00,0.50,2.38,123210109
07/2024,130126,0597000025008,01/02/2000,29130.19,38.75,5600.96,123210101
07/2024,170021,9701228715000,12/11/2021,363952.03,52.92,860.26,123210102
07/2024,120260,9701258815002,30/03/2016,502998.34,226.93,11202.25,123210101
07/2024,110404,9701034775007,09/08/2023,408405.57,20.77,125.02,123210101
07/2024,255022,0003000705009,03/12/2015,118519.18,55.55,2848.07,123210101
07/2024,785800,8815000405003,29/01/2024,349594.55,8.77,28.43,123210101
07/2024,173030,6001015765009,31/12/2000,15000.00,10.70,1488.52,123210122
07/2024,255020,1787000015003,20/10/2017,472781.15,173.24,6961.87,123210102
07/2024,255010,0114000065001,09/06/2015,13227.92,6.55,354.45,123210101
07/2024,373080,9329000085002,31/10/2023,682485.78,14.63,68.54,123210109
07/2024,373052,3189000675002,24/10/2023,185536.13,4.09,19.60,123210109
07/2024,120260,9701257945000,30/03/2016,502998.34,226.93,11202.25,123210101
07/2024,154039,0255010515003,20/01/2023,3555530.08,159.98,1480.91,123210107
07/2024,255006,1417000075006,08/12/2015,140496.16,65.75,3365.53,123210102
07/2024,170043,1389010745005,20/06/2018,760474.72,139.86,5072.44,123210107
07/2024,153114,8801001145005,05/12/2023,8250545.00,152.94,630.43,123210107
07/2024,787000,9701298465002,06/06/2019,70040.31,19.47,595.87,123210101
07/2024,513001,3849010855009,31/12/2021,30378.92,2.34,36.14,123210125
07/2024,173030,9701157575006,31/12/2000,12997.88,9.27,1289.84,123210122
07/2024,255017,2535002905006,27/05/2022,175323.54,11.35,148.60,123210116
07/2024,120260,9701256545008,30/03/2016,370486.19,167.15,8251.08,123210101
07/2024,158144,9069000485000,15/12/2022,7487727.71,359.25,3534.09,123210126
07/2024,373080,9377001025003,01/11/2023,95415.30,2.04,9.51,123210109
07/2024,160176,2531004175002,16/04/2013,4820466.06,2949.34,196920.34,123210101
07/2024,170127,6001014525004,31/08/2015,14423147.14,3877.53,204668.14,123210101
07/2024,154040,9701337165000,24/11/2022,92555.33,4.60,46.83,123210109
07/2024,130126,0559000155006,22/05/2001,12804.48,16.12,2206.96,123210101
07/2024,160392,8809000035007,11/05/2017,1523191.68,594.87,25460.58,123210101
07/2024,158961,1351000335001,28/06/2023,3718799.70,118.28,791.96,123210107
07/2024,170043,1389000315008,16/09/2019,121914.75,32.03,927.81,123210102
07/2024,120260,9701087285004,30/03/2016,255072.34,115.07,5680.70,123210101
07/2024,120260,9701091845000,30/03/2016,518688.80,234.02,11551.70,123210101
07/2024,110102,6001030045003,15/04/2019,47799.19,7.61,239.16,123210124
07/2024,373058,9085000065003,21/11/2023,453673.58,8.94,38.85,123210109
07/2024,160065,9701280095009,28/12/2000,235667.21,301.84,42021.81,123210101
07/2024,373073,6087000105005,01/11/2023,470318.15,10.05,46.89,123210109
07/2024,160065,9701290335002,28/12/2000,107590.02,137.80,19184.37,123210101
07/2024,158461,8083000355000,06/09/2023,214106.03,5.57,31.00,123210107
07/2024,160065,9701281345009,28/12/2000,54625.55,69.96,9740.28,123210101
07/2024,170021,9701007465000,27/11/2023,13124400.40,452.47,1923.26,123210102
07/2024,373044,1153001495006,24/11/2023,902337.40,17.55,75.44,123210109
07/2024,158461,8083000495006,06/09/2023,133245.02,3.46,19.29,123210107
07/2024,110404,9701062105002,15/05/2024,1474274.29,21.00,21.00,123210101
07/2024,160065,9707001195000,02/05/2005,981739.93,455.80,51795.12,123210104
07/2024,153045,1515006405008,31/12/2014,231419.62,66.88,3792.20,123210107
07/2024,120259,8371000195008,09/05/2022,15680236.49,1038.43,13898.12,123210106
07/2024,080014,8845000985001,15/05/2020,1563806.60,354.56,8885.05,123210102
07/2024,120260,9701035465001,24/10/2019,422709.85,108.68,3081.08,123210101
07/2024,090008,2051004605000,27/10/2022,53083.40,2.76,29.36,123210122
07/2024,200360,6969000665000,14/05/2015,1312565.14,654.92,35720.16,123210102
07/2024,255006,1447000055007,07/12/2015,38742.55,10.10,517.18,123210116
07/2024,154359,8713000595004,24/04/2020,242167.62,31.00,787.34,123210107
07/2024,170021,9701029955000,13/06/2024,108857.34,0.52,0.60,123210102
07/2024,170021,9701041605006,23/10/2020,1247307.57,252.90,5680.75,123210101
07/2024,120260,9701078875007,30/03/2016,149432.72,67.42,3328.01,123210101
07/2024,373052,3207000355000,24/10/2023,106150.07,2.34,11.21,123210109
07/2024,170036,1219001075003,15/10/2001,43155.56,29.74,4000.92,123210124
07/2024,170021,9701351725000,27/06/2022,189248.32,21.12,266.02,123210101
07/2024,153166,6001013495004,03/04/2018,640589.71,121.96,4576.51,123210124
07/2024,170164,7667001925005,16/11/2022,128495.58,6.47,66.71,123210107
07/2024,120257,6001041005008,29/06/2012,113321.45,74.25,5305.64,123210101
07/2024,170127,5879000165002,15/05/2024,38426.45,0.35,0.55,123210101
07/2024,778000,5867000125007,06/12/2023,168908.31,3.12,12.80,123210126
07/2024,158268,8675000355007,29/11/2022,1903580.06,93.85,947.51,123210107
07/2024,030001,3849008375003,18/12/2023,434978.07,11.08,29.72,123210124
07/2024,170021,9701350315002,22/06/2022,193487.68,21.74,275.55,123210101
07/2024,120260,9701081285002,30/03/2016,131043.03,59.12,2918.45,123210101
07/2024,170180,8531001195005,27/02/2019,916480.00,119.22,3839.49,123210104
07/2024,742030,7145003575009,05/03/2010,169971.28,132.80,11304.24,123210101
07/2024,160065,9373000535005,28/12/2000,26457.79,33.89,4717.69,123210101
07/2024,160065,9701298805008,28/12/2000,12837.02,16.44,2288.97,123210101
07/2024,170021,9701039195009,25/05/2020,1220463.56,274.89,6844.40,123210101
07/2024,255013,4553000945000,07/05/2019,10229.31,2.89,89.82,123210101
07/2024,193114,0633000025008,26/08/2022,284873.84,29.25,340.09,123210102
07/2024,170127,6001015135005,29/01/2015,3556538.29,1019.25,57318.04,123210107
07/2024,170188,8801000285008,14/12/2023,857572.76,27.40,108.97,123210102
07/2024,731040,6001000205002,30/10/2023,30431567.20,3078.54,3078.54,123210105
07/2024,742000,7107017965006,28/01/2018,162155.12,57.00,2198.81,123210101
07/2024,120260,9701081965003,30/03/2016,150608.64,67.95,3354.20,123210101
07/2024,787000,9701307625003,22/02/2019,122390.08,35.92,1159.50,123210101
07/2024,153045,1389012425008,31/12/2014,824630.68,238.31,13512.95,123210107
07/2024,160065,9701027985000,28/12/2000,76245.82,97.65,13595.39,123210101
07/2024,373080,9421000045001,28/11/2023,556598.84,10.64,45.06,123210109
07/2024,789310,7071000145006,06/10/2022,407000.00,39.31,431.02,123210102
07/2024,160065,9701293095002,28/12/2000,1136.11,1.45,202.58,123210101
07/2024,120260,9701253985007,30/03/2016,864951.21,390.23,19263.29,123210101
07/2024,373046,1619000455002,24/10/2023,50027.53,1.10,5.28,123210109
07/2024,170151,7265000085001,30/10/2012,13861.32,8.83,613.32,123210101
07/2024,154680,3195000145008,15/12/2021,4870000.00,381.08,5991.30,123210107
07/2024,154040,9701355705003,21/10/2022,69973.35,6.60,70.79,123210101
07/2024,752000,6001000335003,02/08/2017,1618992.62,612.28,25385.80,123210102
07/2024,160163,0605000375003,25/04/2016,559927.54,250.45,12258.08,123210101
07/2024,170127,6001016095007,14/12/2016,116362.18,26.74,1208.17,123210124
07/2024,789330,7745000695001,30/04/2019,67024.48,19.00,592.85,123210101
07/2024,373058,9143000195005,22/11/2023,1167663.10,22.90,99.19,123210109
07/2024,080025,9891000195000,30/08/2021,955504.86,149.48,2608.02,123210102
07/2024,170151,7071007945008,18/10/2011,410534.19,158.48,11976.72,123210122
07/2024,170036,1037000045009,28/03/2017,164560.66,65.34,2843.20,123210102
07/2024,782802,3437000045005,14/10/2021,16499.90,1.38,23.01,123210112
07/2024,158312,5403003785006,30/11/2022,175831.66,15.54,156.64,123210101
07/2024,170211,0255009825002,04/06/2024,59999.00,0.21,0.26,123210124
07/2024,373051,2765000045004,26/10/2023,23750.37,0.52,2.47,123210109
07/2024,154039,0255011985003,26/01/2023,2256877.04,100.42,919.90,123210107
07/2024,170107,9051012635000,02/05/2023,2675844.00,175.54,1336.46,123210102
07/2024,120260,9701087885001,30/03/2016,115835.03,52.26,2579.76,123210101
07/2024,373051,2701000385003,26/10/2023,956863.13,20.92,99.64,123210109
07/2024,154040,9701236185006,29/11/2022,969036.72,85.79,866.09,123210101
07/2024,154039,0255010075003,19/01/2023,2007220.99,90.48,839.02,123210107
07/2024,120260,9701258975000,30/03/2016,502998.34,226.93,11202.25,123210101
07/2024,010001,9701155435002,21/10/2019,1191656.92,306.92,8715.78,123210101
07/2024,120260,9701084455006,30/03/2016,276481.00,124.74,6157.50,123210101
07/2024,110404,9701032595001,31/03/2020,919789.33,214.71,5536.23,123210101
07/2024,170021,9701050165005,31/03/2020,1320574.52,308.27,7948.57,123210101
07/2024,120260,9701259295002,30/03/2016,502998.34,226.93,11202.25,123210101
07/2024,130058,4985000255007,16/11/2016,109941.70,45.82,2091.10,123210101
07/2024,170021,9701350435008,22/06/2022,190359.61,21.38,271.09,123210101
07/2024,170151,6761000015007,11/05/2023,382138.08,10.91,81.51,123210104
07/2024,373046,1759001645005,26/10/2023,10080.92,0.22,1.05,123210109
07/2024,080006,2435000125007,16/03/2023,2505211.45,181.88,1522.46,123210102
07/2024,170127,6001057015008,18/11/2019,8809000.00,1243.10,34739.37,123210124
07/2024,170098,4931000025002,13/08/2020,48258.49,5.73,135.35,123210106
07/2024,373044,1065000085006,27/11/2023,208122.84,4.00,16.99,123210109
07/2024,373047,2199000145005,20/11/2023,71638.46,1.41,6.18,123210109
07/2024,133088,4185000305003,24/11/2023,101914.22,1.98,8.52,123210109
07/2024,158267,8507001065001,22/11/2018,642473.96,109.90,3711.09,123210107
07/2024,170151,7097001255003,23/11/2020,2112000.00,185.98,4084.75,123210120
07/2024,170021,9701049995008,16/04/2020,1057065.39,244.24,6234.54,123210101
07/2024,120260,9701052555005,04/11/2019,149344.05,38.16,1074.85,123210101
07/2024,090018,7535007035007,28/12/2022,3672487.43,309.28,2977.67,123210102
07/2024,373067,7493001275007,21/11/2023,56150.85,1.11,4.81,123210109
07/2024,170164,7535001455004,30/03/2021,124622.36,12.44,247.72,123210101
07/2024,373066,6113000115003,23/10/2023,231004.90,5.10,24.57,123210109
07/2024,153045,1389013025003,01/10/2016,5212134.90,1229.60,57029.86,123210107
07/2024,170127,6001009205005,28/02/2015,18045.34,9.20,513.21,123210101
07/2024,183023,8801008765009,25/03/2021,96.93,0.02,0.35,123210101
07/2024,110404,9701064015000,24/06/2024,110982.90,0.36,0.36,123210101
07/2024,120257,6001040205003,29/06/2012,113321.45,74.25,5305.64,123210101
07/2024,153032,4763000435001,28/12/2022,961145.86,45.08,434.01,123210107
07/2024,373040,0168000105002,27/10/2023,752092.81,16.37,77.75,123210109
07/2024,120257,6001041385005,29/06/2012,113321.45,74.25,5305.64,123210101
07/2024,255013,4367000075002,08/05/2019,10229.31,1.61,49.97,123210116
07/2024,160065,9701044305003,18/07/2018,167122.39,54.49,1951.71,123210101
07/2024,787000,9701040575006,05/06/2019,370529.70,103.04,3155.64,123210101
07/2024,787000,9701316105009,17/04/2019,992839.30,283.36,8901.38,123210101
07/2024,160065,9701270025008,28/12/2000,150000.00,192.11,26746.49,123210101
07/2024,373053,3479000025000,22/11/2023,151590.78,2.98,12.88,123210109
07/2024,170021,9701345155000,24/03/2020,115662.98,27.12,702.35,123210101
07/2024,513001,9701347785001,31/12/2020,19999.00,2.14,45.77,123210106
07/2024,200111,0471003945000,03/01/2024,105677.83,1.70,6.23,123210127
07/2024,110120,6001030985006,30/03/2021,3290632.41,328.45,6540.96,123210124
07/2024,110404,9701064255001,09/05/2024,329760.29,2.98,5.46,123210101
07/2024,153115,6001058265008,09/11/2023,1185541.32,24.53,111.37,123210107
07/2024,255010,0891000115007,04/09/2015,149051.40,71.86,3788.51,123210101
07/2024,160176,2531001815000,08/05/2013,384320.46,130.26,8650.47,123210116
07/2024,160065,9701304465005,28/12/2000,113501.60,145.38,20238.47,123210101
07/2024,160392,8507000085009,11/05/2017,2609525.96,567.57,24292.14,123210116
07/2024,373073,9119000095008,30/10/2023,2262980.78,48.70,228.93,123210109
07/2024,160065,9701023705002,28/12/2000,64492.12,82.60,11499.59,123210101
07/2024,160065,9701028725001,28/12/2000,71393.82,91.44,12730.23,123210101
07/2024,373053,3353000365005,24/11/2023,310650.75,6.04,25.97,123210109
07/2024,787000,9701317715005,07/05/2019,224676.89,63.46,1972.87,123210101
07/2024,373080,9675000145008,31/10/2023,60590.43,1.29,6.08,123210109
07/2024,154040,9701336185008,12/11/2021,5597763.23,453.35,7368.73,123210107
07/2024,240002,9131000055005,08/03/2006,105970.25,105.80,11494.41,123210102
07/2024,113801,2401002275001,03/03/2023,232456.10,17.32,148.66,123210101
07/2024,782802,3849000285005,22/03/2024,63195.26,0.60,1.45,123210112
07/2024,154047,8791000895000,10/10/2022,21855707.25,1168.24,12735.25,123210107
07/2024,373047,2225007795008,20/11/2023,203611.84,4.03,17.57,123210109
07/2024,070027,9527000065008,18/12/2023,880000.00,27.59,107.96,123210102
07/2024,170127,6001037175000,30/03/2015,770.16,0.39,21.52,123210101
07/2024,154040,9701233805003,29/11/2022,1303709.30,115.42,1165.21,123210101
07/2024,170173,5549000145000,01/07/2024,201000.00,0.24,0.24,123210105
07/2024,200370,8105004845006,17/10/2022,213292.61,11.27,121.66,123210112
07/2024,160065,9701028925000,28/12/2000,71393.82,91.44,12730.23,123210101
07/2024,784320,0921001235001,02/05/2005,340773.84,198.25,22528.46,123210112
07/2024,154040,9701020695006,02/03/2021,188898.22,19.29,392.93,123210124
07/2024,160065,9373000385003,28/12/2000,27276.23,34.93,4863.62,123210101
07/2024,160047,1219000345007,19/12/2018,6813854.79,2065.46,68847.54,123210101
07/2024,153045,1389007145000,31/12/2014,88232.86,45.79,2596.16,123210101
07/2024,373044,1219003655007,24/11/2023,706.50,0.01,0.06,123210109
07/2024,742000,7107020335000,17/03/2021,492116.97,89.15,1794.13,123210101
07/2024,153031,7107002445001,20/09/2022,655547.00,64.87,728.09,123210101
07/2024,170151,7107022505000,26/02/2024,236051.92,2.75,7.68,123210123
07/2024,785341,8185000125007,29/11/2015,148035.34,69.47,3566.36,123210102
07/2024,373031,0639001025000,09/08/2001,12439.72,15.52,2104.29,123210101
07/2024,170021,9701051995001,10/03/2015,127286.82,64.74,3599.06,123210101
07/2024,170021,9701045685004,04/11/2014,305214.85,160.97,9275.51,123210101
07/2024,343007,3835000345008,25/02/2015,147953.12,75.55,4215.17,123210101
07/2024,373046,1793000065005,27/10/2023,101241.93,2.21,10.47,123210109
07/2024,393029,2521000145004,28/04/2014,700279.73,389.15,23615.83,123210102
07/2024,120260,9701076105000,30/03/2016,216984.75,97.90,4832.46,123210101
