REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
11/2022,789000,7107002905002,09/02/2021,140000.00,13.00,146.04,,01/11/2022
11/2022,753000,5927000015004,13/04/2021,1948235.32,163.13,1662.26,,01/11/2022
11/2022,752000,6001000295001,02/08/2017,1095965.06,305.00,9968.89,,01/11/2022
11/2022,110404,9701063135002,28/12/2007,179519.71,140.64,12812.35,,01/11/2022
11/2022,113801,2401003205007,01/07/2019,195172.42,34.68,730.15,,01/11/2022
11/2022,110404,9701063955000,28/12/2007,77053.25,60.36,5499.30,,01/11/2022
11/2022,154046,4921000165001,17/06/2016,141118.65,26.53,1048.72,,01/11/2022
11/2022,255013,2897000015002,08/05/2019,10229.31,1.06,23.20,,01/11/2022
11/2022,170199,9221000145003,03/10/2022,1352950.15,4.67,6.09,,01/11/2022
11/2022,193003,1441000675006,30/05/2018,2134636.54,501.44,13874.58,,01/11/2022
11/2022,160488,6861000065000,16/11/2004,1837489.28,969.38,106680.89,,01/11/2022
11/2022,120260,9701076415009,30/03/2016,332980.30,116.18,4746.11,,01/11/2022
11/2022,153052,9373001305003,22/06/2021,27607737.35,1132.29,10217.79,,01/11/2022
11/2022,080009,5865000435000,23/12/2015,555927.28,201.82,8574.24,,01/11/2022
11/2022,785340,8161000455000,29/11/2015,79873.99,29.28,1255.37,,01/11/2022
11/2022,785340,8161000405002,29/11/2015,100203.85,36.73,1574.89,,01/11/2022
11/2022,193114,0505000145001,23/10/2019,75418.13,12.16,232.95,,01/11/2022
11/2022,170211,0255001855000,30/03/2021,836045.79,71.69,747.23,,01/11/2022
11/2022,160219,8267000015005,08/06/2022,7851.80,0.18,0.58,,01/11/2022
11/2022,400081,8105001645006,04/04/2019,2385507.41,454.15,10227.23,,01/11/2022
11/2022,170053,2211000015007,05/09/2012,52650.00,28.25,1767.02,,01/11/2022
11/2022,170199,9249000045009,27/12/2012,144424.25,75.14,4558.48,,01/11/2022
11/2022,200356,6001016235003,01/06/2022,12000.00,0.16,0.53,,01/11/2022
11/2022,443033,1559000085003,20/08/2001,146879.02,91.45,11868.07,,01/11/2022
11/2022,170164,7731000035001,31/07/2020,8744019.94,468.78,6775.98,,01/11/2022
11/2022,060001,9701049335008,04/12/2014,388376.05,162.49,7943.05,,01/11/2022
11/2022,160065,9701048085008,01/12/2014,337105.08,141.18,6908.64,,01/11/2022
11/2022,170021,9701041605006,23/10/2020,1247307.57,135.36,1767.10,,01/11/2022
11/2022,170021,9701042105007,01/12/2014,280440.04,117.45,5747.35,,01/11/2022
11/2022,170021,9701037275005,25/05/2020,1183130.20,154.14,2400.09,,01/11/2022
11/2022,110404,9701036765009,04/08/2017,685372.45,190.53,6221.33,,01/11/2022
11/2022,110001,9701031875000,02/10/2019,408405.57,67.10,1308.64,,01/11/2022
11/2022,170021,9701030245003,17/06/2022,244948.20,5.33,16.21,,01/11/2022
11/2022,170193,9047001995001,04/05/2015,245803.98,54.30,2517.46,,01/11/2022
11/2022,160140,9047000305001,09/12/2020,670125.00,37.97,465.99,,01/11/2022
11/2022,170192,9047001865000,10/11/2020,891032.45,52.57,670.46,,01/11/2022
11/2022,170067,2845000055001,10/06/2015,62938.55,24.62,1126.69,,01/11/2022
11/2022,158381,2785000515005,14/05/2018,15202007.03,2008.34,56104.13,,01/11/2022
11/2022,153103,1761000105009,19/10/2015,37620988.80,7802.43,339936.21,,01/11/2022
11/2022,120260,9701005405000,22/06/2022,3921189.12,45.94,135.96,,01/11/2022
11/2022,751500,5851000145001,30/11/2015,6321.89,1.29,55.29,,01/11/2022
11/2022,090006,1389000015004,20/08/2001,2590582.84,2896.07,375861.06,,01/11/2022
11/2022,255006,1537000405007,27/11/2017,79191.26,11.53,354.37,,01/11/2022
11/2022,170127,6001013775007,27/01/2015,2234410.13,510.93,24516.79,,01/11/2022
11/2022,784320,0921002715007,19/05/2005,35000.00,32.22,3447.74,,01/11/2022
11/2022,153045,1389008975007,31/12/2014,564420.46,3124.07,6310.35,,01/11/2022
11/2022,153045,1389011945008,31/12/2014,2469970.78,570.15,27614.85,,01/11/2022
11/2022,153045,1389008425007,31/12/2014,120455.75,1321.54,1346.72,,01/11/2022
11/2022,153045,1389008395000,31/12/2014,807968.48,8999.34,9033.28,,01/11/2022
11/2022,153045,1389008435002,31/12/2014,186312.03,1468.75,2083.01,,01/11/2022
11/2022,153045,1389008415001,31/12/2014,129929.97,958.83,1452.65,,01/11/2022
11/2022,153045,1389008405006,31/12/2014,101781.39,1107.28,1137.94,,01/11/2022
11/2022,153045,1389008385005,31/12/2014,1186854.38,13139.67,13269.31,,01/11/2022
11/2022,153045,1389008375000,31/12/2014,847057.48,6696.82,9470.30,,01/11/2022
11/2022,153045,1389008365004,31/12/2014,333021.57,2910.81,3723.26,,01/11/2022
11/2022,153045,1389008355009,31/12/2014,88930.00,777.46,994.26,,01/11/2022
11/2022,153045,1389008345003,31/12/2014,2765912.33,30806.38,30923.54,,01/11/2022
11/2022,255002,2833000125006,16/01/2020,63997.58,9.53,169.15,,01/11/2022
11/2022,120260,9701075255008,30/03/2016,216984.75,75.70,3092.77,,01/11/2022
11/2022,160065,9701023065003,28/12/2000,76245.82,87.82,11741.40,,01/11/2022
11/2022,154043,5403000315009,27/10/2004,432048.15,228.62,25236.37,,01/11/2022
11/2022,170021,9701039735003,01/12/2014,232830.94,97.51,4771.64,,01/11/2022
11/2022,154040,9701016945001,28/11/2022,1021598.21,0.01,0.01,,01/11/2022
11/2022,153063,0411003485006,30/12/2005,1429066.80,707.00,72986.67,,01/11/2022
11/2022,784000,0803000295006,23/03/2016,172104.34,60.22,2467.19,,01/11/2022
11/2022,160298,5819000125007,29/06/2015,304.51,0.12,5.38,,01/11/2022
11/2022,170098,5219000015009,10/01/2022,685184.53,17.00,96.22,,01/11/2022
11/2022,120260,9701092935003,30/03/2016,150142.10,52.39,2140.04,,01/11/2022
11/2022,120260,9701090005009,30/03/2016,223490.29,77.98,3185.50,,01/11/2022
11/2022,170127,6001034785001,25/03/2015,15325.47,6.16,290.04,,01/11/2022
11/2022,120260,9701089295007,30/03/2016,120116.31,41.91,1712.07,,01/11/2022
11/2022,120260,9701088345000,30/03/2016,204528.68,71.36,2915.23,,01/11/2022
11/2022,130074,8841000345000,17/11/2022,189173.01,0.08,0.08,,01/11/2022
11/2022,201033,0017000145003,19/06/2017,121586.99,34.61,1156.53,,01/11/2022
11/2022,154040,9701017935000,28/11/2022,1292707.31,0.01,0.01,,01/11/2022
11/2022,154040,9701020765004,19/09/2015,192434.99,40.37,1779.18,,01/11/2022
11/2022,170036,1069000015000,24/12/2004,112944.23,106.37,11638.87,,01/11/2022
11/2022,154040,9701061275001,28/11/2022,698548.20,0.01,0.01,,01/11/2022
11/2022,160298,5893000015006,26/10/2015,177.36,0.03,1.59,,01/11/2022
11/2022,120260,9701081315009,30/03/2016,159675.76,55.71,2275.92,,01/11/2022
11/2022,120260,9701082415007,30/03/2016,156055.53,54.45,2224.32,,01/11/2022
11/2022,120260,9701084265002,30/03/2016,276481.00,96.47,3940.80,,01/11/2022
11/2022,120260,9701085665004,21/05/2021,38456.80,3.01,28.76,,01/11/2022
11/2022,120260,9701086725000,30/03/2016,255072.34,89.00,3635.65,,01/11/2022
11/2022,160065,9701028985003,28/12/2000,71393.82,82.23,10994.22,,01/11/2022
11/2022,789000,7107001705000,10/02/2021,296445.18,27.47,308.29,,01/11/2022
11/2022,130067,6469000085001,31/05/2010,304480.20,199.71,15247.38,,01/11/2022
11/2022,170043,1559003735009,20/06/2018,64556.33,14.97,408.95,,01/11/2022
11/2022,010001,9701154605001,21/10/2019,974047.56,157.36,3019.26,,01/11/2022
11/2022,170151,6953000035000,27/01/2020,479045.23,39.33,690.44,,01/11/2022
11/2022,170178,8585000055004,25/03/2019,266653.00,51.15,1160.38,,01/11/2022
11/2022,010001,9701155595000,21/10/2019,1191721.51,192.53,3693.99,,01/11/2022
11/2022,170075,3849000045004,31/10/2015,922740.93,342.03,14833.27,,01/11/2022
11/2022,120260,9701081015005,30/03/2016,138230.37,48.23,1970.25,,01/11/2022
11/2022,255017,2519000325000,26/09/2022,746882.06,3.00,4.22,,01/11/2022
11/2022,020001,9701156385009,22/09/2022,2355802.82,18.33,26.94,,01/11/2022
11/2022,120260,9701079865005,30/03/2016,149432.72,52.14,2129.93,,01/11/2022
11/2022,010001,9701157995005,21/10/2019,1161823.54,187.70,3601.32,,01/11/2022
11/2022,154421,1211000265008,20/06/2005,500.00,0.26,27.16,,01/11/2022
11/2022,154421,1211000285009,20/06/2005,500.00,0.26,27.16,,01/11/2022
11/2022,170021,9701243605007,10/03/2015,157985.44,63.91,3022.01,,01/11/2022
11/2022,170021,9701243625008,10/03/2015,203215.43,82.21,3887.18,,01/11/2022
11/2022,170021,9701243645009,10/03/2015,203215.43,82.21,3887.18,,01/11/2022
11/2022,070016,9065000505009,10/05/2022,707000.00,19.26,70.67,,01/11/2022
11/2022,170201,0001001835007,27/08/2008,182156.55,75.93,6609.09,,01/11/2022
11/2022,154047,8791000915000,10/10/2022,26059131.13,75.30,90.67,,01/11/2022
11/2022,170607,9701243425009,18/02/2013,31836140.62,16319.83,975680.29,,01/11/2022
11/2022,170607,9701243445000,13/04/2015,31836140.62,12722.93,594388.21,,01/11/2022
11/2022,170607,9701243465000,12/04/2013,17863547.47,9020.87,531337.54,,01/11/2022
11/2022,201035,0147000485007,20/08/2015,89251.30,34.01,1515.71,,01/11/2022
11/2022,200095,0003005935002,07/04/2008,19150545.46,14724.22,1316597.26,,01/11/2022
11/2022,170021,9701243545004,09/03/2015,642696.13,260.08,12302.45,,01/11/2022
11/2022,040001,9701243565005,13/10/2022,508170.18,2.41,2.81,,01/11/2022
11/2022,200036,4733001165006,20/06/2018,254428.43,59.00,1611.77,,01/11/2022
11/2022,070014,4865000535009,18/10/2004,237542.80,226.02,24982.07,,01/11/2022
11/2022,787000,9701306275009,12/06/2019,70040.31,12.63,270.06,,01/11/2022
11/2022,100001,9701243825007,10/10/2019,9258188.50,1510.39,29256.15,,01/11/2022
11/2022,170164,7535004115000,03/08/2020,4448985.83,297.80,4289.74,,01/11/2022
11/2022,170127,6001037155009,30/03/2015,2894.14,1.16,54.58,,01/11/2022
11/2022,373072,8837000055003,27/06/2017,273504.04,43.18,1437.23,,01/11/2022
11/2022,170127,6001037175000,30/03/2015,770.16,0.31,14.52,,01/11/2022
11/2022,170098,5035000175005,04/01/2021,8491519.68,463.45,5486.68,,01/11/2022
11/2022,193110,0174000025003,13/06/2019,37654.91,3.78,80.73,,01/11/2022
11/2022,080020,9445000215001,23/03/2021,1670500.00,144.93,1527.50,,01/11/2022
11/2022,255027,9241000405000,15/09/2005,634000.00,319.06,33500.75,,01/11/2022
11/2022,170104,5705004165007,19/12/2019,75.94,0.01,0.12,,01/11/2022
11/2022,255003,0605002175001,25/08/2000,110310.20,129.04,17521.64,,01/11/2022
11/2022,170112,9099000165008,22/06/2022,46438.56,0.98,2.89,,01/11/2022
11/2022,100001,9701243895005,10/10/2019,8122045.88,1325.04,25665.91,,01/11/2022
11/2022,090015,9131002775005,23/08/2016,1625726.90,533.02,20477.78,,01/11/2022
11/2022,170098,4267000735006,24/03/2020,39000.32,5.43,90.15,,01/11/2022
11/2022,170098,4267000815000,08/07/2021,51394.11,3.67,32.11,,01/11/2022
11/2022,170098,4267000935005,24/03/2020,144289.16,20.09,333.53,,01/11/2022
11/2022,170098,4267001115001,24/03/2020,49000.68,6.82,113.27,,01/11/2022
11/2022,080012,7471000105000,12/02/2019,59951.28,6.60,154.28,,01/11/2022
11/2022,080012,7471000095004,12/02/2019,49358.55,5.44,127.02,,01/11/2022
11/2022,080012,7471000085009,12/02/2019,819659.21,162.07,3787.48,,01/11/2022
11/2022,158516,8105004265000,04/01/2017,71587619.46,12301.46,445133.26,,01/11/2022
11/2022,070027,9241000425000,09/01/2017,1570608.00,483.49,17454.72,,01/11/2022
11/2022,200384,0034000025008,02/04/2022,634954.57,20.77,89.32,,01/11/2022
11/2022,200384,0034000045009,02/04/2022,318430.84,10.41,44.79,,01/11/2022
11/2022,080014,8927000045007,21/12/2015,5087670.82,1848.45,78592.61,,01/11/2022
11/2022,090020,8771000165007,06/10/2021,56430483.00,3293.71,23909.84,,01/11/2022
11/2022,158336,9733003625001,24/10/2014,3699723.67,874.20,43332.51,,01/11/2022
11/2022,200054,7535004145006,10/02/2009,7684397.67,5566.08,469037.41,,01/11/2022
11/2022,080006,2419000395002,05/03/2020,2946122.06,418.22,7076.44,,01/11/2022
11/2022,120260,9701251085009,30/03/2016,658723.40,229.84,9389.06,,01/11/2022
11/2022,170098,4267000995008,20/07/2020,118180.30,14.44,211.41,,01/11/2022
11/2022,170098,4267001375003,27/05/2020,110805.19,14.40,223.80,,01/11/2022
11/2022,080008,4267001415005,11/09/2020,965000.00,110.56,1520.76,,01/11/2022
11/2022,070023,9633000195000,23/11/2009,487484.62,333.00,26474.40,,01/11/2022
11/2022,070023,9545000055000,23/11/2009,391691.29,267.57,21272.04,,01/11/2022
11/2022,170173,8105004285000,14/05/2015,1022984.73,404.25,18676.99,,01/11/2022
11/2022,200384,0034000065000,02/04/2022,318430.84,10.41,44.79,,01/11/2022
11/2022,120090,9707002315000,05/05/2016,17436425.35,5993.18,241237.12,,01/11/2022
11/2022,080008,5407000135003,06/04/2020,360000.00,49.45,810.25,,01/11/2022
11/2022,255015,2175002525002,28/07/2015,385000.00,82.41,3704.53,,01/11/2022
11/2022,040001,9701224425007,21/07/2022,110744012.30,1867.34,4634.82,,01/11/2022
11/2022,200125,8045000125001,20/06/2022,650981.30,7.74,23.14,,01/11/2022
11/2022,255027,9679000085008,28/11/2015,83000.00,30.43,1305.52,,01/11/2022
11/2022,170053,2051001925003,13/06/2022,154649.39,3.46,10.74,,01/11/2022
11/2022,170098,5023000365005,25/09/2020,381739.67,42.97,580.98,,01/11/2022
11/2022,070021,8801005325008,21/12/2007,1362384.90,1068.70,97483.51,,01/11/2022
11/2022,170021,9701224595000,01/12/2014,326970.16,136.94,6700.94,,01/11/2022
11/2022,130081,9561000025006,09/11/2007,7958.79,3.50,322.05,,01/11/2022
11/2022,158334,9047001525005,28/12/2018,18724738.75,2131.05,51435.47,,01/11/2022
11/2022,158334,9047001705003,30/12/2015,133164.90,48.21,2042.51,,01/11/2022
11/2022,158334,9047001685002,28/12/2018,88521.69,18.09,436.62,,01/11/2022
11/2022,158334,9047001645000,28/12/2018,34391.97,7.02,169.63,,01/11/2022
11/2022,158334,9047001615004,28/12/2018,34391.94,7.02,169.63,,01/11/2022
11/2022,158334,9047001735000,28/12/2018,108314.64,22.14,534.25,,01/11/2022
11/2022,158334,9047001635005,28/12/2018,34391.97,7.02,169.63,,01/11/2022
11/2022,158334,9047001725004,28/12/2018,120036.72,24.53,592.07,,01/11/2022
11/2022,158334,9047001715009,28/12/2018,97731.57,19.97,482.05,,01/11/2022
11/2022,158334,9047001695008,28/12/2018,171990.45,35.15,848.32,,01/11/2022
11/2022,158334,9047001675007,28/12/2018,88521.69,18.09,436.62,,01/11/2022
11/2022,158334,9047001665001,28/12/2018,70673.37,14.44,348.59,,01/11/2022
11/2022,158334,9047001655006,28/12/2018,34391.97,7.02,169.63,,01/11/2022
11/2022,158334,9047001625000,28/12/2018,34391.97,7.02,169.63,,01/11/2022
11/2022,343007,3687000065005,06/02/2015,13129.60,5.38,256.88,,01/11/2022
11/2022,170067,2785003685009,11/06/2015,311008.65,67.75,3098.38,,01/11/2022
11/2022,200350,5403002895002,10/02/2022,4503980.40,180.45,928.74,,01/11/2022
11/2022,153038,3849002015005,10/11/2022,24476457.21,13.10,13.10,,01/11/2022
11/2022,343007,3657000015006,12/11/2015,921734.87,340.07,14679.96,,01/11/2022
11/2022,400068,9047001545006,12/04/2018,399637.31,96.64,2751.34,,01/11/2022
11/2022,080016,9701224705000,01/02/2021,44299367.54,4162.57,47338.37,,01/11/2022
11/2022,255010,0907000045009,09/06/2015,487210.00,106.20,4860.87,,01/11/2022
11/2022,170162,7487000035008,28/10/2021,1315709.02,72.62,500.60,,01/11/2022
11/2022,153038,3849002095009,17/11/2022,56510847.30,12.78,12.78,,01/11/2022
11/2022,170083,3849003415007,25/02/2015,1760000.00,398.35,18922.28,,01/11/2022
11/2022,200350,4553001145007,07/02/2022,3618395.82,146.53,761.49,,01/11/2022
11/2022,153038,3849002545004,21/11/2022,19578787.79,2.12,2.12,,01/11/2022
11/2022,153038,3849002025000,21/11/2022,371943472.93,40.29,40.29,,01/11/2022
11/2022,153038,3849001795007,17/11/2022,4185052.93,0.95,0.95,,01/11/2022
11/2022,153038,3849001755005,17/11/2022,2014236.10,0.46,0.46,,01/11/2022
11/2022,540019,9701014305005,21/08/2015,1064145.43,225.73,10056.93,,01/11/2022
11/2022,153038,3849001665006,21/11/2022,5779277.26,0.63,0.63,,01/11/2022
11/2022,153038,3849001455001,22/11/2022,13066804.93,1.12,1.12,,01/11/2022
11/2022,153038,3849002055007,17/11/2022,17833121.76,4.03,4.03,,01/11/2022
11/2022,070023,9511000035005,18/06/2004,259975.41,251.92,28358.77,,01/11/2022
11/2022,170271,9461001885002,22/04/2021,115498.62,9.52,95.59,,01/11/2022
11/2022,160163,0499000045009,14/04/2016,7780283.28,1502.44,61001.38,,01/11/2022
11/2022,170048,1619000175000,14/10/2015,165880.79,27.51,1200.77,,01/11/2022
11/2022,170127,6001034175009,13/03/2015,34059.79,7.67,362.07,,01/11/2022
11/2022,201033,0007001085007,26/07/2017,54290.91,15.16,497.39,,01/11/2022
11/2022,158277,3859000085003,31/08/2022,2617274.08,28.99,28.99,,01/11/2022
11/2022,170048,1761004715006,27/07/2020,410045.76,27.68,401.92,,01/11/2022
11/2022,158404,3363000165003,21/07/2017,9960705.34,1553.35,51082.27,,01/11/2022
11/2022,193009,3399000045009,13/09/2001,438554.46,272.20,35217.41,,01/11/2022
11/2022,255019,6001028375000,10/10/2015,28543257.00,10666.39,466318.77,,01/11/2022
11/2022,158405,3957000045001,21/07/2017,3329325.86,519.20,17074.04,,01/11/2022
11/2022,158092,3495000165008,22/11/2022,266741136.22,22.83,22.83,,01/11/2022
11/2022,153038,3849002515008,21/11/2022,175151324.95,18.97,18.97,,01/11/2022
11/2022,154215,0605001965009,19/08/2002,245884835.86,145899.65,18050462.26,,01/11/2022
11/2022,201033,0007001045005,26/07/2017,35259.78,9.84,323.03,,01/11/2022
11/2022,110001,9701225585008,03/10/2019,330476.33,54.25,1057.10,,01/11/2022
11/2022,170151,6389000055003,30/03/2015,97231.48,39.05,1833.61,,01/11/2022
11/2022,170188,8531000945000,01/09/2015,60422.21,22.92,1016.88,,01/11/2022
11/2022,120265,1389005825004,10/05/2020,5593664.82,740.84,11720.72,,01/11/2022
11/2022,255012,9081000145004,05/07/2019,83805.23,14.84,311.51,,01/11/2022
11/2022,080012,7749000305001,22/02/2019,50222.59,5.49,127.39,,01/11/2022
11/2022,080012,7749000315007,23/01/2018,83621.51,11.80,351.24,,01/11/2022
11/2022,080012,7749000295006,23/01/2018,82718.23,11.66,347.44,,01/11/2022
11/2022,080012,7749000245009,22/02/2019,1217826.08,239.04,5546.48,,01/11/2022
11/2022,170151,6209000215006,30/09/2012,31698.19,16.89,1049.66,,01/11/2022
11/2022,200117,7209000105001,30/10/2012,288880.31,85.05,5241.75,,01/11/2022
11/2022,070018,7107006495003,10/12/2021,3846901.66,83.78,517.55,,01/11/2022
11/2022,070023,9591000025008,20/06/2013,623131.44,308.48,17814.85,,01/11/2022
11/2022,154040,9701236585004,24/11/2022,1027954.99,0.09,0.09,,01/11/2022
11/2022,154040,9701236565003,24/11/2022,1027954.99,0.09,0.09,,01/11/2022
11/2022,154040,9701236575009,24/11/2022,1027954.99,0.09,0.09,,01/11/2022
11/2022,170098,5367000085003,25/09/2020,356151.27,40.08,542.03,,01/11/2022
11/2022,154040,9701236535007,24/11/2022,1027954.99,0.09,0.09,,01/11/2022
11/2022,154040,9701236555008,24/11/2022,1027954.99,0.09,0.09,,01/11/2022
11/2022,154040,9701236595000,24/11/2022,1027954.99,0.09,0.09,,01/11/2022
11/2022,170188,8809000245001,11/09/2015,300000.00,63.13,2790.59,,01/11/2022
11/2022,153038,3871000115009,28/11/2022,8402818.15,0.05,0.05,,01/11/2022
11/2022,154040,9701236525001,29/11/2022,2379454.65,0.01,0.01,,01/11/2022
11/2022,154040,9701236605005,24/11/2022,1027954.99,0.09,0.09,,01/11/2022
11/2022,154040,9701236625006,24/11/2022,2095249.32,0.18,0.18,,01/11/2022
11/2022,170098,4611000875002,30/06/2020,45421.93,3.16,47.37,,01/11/2022
11/2022,090023,9701343185000,28/03/2018,173599.61,42.35,1216.43,,01/11/2022
11/2022,090023,9701343175004,28/03/2018,14413.05,3.51,100.99,,01/11/2022
11/2022,090023,9701343145008,28/03/2018,1380438.40,336.82,9672.91,,01/11/2022
11/2022,090023,9701156185000,28/03/2018,62414530.45,15228.57,437346.52,,01/11/2022
11/2022,786810,9063001835006,16/09/2020,101143.58,6.42,87.68,,01/11/2022
11/2022,070002,0113000265002,01/09/2022,441400.00,4.77,8.59,,01/11/2022
11/2022,170098,5401000925005,28/04/2020,248368.72,33.32,533.88,,01/11/2022
11/2022,170188,8845000605004,17/09/2015,418930.72,157.94,6965.43,,01/11/2022
11/2022,154040,9701236635001,24/11/2022,2095249.32,0.18,0.18,,01/11/2022
11/2022,154040,9701236655002,24/11/2022,2101734.80,0.18,0.18,,01/11/2022
11/2022,080025,9047001775001,30/08/2021,1060062.80,67.53,531.78,,01/11/2022
11/2022,170104,5697000725003,28/03/2022,673395.80,54.96,54.96,,01/11/2022
11/2022,170104,5697000245001,28/03/2022,2963434.36,12.76,241.85,,01/11/2022
11/2022,154215,0609000425003,02/12/2002,2821105.66,1650.20,201268.87,,01/11/2022
11/2022,200126,5647000125000,14/07/2021,498601.67,19.57,169.42,,01/11/2022
11/2022,201033,0007001005003,26/07/2017,45043.99,12.58,412.67,,01/11/2022
11/2022,170127,5879002135003,23/11/2017,4676.60,1.22,37.74,,01/11/2022
11/2022,380005,0605001985000,22/08/2002,105143.12,111.98,13848.26,,01/11/2022
11/2022,201033,0007001105008,26/07/2017,35565.06,9.93,325.83,,01/11/2022
11/2022,290002,0605002025000,01/04/2019,901209.40,171.96,3881.07,,01/11/2022
