REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
08/2022,153052,9373001305003,22/06/2021,27607737.35,960.53,6988.18,,01/08/2022
08/2022,080009,5865000435000,23/12/2015,555927.28,200.98,7969.47,,01/08/2022
08/2022,785340,8161000455000,29/11/2015,79873.99,29.16,1167.64,,01/08/2022
08/2022,785340,8161000405002,29/11/2015,100203.85,36.58,1464.83,,01/08/2022
08/2022,193114,0505000145001,23/10/2019,75418.13,11.54,197.06,,01/08/2022
08/2022,170211,0255001855000,30/03/2021,836045.79,62.69,540.92,,01/08/2022
08/2022,160219,8267000015005,08/06/2022,7851.80,0.08,0.13,,01/08/2022
08/2022,400081,8105001645006,04/04/2019,2385507.41,436.79,8881.45,,01/08/2022
08/2022,170053,2211000015007,05/09/2012,52650.00,28.47,1682.03,,01/08/2022
08/2022,170199,9249000045009,27/12/2012,144424.25,75.68,4332.49,,01/08/2022
08/2022,200356,6001016235003,01/06/2022,12000.00,0.07,0.13,,01/08/2022
08/2022,443033,1559000085003,20/08/2001,146879.02,93.38,11591.78,,01/08/2022
08/2022,170164,7731000035001,31/07/2020,8744019.94,431.45,5405.83,,01/08/2022
08/2022,060001,9701049335008,04/12/2014,388376.05,162.61,7455.35,,01/08/2022
08/2022,160065,9701048085008,01/12/2014,337105.08,141.30,6484.89,,01/08/2022
08/2022,170021,9701041605006,23/10/2020,1247307.57,122.87,1373.14,,01/08/2022
08/2022,170021,9701042105007,01/12/2014,280440.04,117.54,5394.82,,01/08/2022
08/2022,170021,9701037275005,25/05/2020,1183130.20,143.16,1948.31,,01/08/2022
08/2022,110404,9701036765009,04/08/2017,685372.45,187.54,5652.51,,01/08/2022
08/2022,110001,9701031875000,02/10/2019,408405.57,63.77,1110.55,,01/08/2022
08/2022,170021,9701030245003,17/06/2022,244948.20,3.31,3.31,,01/08/2022
08/2022,170193,9047001995001,04/05/2015,245803.98,54.23,2354.59,,01/08/2022
08/2022,160140,9047000305001,09/12/2020,670125.00,34.15,355.79,,01/08/2022
08/2022,170192,9047001865000,10/11/2020,891032.45,47.55,517.63,,01/08/2022
08/2022,170067,2845000055001,10/06/2015,62938.55,24.59,1052.83,,01/08/2022
08/2022,158381,2785000515005,14/05/2018,15202007.03,1959.93,50125.06,,01/08/2022
08/2022,153103,1761000105009,19/10/2015,37620988.80,7777.04,316548.27,,01/08/2022
08/2022,120260,9701005405000,22/06/2022,3921189.12,17.72,25.70,,01/08/2022
08/2022,751500,5851000145001,30/11/2015,6321.89,1.29,51.43,,01/08/2022
08/2022,090006,1389000015004,20/08/2001,2590582.84,2957.31,367110.90,,01/08/2022
08/2022,255006,1537000405007,27/11/2017,79191.26,11.32,319.99,,01/08/2022
08/2022,170127,6001013775007,27/01/2015,2234410.13,511.00,22983.56,,01/08/2022
08/2022,784320,0921002715007,19/05/2005,35000.00,32.83,3350.46,,01/08/2022
08/2022,153045,1389008975007,31/12/2014,291000.00,67.20,3051.85,,01/08/2022
08/2022,153045,1389011945008,31/12/2014,2469970.78,570.41,25903.74,,01/08/2022
08/2022,153045,1389008425007,31/12/2014,2300.00,0.53,24.12,,01/08/2022
08/2022,153045,1389008395000,31/12/2014,3100.00,0.71,32.51,,01/08/2022
08/2022,153045,1389008435002,31/12/2014,56100.00,12.96,588.35,,01/08/2022
08/2022,153045,1389008415001,31/12/2014,45100.00,10.41,472.98,,01/08/2022
08/2022,153045,1389008405006,31/12/2014,2800.00,0.64,29.36,,01/08/2022
08/2022,153045,1389008385005,31/12/2014,11840.00,2.73,124.17,,01/08/2022
08/2022,153045,1389008375000,31/12/2014,253300.00,58.50,2656.48,,01/08/2022
08/2022,153045,1389008365004,31/12/2014,74200.00,17.14,778.17,,01/08/2022
08/2022,153045,1389008355009,31/12/2014,19800.00,4.57,207.65,,01/08/2022
08/2022,153045,1389008345003,31/12/2014,10700.00,2.48,112.22,,01/08/2022
08/2022,255002,2833000125006,16/01/2020,63997.58,8.98,141.08,,01/08/2022
08/2022,120260,9701075255008,30/03/2016,216984.75,75.27,2866.02,,01/08/2022
08/2022,160065,9701023065003,28/12/2000,76245.82,89.71,11476.04,,01/08/2022
08/2022,154043,5403000315009,27/10/2004,432048.15,232.97,24546.09,,01/08/2022
08/2022,170021,9701039735003,01/12/2014,232830.94,97.59,4478.97,,01/08/2022
08/2022,154040,9701016945001,22/05/2018,694145.98,159.86,4067.96,,01/08/2022
08/2022,153063,0411003485006,30/12/2005,1429066.80,719.72,70852.71,,01/08/2022
08/2022,784000,0803000295006,23/03/2016,172104.34,59.88,2286.81,,01/08/2022
08/2022,160298,5819000125007,29/06/2015,304.51,0.12,5.02,,01/08/2022
08/2022,170098,5219000015009,10/01/2022,685184.53,12.36,49.76,,01/08/2022
08/2022,120260,9701092935003,30/03/2016,150142.10,52.09,1983.14,,01/08/2022
08/2022,120260,9701090005009,30/03/2016,223490.29,77.53,2951.95,,01/08/2022
08/2022,170127,6001034785001,25/03/2015,15325.47,6.16,271.54,,01/08/2022
08/2022,120260,9701089295007,30/03/2016,120116.31,41.67,1586.54,,01/08/2022
08/2022,120260,9701088345000,30/03/2016,204528.68,70.96,2701.50,,01/08/2022
08/2022,130074,8841003235000,23/11/2020,5372.92,0.51,5.39,,01/08/2022
08/2022,130074,8841000345000,23/11/2020,187281.89,17.59,187.73,,01/08/2022
08/2022,201033,0017000145003,19/06/2017,121586.99,34.11,1053.18,,01/08/2022
08/2022,154040,9701017935000,15/05/2018,904700.72,209.30,5349.52,,01/08/2022
08/2022,154040,9701020765004,19/09/2015,192434.99,40.26,1658.14,,01/08/2022
08/2022,154040,9701022385004,19/09/2015,183260.00,38.34,1579.09,,01/08/2022
08/2022,154040,9701024875009,19/09/2015,669096.33,251.35,10352.28,,01/08/2022
08/2022,154040,9701026005001,19/09/2015,660520.25,248.12,10219.59,,01/08/2022
08/2022,154040,9701026705003,19/09/2015,637960.40,239.66,9870.55,,01/08/2022
08/2022,154040,9701027645004,19/09/2015,629066.90,236.32,9732.95,,01/08/2022
08/2022,170036,1069000015000,24/12/2004,112944.23,108.38,11317.72,,01/08/2022
08/2022,154040,9701060335000,19/09/2015,549117.87,206.28,8495.97,,01/08/2022
08/2022,154040,9701061275001,11/05/2018,479834.30,111.29,2851.76,,01/08/2022
08/2022,160298,5893000015006,26/10/2015,177.36,0.03,1.48,,01/08/2022
08/2022,120260,9701081315009,30/03/2016,159675.76,55.39,2109.06,,01/08/2022
08/2022,120260,9701082415007,30/03/2016,156055.53,54.13,2061.24,,01/08/2022
08/2022,120260,9701084265002,30/03/2016,276481.00,95.92,3651.87,,01/08/2022
08/2022,120260,9701085665004,21/05/2021,38456.80,2.59,20.15,,01/08/2022
08/2022,120260,9701086725000,30/03/2016,255072.34,88.49,3369.10,,01/08/2022
08/2022,160065,9701028985003,28/12/2000,71393.82,83.99,10745.74,,01/08/2022
08/2022,789000,7107001705000,10/02/2021,296445.18,24.35,228.92,,01/08/2022
08/2022,130067,6469000085001,31/05/2010,304480.20,202.21,14645.67,,01/08/2022
08/2022,170043,1559003735009,20/06/2018,64556.33,14.59,364.41,,01/08/2022
08/2022,010001,9701154605001,21/10/2019,974047.56,149.34,2554.92,,01/08/2022
08/2022,170151,6953000035000,27/01/2020,479045.23,37.01,574.69,,01/08/2022
08/2022,170178,8585000055004,25/03/2019,266653.00,49.22,1008.78,,01/08/2022
08/2022,010001,9701155595000,21/10/2019,1191721.51,182.71,3125.88,,01/08/2022
08/2022,170075,3849000045004,31/10/2015,922740.93,340.86,13808.08,,01/08/2022
08/2022,120260,9701081015005,30/03/2016,138230.37,47.95,1825.80,,01/08/2022
08/2022,255017,2519000325000,08/11/2019,543315.65,45.58,766.56,,01/08/2022
08/2022,020001,9701156385009,19/04/2021,691084.06,49.76,413.33,,01/08/2022
08/2022,120260,9701079865005,30/03/2016,149432.72,51.84,1973.77,,01/08/2022
08/2022,010001,9701157995005,21/10/2019,1161823.54,178.12,3047.45,,01/08/2022
08/2022,154421,1211000265008,20/06/2005,500.00,0.26,26.39,,01/08/2022
08/2022,154421,1211000285009,20/06/2005,500.00,0.26,26.39,,01/08/2022
08/2022,170021,9701243605007,10/03/2015,157985.44,63.89,2830.25,,01/08/2022
08/2022,170021,9701243625008,10/03/2015,203215.43,82.18,3640.53,,01/08/2022
08/2022,170021,9701243645009,10/03/2015,203215.43,82.18,3640.53,,01/08/2022
08/2022,170112,9065000505009,10/05/2022,707000.00,10.26,21.68,,01/08/2022
08/2022,170201,0001001835007,27/08/2008,182156.55,77.07,6380.14,,01/08/2022
08/2022,154047,8791000915000,28/09/2017,15333595.52,2266.82,66309.84,,01/08/2022
08/2022,170607,9701243425009,18/02/2013,31836140.62,16430.08,926600.83,,01/08/2022
08/2022,170607,9701243445000,13/04/2015,31836140.62,12713.10,556219.93,,01/08/2022
08/2022,170607,9701243465000,12/04/2013,17863547.47,9078.18,504212.49,,01/08/2022
08/2022,201035,0147000485007,20/08/2015,89251.30,33.93,1413.74,,01/08/2022
08/2022,200095,0003005935002,07/04/2008,19150545.46,14953.94,1272189.27,,01/08/2022
08/2022,170021,9701243545004,09/03/2015,642696.13,260.00,11522.09,,01/08/2022
08/2022,040001,9701243565005,21/07/2022,508170.18,1.93,2.05,,01/08/2022
08/2022,200036,4733001165006,20/06/2018,254428.43,57.50,1436.20,,01/08/2022
08/2022,070014,4865000535009,18/10/2004,237542.80,230.30,24299.66,,01/08/2022
08/2022,787000,9701306275009,12/06/2019,70040.31,12.10,232.66,,01/08/2022
08/2022,100001,9701243825007,10/10/2019,9258188.50,1434.59,24798.09,,01/08/2022
08/2022,170164,7535004115000,03/08/2020,4448985.83,273.97,3419.43,,01/08/2022
08/2022,170127,6001037155009,30/03/2015,2894.14,1.16,51.09,,01/08/2022
08/2022,373072,8837000055003,27/06/2017,273504.04,42.54,1308.28,,01/08/2022
08/2022,170127,6001037175000,30/03/2015,770.16,0.31,13.60,,01/08/2022
08/2022,170098,5035000175005,04/01/2021,8491519.68,414.46,4143.95,,01/08/2022
08/2022,193110,0174000025003,13/06/2019,37654.91,3.62,69.54,,01/08/2022
08/2022,080020,9445000215001,23/03/2021,1670500.00,127.00,1110.15,,01/08/2022
08/2022,255027,9241000405000,15/09/2005,634000.00,324.88,32537.66,,01/08/2022
08/2022,170104,5705004165007,19/12/2019,75.94,0.01,0.10,,01/08/2022
08/2022,255003,0605002175001,25/08/2000,110310.20,131.84,17131.68,,01/08/2022
08/2022,170112,9099000165008,22/06/2022,46438.56,0.38,0.55,,01/08/2022
08/2022,100001,9701243895005,10/10/2019,8122045.88,1258.54,21754.93,,01/08/2022
08/2022,090015,9131002775005,23/08/2016,1625726.90,528.63,18882.62,,01/08/2022
08/2022,170098,4267000735006,24/03/2020,39000.32,5.08,74.20,,01/08/2022
08/2022,170098,4267000815000,08/07/2021,51394.11,3.09,21.67,,01/08/2022
08/2022,170098,4267000935005,24/03/2020,144289.16,18.79,274.52,,01/08/2022
08/2022,170098,4267001115001,24/03/2020,49000.68,6.38,93.23,,01/08/2022
08/2022,080012,7471000105000,12/02/2019,59951.28,6.37,134.70,,01/08/2022
08/2022,080012,7471000095004,12/02/2019,49358.55,5.24,110.90,,01/08/2022
08/2022,080012,7471000085009,12/02/2019,819659.21,156.31,3306.80,,01/08/2022
08/2022,158516,8105004265000,04/01/2017,71587619.46,12168.29,408350.08,,01/08/2022
08/2022,070027,9241000425000,09/01/2017,1570608.00,478.21,16009.09,,01/08/2022
08/2022,200384,0034000025008,02/04/2022,634954.57,12.81,34.77,,01/08/2022
08/2022,200384,0034000045009,02/04/2022,318430.84,6.43,17.44,,01/08/2022
08/2022,080014,8927000045007,21/12/2015,5087670.82,1840.73,73053.49,,01/08/2022
08/2022,090020,8771000165007,06/10/2021,56430483.00,2634.57,14671.35,,01/08/2022
08/2022,170083,3849003415007,25/02/2015,1760000.00,398.27,17727.01,,01/08/2022
08/2022,158336,9733003625001,24/10/2014,3699723.67,875.26,40708.23,,01/08/2022
08/2022,200054,7535004145006,10/02/2009,7684397.67,5646.92,452256.16,,01/08/2022
08/2022,170112,9123000345002,07/02/2022,79339.39,1.00,3.56,,01/08/2022
08/2022,080006,2419000395002,05/03/2020,2946122.06,392.02,5847.13,,01/08/2022
08/2022,120260,9701251085009,30/03/2016,658723.40,228.52,8700.68,,01/08/2022
08/2022,170098,4267000995008,20/07/2020,118180.30,13.32,169.18,,01/08/2022
08/2022,170098,4267001375003,27/05/2020,110805.19,13.38,181.59,,01/08/2022
08/2022,080008,4267001415005,11/09/2020,965000.00,101.10,1198.26,,01/08/2022
08/2022,070023,9633000195000,23/11/2009,487484.62,337.46,25470.78,,01/08/2022
08/2022,070023,9545000055000,23/11/2009,391691.29,271.15,20465.64,,01/08/2022
08/2022,170173,8105004285000,14/05/2015,1022984.73,403.79,17464.40,,01/08/2022
08/2022,200384,0034000065000,02/04/2022,318430.84,6.43,17.44,,01/08/2022
08/2022,120090,9707002315000,05/05/2016,17436425.35,5955.38,223290.12,,01/08/2022
08/2022,080008,5407000135003,06/04/2020,360000.00,46.19,665.07,,01/08/2022
08/2022,255015,2175002525002,28/07/2015,385000.00,82.23,3457.40,,01/08/2022
08/2022,040001,9701224425007,21/07/2022,110744012.30,420.55,447.15,,01/08/2022
08/2022,200125,8045000125001,20/06/2022,650981.30,3.05,4.51,,01/08/2022
08/2022,130029,3965000425000,03/06/2014,404000.00,180.22,8797.66,,01/08/2022
08/2022,255027,9679000085008,28/11/2015,83000.00,30.32,1214.32,,01/08/2022
08/2022,170053,2051001925003,13/06/2022,154649.39,2.32,2.32,,01/08/2022
08/2022,170098,5023000365005,25/09/2020,381739.67,39.20,455.73,,01/08/2022
08/2022,070021,8801005325008,21/12/2007,1362384.90,1085.76,94259.97,,01/08/2022
08/2022,170021,9701224595000,01/12/2014,326970.16,137.04,6289.92,,01/08/2022
08/2022,130081,9561000025006,09/11/2007,7958.79,3.56,311.48,,01/08/2022
08/2022,158334,9047001525005,28/12/2018,18724738.75,2059.99,45110.26,,01/08/2022
08/2022,158334,9047001705003,30/12/2015,133164.90,48.00,1898.05,,01/08/2022
08/2022,158334,9047001685002,28/12/2018,88521.69,17.49,382.93,,01/08/2022
08/2022,158334,9047001645000,28/12/2018,34391.97,6.79,148.77,,01/08/2022
08/2022,158334,9047001615004,28/12/2018,34391.94,6.79,148.77,,01/08/2022
08/2022,158334,9047001735000,28/12/2018,108314.64,21.40,468.55,,01/08/2022
08/2022,158334,9047001635005,28/12/2018,34391.97,6.79,148.77,,01/08/2022
08/2022,158334,9047001725004,28/12/2018,120036.72,23.71,519.26,,01/08/2022
08/2022,158334,9047001715009,28/12/2018,97731.57,19.31,422.77,,01/08/2022
08/2022,158334,9047001695008,28/12/2018,171990.45,33.97,744.00,,01/08/2022
08/2022,158334,9047001675007,28/12/2018,88521.69,17.49,382.93,,01/08/2022
08/2022,158334,9047001665001,28/12/2018,70673.37,13.96,305.72,,01/08/2022
08/2022,158334,9047001655006,28/12/2018,34391.97,6.79,148.77,,01/08/2022
08/2022,158334,9047001625000,28/12/2018,34391.97,6.79,148.77,,01/08/2022
08/2022,343007,3687000065005,06/02/2015,13129.60,5.38,240.76,,01/08/2022
08/2022,170067,2785003685009,11/06/2015,311008.65,67.65,2895.19,,01/08/2022
08/2022,200350,5403002895002,10/02/2022,4503980.40,125.09,441.43,,01/08/2022
08/2022,153038,3849002015005,16/11/2021,18419202.55,416.28,2043.67,,01/08/2022
08/2022,343007,3657000015006,12/11/2015,921734.87,338.83,13660.71,,01/08/2022
08/2022,400068,9047001545006,12/04/2018,399637.31,94.42,2463.52,,01/08/2022
08/2022,080016,9701224705000,01/02/2021,44299367.54,3697.65,35302.59,,01/08/2022
08/2022,154040,9701224765002,19/09/2015,514368.00,193.22,7958.32,,01/08/2022
08/2022,154040,9701065885009,19/09/2015,514539.00,193.29,7960.97,,01/08/2022
08/2022,255010,0907000045009,09/06/2015,487210.00,106.05,4542.33,,01/08/2022
08/2022,170162,7487000035008,28/10/2021,1315709.02,57.11,297.85,,01/08/2022
08/2022,153038,3849002095009,16/11/2021,43899995.12,992.14,4870.84,,01/08/2022
08/2022,200350,4553001145007,07/02/2022,3618395.82,102.12,365.25,,01/08/2022
08/2022,153038,3849002545004,16/11/2021,14733572.54,332.98,1634.74,,01/08/2022
08/2022,153038,3849002025000,16/11/2021,355151506.06,8026.45,39405.17,,01/08/2022
08/2022,153038,3849001795007,16/11/2021,3251124.55,73.47,360.72,,01/08/2022
08/2022,153038,3849001755005,16/11/2021,1515767.68,34.26,168.18,,01/08/2022
08/2022,540019,9701014305005,21/08/2015,1064145.43,225.19,9380.10,,01/08/2022
08/2022,153038,3849001665006,17/11/2021,4489584.85,101.09,494.68,,01/08/2022
08/2022,153038,3849001455001,17/11/2021,10150841.83,228.57,1118.46,,01/08/2022
08/2022,153038,3849002055007,16/11/2021,13419911.18,303.29,1488.98,,01/08/2022
08/2022,070023,9511000035005,18/06/2004,259975.41,256.78,27598.06,,01/08/2022
08/2022,170271,9461001885002,22/04/2021,115498.62,8.26,68.25,,01/08/2022
08/2022,160163,0499000045009,14/04/2016,7780283.28,1493.49,56501.76,,01/08/2022
08/2022,170048,1619000175000,14/10/2015,165880.79,27.42,1118.31,,01/08/2022
08/2022,170021,9701227225009,28/01/2015,107028.15,43.93,1975.37,,01/08/2022
08/2022,201033,0007001085007,26/07/2017,54290.91,14.93,452.12,,01/08/2022
08/2022,158277,3859000085003,28/12/2016,1858402.59,316.97,10672.69,,01/08/2022
08/2022,170048,1761004715006,27/07/2020,410045.76,25.49,321.00,,01/08/2022
08/2022,200374,9067002405008,03/06/2022,30800000.00,337.13,586.00,,01/08/2022
08/2022,158404,3363000165003,21/07/2017,9960705.34,1529.52,46444.39,,01/08/2022
08/2022,193009,3399000045009,13/09/2001,438554.46,277.93,34395.01,,01/08/2022
08/2022,255019,6001028375000,10/10/2015,28543257.00,10633.04,434344.33,,01/08/2022
08/2022,158405,3957000045001,21/07/2017,3329325.86,511.24,15523.85,,01/08/2022
08/2022,158092,3495000165008,15/12/2011,141247569.12,45645.66,2891567.33,,01/08/2022
08/2022,153038,3849002515008,16/11/2021,136064891.59,3075.07,15096.82,,01/08/2022
08/2022,154215,0605001965009,19/08/2002,245884835.86,148897.57,17609721.75,,01/08/2022
08/2022,201033,0007001045005,26/07/2017,35259.78,9.69,293.63,,01/08/2022
08/2022,110001,9701225585008,03/10/2019,330476.33,51.56,896.96,,01/08/2022
08/2022,170151,6389000055003,30/03/2015,97231.48,39.03,1716.45,,01/08/2022
08/2022,154040,9701236285000,19/09/2015,595221.55,223.60,9209.29,,01/08/2022
08/2022,154040,9701236345003,19/09/2015,595221.55,223.60,9209.29,,01/08/2022
08/2022,154040,9701236375000,19/09/2015,1165543.45,437.84,18033.33,,01/08/2022
08/2022,154040,9701236415001,19/09/2015,1313516.04,493.43,20322.77,,01/08/2022
08/2022,154040,9701236435002,19/09/2015,1283362.29,482.10,19856.23,,01/08/2022
08/2022,170188,8531000945000,01/09/2015,60422.21,22.86,948.16,,01/08/2022
08/2022,120265,1389005825004,10/05/2020,5593664.82,689.31,9548.07,,01/08/2022
08/2022,154040,9701236465009,19/09/2015,725895.56,272.68,11231.08,,01/08/2022
08/2022,255012,9081000145004,05/07/2019,83805.23,14.19,267.60,,01/08/2022
08/2022,080012,7749000305001,22/02/2019,50222.59,5.30,111.11,,01/08/2022
08/2022,080012,7749000315007,23/01/2018,83621.51,11.55,316.09,,01/08/2022
08/2022,080012,7749000295006,23/01/2018,82718.23,11.42,312.67,,01/08/2022
08/2022,080012,7749000245009,22/02/2019,1217826.08,230.42,4837.62,,01/08/2022
08/2022,154040,9701236365004,19/09/2015,593239.24,222.85,9178.62,,01/08/2022
08/2022,154040,9701236395000,19/09/2015,1313516.14,493.43,20322.77,,01/08/2022
08/2022,154040,9701236405006,19/09/2015,1313516.04,493.43,20322.77,,01/08/2022
08/2022,154040,9701236425007,19/09/2015,1313516.04,493.43,20322.77,,01/08/2022
08/2022,154040,9701236445008,19/09/2015,1281343.54,481.35,19825.00,,01/08/2022
08/2022,170151,6209000215006,30/09/2012,31698.19,17.03,998.84,,01/08/2022
08/2022,154040,9701236505000,19/09/2015,1237264.56,464.78,19143.00,,01/08/2022
08/2022,200117,7209000105001,30/10/2012,288880.31,85.69,4985.92,,01/08/2022
08/2022,070018,7107006495003,10/12/2021,3846901.66,63.27,286.22,,01/08/2022
08/2022,070023,9591000025008,20/06/2013,623131.44,310.26,16887.44,,01/08/2022
08/2022,154040,9701236585004,04/07/2018,759449.49,170.05,4209.00,,01/08/2022
08/2022,154040,9701236565003,04/07/2018,759449.49,170.05,4209.00,,01/08/2022
08/2022,154040,9701236575009,04/07/2018,759449.49,170.05,4209.00,,01/08/2022
08/2022,154040,9701236455003,19/09/2015,725895.56,272.68,11231.08,,01/08/2022
08/2022,170098,5367000085003,25/09/2020,356151.27,36.57,425.18,,01/08/2022
08/2022,154040,9701236475004,19/09/2015,589361.11,221.40,9118.62,,01/08/2022
08/2022,154040,9701236515006,19/09/2015,1228553.53,461.52,19008.23,,01/08/2022
08/2022,154040,9701236535007,04/07/2018,759449.49,170.05,4209.00,,01/08/2022
08/2022,154040,9701236555008,04/07/2018,759449.49,170.05,4209.00,,01/08/2022
08/2022,154040,9701236595000,04/07/2018,759449.49,170.05,4209.00,,01/08/2022
08/2022,170188,8809000245001,11/09/2015,300000.00,62.96,2601.31,,01/08/2022
08/2022,153038,3871000115009,22/11/2021,6323350.16,139.77,672.67,,01/08/2022
08/2022,154040,9701236485000,19/09/2015,1228553.53,461.52,19008.23,,01/08/2022
08/2022,154040,9701236495005,19/09/2015,1237264.56,464.78,19143.00,,01/08/2022
08/2022,154040,9701236525001,19/09/2015,1487260.16,558.70,23010.95,,01/08/2022
08/2022,154040,9701236605005,04/07/2018,759449.49,170.05,4209.00,,01/08/2022
08/2022,154040,9701236625006,04/07/2018,1550201.75,347.09,8591.48,,01/08/2022
08/2022,170098,4611000875002,30/06/2020,45421.93,2.92,38.11,,01/08/2022
08/2022,090023,9701343185000,28/03/2018,173599.61,41.41,1090.27,,01/08/2022
08/2022,090023,9701343175004,28/03/2018,14413.05,3.44,90.52,,01/08/2022
08/2022,090023,9701343145008,28/03/2018,1380438.40,329.24,8669.65,,01/08/2022
08/2022,090023,9701156185000,28/03/2018,62414530.45,14885.76,391985.50,,01/08/2022
08/2022,786810,9063001835006,16/09/2020,101143.58,5.85,68.97,,01/08/2022
08/2022,070002,0113000265002,26/07/2021,404775.00,23.24,156.34,,01/08/2022
08/2022,170098,5401000925005,28/04/2020,248368.72,31.05,436.11,,01/08/2022
08/2022,170188,8845000605004,17/09/2015,418930.72,157.50,6491.93,,01/08/2022
08/2022,154040,9701236635001,04/07/2018,1550201.75,347.09,8591.48,,01/08/2022
08/2022,154040,9701236655002,04/07/2018,1555049.75,348.18,8618.35,,01/08/2022
08/2022,080025,9047001775001,30/08/2021,1060062.80,55.33,341.08,,01/08/2022
08/2022,170127,6001034175009,13/03/2015,34059.79,7.67,339.07,,01/08/2022
08/2022,154040,9701236665008,19/09/2015,1131649.14,425.11,17508.92,,01/08/2022
08/2022,154040,9701236705000,19/09/2015,1154985.16,433.87,17869.97,,01/08/2022
08/2022,154040,9701236715005,19/09/2015,1154985.16,433.87,17869.97,,01/08/2022
08/2022,200352,5697000245001,28/03/2022,3636830.21,42.38,118.39,,01/08/2022
08/2022,154040,9701236675003,19/09/2015,1131649.14,425.11,17508.92,,01/08/2022
08/2022,154040,9701236685009,19/09/2015,1131649.14,425.11,17508.92,,01/08/2022
08/2022,154215,0609000425003,02/12/2002,2821105.66,1683.77,196284.24,,01/08/2022
