REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
04/2021,153045,1389008345003,31/12/2014,10700.00,1.97,76.51,,01/04/2021
04/2021,153045,1389008425007,31/12/2014,2300.00,0.43,16.45,,01/04/2021
04/2021,153045,1389008395000,31/12/2014,3100.00,0.58,22.17,,01/04/2021
04/2021,153045,1389008435002,31/12/2014,56100.00,10.35,401.14,,01/04/2021
04/2021,153045,1389008415001,31/12/2014,45100.00,8.31,322.48,,01/04/2021
04/2021,153045,1389008405006,31/12/2014,2800.00,0.52,20.02,,01/04/2021
04/2021,153045,1389008385005,31/12/2014,11840.00,2.18,84.66,,01/04/2021
04/2021,153045,1389008375000,31/12/2014,253300.00,46.70,1811.20,,01/04/2021
04/2021,153045,1389008365004,31/12/2014,74200.00,13.68,530.56,,01/04/2021
04/2021,153045,1389008355009,31/12/2014,19800.00,3.65,141.58,,01/04/2021
04/2021,393018,5637000045009,12/09/2012,39659.11,9.98,527.07,,01/04/2021
04/2021,255002,2833000125006,16/01/2020,63997.58,4.20,33.96,,01/04/2021
04/2021,120260,9701075255008,30/03/2016,216984.75,57.61,1797.29,,01/04/2021
04/2021,160065,9701023065003,28/12/2000,76245.82,81.46,10104.72,,01/04/2021
04/2021,154043,5403000315009,27/10/2004,432048.15,208.54,21007.64,,01/04/2021
04/2021,170021,9701039735003,01/12/2014,232830.94,78.08,3067.46,,01/04/2021
04/2021,153063,0411003485006,30/12/2005,1429066.80,640.59,59949.18,,01/04/2021
04/2021,784000,0803000295006,23/03/2016,172104.34,45.86,1436.31,,01/04/2021
04/2021,160298,5819000125007,29/06/2015,304.51,0.09,3.32,,01/04/2021
04/2021,170098,5219000015009,02/12/2020,196179.75,2.11,5.83,,01/04/2021
04/2021,120260,9701092935003,30/03/2016,150142.10,39.86,1243.63,,01/04/2021
04/2021,120260,9701090005009,30/03/2016,223490.29,59.33,1851.17,,01/04/2021
04/2021,170127,6001034785001,25/03/2015,15325.47,4.89,182.73,,01/04/2021
04/2021,120260,9701089295007,30/03/2016,120116.31,31.88,994.92,,01/04/2021
04/2021,120260,9701088345000,30/03/2016,204528.68,54.29,1694.11,,01/04/2021
04/2021,130074,8841003235000,23/11/2020,5372.92,0.11,0.32,,01/04/2021
04/2021,130074,8841000345000,23/11/2020,187281.89,3.86,11.23,,01/04/2021
04/2021,201033,0017000145003,19/06/2017,121586.99,24.46,581.44,,01/04/2021
04/2021,154040,9701016945001,22/05/2018,694145.98,105.94,1923.20,,01/04/2021
04/2021,154040,9701017935000,15/05/2018,904700.72,138.99,2539.34,,01/04/2021
04/2021,154040,9701020765004,19/09/2015,192434.99,31.43,1081.80,,01/04/2021
04/2021,154040,9701022385004,19/09/2015,183260.00,29.93,1030.22,,01/04/2021
04/2021,154040,9701024875009,19/09/2015,669096.33,196.23,6753.99,,01/04/2021
04/2021,154040,9701026005001,19/09/2015,660520.25,193.71,6667.42,,01/04/2021
04/2021,154040,9701026705003,19/09/2015,637960.40,187.10,6439.70,,01/04/2021
04/2021,154040,9701027645004,19/09/2015,629066.90,184.49,6349.93,,01/04/2021
04/2021,170036,1069000015000,24/12/2004,112944.23,96.95,9672.14,,01/04/2021
04/2021,154040,9701060335000,19/09/2015,549117.87,161.05,5542.91,,01/04/2021
04/2021,154040,9701061275001,11/05/2018,479834.30,74.00,1356.80,,01/04/2021
04/2021,160298,5893000015006,26/10/2015,177.36,0.03,0.96,,01/04/2021
04/2021,120260,9701081315009,30/03/2016,159675.76,42.39,1322.60,,01/04/2021
04/2021,120260,9701082415007,30/03/2016,156055.53,41.43,1292.61,,01/04/2021
04/2021,120260,9701084265002,30/03/2016,276481.00,73.39,2290.09,,01/04/2021
04/2021,170021,9701085665004,30/03/2016,56243.95,14.93,465.87,,01/04/2021
04/2021,120260,9701086725000,30/03/2016,255072.34,67.72,2112.77,,01/04/2021
04/2021,160065,9701028985003,28/12/2000,71393.82,76.27,9461.69,,01/04/2021
04/2021,789000,7107001705000,10/02/2021,296445.18,2.73,4.44,,01/04/2021
04/2021,130067,6469000085001,31/05/2010,304480.20,174.29,11625.61,,01/04/2021
04/2021,170043,1559003735009,20/06/2018,64556.33,9.58,169.33,,01/04/2021
04/2021,010001,9701154605001,21/10/2019,974047.56,76.08,725.86,,01/04/2021
04/2021,170151,6953000035000,27/01/2020,479045.23,17.07,135.01,,01/04/2021
04/2021,170178,8585000055004,25/03/2019,266653.00,28.90,376.79,,01/04/2021
04/2021,010001,9701155595000,21/10/2019,1191721.51,93.08,888.07,,01/04/2021
04/2021,170075,3849000045004,31/10/2015,922740.93,265.03,8936.58,,01/04/2021
04/2021,120260,9701081015005,30/03/2016,138230.37,36.69,1144.96,,01/04/2021
04/2021,255017,2519000325000,08/11/2019,543315.65,22.85,211.15,,01/04/2021
04/2021,020001,9701156385009,19/04/2021,691084.06,0.20,0.20,,01/04/2021
04/2021,120260,9701079865005,30/03/2016,149432.72,39.67,1237.75,,01/04/2021
04/2021,010001,9701157995005,21/10/2019,1161823.54,90.75,865.79,,01/04/2021
04/2021,154421,1211000265008,20/06/2005,500.00,0.24,22.45,,01/04/2021
04/2021,154421,1211000285009,20/06/2005,500.00,0.24,22.45,,01/04/2021
04/2021,170021,9701243605007,10/03/2015,157985.44,50.73,1909.15,,01/04/2021
04/2021,170021,9701243625008,10/03/2015,203215.43,65.25,2455.72,,01/04/2021
04/2021,170021,9701243645009,10/03/2015,203215.43,65.25,2455.72,,01/04/2021
04/2021,170201,0001001835007,27/08/2008,182156.55,67.46,5221.24,,01/04/2021
04/2021,154047,8791000915000,28/09/2017,15333595.52,1593.75,35199.88,,01/04/2021
04/2021,170607,9701243425009,18/02/2013,31836140.62,13663.49,685011.87,,01/04/2021
04/2021,170607,9701243445000,13/04/2015,31836140.62,10066.39,373143.71,,01/04/2021
04/2021,170607,9701243465000,12/04/2013,17863547.47,7530.26,370874.24,,01/04/2021
04/2021,201035,0147000485007,20/08/2015,89251.30,26.56,927.48,,01/04/2021
04/2021,200095,0003005935002,07/04/2008,19150545.46,13126.22,1047042.33,,01/04/2021
04/2021,170021,9701243545004,09/03/2015,642696.13,206.46,7773.48,,01/04/2021
04/2021,040001,9701243565005,15/03/2021,447069.47,2.00,2.27,,01/04/2021
04/2021,200036,4733001165006,16/03/2005,90000.00,76.19,7497.04,,01/04/2021
04/2021,070014,4865000535009,18/10/2004,237542.80,206.19,20801.39,,01/04/2021
04/2021,787000,9701306275009,12/06/2019,70040.31,6.79,79.63,,01/04/2021
04/2021,100001,9701243825007,10/10/2019,9258188.50,737.84,7174.42,,01/04/2021
04/2021,170164,7535004115000,03/08/2020,4448985.83,91.05,433.85,,01/04/2021
04/2021,170127,6001037155009,30/03/2015,2894.14,0.92,34.35,,01/04/2021
04/2021,373072,8837000055003,27/06/2017,273504.04,30.47,720.17,,01/04/2021
04/2021,170127,6001037175000,30/03/2015,770.16,0.24,9.14,,01/04/2021
04/2021,170098,5035000175005,04/01/2021,8491519.68,68.84,152.85,,01/04/2021
04/2021,193110,0174000025003,13/06/2019,37654.91,2.03,23.77,,01/04/2021
04/2021,080020,9445000215001,28/12/2011,702639.11,343.88,19636.31,,01/04/2021
04/2021,255027,9241000405000,15/09/2005,634000.00,289.59,27612.61,,01/04/2021
04/2021,170104,5705004165007,19/12/2019,75.94,0.01,0.03,,01/04/2021
04/2021,255003,0605002175001,25/08/2000,110310.20,119.83,15115.37,,01/04/2021
04/2021,170112,9099000165008,03/12/2014,99527.97,33.34,1309.00,,01/04/2021
04/2021,100001,9701243895005,10/10/2019,8122045.88,647.29,6293.99,,01/04/2021
04/2021,090015,9131002775005,23/08/2016,1392562.56,340.37,9792.17,,01/04/2021
04/2021,170098,4267000735006,24/03/2020,39000.32,2.18,15.14,,01/04/2021
04/2021,170098,4267000815000,20/07/2020,51394.11,2.00,9.96,,01/04/2021
04/2021,170098,4267000935005,24/03/2020,144289.16,24.77,56.01,,01/04/2021
04/2021,170098,4267001115001,24/03/2020,49000.68,2.73,19.02,,01/04/2021
04/2021,080012,7471000085009,12/02/2019,819659.21,93.68,1285.35,,01/04/2021
04/2021,080012,7471000105000,12/02/2019,59951.28,3.82,52.36,,01/04/2021
04/2021,080012,7471000095004,12/02/2019,49358.55,3.15,43.11,,01/04/2021
04/2021,158516,8105004265000,04/01/2017,71585894.46,8974.61,238147.21,,01/04/2021
04/2021,070027,9241000425000,09/01/2017,1570608.00,352.43,9322.60,,01/04/2021
04/2021,200384,0034000025008,11/02/2019,268634.29,30.74,422.30,,01/04/2021
04/2021,200384,0034000045009,11/02/2019,51701.76,5.92,81.28,,01/04/2021
04/2021,080014,8927000045007,21/12/2015,5087670.82,1423.92,46802.06,,01/04/2021
04/2021,090020,8771000165007,16/10/2019,41998708.69,3310.85,31861.98,,01/04/2021
04/2021,158336,9733003625001,24/10/2014,3699723.67,702.27,28033.53,,01/04/2021
04/2021,200054,7535004145006,10/02/2009,7684397.67,4924.86,367479.61,,01/04/2021
04/2021,170112,9123000345002,18/11/2014,46924.06,7.04,277.82,,01/04/2021
04/2021,080006,2419000395002,05/03/2020,2946122.06,172.39,1254.24,,01/04/2021
04/2021,120260,9701251085009,30/03/2016,658723.40,174.87,5456.21,,01/04/2021
04/2021,170098,4267000995008,20/07/2020,118180.30,4.59,22.90,,01/04/2021
04/2021,170098,4267001375003,27/05/2020,110805.19,5.16,30.41,,01/04/2021
04/2021,080008,4267001415005,11/09/2020,965000.00,30.04,123.68,,01/04/2021
04/2021,070023,9633000195000,23/11/2009,487484.62,292.33,20419.55,,01/04/2021
04/2021,070023,9545000055000,23/11/2009,391691.29,234.89,16407.00,,01/04/2021
04/2021,170173,8105004285000,14/05/2015,1022984.73,318.89,11655.99,,01/04/2021
04/2021,200384,0034000065000,11/02/2019,51701.76,5.92,81.28,,01/04/2021
04/2021,120090,9707002315000,05/05/2016,17436425.35,4538.29,138880.60,,01/04/2021
04/2021,080008,5407000135003,06/04/2020,360000.00,19.41,130.85,,01/04/2021
04/2021,255015,2175002525002,28/07/2015,385000.00,64.52,2277.69,,01/04/2021
04/2021,040001,9701224425007,14/02/2017,96270082.63,21102.66,545554.31,,01/04/2021
04/2021,200125,8045000125001,06/04/2020,616362.52,18.50,124.76,,01/04/2021
04/2021,255027,9679000085008,28/11/2015,83000.00,23.51,781.58,,01/04/2021
04/2021,170053,2051001925003,02/09/2020,604999.00,19.61,83.70,,01/04/2021
04/2021,170098,5023000365005,25/09/2020,381739.67,11.12,43.18,,01/04/2021
04/2021,070021,8801005325008,21/12/2007,1362384.90,955.00,77897.89,,01/04/2021
04/2021,170021,9701224595000,01/12/2014,326970.16,109.66,4307.71,,01/04/2021
04/2021,130081,9561000025006,09/11/2007,7958.79,3.14,257.82,,01/04/2021
04/2021,158334,9047001695008,28/12/2018,171990.45,20.80,301.29,,01/04/2021
04/2021,158334,9047001675007,28/12/2018,88521.69,10.70,155.07,,01/04/2021
04/2021,158334,9047001725004,28/12/2018,120036.72,14.52,210.28,,01/04/2021
04/2021,158334,9047001655006,28/12/2018,34391.97,4.16,60.25,,01/04/2021
04/2021,158334,9047001735000,28/12/2018,108314.64,13.09,189.74,,01/04/2021
04/2021,158334,9047001705003,30/12/2015,133164.90,37.10,1213.76,,01/04/2021
04/2021,158334,9047001685002,28/12/2018,88521.69,10.70,155.07,,01/04/2021
04/2021,158334,9047001715009,28/12/2018,97731.57,11.81,171.20,,01/04/2021
04/2021,158334,9047001645000,28/12/2018,34391.97,4.16,60.25,,01/04/2021
04/2021,158334,9047001615004,28/12/2018,34391.94,4.16,60.25,,01/04/2021
04/2021,158334,9047001665001,28/12/2018,70673.37,8.54,123.80,,01/04/2021
04/2021,158334,9047001635005,28/12/2018,34391.97,4.16,60.25,,01/04/2021
04/2021,158334,9047001625000,28/12/2018,34391.97,4.16,60.25,,01/04/2021
04/2021,158334,9047001525005,28/12/2018,18724738.75,1260.92,18267.80,,01/04/2021
04/2021,343007,3687000065005,06/02/2015,13129.60,4.27,163.22,,01/04/2021
04/2021,170067,2785003685009,11/06/2015,311008.65,53.29,1923.11,,01/04/2021
04/2021,200350,5403002895002,24/01/2019,3102211.84,363.03,5096.20,,01/04/2021
04/2021,153038,3849002015005,11/11/2020,15773753.51,196.23,609.80,,01/04/2021
04/2021,343007,3657000015006,12/11/2015,921734.87,263.15,8820.46,,01/04/2021
04/2021,400068,9047001545006,12/04/2018,399637.31,63.29,1191.24,,01/04/2021
04/2021,080016,9701224705000,01/02/2021,44299367.54,466.05,824.00,,01/04/2021
04/2021,154040,9701224765002,19/09/2015,514368.00,150.85,5192.13,,01/04/2021
04/2021,154040,9701065885009,19/09/2015,514539.00,150.90,5193.86,,01/04/2021
04/2021,255010,0907000045009,09/06/2015,487210.00,83.56,3018.25,,01/04/2021
04/2021,170162,7487000035008,28/10/2020,1315709.02,32.04,106.99,,01/04/2021
04/2021,153038,3849002095009,09/11/2020,36105863.79,454.97,1428.86,,01/04/2021
04/2021,343007,3849003415007,25/02/2015,1760000.00,316.57,11982.45,,01/04/2021
04/2021,200350,4553001145007,18/01/2018,2456687.61,418.85,8468.92,,01/04/2021
04/2021,153038,3849002545004,09/11/2020,12617470.33,159.00,499.33,,01/04/2021
04/2021,153038,3849002025000,04/11/2020,287690217.96,3740.64,12056.66,,01/04/2021
04/2021,153038,3849001795007,11/11/2020,2673910.55,33.26,103.37,,01/04/2021
04/2021,153038,3849001755005,11/11/2020,1284681.80,15.98,49.66,,01/04/2021
04/2021,540996,9701014305005,21/08/2015,1064145.43,176.28,6152.68,,01/04/2021
04/2021,153038,3849001665006,09/11/2020,3692491.05,46.53,146.13,,01/04/2021
04/2021,153038,3849001455001,10/11/2020,8348632.19,104.53,326.56,,01/04/2021
04/2021,153038,3849002055007,09/11/2020,11373982.88,143.33,450.12,,01/04/2021
04/2021,070023,9511000035005,18/06/2004,259975.41,230.24,23695.07,,01/04/2021
04/2021,170271,9461001885002,22/04/2021,115498.62,0.02,0.02,,01/04/2021
04/2021,160163,0499000045009,14/04/2016,7780283.28,1140.86,35312.56,,01/04/2021
04/2021,170048,1619000175000,14/10/2015,165880.79,21.35,726.15,,01/04/2021
04/2021,201033,0007001085007,26/07/2017,54290.91,10.64,246.19,,01/04/2021
04/2021,158277,3859000085003,28/12/2016,1858402.59,234.03,6237.42,,01/04/2021
04/2021,170048,1761004715006,27/07/2020,410045.76,8.63,42.09,,01/04/2021
04/2021,200374,9067002405008,28/01/2021,7100000.00,78.78,144.34,,01/04/2021
04/2021,158404,3363000165003,21/07/2017,9960705.34,1090.46,25338.05,,01/04/2021
04/2021,193009,3399000045009,13/09/2001,438554.46,251.82,30150.56,,01/04/2021
04/2021,255019,6001028375000,10/10/2015,28543257.00,8284.76,282248.64,,01/04/2021
04/2021,158405,3957000045001,21/07/2017,3329325.86,364.48,8469.14,,01/04/2021
04/2021,158092,3495000165008,15/12/2011,136083886.65,37234.09,2134169.34,,01/04/2021
04/2021,153038,3849002515008,11/11/2020,111907539.58,1392.18,4326.25,,01/04/2021
04/2021,154215,0605001965009,19/08/2002,245884835.86,134474.81,15339126.25,,01/04/2021
04/2021,201033,0007001045005,26/07/2017,35259.78,6.91,159.89,,01/04/2021
04/2021,110001,9701225585008,03/10/2019,330476.33,26.67,262.45,,01/04/2021
04/2021,170151,6389000055003,30/03/2015,97231.48,30.94,1154.12,,01/04/2021
04/2021,154040,9701236285000,19/09/2015,595221.55,174.57,6008.29,,01/04/2021
04/2021,154040,9701236345003,19/09/2015,595221.55,174.57,6008.29,,01/04/2021
04/2021,154040,9701236375000,19/09/2015,1165543.45,341.83,11765.23,,01/04/2021
04/2021,154040,9701236415001,19/09/2015,1313516.04,385.22,13258.89,,01/04/2021
04/2021,154040,9701236435002,19/09/2015,1283362.29,376.38,12954.52,,01/04/2021
04/2021,170188,8531000945000,01/09/2015,60422.21,17.88,620.67,,01/04/2021
04/2021,120265,1389005825004,28/12/2013,10196041.34,3916.02,175899.84,,01/04/2021
04/2021,154040,9701236465009,19/09/2015,725895.56,212.89,7327.34,,01/04/2021
04/2021,255012,9081000145004,05/07/2019,83805.23,7.85,89.02,,01/04/2021
04/2021,080012,7749000315007,23/01/2018,83621.51,7.90,159.20,,01/04/2021
04/2021,080012,7749000305001,22/02/2019,50222.59,3.15,42.78,,01/04/2021
04/2021,080012,7749000295006,23/01/2018,82718.23,7.82,157.48,,01/04/2021
04/2021,080012,7749000245009,22/02/2019,1217826.08,137.42,1862.75,,01/04/2021
04/2021,154040,9701236365004,19/09/2015,593239.24,173.99,5988.28,,01/04/2021
04/2021,154040,9701236395000,19/09/2015,1313516.14,385.22,13258.89,,01/04/2021
04/2021,154040,9701236405006,19/09/2015,1313516.04,385.22,13258.89,,01/04/2021
04/2021,154040,9701236425007,19/09/2015,1313516.04,385.22,13258.89,,01/04/2021
04/2021,154040,9701236445008,19/09/2015,1281343.54,375.79,12934.14,,01/04/2021
04/2021,170151,6209000215006,30/09/2012,31698.19,14.25,747.82,,01/04/2021
04/2021,154040,9701236505000,19/09/2015,1237264.56,362.86,12489.20,,01/04/2021
04/2021,170151,7209000105001,30/10/2012,288880.31,71.62,3723.20,,01/04/2021
04/2021,070018,7107006495003,07/12/2020,3316369.66,27.40,73.41,,01/04/2021
04/2021,070023,9591000025008,20/06/2013,623131.44,256.48,12337.02,,01/04/2021
04/2021,154040,9701236585004,04/07/2018,759449.49,111.20,1939.01,,01/04/2021
04/2021,154040,9701236565003,04/07/2018,759449.49,111.20,1939.01,,01/04/2021
04/2021,154040,9701236575009,04/07/2018,759449.49,111.20,1939.01,,01/04/2021
04/2021,154040,9701236455003,19/09/2015,725895.56,212.89,7327.34,,01/04/2021
04/2021,170098,5367000085003,25/09/2020,356151.27,10.37,40.28,,01/04/2021
04/2021,154040,9701236475004,19/09/2015,589361.11,172.85,5949.13,,01/04/2021
04/2021,154040,9701236515006,19/09/2015,1228553.53,360.31,12401.27,,01/04/2021
04/2021,154040,9701236535007,04/07/2018,759449.49,111.20,1939.01,,01/04/2021
04/2021,154040,9701236555008,04/07/2018,759449.49,111.20,1939.01,,01/04/2021
04/2021,154040,9701236595000,04/07/2018,759449.49,111.20,1939.01,,01/04/2021
04/2021,170188,8809000245001,11/09/2015,300000.00,49.19,1699.68,,01/04/2021
04/2021,153038,3871000115009,12/11/2020,5415162.05,66.93,206.89,,01/04/2021
04/2021,154040,9701236485000,19/09/2015,1228553.53,360.31,12401.27,,01/04/2021
04/2021,154040,9701236495005,19/09/2015,1237264.56,362.86,12489.20,,01/04/2021
04/2021,154040,9701236525001,19/09/2015,1487260.16,436.18,15012.70,,01/04/2021
04/2021,154040,9701236605005,04/07/2018,759449.49,111.20,1939.01,,01/04/2021
04/2021,154040,9701236625006,04/07/2018,1550201.75,226.99,3957.95,,01/04/2021
04/2021,170098,4611000875002,30/06/2020,45421.93,1.06,5.62,,01/04/2021
04/2021,090023,9701343145008,28/03/2018,1380438.40,221.63,4226.39,,01/04/2021
04/2021,090023,9701343175004,28/03/2018,14413.05,2.32,44.13,,01/04/2021
04/2021,090023,9701343185000,28/03/2018,173599.61,27.87,531.50,,01/04/2021
04/2021,090023,9701156185000,28/03/2018,62414530.45,10020.45,191089.98,,01/04/2021
04/2021,786810,9063001835006,16/09/2020,101143.58,1.71,6.91,,01/04/2021
04/2021,201035,0113000265002,16/03/2020,342385.00,19.49,138.24,,01/04/2021
04/2021,170098,5401000925005,28/04/2020,248368.72,12.60,80.35,,01/04/2021
04/2021,170188,8845000605004,17/09/2015,418930.72,122.99,4237.03,,01/04/2021
04/2021,154040,9701236635001,04/07/2018,1550201.75,226.99,3957.95,,01/04/2021
04/2021,154040,9701236655002,04/07/2018,1555049.75,227.69,3970.32,,01/04/2021
04/2021,080025,9047001775001,31/08/2016,1060062.80,257.88,7384.57,,01/04/2021
04/2021,170127,6001034175009,13/03/2015,34059.79,6.08,228.61,,01/04/2021
04/2021,154040,9701236665008,19/09/2015,1131649.14,331.88,11423.09,,01/04/2021
04/2021,160065,9701226385002,28/12/2007,40868.67,28.61,2330.07,,01/04/2021
04/2021,154040,9701236705000,19/09/2015,1154985.16,338.73,11658.65,,01/04/2021
04/2021,154040,9701236715005,19/09/2015,1154985.16,338.73,11658.65,,01/04/2021
04/2021,200352,5697000245001,15/12/2020,3376611.43,32.79,83.54,,01/04/2021
04/2021,154040,9701236675003,19/09/2015,1131649.14,331.88,11423.09,,01/04/2021
