REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC
02/2024,90017,7107015915001,23/02/2021,704030.88,59.35,1141.62,
02/2024,90017,7107015995005,23/02/2021,704030.88,59.35,1141.62,
02/2024,90017,7107016035005,23/02/2021,704030.88,59.35,1141.62,
02/2024,90017,7107016075007,23/02/2021,218164.88,18.39,353.76,
02/2024,170098,4733002055000,10/09/2020,43444.66,4.22,93.29,
02/2024,200360,6969000665000,14/05/2015,1312565.14,584.87,32546.67,
02/2024,90017,7107015955003,23/02/2021,704030.88,59.35,1141.62,
02/2024,90017,7107015975004,23/02/2021,704030.88,59.35,1141.62,
02/2024,373058,9807000255006,21/11/2023,249489.75,1.66,3.34,
02/2024,373058,9165001735004,22/11/2023,44546.16,0.29,0.58,
02/2024,373058,9807000275007,21/11/2023,485418.65,3.22,6.49,
02/2024,373030,0543000225008,27/10/2023,34997.10,0.30,0.73,
02/2024,373066,0810000025001,25/10/2023,413131.04,3.60,8.91,
02/2024,170070,3105002705005,25/04/2016,19420855.84,4296.59,213390.66,
02/2024,80009,2911000045008,12/12/2019,854000.00,181.49,4864.78,
02/2024,373058,9021000785000,20/11/2023,872264.03,5.85,11.90,
02/2024,373058,9123000535006,21/11/2023,825648.89,5.47,11.04,
02/2024,200246,7071012465000,05/05/2015,48467.11,12.06,673.06,
02/2024,200246,6165000185004,05/05/2015,155747.65,69.59,3883.62,
02/2024,200054,7493001055007,11/09/2012,4150539.11,2413.22,174856.64,
02/2024,120260,9701328425003,23/06/2015,66825.66,29.40,1616.02,
02/2024,170021,9701355965005,18/01/2022,10432531.07,1100.94,14934.42,
02/2024,170151,7107013225008,13/09/2013,51930.21,27.54,1821.12,
02/2024,200043,5897003435009,24/04/2018,10500000.00,3104.81,115176.18,
02/2024,373025,0217000185008,27/04/2022,99500.00,5.08,60.28,
02/2024,154039,0241000965006,10/04/2023,197597.57,4.76,27.92,
02/2024,154039,0241000955000,21/08/2023,10867594.60,149.67,535.91,
02/2024,170173,5537000065003,03/04/2013,250000.00,77.00,5308.03,
02/2024,158331,7135000055007,09/12/2022,24857259.10,834.11,6643.90,
02/2024,158401,2227001325006,03/07/2015,401181.00,98.00,5369.00,
02/2024,154040,9701243095009,09/05/2018,835127.00,245.19,9032.49,
02/2024,154040,9701243215004,29/11/2022,2618157.44,161.40,1313.39,
02/2024,170151,6287000045005,17/05/2011,3490.03,2.26,182.90,
02/2024,160219,7657000305006,07/06/2022,57515.29,4.95,55.18,
02/2024,160219,7657000325007,07/06/2022,103260.39,8.89,99.07,
02/2024,200098,1159000255000,01/01/2015,721028.30,334.64,19389.58,
02/2024,170173,8105004305001,14/05/2015,539881.33,133.98,7455.46,
02/2024,255005,3849008015007,01/10/2013,515759.86,151.60,9978.26,
02/2024,200093,2785004015007,03/12/2013,19070921.60,9898.02,640735.97,
02/2024,120260,9701328855008,24/06/2015,66825.66,29.40,1615.01,
02/2024,120260,9701329035004,24/06/2015,66825.66,29.40,1615.01,
02/2024,120260,9701329115008,24/06/2015,66825.66,29.40,1615.01,
02/2024,120260,9701329135009,24/06/2015,66825.66,29.40,1615.01,
02/2024,120260,9701329155000,24/06/2015,66825.66,29.40,1615.01,
02/2024,158500,2413000495008,16/08/2013,113058.66,33.64,2240.55,
02/2024,254474,0255009425004,13/04/2022,463204.38,24.17,292.44,
02/2024,120260,9701329075006,24/06/2015,66825.66,29.40,1615.01,
02/2024,153103,1761005825000,06/04/2021,14720042.59,1192.89,22082.88,
02/2024,158642,9753000085000,30/11/2020,14951760.46,1358.99,28133.02,
02/2024,170043,1389006725003,20/06/2018,53873.93,15.51,559.85,
02/2024,154810,4957000265007,10/11/2023,495427.12,3.71,8.17,
02/2024,170151,6411000115006,19/09/2013,11348.85,3.35,220.95,
02/2024,201034,0301004225004,26/04/2023,49302.00,2.03,11.31,
02/2024,201034,0301004245005,03/10/2013,31251.77,7.33,482.01,
02/2024,170104,5613000025000,28/09/2015,3718.66,0.89,47.07,
02/2024,170151,6155000355000,19/09/2013,40989.89,21.71,1432.95,
02/2024,158710,6239000055000,09/12/2022,7307649.94,245.21,1953.20,
02/2024,170151,6131000095000,01/12/2020,402015.40,65.56,1355.95,
02/2024,120260,9701256565009,30/03/2016,502735.19,201.54,10099.51,
02/2024,120260,9701256585000,30/03/2016,502735.19,201.54,10099.51,
02/2024,120260,9701256625001,30/03/2016,502735.19,201.54,10099.51,
02/2024,120260,9701256645002,30/03/2016,370486.19,148.52,7442.74,
02/2024,120260,9701256665003,30/03/2016,370486.19,148.52,7442.74,
02/2024,120260,9701256685004,30/03/2016,502735.19,201.54,10099.51,
02/2024,120260,9701256765008,30/03/2016,502735.19,201.54,10099.51,
02/2024,120260,9701256805000,30/03/2016,370486.19,148.52,7442.74,
02/2024,120260,9701256845001,30/03/2016,502735.19,201.54,10099.51,
02/2024,158408,3807000345002,21/07/2017,2490773.98,463.70,19416.17,
02/2024,120260,9701256925005,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257005007,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257025008,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257065000,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257125002,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257225007,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257265009,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257305000,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257365003,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257385004,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257565002,30/03/2016,349307.11,140.03,7017.27,
02/2024,154043,4683000165002,29/12/2022,25275977.58,808.94,6164.79,
02/2024,160065,9701257665007,28/12/2000,150000.00,176.55,25805.02,
02/2024,160065,9701257685008,28/12/2000,150000.00,176.55,25805.02,
02/2024,443033,2159000535009,10/09/2013,50000.00,14.78,978.05,
02/2024,120260,9701256605000,30/03/2016,502735.19,201.54,10099.51,
02/2024,120260,9701256945006,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701256965007,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701256985008,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257085000,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257165004,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257185005,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257485009,30/03/2016,349307.11,140.03,7017.27,
02/2024,200044,6001042645000,31/10/2016,27722107.70,10282.71,477185.55,
02/2024,255017,2463000145003,27/05/2022,93738.05,4.57,51.84,
02/2024,255017,0548000025000,14/10/2022,357643.24,13.55,121.04,
02/2024,255017,2635000065007,04/05/2022,1184322.99,59.87,702.71,
02/2024,255017,0550000025001,26/09/2022,391659.38,15.39,142.21,
02/2024,120260,9701257705009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257745000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257765001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257785002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257825004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257845005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257885007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257905008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257925009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257965000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257985001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258005000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258025001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258085004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257645006,30/03/2016,698584.87,280.04,14033.95,
02/2024,120260,9701257725000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257945000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258045002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258245001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258305004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258325005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258345006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258385008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258405009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258425000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258445000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258465001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258525004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258545005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258585007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258605008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258625009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258645000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258795001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258815002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258835003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258855004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258955009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258975000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258995000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259015000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259035000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259055001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259075002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259095003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257805003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701257865006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258505003,30/03/2016,502998.34,201.64,10104.79,
02/2024,170112,9063001955001,07/11/2023,4565000.00,35.24,79.36,
02/2024,120260,9701259195008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259215009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259255000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259295002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259315003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259355005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259375006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259395007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259415008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259475000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259495001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259515002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259535003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259555004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259635008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259695000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259715001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259735002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259775004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259795005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259815006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259835007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259855008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259875009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259995004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258185009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258485002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258565006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258665000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258685001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258875005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258895006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258915007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258935008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259145000,30/03/2016,502998.34,201.64,10104.79,
02/2024,70010,2401003375000,13/09/2023,226589.86,4.87,15.54,
02/2024,120260,9701259175007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259235000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259275001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259335004,16/03/2007,182137.52,156.80,16784.41,
02/2024,120260,9701259675000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259755003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259935001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259955002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259975003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260055001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260075002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260115004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260175007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260195008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260235000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260275001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260295002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260315003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260395007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260415008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258265002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258285003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258365007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258775000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259125000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259435009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259455000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259615007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259655009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701259895000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260015000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260035000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260255000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260435009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260455000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260475000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260495001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260515002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260535003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260555004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260575005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260595006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260615007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260635008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260655009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260675000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260695000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260715001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260735002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261135009,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261155000,30/03/2016,395960.63,158.73,7954.50,
02/2024,170188,8489000045005,01/09/2015,29009.73,12.48,670.92,
02/2024,120260,9701259595006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260095003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260135005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260215009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260335004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260355005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260375006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260755003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260775004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260795005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260815006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260835007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260855008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260875009,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261195001,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261235003,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261255004,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261275005,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261295006,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261395000,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261415001,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261435002,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261455003,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261475004,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261495005,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261515006,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261535007,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261555008,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261575009,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261595000,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261615000,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701260155006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260895000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260915000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260935001,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260955002,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260975003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701260995004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261015003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261035004,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261055005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261075006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261095007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261115008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701261635001,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261735006,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261755007,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261775008,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261795009,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261815000,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261835000,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261855001,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261895003,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261915004,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261935005,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261955006,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261975007,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701261995008,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701262015007,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701262255008,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701262275009,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701262295000,30/03/2016,395960.63,158.73,7954.50,
02/2024,120260,9701262455007,30/03/2016,502998.34,201.64,10104.79,
02/2024,170178,8853000535007,23/03/2019,9494971.50,2367.10,74221.72,
02/2024,154040,9701248555008,28/11/2022,770026.66,47.57,387.97,
02/2024,154040,9701248715005,28/11/2022,785985.41,48.56,396.01,
02/2024,154040,9701249015007,28/11/2022,770026.66,47.57,387.97,
02/2024,154040,9701249255008,25/11/2022,785985.41,48.89,401.22,
02/2024,154040,9701249475008,25/11/2022,785985.41,48.89,401.22,
02/2024,154040,9701249515000,25/11/2022,785985.41,48.89,401.22,
02/2024,154040,9701249555001,25/11/2022,785985.41,48.89,401.22,
02/2024,154040,9701249575002,25/11/2022,785985.41,48.89,401.22,
02/2024,154040,9701264985003,29/11/2022,1219830.00,75.20,611.92,
02/2024,154040,9701265025003,29/11/2022,1296772.89,79.94,650.52,
02/2024,154040,9701265145009,29/11/2022,1222282.23,75.35,613.15,
02/2024,158281,1981000745005,31/10/2022,26090092.40,954.42,8243.33,
02/2024,443033,0288000045000,11/12/2006,9650.00,4.70,510.56,
02/2024,158300,9473000385000,14/10/2019,24489164.74,3010.57,83757.86,
02/2024,70007,1411000295007,11/07/2016,1687018.66,652.07,31519.63,
02/2024,154040,9701248735006,28/11/2022,785985.41,48.56,396.01,
02/2024,120260,9701256905004,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257045009,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257105001,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257205006,30/03/2016,349307.11,140.03,7017.27,
02/2024,120260,9701257425006,30/03/2016,349307.11,140.03,7017.27,
02/2024,255017,0548000045000,14/10/2022,167802.77,6.36,56.79,
02/2024,120260,9701258065003,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258105005,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258125006,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258145007,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258165008,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258205000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701258225000,30/03/2016,502998.34,201.64,10104.79,
02/2024,120260,9701328595006,23/06/2015,66825.66,29.40,1616.02,
02/2024,170021,9701340095000,26/12/2017,359566.97,112.28,4395.64,
02/2024,120260,9701079885006,30/03/2016,149432.72,59.90,3001.97,
02/2024,120260,9701079905007,30/03/2016,149432.72,59.90,3001.97,
02/2024,193009,3323000015002,03/03/2023,560392.13,27.21,177.37,
02/2024,120259,8841001385005,09/05/2022,29997496.92,2701.75,31481.27,
02/2024,120260,9701079925008,30/03/2016,149432.72,59.90,3001.97,
02/2024,120260,9701079945009,30/03/2016,149432.72,59.90,3001.97,
02/2024,120260,9701079965000,30/03/2016,149432.72,59.90,3001.97,
02/2024,193009,3901000065007,03/03/2023,60580.87,2.94,19.17,
02/2024,130067,7097000015009,11/11/2022,134247.84,8.61,72.75,
02/2024,170021,9701157815007,01/12/2014,422714.54,198.02,11579.07,
02/2024,255009,9361000225002,18/08/2015,369000.00,159.49,8611.21,
02/2024,154040,9701015915001,28/11/2022,1021598.21,63.13,514.73,
02/2024,120260,9701079985000,30/03/2016,149432.72,59.90,3001.97,
02/2024,120260,9701080005006,30/03/2016,149432.72,59.90,3001.97,
02/2024,193009,3911000045003,03/03/2023,807490.23,39.20,255.57,
02/2024,170021,9701157805001,01/12/2014,194051.77,90.90,5315.50,
02/2024,153167,6001015285007,28/12/2022,17605245.22,564.80,4314.04,
02/2024,153167,5865002805009,05/02/2021,14702966.46,1259.95,24627.46,
02/2024,10001,9701158005009,21/10/2019,1161823.54,255.33,7072.79,
02/2024,10001,9701158015004,21/10/2019,1161823.54,255.33,7072.79,
02/2024,10001,9701158025000,21/10/2019,1161823.54,255.33,7072.79,
02/2024,120260,9701079675001,30/03/2016,149432.72,59.90,3001.97,
02/2024,153056,5815000875003,22/11/2022,84263.34,2.94,24.27,
02/2024,153056,5815000555009,22/11/2022,341082.19,11.89,98.23,
02/2024,10001,9701158035005,21/10/2019,1161823.54,255.33,7072.79,
02/2024,10001,9701158045000,21/10/2019,1161823.54,255.33,7072.79,
02/2024,10001,9701158055006,21/10/2019,1161823.54,255.33,7072.79,
02/2024,10001,9701158065001,21/10/2019,1161823.54,255.33,7072.79,
02/2024,10001,9701158075007,21/10/2019,1161823.54,255.33,7072.79,
02/2024,153056,5815001035009,22/11/2022,204477.37,7.13,58.89,
02/2024,153056,5815001025003,22/11/2022,161127.72,5.61,46.40,
02/2024,153056,5815001015008,22/11/2022,93455.49,3.26,26.92,
02/2024,153056,5815001005002,22/11/2022,270040.67,9.42,77.77,
02/2024,153056,5815000995009,22/11/2022,217350.66,7.58,62.60,
02/2024,153056,5815000985003,22/11/2022,142070.48,4.96,40.92,
02/2024,153056,5815000975008,22/11/2022,254184.18,8.86,73.20,
02/2024,153056,5815000965002,22/11/2022,283182.02,9.88,81.56,
02/2024,153056,5815000955007,22/11/2022,490744.31,17.11,141.33,
02/2024,153056,5815000945001,22/11/2022,161420.93,5.63,46.49,
02/2024,153056,5815000935006,22/11/2022,166050.59,5.79,47.82,
02/2024,153056,5815000925000,22/11/2022,156118.25,5.44,44.96,
02/2024,153056,5815000915005,22/11/2022,41832.12,1.46,12.05,
02/2024,153056,5815000905000,22/11/2022,59275.05,2.07,17.07,
02/2024,153056,5815000565004,22/11/2022,293661.39,10.24,84.57,
02/2024,120260,9701079715003,30/03/2016,149432.72,59.90,3001.97,
02/2024,120260,9701079735004,30/03/2016,149432.72,59.90,3001.97,
02/2024,120260,9701079755005,30/03/2016,149432.72,59.90,3001.97,
02/2024,10001,9701158085002,21/10/2019,1161823.54,255.33,7072.79,
02/2024,153056,5815000895004,22/11/2022,1129844.07,39.40,325.39,
02/2024,153056,5815000885009,22/11/2022,142185.69,4.96,40.95,
02/2024,153056,5815000575000,22/11/2022,142470.56,4.97,41.03,
02/2024,10001,9701158135000,21/10/2019,1161888.12,255.34,7073.18,
02/2024,10001,9701158145005,21/10/2019,1161888.12,255.34,7073.18,
02/2024,10001,9701158155000,21/10/2019,1161888.13,255.34,7073.18,
02/2024,10001,9701158165006,21/10/2019,1161888.12,255.34,7073.18,
02/2024,10001,9701158175001,21/10/2019,1161888.12,255.34,7073.18,
02/2024,120260,9701079775006,30/03/2016,149432.72,59.90,3001.97,
02/2024,10001,9701158375000,21/10/2019,1161888.13,255.34,7073.18,
02/2024,10001,9701158385006,21/10/2019,1161888.12,255.34,7073.18,
