REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
07/2020,170043,1559003735009,20/06/2018,64556.33,7.27,92.41,,01/07/2020
07/2020,010001,9701154605001,21/10/2019,974047.56,38.94,188.70,,01/07/2020
07/2020,170151,6953000035000,27/01/2020,479045.23,6.77,22.17,,01/07/2020
07/2020,170178,8585000055004,25/03/2019,266653.00,19.00,156.30,,01/07/2020
07/2020,010001,9701155595000,21/10/2019,1191656.92,47.65,230.86,,01/07/2020
07/2020,170075,3849000045004,31/10/2015,922740.93,236.29,6671.80,,01/07/2020
07/2020,120260,9701081015005,30/03/2016,138230.37,32.28,833.06,,01/07/2020
07/2020,255017,2519000325000,08/11/2019,543315.65,11.28,51.42,,01/07/2020
07/2020,020001,9701156385009,24/04/2018,464404.75,56.26,766.60,,01/07/2020
07/2020,120260,9701079865005,30/03/2016,149432.72,34.91,900.58,,01/07/2020
07/2020,010001,9701157995005,21/10/2019,1161823.54,46.45,225.08,,01/07/2020
07/2020,154421,1211000265008,20/06/2005,500.00,0.23,20.38,,01/07/2020
07/2020,154421,1211000285009,20/06/2005,500.00,0.23,20.38,,01/07/2020
07/2020,170021,9701243605007,10/03/2015,157985.44,45.99,1472.70,,01/07/2020
07/2020,170021,9701243625008,10/03/2015,203215.43,59.15,1894.32,,01/07/2020
07/2020,170021,9701243645009,10/03/2015,203215.43,59.15,1894.32,,01/07/2020
07/2020,170201,0001001835007,27/08/2008,182156.55,65.58,4623.55,,01/07/2020
07/2020,154047,8791000915000,28/09/2017,15333595.52,1299.07,22057.50,,01/07/2020
07/2020,201004,9701243425009,18/02/2013,31836140.62,12822.30,565747.31,,01/07/2020
07/2020,201004,9701243445000,13/04/2015,31836140.62,9105.28,286612.71,,01/07/2020
07/2020,201004,9701243465000,12/04/2013,17863547.47,7053.63,305195.38,,01/07/2020
07/2020,201035,0147000485007,20/08/2015,89251.30,23.82,700.00,,01/07/2020
07/2020,200095,0003005935002,07/04/2008,19150545.46,12783.80,930645.59,,01/07/2020
07/2020,170021,9701243545004,09/03/2015,642696.13,187.17,5997.13,,01/07/2020
07/2020,170021,9701243565005,20/12/2019,447070.89,13.88,53.88,,01/07/2020
07/2020,200036,4733001165006,16/03/2005,90000.00,75.06,6818.06,,01/07/2020
07/2020,070014,4865000535009,18/10/2004,237542.80,203.39,18962.90,,01/07/2020
07/2020,787000,9701306275009,12/06/2019,70040.31,4.16,28.97,,01/07/2020
07/2020,100001,9701243825007,10/10/2019,9258188.50,385.36,1935.24,,01/07/2020
07/2020,170164,7535004115000,29/10/2015,4448985.83,635.21,17956.24,,01/07/2020
07/2020,170127,6001037155009,30/03/2015,2894.14,0.83,26.43,,01/07/2020
07/2020,373072,8837000055003,27/06/2017,273504.04,25.28,467.17,,01/07/2020
07/2020,170127,6001037175000,30/03/2015,770.16,0.22,7.03,,01/07/2020
07/2020,170098,5035000175005,27/11/2018,8491519.68,420.08,4254.44,,01/07/2020
07/2020,193110,0174000025003,13/06/2019,37654.91,1.24,8.63,,01/07/2020
07/2020,080020,9445000215001,28/12/2011,702639.11,326.73,16618.91,,01/07/2020
07/2020,255027,9241000405000,15/09/2005,634000.00,284.86,25033.60,,01/07/2020
07/2020,170104,5705004165007,19/12/2019,75.94,0.01,0.01,,01/07/2020
07/2020,255003,0605002175001,25/08/2000,110310.20,119.33,14042.44,,01/07/2020
07/2020,170112,9099000165008,03/12/2014,99527.97,30.41,1021.39,,01/07/2020
07/2020,100001,9701243895005,10/10/2019,8122045.88,338.07,1697.75,,01/07/2020
07/2020,090015,9131002775005,23/08/2016,919159.20,194.72,4565.34,,01/07/2020
07/2020,170098,4267000735006,24/03/2020,39000.32,0.66,1.56,,01/07/2020
07/2020,170098,4267000815000,20/07/2020,51394.11,0.01,0.01,,01/07/2020
07/2020,170098,4267000935005,24/03/2020,94000.00,1.59,3.76,,01/07/2020
07/2020,170098,4267001115001,24/03/2020,49000.68,0.83,1.96,,01/07/2020
07/2020,080012,7471000105000,12/02/2019,59951.28,2.58,22.95,,01/07/2020
07/2020,080012,7471000095004,12/02/2019,49358.55,2.13,18.90,,01/07/2020
07/2020,080012,7471000085009,12/02/2019,819661.39,63.42,563.52,,01/07/2020
07/2020,170098,4267001315000,07/07/2020,42197.12,0.06,0.06,,01/07/2020
07/2020,158516,8105004265000,04/01/2017,71585894.46,7649.99,162831.10,,01/07/2020
07/2020,070027,9241000425000,09/01/2017,1570608.00,300.20,6365.76,,01/07/2020
07/2020,200384,0034000025008,11/02/2019,268634.29,20.83,185.38,,01/07/2020
07/2020,200384,0034000045009,11/02/2019,51701.76,4.01,35.68,,01/07/2020
07/2020,080014,8927000045007,21/12/2015,5087670.82,1264.17,34655.13,,01/07/2020
07/2020,090020,8771000165007,16/10/2019,41998708.69,1710.62,8425.51,,01/07/2020
07/2020,158336,9733003625001,24/10/2014,3699723.67,641.76,21971.16,,01/07/2020
07/2020,200054,7535004145006,10/02/2009,7684397.67,4775.99,323887.94,,01/07/2020
07/2020,170112,9123000345002,18/11/2014,46924.06,6.42,217.14,,01/07/2020
07/2020,080006,2419000395002,22/10/2015,457929.05,117.88,3345.46,,01/07/2020
07/2020,120260,9701251085009,30/03/2016,658723.40,153.86,3969.88,,01/07/2020
07/2020,170098,4267000795009,21/07/2020,185013.53,0.04,0.04,,01/07/2020
07/2020,170098,4267000995008,20/07/2020,118180.30,0.03,0.03,,01/07/2020
07/2020,170098,4267001035008,24/03/2020,205281.18,5.14,8.21,,01/07/2020
07/2020,170098,4267001375003,27/05/2020,110805.19,0.81,1.12,,01/07/2020
07/2020,080008,4267001415005,30/12/2016,836859.00,161.20,3444.26,,01/07/2020
07/2020,070023,9633000195000,23/11/2009,487484.62,282.22,17837.02,,01/07/2020
07/2020,070023,9545000055000,23/11/2009,391691.29,226.76,14331.95,,01/07/2020
07/2020,170173,8105004285000,14/05/2015,1022984.73,287.85,8917.09,,01/07/2020
07/2020,200384,0034000065000,11/02/2019,51701.76,4.01,35.68,,01/07/2020
07/2020,120090,9707002315000,05/05/2016,17436425.35,3979.39,100360.69,,01/07/2020
07/2020,080008,5407000135003,06/03/2020,360000.00,7.05,18.69,,01/07/2020
07/2020,255015,2175002525002,28/07/2015,385000.00,57.94,1724.72,,01/07/2020
07/2020,040001,9701224425007,14/02/2017,96270082.63,17885.06,368860.63,,01/07/2020
07/2020,200125,8045000125001,06/04/2020,616362.52,5.13,11.09,,01/07/2020
07/2020,255027,9679000085008,28/11/2015,83000.00,20.91,580.91,,01/07/2020
07/2020,170053,2051001925003,27/08/2019,604999.00,29.15,167.00,,01/07/2020
07/2020,170098,5023000365005,14/07/2020,381739.67,0.26,0.26,,01/07/2020
07/2020,070021,8801005325008,21/12/2007,1362384.90,931.35,69424.37,,01/07/2020
07/2020,170021,9701224595000,01/12/2014,326970.16,99.99,3361.97,,01/07/2020
07/2020,130081,9561000025006,09/11/2007,7958.79,3.05,230.00,,01/07/2020
07/2020,158334,9047001525005,28/12/2018,18724738.75,878.21,8455.18,,01/07/2020
07/2020,158334,9047001695008,28/12/2018,171990.34,14.48,139.45,,01/07/2020
07/2020,158334,9047001675007,28/12/2018,88521.69,7.45,71.77,,01/07/2020
07/2020,158334,9047001725004,28/12/2018,120036.72,10.11,97.33,,01/07/2020
07/2020,158334,9047001655006,28/12/2018,34391.97,2.90,27.89,,01/07/2020
07/2020,158334,9047001735000,28/12/2018,108314.64,9.12,87.82,,01/07/2020
07/2020,158334,9047001705003,30/12/2015,133164.90,32.90,897.39,,01/07/2020
07/2020,158334,9047001685002,28/12/2018,88521.69,7.45,71.77,,01/07/2020
07/2020,158334,9047001715009,28/12/2018,97731.57,8.23,79.24,,01/07/2020
07/2020,158334,9047001645000,28/12/2018,34391.97,2.90,27.89,,01/07/2020
07/2020,158334,9047001615004,28/12/2018,34391.94,2.90,27.89,,01/07/2020
07/2020,158334,9047001665001,28/12/2018,70673.37,5.95,57.30,,01/07/2020
07/2020,158334,9047001635005,28/12/2018,34391.97,2.90,27.89,,01/07/2020
07/2020,158334,9047001625000,28/12/2018,34391.97,2.90,27.89,,01/07/2020
07/2020,343007,3687000065005,06/02/2015,13129.60,3.89,126.40,,01/07/2020
07/2020,170067,2785003685009,11/06/2015,311008.65,48.02,1465.74,,01/07/2020
07/2020,200350,5403002895002,24/01/2019,3102211.84,248.78,2286.94,,01/07/2020
07/2020,153038,3849002015005,12/11/2019,15773753.51,322.47,1448.41,,01/07/2020
07/2020,343007,3657000015006,12/11/2015,921734.87,234.38,6572.65,,01/07/2020
07/2020,400068,9047001545006,12/04/2018,399637.31,49.13,678.93,,01/07/2020
07/2020,080016,9701224705000,23/04/2019,41668321.99,2789.30,21640.96,,01/07/2020
07/2020,154040,9701224765002,19/09/2015,514368.00,134.93,3901.33,,01/07/2020
07/2020,154040,9701065885009,19/09/2015,514539.00,134.98,3902.63,,01/07/2020
07/2020,255010,0907000045009,09/06/2015,487210.00,75.30,2301.04,,01/07/2020
07/2020,170162,7487000035008,30/09/2019,1315709.02,56.72,293.98,,01/07/2020
07/2020,153038,3849002095009,13/11/2019,35696631.31,726.82,3252.84,,01/07/2020
07/2020,343007,3849003415007,25/02/2015,1760000.00,287.20,9257.91,,01/07/2020
07/2020,200350,4553001145007,18/01/2018,2456687.61,332.74,5048.91,,01/07/2020
07/2020,153038,3849002545004,18/11/2019,12617470.33,251.67,1106.13,,01/07/2020
07/2020,153038,3849002025000,18/11/2019,288786190.91,5760.25,25316.94,,01/07/2020
07/2020,153038,3849001795007,13/11/2019,2643603.81,53.83,240.90,,01/07/2020
07/2020,153038,3849001755005,13/11/2019,1298066.28,26.43,118.29,,01/07/2020
07/2020,540996,9701014305005,21/08/2015,1064145.43,158.02,4642.92,,01/07/2020
07/2020,153038,3849001665006,18/11/2019,3650639.47,72.82,320.04,,01/07/2020
07/2020,153038,3849001455001,18/11/2019,8254006.80,164.64,723.60,,01/07/2020
07/2020,153038,3849002055007,13/11/2019,11492482.94,234.00,1047.25,,01/07/2020
07/2020,070023,9511000035005,18/06/2004,259975.41,227.32,21641.36,,01/07/2020
07/2020,160163,0499000045009,14/04/2016,7780283.28,1002.42,25620.99,,01/07/2020
07/2020,170048,1619000175000,14/10/2015,165880.79,19.07,543.56,,01/07/2020
07/2020,201033,0007001085007,26/07/2017,54290.91,8.78,158.08,,01/07/2020
07/2020,158277,3859000085003,28/12/2016,1858402.59,199.68,4272.68,,01/07/2020
07/2020,170048,1761004715006,27/07/2020,410045.76,0.01,0.01,,01/07/2020
07/2020,200374,9067002405008,31/07/2017,7100000.00,1142.46,20485.37,,01/07/2020
07/2020,158410,3117000065002,21/07/2017,2992261.89,270.63,4896.26,,01/07/2020
07/2020,158404,3363000165003,21/07/2017,9960705.34,900.88,16298.78,,01/07/2020
07/2020,193009,3399000045009,13/09/2001,438554.46,250.26,27897.98,,01/07/2020
07/2020,255019,6001028375000,10/10/2015,28543257.00,7398.37,211405.76,,01/07/2020
07/2020,158405,3957000045001,21/07/2017,3329325.86,301.11,5447.80,,01/07/2020
07/2020,158092,3495000165008,15/12/2011,121106739.43,31493.72,1608495.31,,01/07/2020
07/2020,153038,3849002515008,18/11/2019,110639152.83,2206.85,9699.37,,01/07/2020
07/2020,154215,0605001965009,19/08/2002,245884835.86,133380.27,14137229.11,,01/07/2020
07/2020,201033,0007001045005,26/07/2017,35259.78,5.70,102.66,,01/07/2020
07/2020,110001,9701225585008,03/10/2019,330476.33,14.10,72.40,,01/07/2020
07/2020,170151,6389000055003,30/03/2015,97231.48,28.02,888.06,,01/07/2020
07/2020,154040,9701236285000,19/09/2015,595221.55,156.14,4514.58,,01/07/2020
07/2020,154040,9701236345003,19/09/2015,595221.55,156.14,4514.58,,01/07/2020
07/2020,154040,9701236375000,19/09/2015,1165543.45,305.75,8840.31,,01/07/2020
07/2020,154040,9701236415001,19/09/2015,1313516.04,344.56,9962.64,,01/07/2020
07/2020,154040,9701236435002,19/09/2015,1283362.29,336.65,9733.93,,01/07/2020
07/2020,170188,8531000945000,01/09/2015,60422.21,16.02,467.62,,01/07/2020
07/2020,120256,1389005825004,28/12/2013,10196041.34,3631.29,141888.79,,01/07/2020
07/2020,154040,9701236465009,19/09/2015,725895.56,190.42,5505.71,,01/07/2020
07/2020,255012,9081000145004,05/07/2019,83805.23,4.70,30.93,,01/07/2020
07/2020,080012,7749000245009,22/02/2019,1217820.87,92.40,806.24,,01/07/2020
07/2020,080012,7749000315007,23/01/2018,83621.51,6.28,94.68,,01/07/2020
07/2020,080012,7749000305001,22/02/2019,50222.59,2.13,18.52,,01/07/2020
07/2020,080012,7749000295006,23/01/2018,82718.23,6.21,93.66,,01/07/2020
07/2020,154040,9701236365004,19/09/2015,593239.24,155.62,4499.55,,01/07/2020
07/2020,154040,9701236395000,19/09/2015,1313516.14,344.56,9962.64,,01/07/2020
07/2020,154040,9701236405006,19/09/2015,1313516.04,344.56,9962.64,,01/07/2020
07/2020,154040,9701236425007,19/09/2015,1313516.04,344.56,9962.64,,01/07/2020
07/2020,154040,9701236445008,19/09/2015,1281343.54,336.12,9718.62,,01/07/2020
07/2020,170151,6209000215006,30/09/2012,31698.19,13.43,623.21,,01/07/2020
07/2020,154040,9701236505000,19/09/2015,1237264.56,324.56,9384.29,,01/07/2020
07/2020,170151,7209000105001,30/10/2012,288880.31,67.46,3097.08,,01/07/2020
07/2020,070018,7107006495003,16/12/2019,3088201.54,43.44,171.38,,01/07/2020
07/2020,070023,9591000025008,20/06/2013,623131.44,239.64,10102.34,,01/07/2020
07/2020,154040,9701236585004,04/07/2018,759449.49,83.98,1048.10,,01/07/2020
07/2020,154040,9701236565003,04/07/2018,759449.49,83.98,1048.10,,01/07/2020
07/2020,154040,9701236575009,04/07/2018,759449.49,83.98,1048.10,,01/07/2020
07/2020,154040,9701236455003,19/09/2015,725895.56,190.42,5505.71,,01/07/2020
07/2020,170098,5367000085003,12/06/2018,356151.27,40.55,520.46,,01/07/2020
07/2020,154040,9701236475004,19/09/2015,589361.11,154.60,4470.13,,01/07/2020
07/2020,154040,9701236515006,19/09/2015,1228553.53,322.27,9318.22,,01/07/2020
07/2020,154040,9701236535007,04/07/2018,759449.49,83.98,1048.10,,01/07/2020
07/2020,154040,9701236555008,04/07/2018,759449.49,83.98,1048.10,,01/07/2020
07/2020,154040,9701236595000,04/07/2018,759449.49,83.98,1048.10,,01/07/2020
07/2020,170188,8809000245001,11/09/2015,300000.00,44.03,1278.65,,01/07/2020
07/2020,153038,3871000115009,20/11/2019,5415162.05,107.11,467.34,,01/07/2020
07/2020,154040,9701236485000,19/09/2015,1228553.53,322.27,9318.22,,01/07/2020
07/2020,154040,9701236495005,19/09/2015,1237264.56,324.56,9384.29,,01/07/2020
07/2020,154040,9701236525001,19/09/2015,1487260.16,390.14,11280.44,,01/07/2020
07/2020,154040,9701236605005,04/07/2018,759449.49,83.98,1048.10,,01/07/2020
07/2020,154040,9701236625006,04/07/2018,1550201.75,171.41,2139.39,,01/07/2020
07/2020,170098,4611000875002,30/06/2020,45421.93,0.06,0.06,,01/07/2020
07/2020,090023,9701156185000,28/03/2018,62414530.45,7812.26,109849.30,,01/07/2020
07/2020,090023,9701343145008,28/03/2018,1380438.40,172.79,2429.57,,01/07/2020
07/2020,090023,9701343175004,28/03/2018,14413.05,1.81,25.37,,01/07/2020
07/2020,090023,9701343185000,28/03/2018,173599.61,21.72,305.53,,01/07/2020
07/2020,786810,9063001835006,06/02/2019,82880.34,3.61,32.45,,01/07/2020
07/2020,201035,0113000265002,16/03/2020,342385.00,6.20,15.44,,01/07/2020
07/2020,170098,5401000925005,28/04/2020,248368.72,2.90,5.27,,01/07/2020
07/2020,170188,8845000605004,17/09/2015,418930.72,110.03,3184.63,,01/07/2020
07/2020,154040,9701236635001,04/07/2018,1550201.75,171.41,2139.39,,01/07/2020
07/2020,154040,9701236655002,04/07/2018,1555049.75,171.94,2146.08,,01/07/2020
07/2020,080025,9047001775001,13/07/2018,981109.32,107.17,1322.04,,01/07/2020
07/2020,170127,6001034175009,13/03/2015,34059.79,5.51,176.28,,01/07/2020
07/2020,154040,9701236665008,19/09/2015,1131649.14,296.85,8583.23,,01/07/2020
07/2020,154040,9701236705000,19/09/2015,1154985.16,302.98,8760.23,,01/07/2020
07/2020,154040,9701236715005,19/09/2015,1154985.16,302.98,8760.23,,01/07/2020
07/2020,200352,5697000245001,30/03/2020,924411.60,8.24,18.71,,01/07/2020
