REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
09/2021,443033,1559000085003,20/08/2001,146879.02,86.42,10602.69,,01/09/2021
09/2021,170164,7731000035001,31/07/2020,8744019.94,230.18,1693.99,,01/09/2021
09/2021,060001,9701049335008,04/12/2014,388376.05,138.64,5793.12,,01/09/2021
09/2021,160065,9701048085008,01/12/2014,337105.08,120.48,5040.46,,01/09/2021
09/2021,170021,9701041605006,23/10/2020,1247307.57,58.78,350.42,,01/09/2021
09/2021,170021,9701042105007,01/12/2014,280440.04,100.23,4193.20,,01/09/2021
09/2021,170021,9701037275005,25/05/2020,1183130.20,81.50,690.70,,01/09/2021
09/2021,110404,9701036765009,04/08/2017,685372.45,148.46,3793.45,,01/09/2021
09/2021,110001,9701031875000,02/10/2019,408405.57,42.03,521.33,,01/09/2021
09/2021,170021,9701030245003,02/10/2019,244948.20,25.21,312.68,,01/09/2021
09/2021,170192,9047001865000,10/11/2020,891032.45,22.10,125.12,,01/09/2021
09/2021,170193,9047001995001,04/05/2015,245803.98,45.89,1801.97,,01/09/2021
09/2021,160140,9047000305001,09/12/2020,670125.00,15.06,78.01,,01/09/2021
09/2021,170067,2845000055001,10/06/2015,62938.55,20.76,802.50,,01/09/2021
09/2021,158381,2785000515005,14/05/2018,15202007.03,1488.56,31016.27,,01/09/2021
09/2021,153103,1761000105009,19/10/2015,37620988.80,6516.11,237631.69,,01/09/2021
09/2021,120260,9701005405000,24/02/2016,4363071.69,710.88,24408.08,,01/09/2021
09/2021,751500,5851000145001,30/11/2015,6321.89,1.07,38.40,,01/09/2021
09/2021,090006,1389000015004,20/08/2001,2590582.84,2736.99,335786.76,,01/09/2021
09/2021,255006,1537000405007,27/11/2017,79191.26,8.82,208.52,,01/09/2021
09/2021,170127,6001013775007,27/01/2015,2234410.13,434.54,17765.81,,01/09/2021
09/2021,784320,0921002715007,19/05/2005,35000.00,30.08,3004.31,,01/09/2021
09/2021,153045,1389008975007,31/12/2014,291000.00,57.22,2365.27,,01/09/2021
09/2021,153045,1389008435002,31/12/2014,56100.00,11.04,455.99,,01/09/2021
09/2021,153045,1389008415001,31/12/2014,45100.00,8.87,366.58,,01/09/2021
09/2021,153045,1389008405006,31/12/2014,2800.00,0.55,22.76,,01/09/2021
09/2021,153045,1389008385005,31/12/2014,11840.00,2.33,96.24,,01/09/2021
09/2021,153045,1389008375000,31/12/2014,253300.00,49.81,2058.85,,01/09/2021
09/2021,153045,1389008365004,31/12/2014,74200.00,14.59,603.10,,01/09/2021
09/2021,153045,1389008355009,31/12/2014,19800.00,3.90,160.94,,01/09/2021
09/2021,153045,1389008395000,31/12/2014,3100.00,0.61,25.20,,01/09/2021
09/2021,153045,1389011945008,31/12/2014,2469970.78,485.70,20076.15,,01/09/2021
09/2021,153045,1389008345003,31/12/2014,10700.00,2.10,86.97,,01/09/2021
09/2021,153045,1389008425007,31/12/2014,2300.00,0.45,18.69,,01/09/2021
09/2021,393018,5637000045009,12/09/2012,39659.11,10.47,579.48,,01/09/2021
09/2021,255002,2833000125006,16/01/2020,63997.58,5.60,59.66,,01/09/2021
09/2021,120260,9701075255008,30/03/2016,216984.75,62.39,2105.65,,01/09/2021
09/2021,160065,9701023065003,28/12/2000,76245.82,83.14,10525.27,,01/09/2021
09/2021,154043,5403000315009,27/10/2004,432048.15,213.85,22087.41,,01/09/2021
09/2021,170021,9701039735003,01/12/2014,232830.94,83.22,3481.34,,01/09/2021
09/2021,154040,9701016945001,22/05/2018,694145.98,121.25,2510.18,,01/09/2021
09/2021,153063,0411003485006,30/12/2005,1429066.80,658.14,63269.72,,01/09/2021
09/2021,784000,0803000295006,23/03/2016,172104.34,49.65,1681.77,,01/09/2021
09/2021,160298,5819000125007,29/06/2015,304.51,0.10,3.82,,01/09/2021
09/2021,170098,5219000015009,02/12/2020,196179.75,4.51,23.93,,01/09/2021
09/2021,120260,9701092935003,30/03/2016,150142.10,43.17,1457.00,,01/09/2021
09/2021,120260,9701090005009,30/03/2016,223490.29,64.26,2168.78,,01/09/2021
09/2021,170127,6001034785001,25/03/2015,15325.47,5.23,208.69,,01/09/2021
09/2021,120260,9701089295007,30/03/2016,120116.31,34.53,1165.62,,01/09/2021
09/2021,120260,9701088345000,30/03/2016,204528.68,58.80,1984.77,,01/09/2021
09/2021,130074,8841003235000,23/11/2020,5372.92,0.23,1.25,,01/09/2021
09/2021,130074,8841000345000,23/11/2020,187281.89,7.99,43.51,,01/09/2021
09/2021,201033,0017000145003,19/06/2017,121586.99,27.14,714.37,,01/09/2021
09/2021,154040,9701017935000,15/05/2018,904700.72,158.94,3309.02,,01/09/2021
09/2021,154040,9701020765004,19/09/2015,192434.99,33.79,1249.30,,01/09/2021
09/2021,154040,9701022385004,19/09/2015,183260.00,32.18,1189.74,,01/09/2021
09/2021,154040,9701024875009,19/09/2015,669096.33,210.98,7799.77,,01/09/2021
09/2021,154040,9701026005001,19/09/2015,660520.25,208.28,7699.80,,01/09/2021
09/2021,154040,9701026705003,19/09/2015,637960.40,201.16,7436.81,,01/09/2021
09/2021,154040,9701027645004,19/09/2015,629066.90,198.36,7333.14,,01/09/2021
09/2021,170036,1069000015000,24/12/2004,112944.23,99.44,10174.16,,01/09/2021
09/2021,154040,9701060335000,19/09/2015,549117.87,173.15,6401.16,,01/09/2021
09/2021,154040,9701061275001,11/05/2018,479834.30,84.57,1766.43,,01/09/2021
09/2021,160298,5893000015006,26/10/2015,177.36,0.03,1.11,,01/09/2021
09/2021,120260,9701081315009,30/03/2016,159675.76,45.91,1549.51,,01/09/2021
09/2021,120260,9701082415007,30/03/2016,156055.53,44.87,1514.38,,01/09/2021
09/2021,120260,9701084265002,30/03/2016,276481.00,79.50,2683.01,,01/09/2021
09/2021,120260,9701085665004,21/05/2021,38456.80,0.65,1.61,,01/09/2021
09/2021,120260,9701086725000,30/03/2016,255072.34,73.33,2475.25,,01/09/2021
09/2021,160065,9701028985003,28/12/2000,71393.82,77.84,9855.48,,01/09/2021
09/2021,789000,7107001705000,10/02/2021,296445.18,9.28,38.33,,01/09/2021
09/2021,130067,6469000085001,31/05/2010,304480.20,181.01,12534.99,,01/09/2021
09/2021,170043,1559003735009,20/06/2018,64556.33,11.00,222.54,,01/09/2021
09/2021,010001,9701154605001,21/10/2019,974047.56,97.56,1179.40,,01/09/2021
09/2021,170151,6953000035000,27/01/2020,479045.23,22.95,240.01,,01/09/2021
09/2021,170178,8585000055004,25/03/2019,266653.00,34.78,542.11,,01/09/2021
09/2021,010001,9701155595000,21/10/2019,1191721.51,119.36,1442.96,,01/09/2021
09/2021,170075,3849000045004,31/10/2015,922740.93,285.39,10350.32,,01/09/2021
09/2021,120260,9701081015005,30/03/2016,138230.37,39.74,1341.40,,01/09/2021
09/2021,255017,2519000325000,08/11/2019,543315.65,29.52,348.03,,01/09/2021
09/2021,020001,9701156385009,19/04/2021,691084.06,14.84,44.65,,01/09/2021
09/2021,120260,9701079865005,30/03/2016,149432.72,42.96,1450.11,,01/09/2021
09/2021,010001,9701157995005,21/10/2019,1161823.54,116.37,1406.76,,01/09/2021
09/2021,154421,1211000265008,20/06/2005,500.00,0.24,23.65,,01/09/2021
09/2021,154421,1211000285009,20/06/2005,500.00,0.24,23.65,,01/09/2021
09/2021,170021,9701243605007,10/03/2015,157985.44,54.21,2178.49,,01/09/2021
09/2021,170021,9701243625008,10/03/2015,203215.43,69.73,2802.17,,01/09/2021
09/2021,170021,9701243645009,10/03/2015,203215.43,69.73,2802.17,,01/09/2021
09/2021,170201,0001001835007,27/08/2008,182156.55,69.70,5572.10,,01/09/2021
09/2021,154047,8791000915000,28/09/2017,15333595.52,1782.05,43902.30,,01/09/2021
09/2021,170607,9701243425009,18/02/2013,31836140.62,14365.48,756836.54,,01/09/2021
09/2021,170607,9701243445000,13/04/2015,31836140.62,10768.38,426623.20,,01/09/2021
09/2021,170607,9701243465000,12/04/2013,17863547.47,7924.16,410479.85,,01/09/2021
09/2021,201035,0147000485007,20/08/2015,89251.30,28.53,1068.95,,01/09/2021
09/2021,200095,0003005935002,07/04/2008,19150545.46,13548.49,1115273.77,,01/09/2021
09/2021,170021,9701243545004,09/03/2015,642696.13,220.63,8869.64,,01/09/2021
09/2021,040001,9701243565005,09/06/2021,460216.73,6.50,14.12,,01/09/2021
09/2021,200036,4733001165006,16/03/2005,90000.00,78.18,7891.66,,01/09/2021
09/2021,070014,4865000535009,18/10/2004,237542.80,211.43,21868.94,,01/09/2021
09/2021,787000,9701306275009,12/06/2019,70040.31,8.34,118.99,,01/09/2021
09/2021,100001,9701243825007,10/10/2019,9258188.50,941.98,11560.07,,01/09/2021
09/2021,170164,7535004115000,03/08/2020,4448985.83,145.69,1064.87,,01/09/2021
09/2021,170127,6001037155009,30/03/2015,2894.14,0.98,39.24,,01/09/2021
09/2021,373072,8837000055003,27/06/2017,273504.04,33.82,885.80,,01/09/2021
09/2021,170127,6001037175000,30/03/2015,770.16,0.26,10.44,,01/09/2021
09/2021,170098,5035000175005,04/01/2021,8491519.68,173.11,821.95,,01/09/2021
09/2021,193110,0174000025003,13/06/2019,37654.91,2.49,35.54,,01/09/2021
09/2021,080020,9445000215001,28/12/2011,702639.11,359.38,21437.39,,01/09/2021
09/2021,255027,9241000405000,15/09/2005,634000.00,297.38,29113.27,,01/09/2021
09/2021,255003,0605002175001,25/08/2000,110310.20,122.27,15733.96,,01/09/2021
09/2021,170112,9099000165008,03/12/2014,99527.97,35.55,1485.78,,01/09/2021
09/2021,100001,9701243895005,10/10/2019,8122045.88,826.38,10141.45,,01/09/2021
09/2021,090015,9131002775005,23/08/2016,1392562.56,371.08,11621.73,,01/09/2021
09/2021,170098,4267000735006,24/03/2020,39000.32,3.03,28.85,,01/09/2021
09/2021,170098,4267000815000,08/07/2021,51394.11,0.51,0.87,,01/09/2021
09/2021,170098,4267000935005,24/03/2020,144289.16,11.23,106.75,,01/09/2021
09/2021,170098,4267001115001,24/03/2020,49000.68,3.81,36.25,,01/09/2021
09/2021,080012,7471000085009,12/02/2019,819659.21,111.75,1818.21,,01/09/2021
09/2021,080012,7471000105000,12/02/2019,59951.28,4.55,74.06,,01/09/2021
09/2021,080012,7471000095004,12/02/2019,49358.55,3.75,60.98,,01/09/2021
09/2021,158516,8105004265000,04/01/2017,71585894.46,9853.68,286598.76,,01/09/2021
09/2021,070027,9241000425000,09/01/2017,1570608.00,387.06,11225.62,,01/09/2021
09/2021,200384,0034000025008,11/02/2019,268634.29,36.66,597.14,,01/09/2021
09/2021,200384,0034000045009,11/02/2019,51701.76,7.06,114.93,,01/09/2021
09/2021,080014,8927000045007,21/12/2015,5087670.82,1536.10,54406.17,,01/09/2021
09/2021,090020,8771000165007,16/10/2019,41998708.69,4236.92,51571.79,,01/09/2021
09/2021,158336,9733003625001,24/10/2014,3699723.67,747.71,31753.70,,01/09/2021
09/2021,200054,7535004145006,10/02/2009,7684397.67,5094.30,393113.10,,01/09/2021
09/2021,170112,9123000345002,18/11/2014,46924.06,7.49,315.09,,01/09/2021
09/2021,080006,2419000395002,05/03/2020,2946122.06,237.35,2331.52,,01/09/2021
09/2021,120260,9701251085009,30/03/2016,658723.40,189.39,6392.33,,01/09/2021
09/2021,170098,4267000995008,20/07/2020,118180.30,7.19,54.21,,01/09/2021
09/2021,170098,4267001375003,27/05/2020,110805.19,7.60,64.16,,01/09/2021
09/2021,080008,4267001415005,11/09/2020,965000.00,51.32,341.79,,01/09/2021
09/2021,070023,9633000195000,23/11/2009,487484.62,303.08,21943.22,,01/09/2021
09/2021,070023,9545000055000,23/11/2009,391691.29,243.52,17631.26,,01/09/2021
09/2021,170173,8105004285000,14/05/2015,1022984.73,341.45,13351.13,,01/09/2021
09/2021,200384,0034000065000,11/02/2019,51701.76,7.06,114.93,,01/09/2021
09/2021,120090,9707002315000,05/05/2016,17436425.35,4922.76,163198.43,,01/09/2021
09/2021,080008,5407000135003,06/04/2020,360000.00,27.34,254.02,,01/09/2021
09/2021,255015,2175002525002,28/07/2015,385000.00,69.25,2621.16,,01/09/2021
09/2021,040001,9701224425007,10/06/2021,100621490.37,1406.61,3031.73,,01/09/2021
09/2021,200125,8045000125001,06/04/2020,616362.52,26.07,242.21,,01/09/2021
09/2021,255027,9679000085008,28/11/2015,83000.00,25.34,907.04,,01/09/2021
09/2021,170053,2051001925003,02/09/2020,604999.00,32.96,224.44,,01/09/2021
09/2021,170098,5023000365005,25/09/2020,381739.67,19.53,125.53,,01/09/2021
09/2021,070021,8801005325008,21/12/2007,1362384.90,985.04,82860.07,,01/09/2021
09/2021,170021,9701224595000,01/12/2014,326970.16,116.87,4888.93,,01/09/2021
09/2021,130081,9561000025006,09/11/2007,7958.79,3.24,274.10,,01/09/2021
09/2021,158334,9047001695008,28/12/2018,171990.45,24.59,418.92,,01/09/2021
09/2021,158334,9047001675007,28/12/2018,88521.69,12.65,215.61,,01/09/2021
09/2021,158334,9047001725004,28/12/2018,120036.72,17.16,292.37,,01/09/2021
09/2021,158334,9047001655006,28/12/2018,34391.97,4.92,83.77,,01/09/2021
09/2021,158334,9047001735000,28/12/2018,108314.64,15.48,263.82,,01/09/2021
09/2021,158334,9047001705003,30/12/2015,133164.90,40.04,1411.91,,01/09/2021
09/2021,158334,9047001685002,28/12/2018,88521.69,12.65,215.61,,01/09/2021
09/2021,158334,9047001715009,28/12/2018,97731.57,13.97,238.04,,01/09/2021
09/2021,158334,9047001645000,28/12/2018,34391.97,4.92,83.77,,01/09/2021
09/2021,158334,9047001615004,28/12/2018,34391.94,4.92,83.77,,01/09/2021
09/2021,158334,9047001665001,28/12/2018,70673.37,10.10,172.14,,01/09/2021
09/2021,158334,9047001635005,28/12/2018,34391.97,4.92,83.77,,01/09/2021
09/2021,158334,9047001625000,28/12/2018,34391.97,4.92,83.77,,01/09/2021
09/2021,158334,9047001525005,28/12/2018,18724738.75,1490.85,25399.74,,01/09/2021
09/2021,343007,3687000065005,06/02/2015,13129.60,4.56,185.91,,01/09/2021
09/2021,170067,2785003685009,11/06/2015,311008.65,57.12,2206.56,,01/09/2021
09/2021,200350,5403002895002,24/01/2019,3102211.84,431.43,7156.29,,01/09/2021
09/2021,153038,3849002015005,11/11/2020,15773753.51,389.93,2201.38,,01/09/2021
09/2021,343007,3657000015006,12/11/2015,921734.87,283.47,10224.52,,01/09/2021
09/2021,400068,9047001545006,12/04/2018,399637.31,72.11,1540.93,,01/09/2021
09/2021,080016,9701224705000,01/02/2021,44299367.54,1442.86,6180.11,,01/09/2021
09/2021,154040,9701224765002,19/09/2015,514368.00,162.20,5996.08,,01/09/2021
09/2021,154040,9701065885009,19/09/2015,514539.00,162.25,5998.07,,01/09/2021
09/2021,255010,0907000045009,09/06/2015,487210.00,89.55,3462.68,,01/09/2021
09/2021,170162,7487000035008,28/10/2020,1315709.02,61.06,358.91,,01/09/2021
09/2021,153038,3849002095009,09/11/2020,36105863.79,898.36,5101.52,,01/09/2021
09/2021,170083,3849003415007,25/02/2015,1760000.00,338.18,13662.84,,01/09/2021
09/2021,200350,4553001145007,18/01/2018,2456687.61,473.01,10770.23,,01/09/2021
09/2021,153038,3849002545004,09/11/2020,12617470.33,313.93,1782.76,,01/09/2021
09/2021,153038,3849002025000,04/11/2020,287690217.96,7273.50,41909.08,,01/09/2021
09/2021,153038,3849001795007,11/11/2020,2673910.55,66.10,373.17,,01/09/2021
09/2021,153038,3849001755005,11/11/2020,1284681.80,31.76,179.29,,01/09/2021
09/2021,540996,9701014305005,21/08/2015,1064145.43,189.36,7091.60,,01/09/2021
09/2021,153038,3849001665006,09/11/2020,3692491.05,91.87,521.72,,01/09/2021
09/2021,153038,3849001455001,10/11/2020,8348632.19,207.06,1172.36,,01/09/2021
09/2021,153038,3849002055007,09/11/2020,11373982.88,283.00,1607.07,,01/09/2021
09/2021,070023,9511000035005,18/06/2004,259975.41,235.96,24886.74,,01/09/2021
09/2021,170271,9461001885002,22/04/2021,115498.62,2.43,7.19,,01/09/2021
09/2021,160163,0499000045009,14/04/2016,7780283.28,1236.41,41422.45,,01/09/2021
09/2021,170048,1619000175000,14/10/2015,165880.79,22.98,840.03,,01/09/2021
09/2021,201033,0007001085007,26/07/2017,54290.91,11.83,304.07,,01/09/2021
09/2021,158277,3859000085003,28/12/2016,1858402.59,256.85,7500.57,,01/09/2021
09/2021,170048,1761004715006,27/07/2020,410045.76,13.66,101.42,,01/09/2021
09/2021,200374,9067002405008,28/01/2021,7100000.00,235.35,1023.66,,01/09/2021
09/2021,158404,3363000165003,21/07/2017,9960705.34,1212.78,31272.47,,01/09/2021
09/2021,193009,3399000045009,13/09/2001,438554.46,257.20,31451.23,,01/09/2021
09/2021,255019,6001028375000,10/10/2015,28543257.00,8914.13,326420.36,,01/09/2021
09/2021,158405,3957000045001,21/07/2017,3329325.86,405.37,10452.70,,01/09/2021
09/2021,158092,3495000165008,15/12/2011,141247569.12,40381.45,2417539.14,,01/09/2021
09/2021,153038,3849002515008,11/11/2020,111907539.58,2766.42,15617.79,,01/09/2021
09/2021,154215,0605001965009,19/08/2002,245884835.86,137494.27,16034155.16,,01/09/2021
09/2021,201033,0007001045005,26/07/2017,35259.78,7.68,197.48,,01/09/2021
09/2021,110001,9701225585008,03/10/2019,330476.33,33.96,420.70,,01/09/2021
09/2021,170151,6389000055003,30/03/2015,97231.48,33.08,1318.45,,01/09/2021
09/2021,154040,9701236285000,19/09/2015,595221.55,187.69,6938.60,,01/09/2021
09/2021,154040,9701236345003,19/09/2015,595221.55,187.69,6938.60,,01/09/2021
09/2021,154040,9701236375000,19/09/2015,1165543.45,367.53,13586.94,,01/09/2021
09/2021,154040,9701236415001,19/09/2015,1313516.04,414.18,15311.88,,01/09/2021
09/2021,154040,9701236435002,19/09/2015,1283362.29,404.67,14960.37,,01/09/2021
09/2021,170188,8531000945000,01/09/2015,60422.21,19.21,715.91,,01/09/2021
09/2021,120265,1389005825004,28/12/2013,10196041.34,4140.85,196557.22,,01/09/2021
09/2021,154040,9701236465009,19/09/2015,725895.56,228.89,8461.89,,01/09/2021
09/2021,255012,9081000145004,05/07/2019,83805.23,9.70,134.69,,01/09/2021
09/2021,080012,7749000315007,23/01/2018,83621.51,8.94,202.66,,01/09/2021
09/2021,080012,7749000245009,22/02/2019,1217826.08,164.28,2645.52,,01/09/2021
09/2021,080012,7749000305001,22/02/2019,50222.59,3.77,60.76,,01/09/2021
09/2021,080012,7749000295006,23/01/2018,82718.23,8.84,200.47,,01/09/2021
09/2021,154040,9701236365004,19/09/2015,593239.24,187.06,6915.49,,01/09/2021
09/2021,154040,9701236395000,19/09/2015,1313516.14,414.18,15311.88,,01/09/2021
09/2021,154040,9701236405006,19/09/2015,1313516.04,414.18,15311.88,,01/09/2021
09/2021,154040,9701236425007,19/09/2015,1313516.04,414.18,15311.88,,01/09/2021
09/2021,154040,9701236445008,19/09/2015,1281343.54,404.04,14936.84,,01/09/2021
09/2021,170151,6209000215006,30/09/2012,31698.19,14.95,822.62,,01/09/2021
09/2021,154040,9701236505000,19/09/2015,1237264.56,390.15,14423.01,,01/09/2021
09/2021,170151,7209000105001,30/10/2012,288880.31,75.17,4099.29,,01/09/2021
09/2021,070018,7107006495003,07/12/2020,3316369.66,59.90,312.29,,01/09/2021
09/2021,070023,9591000025008,20/06/2013,623131.44,270.22,13686.98,,01/09/2021
09/2021,154040,9701236585004,04/07/2018,759449.49,127.95,2557.21,,01/09/2021
09/2021,154040,9701236565003,04/07/2018,759449.49,127.95,2557.21,,01/09/2021
09/2021,154040,9701236575009,04/07/2018,759449.49,127.95,2557.21,,01/09/2021
09/2021,154040,9701236455003,19/09/2015,725895.56,228.89,8461.89,,01/09/2021
09/2021,170098,5367000085003,25/09/2020,356151.27,18.22,117.11,,01/09/2021
09/2021,154040,9701236475004,19/09/2015,589361.11,185.84,6870.28,,01/09/2021
09/2021,154040,9701236515006,19/09/2015,1228553.53,387.39,14321.46,,01/09/2021
09/2021,154040,9701236535007,04/07/2018,759449.49,127.95,2557.21,,01/09/2021
09/2021,154040,9701236555008,04/07/2018,759449.49,127.95,2557.21,,01/09/2021
09/2021,154040,9701236595000,04/07/2018,759449.49,127.95,2557.21,,01/09/2021
09/2021,170188,8809000245001,11/09/2015,300000.00,52.87,1961.79,,01/09/2021
09/2021,153038,3871000115009,12/11/2020,5415162.05,133.44,751.07,,01/09/2021
09/2021,154040,9701236485000,19/09/2015,1228553.53,387.39,14321.46,,01/09/2021
09/2021,154040,9701236495005,19/09/2015,1237264.56,390.15,14423.01,,01/09/2021
09/2021,154040,9701236525001,19/09/2015,1487260.16,468.97,17337.25,,01/09/2021
09/2021,154040,9701236605005,04/07/2018,759449.49,127.95,2557.21,,01/09/2021
09/2021,154040,9701236625006,04/07/2018,1550201.75,261.17,5219.83,,01/09/2021
09/2021,170098,4611000875002,30/06/2020,45421.93,1.61,12.69,,01/09/2021
09/2021,090023,9701156185000,28/03/2018,62414530.45,11396.69,246391.69,,01/09/2021
09/2021,090023,9701343175004,28/03/2018,14413.05,2.63,56.90,,01/09/2021
09/2021,090023,9701343185000,28/03/2018,173599.61,31.70,685.31,,01/09/2021
09/2021,090023,9701343145008,28/03/2018,1380438.40,252.06,5449.51,,01/09/2021
09/2021,786810,9063001835006,16/09/2020,101143.58,2.95,19.43,,01/09/2021
09/2021,201035,0113000265002,26/07/2021,404775.00,2.98,4.24,,01/09/2021
09/2021,170098,5401000925005,28/04/2020,248368.72,18.07,161.31,,01/09/2021
09/2021,170188,8845000605004,17/09/2015,418930.72,132.22,4892.42,,01/09/2021
09/2021,154040,9701236635001,04/07/2018,1550201.75,261.17,5219.83,,01/09/2021
09/2021,154040,9701236655002,04/07/2018,1555049.75,261.98,5236.15,,01/09/2021
09/2021,080025,9047001775001,30/08/2021,1060062.80,2.45,2.45,,01/09/2021
09/2021,170127,6001034175009,13/03/2015,34059.79,6.50,260.90,,01/09/2021
09/2021,154040,9701236665008,19/09/2015,1131649.14,356.84,13191.83,,01/09/2021
09/2021,160065,9701226385002,28/12/2007,40868.67,29.51,2478.72,,01/09/2021
