REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
02/2022,110404,9701049875002,15/03/2019,453495.65,65.08,1272.88,,01/02/2022
02/2022,200119,8815000755004,30/01/2013,235147.04,58.16,3458.78,,01/02/2022
02/2022,170036,1123000025004,02/05/2016,746542.46,212.28,8120.11,,01/02/2022
02/2022,158416,5705001965002,10/12/2018,10360494.24,901.85,19166.81,,01/02/2022
02/2022,373031,0639000505009,09/08/2001,10312.68,10.40,1396.32,,01/02/2022
02/2022,255022,0035000065008,30/11/2015,68885.43,21.01,861.63,,01/02/2022
02/2022,160176,2559000025006,16/04/2013,3115474.33,752.89,43749.07,,01/02/2022
02/2022,170098,5371000085001,05/10/2020,439885.38,29.41,275.90,,01/02/2022
02/2022,762300,5801001145009,31/10/2019,63985.52,7.20,111.30,,01/02/2022
02/2022,110404,9701064595007,28/12/2007,251724.95,174.78,16198.66,,01/02/2022
02/2022,789000,7107002905002,09/02/2021,140000.00,6.97,49.59,,01/02/2022
02/2022,753000,5927000015004,13/04/2021,1948235.32,80.45,482.19,,01/02/2022
02/2022,752000,6001000295001,02/08/2017,1095965.06,244.27,7350.45,,01/02/2022
02/2022,110404,9701063135002,28/12/2007,179519.71,124.65,11552.21,,01/02/2022
02/2022,113801,2401003205007,01/07/2019,195172.42,25.17,443.82,,01/02/2022
02/2022,110404,9701063955000,28/12/2007,77053.25,53.51,4958.43,,01/02/2022
02/2022,154046,4921000165001,17/06/2016,141118.65,21.86,818.28,,01/02/2022
02/2022,255013,2897000015002,08/05/2019,10229.31,0.77,14.43,,01/02/2022
02/2022,193003,1441000675006,30/05/2018,2134646.59,389.35,9623.46,,01/02/2022
02/2022,160488,6861000065000,16/11/2004,1837489.28,867.04,97960.51,,01/02/2022
02/2022,120260,9701076415009,30/03/2016,332980.30,96.16,3735.01,,01/02/2022
02/2022,153052,9373001305003,22/06/2021,27607737.35,490.14,2326.66,,01/02/2022
02/2022,080009,5865000435000,23/12/2015,555927.28,167.88,6814.20,,01/02/2022
02/2022,785340,8161000455000,29/11/2015,79873.99,24.38,999.96,,01/02/2022
02/2022,785340,8161000405002,29/11/2015,100203.85,30.58,1254.47,,01/02/2022
02/2022,193114,0505000145001,23/10/2019,75418.13,8.57,133.67,,01/02/2022
02/2022,110120,0255001855000,30/03/2021,836045.79,36.09,225.36,,01/02/2022
02/2022,160219,8267000015005,22/06/2021,7851.80,0.25,1.19,,01/02/2022
02/2022,400081,8105001645006,04/04/2019,2385507.41,335.96,6450.24,,01/02/2022
02/2022,170053,2211000015007,05/09/2012,52650.00,24.43,1516.59,,01/02/2022
02/2022,170199,9249000045009,27/12/2012,144424.25,64.81,3893.09,,01/02/2022
02/2022,200356,6001016235003,01/09/2021,12000.00,0.15,0.52,,01/02/2022
02/2022,443033,1559000085003,20/08/2001,146879.02,82.33,11043.06,,01/02/2022
02/2022,170164,7731000035001,31/07/2020,8744019.94,294.30,3107.74,,01/02/2022
02/2022,060001,9701049335008,04/12/2014,388376.05,137.34,6516.45,,01/02/2022
02/2022,160065,9701048085008,01/12/2014,337105.08,119.35,5669.04,,01/02/2022
02/2022,170021,9701041605006,23/10/2020,1247307.57,80.37,728.17,,01/02/2022
02/2022,170021,9701042105007,01/12/2014,280440.04,99.28,4716.11,,01/02/2022
02/2022,170021,9701037275005,25/05/2020,1183130.20,100.26,1178.61,,01/02/2022
02/2022,110404,9701036765009,04/08/2017,685372.45,152.58,4585.68,,01/02/2022
02/2022,110001,9701031875000,02/10/2019,408405.57,47.57,759.66,,01/02/2022
02/2022,170021,9701030245003,02/10/2019,244948.20,28.53,455.62,,01/02/2022
02/2022,170193,9047001995001,04/05/2015,245803.98,45.62,2041.92,,01/02/2022
02/2022,160140,9047000305001,09/12/2020,670125.00,21.68,178.31,,01/02/2022
02/2022,170192,9047001865000,10/11/2020,891032.45,30.77,268.93,,01/02/2022
02/2022,170067,2845000055001,10/06/2015,62938.55,20.67,911.14,,01/02/2022
02/2022,158381,2785000515005,14/05/2018,15202007.03,1562.41,39064.47,,01/02/2022
02/2022,153103,1761000105009,19/10/2015,37620988.80,6510.04,271804.77,,01/02/2022
02/2022,120260,9701005405000,24/02/2016,4363071.69,713.16,28145.67,,01/02/2022
02/2022,751500,5851000145001,30/11/2015,6321.89,1.08,44.04,,01/02/2022
02/2022,090006,1389000015004,20/08/2001,2590582.84,2607.49,349733.11,,01/02/2022
02/2022,255006,1537000405007,27/11/2017,79191.26,9.14,255.82,,01/02/2022
02/2022,170127,6001013775007,27/01/2015,2234410.13,431.01,20034.65,,01/02/2022
02/2022,784320,0921002715007,19/05/2005,35000.00,28.79,3158.00,,01/02/2022
02/2022,153045,1389008975007,31/12/2014,291000.00,56.72,2663.93,,01/02/2022
02/2022,153045,1389011945008,31/12/2014,2469970.78,481.44,22611.11,,01/02/2022
02/2022,153045,1389008425007,31/12/2014,2300.00,0.45,21.06,,01/02/2022
02/2022,153045,1389008395000,31/12/2014,3100.00,0.61,28.38,,01/02/2022
02/2022,153045,1389008435002,31/12/2014,56100.00,10.93,513.56,,01/02/2022
02/2022,153045,1389008415001,31/12/2014,45100.00,8.79,412.86,,01/02/2022
02/2022,153045,1389008405006,31/12/2014,2800.00,0.54,25.63,,01/02/2022
02/2022,153045,1389008385005,31/12/2014,11840.00,2.31,108.39,,01/02/2022
02/2022,153045,1389008375000,31/12/2014,253300.00,49.37,2318.81,,01/02/2022
02/2022,153045,1389008365004,31/12/2014,74200.00,14.47,679.26,,01/02/2022
02/2022,153045,1389008355009,31/12/2014,19800.00,3.86,181.26,,01/02/2022
02/2022,153045,1389008345003,31/12/2014,10700.00,2.08,97.95,,01/02/2022
02/2022,393018,5637000045009,12/09/2012,39659.11,10.22,633.64,,01/02/2022
02/2022,255002,2833000125006,16/01/2020,63997.58,6.54,92.09,,01/02/2022
02/2022,120260,9701075255008,30/03/2016,216984.75,62.66,2433.90,,01/02/2022
02/2022,160065,9701023065003,28/12/2000,76245.82,79.16,10948.74,,01/02/2022
02/2022,154043,5403000315009,27/10/2004,432048.15,204.51,23179.59,,01/02/2022
02/2022,170021,9701039735003,01/12/2014,232830.94,82.43,3915.48,,01/02/2022
02/2022,154040,9701016945001,22/05/2018,694145.98,127.36,3166.02,,01/02/2022
02/2022,153063,0411003485006,30/12/2005,1429066.80,630.53,66634.61,,01/02/2022
02/2022,784000,0803000295006,23/03/2016,172104.34,49.87,1943.01,,01/02/2022
02/2022,160298,5819000125007,29/06/2015,304.51,0.10,4.34,,01/02/2022
02/2022,170098,5219000015009,10/01/2022,685184.53,1.80,2.20,,01/02/2022
02/2022,120260,9701092935003,30/03/2016,150142.10,43.36,1684.13,,01/02/2022
02/2022,120260,9701090005009,30/03/2016,223490.29,64.54,2506.87,,01/02/2022
02/2022,170127,6001034785001,25/03/2015,15325.47,5.19,236.00,,01/02/2022
02/2022,120260,9701089295007,30/03/2016,120116.31,34.69,1347.34,,01/02/2022
02/2022,120260,9701088345000,30/03/2016,204528.68,59.06,2294.18,,01/02/2022
02/2022,130074,8841003235000,23/11/2020,5372.92,0.32,2.75,,01/02/2022
02/2022,130074,8841000345000,23/11/2020,187281.89,11.29,96.02,,01/02/2022
02/2022,201033,0017000145003,19/06/2017,121586.99,27.82,858.97,,01/02/2022
02/2022,154040,9701017935000,15/05/2018,904700.72,166.83,4168.39,,01/02/2022
02/2022,154040,9701020765004,19/09/2015,192434.99,33.73,1426.43,,01/02/2022
02/2022,154040,9701022385004,19/09/2015,183260.00,32.12,1358.42,,01/02/2022
02/2022,154040,9701024875009,19/09/2015,669096.33,210.59,8905.65,,01/02/2022
02/2022,154040,9701026005001,19/09/2015,660520.25,207.90,8791.51,,01/02/2022
02/2022,154040,9701026705003,19/09/2015,637960.40,200.80,8491.24,,01/02/2022
02/2022,154040,9701027645004,19/09/2015,629066.90,198.00,8372.86,,01/02/2022
02/2022,170036,1069000015000,24/12/2004,112944.23,95.12,10682.08,,01/02/2022
02/2022,154040,9701060335000,19/09/2015,549117.87,172.83,7308.74,,01/02/2022
02/2022,154040,9701061275001,11/05/2018,479834.30,88.75,2223.62,,01/02/2022
02/2022,160298,5893000015006,26/10/2015,177.36,0.03,1.27,,01/02/2022
02/2022,120260,9701081315009,30/03/2016,159675.76,46.11,1791.07,,01/02/2022
02/2022,120260,9701082415007,30/03/2016,156055.53,45.06,1750.46,,01/02/2022
02/2022,120260,9701084265002,30/03/2016,276481.00,79.85,3101.27,,01/02/2022
02/2022,120260,9701085665004,21/05/2021,38456.80,1.39,7.40,,01/02/2022
02/2022,120260,9701086725000,30/03/2016,255072.34,73.67,2861.13,,01/02/2022
02/2022,160065,9701028985003,28/12/2000,71393.82,74.12,10252.00,,01/02/2022
02/2022,789000,7107001705000,10/02/2021,296445.18,14.71,104.45,,01/02/2022
02/2022,130067,6469000085001,31/05/2010,304480.20,175.16,13466.05,,01/02/2022
02/2022,170043,1559003735009,20/06/2018,64556.33,11.59,282.18,,01/02/2022
02/2022,010001,9701154605001,21/10/2019,974047.56,110.98,1734.41,,01/02/2022
02/2022,170151,6953000035000,27/01/2020,479045.23,26.88,373.06,,01/02/2022
02/2022,170178,8585000055004,25/03/2019,266653.00,37.92,734.67,,01/02/2022
02/2022,010001,9701155595000,21/10/2019,1191721.51,135.77,2122.00,,01/02/2022
02/2022,170075,3849000045004,31/10/2015,922740.93,285.22,11847.31,,01/02/2022
02/2022,120260,9701081015005,30/03/2016,138230.37,39.92,1550.52,,01/02/2022
02/2022,255017,2519000325000,08/11/2019,543315.65,33.74,516.49,,01/02/2022
02/2022,020001,9701156385009,19/04/2021,691084.06,27.98,164.71,,01/02/2022
02/2022,120260,9701079865005,30/03/2016,149432.72,43.16,1676.18,,01/02/2022
02/2022,010001,9701157995005,21/10/2019,1161823.54,132.36,2068.76,,01/02/2022
02/2022,154421,1211000265008,20/06/2005,500.00,0.22,24.86,,01/02/2022
02/2022,154421,1211000285009,20/06/2005,500.00,0.22,24.86,,01/02/2022
02/2022,170021,9701243605007,10/03/2015,157985.44,53.82,2461.72,,01/02/2022
02/2022,170021,9701243625008,10/03/2015,203215.43,69.23,3166.49,,01/02/2022
02/2022,170021,9701243645009,10/03/2015,203215.43,69.23,3166.49,,01/02/2022
02/2022,170201,0001001835007,27/08/2008,182156.55,67.12,5929.55,,01/02/2022
02/2022,154047,8791000915000,28/09/2017,15333595.52,1837.85,53432.53,,01/02/2022
02/2022,170607,9701243425009,18/02/2013,31836140.62,14058.78,831232.64,,01/02/2022
02/2022,170607,9701243445000,13/04/2015,31836140.62,10701.46,482913.90,,01/02/2022
02/2022,170607,9701243465000,12/04/2013,17863547.47,7761.05,451537.29,,01/02/2022
02/2022,201035,0147000485007,20/08/2015,89251.30,28.45,1218.40,,01/02/2022
02/2022,200095,0003005935002,07/04/2008,19150545.46,13036.88,1184724.90,,01/02/2022
02/2022,170021,9701243545004,09/03/2015,642696.13,219.06,10022.33,,01/02/2022
02/2022,040001,9701243565005,09/06/2021,460216.73,15.47,77.04,,01/02/2022
02/2022,200036,4733001165006,20/06/2018,254428.43,45.69,1112.13,,01/02/2022
02/2022,070014,4865000535009,18/10/2004,237542.80,202.19,22948.73,,01/02/2022
02/2022,787000,9701306275009,12/06/2019,70040.31,9.21,165.55,,01/02/2022
02/2022,100001,9701243825007,10/10/2019,9258188.50,1068.48,16909.21,,01/02/2022
02/2022,170164,7535004115000,03/08/2020,4448985.83,186.64,1960.83,,01/02/2022
02/2022,170127,6001037155009,30/03/2015,2894.14,0.98,44.39,,01/02/2022
02/2022,373072,8837000055003,27/06/2017,273504.04,34.69,1066.07,,01/02/2022
02/2022,170127,6001037175000,30/03/2015,770.16,0.26,11.81,,01/02/2022
02/2022,170098,5035000175005,04/01/2021,8491519.68,258.26,2003.73,,01/02/2022
02/2022,193110,0174000025003,13/06/2019,37654.91,2.76,49.47,,01/02/2022
02/2022,080020,9445000215001,23/03/2021,1670500.00,73.70,469.31,,01/02/2022
02/2022,255027,9241000405000,15/09/2005,634000.00,284.77,30633.23,,01/02/2022
02/2022,170104,5705004165007,19/12/2019,75.94,0.01,0.07,,01/02/2022
02/2022,255003,0605002175001,25/08/2000,110310.20,116.37,16356.61,,01/02/2022
02/2022,170112,9099000165008,03/12/2014,99527.97,35.21,1671.22,,01/02/2022
02/2022,100001,9701243895005,10/10/2019,8122045.88,937.35,14834.15,,01/02/2022
02/2022,090015,9131002775005,23/08/2016,1625726.90,437.56,15854.84,,01/02/2022
02/2022,170098,4267000735006,24/03/2020,39000.32,3.63,46.69,,01/02/2022
02/2022,170098,4267000815000,08/07/2021,51394.11,1.53,6.82,,01/02/2022
02/2022,170098,4267000935005,24/03/2020,144289.16,13.43,172.75,,01/02/2022
02/2022,170098,4267001115001,24/03/2020,49000.68,4.56,58.66,,01/02/2022
02/2022,080012,7471000105000,12/02/2019,59951.28,4.94,99.17,,01/02/2022
02/2022,080012,7471000095004,12/02/2019,49358.55,4.06,81.64,,01/02/2022
02/2022,080012,7471000085009,12/02/2019,819659.21,121.05,2434.48,,01/02/2022
02/2022,158516,8105004265000,04/01/2017,71585894.46,10011.94,338812.76,,01/02/2022
02/2022,070027,9241000425000,09/01/2017,1570608.00,393.37,13276.93,,01/02/2022
02/2022,200384,0034000025008,11/02/2019,268634.29,39.71,799.31,,01/02/2022
02/2022,200384,0034000045009,11/02/2019,51701.76,7.65,153.84,,01/02/2022
02/2022,080014,8927000045007,21/12/2015,5087670.82,1537.72,62471.86,,01/02/2022
02/2022,090020,8771000165007,06/10/2021,56430483.00,994.34,2849.79,,01/02/2022
02/2022,158336,9733003625001,24/10/2014,3699723.67,739.99,35652.42,,01/02/2022
02/2022,200054,7535004145006,10/02/2009,7684397.67,4911.76,419258.76,,01/02/2022
02/2022,170112,9123000345002,07/02/2022,79339.39,0.04,0.04,,01/02/2022
02/2022,080006,2419000395002,05/03/2020,2946122.06,281.75,3719.55,,01/02/2022
02/2022,120260,9701251085009,30/03/2016,658723.40,190.23,7388.85,,01/02/2022
02/2022,170098,4267000995008,20/07/2020,118180.30,9.12,98.14,,01/02/2022
02/2022,170098,4267001375003,27/05/2020,110805.19,9.36,109.70,,01/02/2022
02/2022,080008,4267001415005,11/09/2020,965000.00,67.63,663.44,,01/02/2022
02/2022,070023,9633000195000,23/11/2009,487484.62,292.84,23500.72,,01/02/2022
02/2022,070023,9545000055000,23/11/2009,391691.29,235.30,18882.71,,01/02/2022
02/2022,170173,8105004285000,14/05/2015,1022984.73,339.60,15136.90,,01/02/2022
02/2022,200384,0034000065000,11/02/2019,51701.76,7.65,153.84,,01/02/2022
02/2022,120090,9707002315000,05/05/2016,17436425.35,4951.10,189120.93,,01/02/2022
02/2022,080008,5407000135003,06/04/2020,360000.00,32.88,415.27,,01/02/2022
02/2022,255015,2175002525002,28/07/2015,385000.00,69.02,2983.79,,01/02/2022
02/2022,040001,9701224425007,10/06/2021,100621490.37,3370.09,16717.32,,01/02/2022
02/2022,200125,8045000125001,06/04/2020,616362.52,31.36,395.97,,01/02/2022
02/2022,255027,9679000085008,28/11/2015,83000.00,25.34,1040.00,,01/02/2022
02/2022,170053,2051001925003,02/09/2020,604999.00,43.13,430.05,,01/02/2022
02/2022,170098,5023000365005,25/09/2020,381739.67,26.03,248.89,,01/02/2022
02/2022,070021,8801005325008,21/12/2007,1362384.90,947.23,87907.61,,01/02/2022
02/2022,170021,9701224595000,01/12/2014,326970.16,115.76,5498.60,,01/02/2022
02/2022,130081,9561000025006,09/11/2007,7958.79,3.10,290.65,,01/02/2022
02/2022,158334,9047001525005,28/12/2018,18724738.75,1604.68,33588.27,,01/02/2022
02/2022,158334,9047001705003,30/12/2015,133164.90,40.09,1622.15,,01/02/2022
02/2022,158334,9047001685002,28/12/2018,88521.69,13.62,285.12,,01/02/2022
02/2022,158334,9047001645000,28/12/2018,34391.97,5.29,110.77,,01/02/2022
02/2022,158334,9047001615004,28/12/2018,34391.94,5.29,110.77,,01/02/2022
02/2022,158334,9047001735000,28/12/2018,108314.64,16.66,348.87,,01/02/2022
02/2022,158334,9047001635005,28/12/2018,34391.97,5.29,110.77,,01/02/2022
02/2022,158334,9047001725004,28/12/2018,120036.72,18.47,386.63,,01/02/2022
02/2022,158334,9047001715009,28/12/2018,97731.57,15.04,314.79,,01/02/2022
02/2022,158334,9047001695008,28/12/2018,171990.45,26.47,553.97,,01/02/2022
02/2022,158334,9047001675007,28/12/2018,88521.69,13.62,285.12,,01/02/2022
02/2022,158334,9047001665001,28/12/2018,70673.37,10.87,227.63,,01/02/2022
02/2022,158334,9047001655006,28/12/2018,34391.97,5.29,110.77,,01/02/2022
02/2022,158334,9047001625000,28/12/2018,34391.97,5.29,110.77,,01/02/2022
02/2022,343007,3687000065005,06/02/2015,13129.60,4.53,209.76,,01/02/2022
02/2022,170067,2785003685009,11/06/2015,311008.65,56.85,2505.40,,01/02/2022
02/2022,200350,5403002895002,10/02/2022,4503980.40,3.51,3.51,,01/02/2022
02/2022,153038,3849002015005,16/11/2021,18419202.55,124.18,266.50,,01/02/2022
02/2022,343007,3657000015006,12/11/2015,921734.87,283.42,11711.86,,01/02/2022
02/2022,400068,9047001545006,12/04/2018,399637.31,75.47,1930.11,,01/02/2022
02/2022,080016,9701224705000,01/02/2021,44299367.54,2252.40,16350.62,,01/02/2022
02/2022,154040,9701224765002,19/09/2015,514368.00,161.89,6846.22,,01/02/2022
02/2022,154040,9701065885009,19/09/2015,514539.00,161.95,6848.50,,01/02/2022
02/2022,255010,0907000045009,09/06/2015,487210.00,89.12,3931.22,,01/02/2022
02/2022,170162,7487000035008,28/10/2021,1315709.02,19.29,47.81,,01/02/2022
02/2022,153038,3849002095009,16/11/2021,43899995.12,295.98,635.17,,01/02/2022
02/2022,170083,3849003415007,25/02/2015,1760000.00,335.68,15429.34,,01/02/2022
02/2022,200350,4553001145007,07/02/2022,3618395.82,3.83,3.83,,01/02/2022
02/2022,153038,3849002545004,16/11/2021,14733572.54,99.33,213.17,,01/02/2022
02/2022,153038,3849002025000,16/11/2021,355151506.06,2394.43,5138.50,,01/02/2022
02/2022,153038,3849001795007,16/11/2021,3251124.55,21.92,47.04,,01/02/2022
02/2022,153038,3849001755005,16/11/2021,1515767.68,10.22,21.93,,01/02/2022
02/2022,540996,9701014305005,21/08/2015,1064145.43,188.85,8083.58,,01/02/2022
02/2022,153038,3849001665006,17/11/2021,4489584.85,29.93,63.71,,01/02/2022
02/2022,153038,3849001455001,17/11/2021,10150841.83,67.68,144.06,,01/02/2022
02/2022,153038,3849002055007,16/11/2021,13419911.18,90.48,194.17,,01/02/2022
02/2022,070023,9511000035005,18/06/2004,259975.41,225.55,26091.51,,01/02/2022
02/2022,170271,9461001885002,22/04/2021,115498.62,4.63,27.01,,01/02/2022
02/2022,160163,0499000045009,14/04/2016,7780283.28,1242.58,47930.23,,01/02/2022
02/2022,170048,1619000175000,14/10/2015,165880.79,22.95,960.54,,01/02/2022
02/2022,201033,0007001085007,26/07/2017,54290.91,12.15,367.18,,01/02/2022
02/2022,158277,3859000085003,28/12/2016,1858402.59,260.89,8861.32,,01/02/2022
02/2022,170048,1761004715006,27/07/2020,410045.76,17.42,185.16,,01/02/2022
02/2022,200374,9067002405008,28/01/2021,7100000.00,364.82,2674.32,,01/02/2022
02/2022,158404,3363000165003,21/07/2017,9960705.34,1245.33,37740.96,,01/02/2022
02/2022,193009,3399000045009,13/09/2001,438554.46,245.05,32761.83,,01/02/2022
02/2022,255019,6001028375000,10/10/2015,28543257.00,8903.49,373161.88,,01/02/2022
02/2022,158405,3957000045001,21/07/2017,3329325.86,416.25,12614.77,,01/02/2022
02/2022,158092,3495000165008,15/12/2011,141247569.12,39297.91,2625956.18,,01/02/2022
02/2022,153038,3849002515008,16/11/2021,136064891.59,917.35,1968.65,,01/02/2022
02/2022,154215,0605001965009,19/08/2002,245884835.86,131128.56,16735198.11,,01/02/2022
02/2022,201033,0007001045005,26/07/2017,35259.78,7.90,238.47,,01/02/2022
02/2022,110001,9701225585008,03/10/2019,330476.33,38.45,613.31,,01/02/2022
02/2022,170151,6389000055003,30/03/2015,97231.48,32.87,1491.36,,01/02/2022
02/2022,154040,9701236285000,19/09/2015,595221.55,187.34,7922.38,,01/02/2022
02/2022,154040,9701236345003,19/09/2015,595221.55,187.34,7922.38,,01/02/2022
02/2022,154040,9701236375000,19/09/2015,1165543.45,366.85,15513.35,,01/02/2022
02/2022,154040,9701236415001,19/09/2015,1313516.04,413.43,17482.86,,01/02/2022
02/2022,154040,9701236435002,19/09/2015,1283362.29,403.94,17081.52,,01/02/2022
02/2022,170188,8531000945000,01/09/2015,60422.21,19.16,816.56,,01/02/2022
02/2022,120265,1389005825004,28/12/2013,10196041.34,4073.23,218068.75,,01/02/2022
02/2022,154040,9701236465009,19/09/2015,725895.56,228.48,9661.65,,01/02/2022
02/2022,255012,9081000145004,05/07/2019,83805.23,10.77,189.01,,01/02/2022
02/2022,080012,7749000305001,22/02/2019,50222.59,4.10,81.59,,01/02/2022
02/2022,080012,7749000315007,23/01/2018,83621.51,9.29,250.68,,01/02/2022
02/2022,080012,7749000295006,23/01/2018,82718.23,9.19,247.97,,01/02/2022
02/2022,080012,7749000245009,22/02/2019,1217826.08,178.22,3552.32,,01/02/2022
02/2022,154040,9701236365004,19/09/2015,593239.24,186.72,7896.00,,01/02/2022
02/2022,154040,9701236395000,19/09/2015,1313516.14,413.43,17482.86,,01/02/2022
02/2022,154040,9701236405006,19/09/2015,1313516.04,413.43,17482.86,,01/02/2022
02/2022,154040,9701236425007,19/09/2015,1313516.04,413.43,17482.86,,01/02/2022
02/2022,154040,9701236445008,19/09/2015,1281343.54,403.31,17054.65,,01/02/2022
02/2022,170151,6209000215006,30/09/2012,31698.19,14.60,899.93,,01/02/2022
02/2022,154040,9701236505000,19/09/2015,1237264.56,389.43,16467.96,,01/02/2022
02/2022,200117,7209000105001,30/10/2012,288880.31,73.45,4488.20,,01/02/2022
02/2022,070018,7107006495003,10/12/2021,3846901.66,15.18,26.28,,01/02/2022
02/2022,070023,9591000025008,20/06/2013,623131.44,264.95,15087.99,,01/02/2022
02/2022,154040,9701236585004,04/07/2018,759449.49,134.94,3251.06,,01/02/2022
02/2022,154040,9701236565003,04/07/2018,759449.49,134.94,3251.06,,01/02/2022
02/2022,154040,9701236575009,04/07/2018,759449.49,134.94,3251.06,,01/02/2022
02/2022,154040,9701236455003,19/09/2015,725895.56,228.48,9661.65,,01/02/2022
02/2022,170098,5367000085003,25/09/2020,356151.27,24.29,232.21,,01/02/2022
02/2022,154040,9701236475004,19/09/2015,589361.11,185.50,7844.38,,01/02/2022
02/2022,154040,9701236515006,19/09/2015,1228553.53,386.68,16352.01,,01/02/2022
02/2022,154040,9701236535007,04/07/2018,759449.49,134.94,3251.06,,01/02/2022
02/2022,154040,9701236555008,04/07/2018,759449.49,134.94,3251.06,,01/02/2022
02/2022,154040,9701236595000,04/07/2018,759449.49,134.94,3251.06,,01/02/2022
02/2022,170188,8809000245001,11/09/2015,300000.00,52.77,2238.91,,01/02/2022
02/2022,153038,3871000115009,22/11/2021,6323350.16,39.79,81.24,,01/02/2022
02/2022,154040,9701236485000,19/09/2015,1228553.53,386.68,16352.01,,01/02/2022
02/2022,154040,9701236495005,19/09/2015,1237264.56,389.43,16467.96,,01/02/2022
02/2022,154040,9701236525001,19/09/2015,1487260.16,468.11,19795.39,,01/02/2022
02/2022,154040,9701236605005,04/07/2018,759449.49,134.94,3251.06,,01/02/2022
02/2022,154040,9701236625006,04/07/2018,1550201.75,275.45,6636.13,,01/02/2022
02/2022,170098,4611000875002,30/06/2020,45421.93,2.02,22.46,,01/02/2022
02/2022,090023,9701343185000,28/03/2018,173599.61,33.14,856.26,,01/02/2022
02/2022,090023,9701343175004,28/03/2018,14413.05,2.75,71.09,,01/02/2022
02/2022,090023,9701343145008,28/03/2018,1380438.40,263.48,6808.85,,01/02/2022
02/2022,090023,9701156185000,28/03/2018,62414530.45,11912.92,307852.19,,01/02/2022
02/2022,786810,9063001835006,16/09/2020,101143.58,3.91,38.01,,01/02/2022
02/2022,201035,0113000265002,26/07/2021,404775.00,11.05,45.78,,01/02/2022
02/2022,170098,5401000925005,28/04/2020,248368.72,21.95,268.60,,01/02/2022
02/2022,170188,8845000605004,17/09/2015,418930.72,131.98,5585.44,,01/02/2022
02/2022,154040,9701236635001,04/07/2018,1550201.75,275.45,6636.13,,01/02/2022
02/2022,154040,9701236655002,04/07/2018,1555049.75,276.31,6656.88,,01/02/2022
02/2022,080025,9047001775001,30/08/2021,1060062.80,23.95,84.34,,01/02/2022
02/2022,170127,6001034175009,13/03/2015,34059.79,6.45,294.87,,01/02/2022
02/2022,154040,9701236665008,19/09/2015,1131649.14,356.19,15062.22,,01/02/2022
02/2022,154040,9701236705000,19/09/2015,1154985.16,363.53,15372.82,,01/02/2022
02/2022,154040,9701236715005,19/09/2015,1154985.16,363.53,15372.82,,01/02/2022
02/2022,200352,5697000245001,15/12/2020,3376611.43,107.75,874.46,,01/02/2022
02/2022,154040,9701236675003,19/09/2015,1131649.14,356.19,15062.22,,01/02/2022
02/2022,154040,9701236685009,19/09/2015,1131649.14,356.19,15062.22,,01/02/2022
02/2022,154215,0609000425003,02/12/2002,2821105.66,1482.29,186396.41,,01/02/2022
02/2022,170104,5637000105001,14/12/2021,136000.00,1.14,1.89,,01/02/2022
02/2022,200126,5647000125000,07/08/2017,184217.56,22.80,683.97,,01/02/2022
02/2022,201033,0007001005003,26/07/2017,45043.99,10.08,304.64,,01/02/2022
02/2022,170127,5879002135003,23/11/2017,4676.60,0.97,27.27,,01/02/2022
