REF,UGE,RIPU,DATA_AVALIA,VBENFEITORIA,VDEPRECMES,VDEPRECACUMU,CC,MES
06/2021,153045,1389008365004,31/12/2014,74200.00,14.05,558.93,,01/06/2021
06/2021,153045,1389008355009,31/12/2014,19800.00,3.75,149.15,,01/06/2021
06/2021,153045,1389011945008,31/12/2014,1977700.00,374.29,14897.40,,01/06/2021
06/2021,153045,1389008345003,31/12/2014,10700.00,2.03,80.60,,01/06/2021
06/2021,153045,1389008425007,31/12/2014,2300.00,0.44,17.33,,01/06/2021
06/2021,393018,5637000045009,12/09/2012,39659.11,10.18,547.67,,01/06/2021
06/2021,255002,2833000125006,16/01/2020,63997.58,4.76,43.34,,01/06/2021
06/2021,120260,9701075255008,30/03/2016,216984.75,59.51,1917.30,,01/06/2021
06/2021,160065,9701023065003,28/12/2000,76245.82,82.13,10271.36,,01/06/2021
06/2021,154043,5403000315009,27/10/2004,432048.15,210.66,21434.90,,01/06/2021
06/2021,170021,9701039735003,01/12/2014,232830.94,80.13,3229.33,,01/06/2021
06/2021,154040,9701016945001,22/05/2018,694145.98,112.04,2147.86,,01/06/2021
06/2021,153063,0411003485006,30/12/2005,1429066.80,647.59,61262.33,,01/06/2021
06/2021,784000,0803000295006,23/03/2016,172104.34,47.37,1531.85,,01/06/2021
06/2021,160298,5819000125007,29/06/2015,304.51,0.10,3.52,,01/06/2021
06/2021,170098,5219000015009,02/12/2020,196179.75,3.07,11.57,,01/06/2021
06/2021,120260,9701092935003,30/03/2016,150142.10,41.17,1326.67,,01/06/2021
06/2021,120260,9701090005009,30/03/2016,223490.29,61.30,1974.79,,01/06/2021
06/2021,170127,6001034785001,25/03/2015,15325.47,5.02,192.87,,01/06/2021
06/2021,120260,9701089295007,30/03/2016,120116.31,32.94,1061.36,,01/06/2021
06/2021,120260,9701088345000,30/03/2016,204528.68,56.09,1807.24,,01/06/2021
06/2021,130074,8841003235000,23/11/2020,5372.92,0.16,0.62,,01/06/2021
06/2021,130074,8841000345000,23/11/2020,187281.89,5.50,21.57,,01/06/2021
06/2021,201033,0017000145003,19/06/2017,121586.99,25.53,632.80,,01/06/2021
06/2021,154040,9701017935000,15/05/2018,904700.72,146.94,2834.01,,01/06/2021
06/2021,154040,9701020765004,19/09/2015,192434.99,32.38,1147.14,,01/06/2021
06/2021,154040,9701022385004,19/09/2015,183260.00,30.83,1092.44,,01/06/2021
06/2021,154040,9701024875009,19/09/2015,669096.33,202.11,7161.92,,01/06/2021
06/2021,154040,9701026005001,19/09/2015,660520.25,199.52,7070.12,,01/06/2021
06/2021,154040,9701026705003,19/09/2015,637960.40,192.70,6828.64,,01/06/2021
06/2021,154040,9701027645004,19/09/2015,629066.90,190.02,6733.45,,01/06/2021
06/2021,170036,1069000015000,24/12/2004,112944.23,97.94,9870.77,,01/06/2021
06/2021,154040,9701060335000,19/09/2015,549117.87,165.88,5877.69,,01/06/2021
06/2021,154040,9701061275001,11/05/2018,479834.30,78.21,1513.65,,01/06/2021
06/2021,160298,5893000015006,26/10/2015,177.36,0.03,1.02,,01/06/2021
06/2021,120260,9701081315009,30/03/2016,159675.76,43.79,1410.91,,01/06/2021
06/2021,120260,9701082415007,30/03/2016,156055.53,42.80,1378.93,,01/06/2021
06/2021,120260,9701084265002,30/03/2016,276481.00,75.83,2443.02,,01/06/2021
06/2021,120260,9701085665004,21/05/2021,38456.80,0.15,0.15,,01/06/2021
06/2021,120260,9701086725000,30/03/2016,255072.34,69.96,2253.85,,01/06/2021
06/2021,160065,9701028985003,28/12/2000,71393.82,76.90,9617.73,,01/06/2021
06/2021,789000,7107001705000,10/02/2021,296445.18,5.34,13.96,,01/06/2021
06/2021,130067,6469000085001,31/05/2010,304480.20,176.97,11984.07,,01/06/2021
06/2021,170043,1559003735009,20/06/2018,64556.33,10.15,189.68,,01/06/2021
06/2021,010001,9701154605001,21/10/2019,974047.56,84.65,893.56,,01/06/2021
06/2021,170151,6953000035000,27/01/2020,479045.23,19.42,173.28,,01/06/2021
06/2021,170178,8585000055004,25/03/2019,266653.00,31.25,439.11,,01/06/2021
06/2021,010001,9701155595000,21/10/2019,1191721.51,103.56,1093.24,,01/06/2021
06/2021,170075,3849000045004,31/10/2015,922740.93,273.15,9487.79,,01/06/2021
06/2021,120260,9701081015005,30/03/2016,138230.37,37.91,1221.42,,01/06/2021
06/2021,255017,2519000325000,08/11/2019,543315.65,25.51,261.64,,01/06/2021
06/2021,020001,9701156385009,19/04/2021,691084.06,5.68,8.61,,01/06/2021
06/2021,120260,9701079865005,30/03/2016,149432.72,40.99,1320.41,,01/06/2021
06/2021,010001,9701157995005,21/10/2019,1161823.54,100.96,1065.81,,01/06/2021
06/2021,154421,1211000265008,20/06/2005,500.00,0.23,22.92,,01/06/2021
06/2021,154421,1211000285009,20/06/2005,500.00,0.23,22.92,,01/06/2021
06/2021,170021,9701243605007,10/03/2015,157985.44,52.11,2014.40,,01/06/2021
06/2021,170021,9701243625008,10/03/2015,203215.43,67.04,2591.11,,01/06/2021
06/2021,170021,9701243645009,10/03/2015,203215.43,67.04,2591.11,,01/06/2021
06/2021,170201,0001001835007,27/08/2008,182156.55,68.35,5359.76,,01/06/2021
06/2021,154047,8791000915000,28/09/2017,15333595.52,1668.81,38554.36,,01/06/2021
06/2021,170607,9701243425009,18/02/2013,31836140.62,13943.20,713218.66,,01/06/2021
06/2021,170607,9701243445000,13/04/2015,31836140.62,10346.26,394036.42,,01/06/2021
06/2021,170607,9701243465000,12/04/2013,17863547.47,7687.31,386423.89,,01/06/2021
06/2021,201035,0147000485007,20/08/2015,89251.30,27.35,982.68,,01/06/2021
06/2021,200095,0003005935002,07/04/2008,19150545.46,13294.58,1073987.53,,01/06/2021
06/2021,170021,9701243545004,09/03/2015,642696.13,212.11,8201.85,,01/06/2021
06/2021,040001,9701243565005,09/06/2021,460216.73,0.49,0.49,,01/06/2021
06/2021,200036,4733001165006,16/03/2005,90000.00,76.98,7653.16,,01/06/2021
06/2021,070014,4865000535009,18/10/2004,237542.80,208.28,21223.81,,01/06/2021
06/2021,787000,9701306275009,12/06/2019,70040.31,7.41,94.38,,01/06/2021
06/2021,100001,9701243825007,10/10/2019,9258188.50,819.24,8798.16,,01/06/2021
06/2021,170164,7535004115000,03/08/2020,4448985.83,112.84,652.04,,01/06/2021
06/2021,170127,6001037155009,30/03/2015,2894.14,0.94,36.26,,01/06/2021
06/2021,373072,8837000055003,27/06/2017,273504.04,31.81,784.15,,01/06/2021
06/2021,170127,6001037175000,30/03/2015,770.16,0.25,9.65,,01/06/2021
06/2021,170098,5035000175005,04/01/2021,8491519.68,110.41,355.87,,01/06/2021
06/2021,193110,0174000025003,13/06/2019,37654.91,2.21,28.18,,01/06/2021
06/2021,080020,9445000215001,28/12/2011,702639.11,350.06,20344.92,,01/06/2021
06/2021,255027,9241000405000,15/09/2005,634000.00,292.69,28206.15,,01/06/2021
06/2021,255003,0605002175001,25/08/2000,110310.20,120.80,15360.51,,01/06/2021
06/2021,170112,9099000165008,03/12/2014,99527.97,34.22,1378.14,,01/06/2021
06/2021,100001,9701243895005,10/10/2019,8122045.88,718.71,7718.47,,01/06/2021
06/2021,090015,9131002775005,23/08/2016,1392562.56,352.61,10502.83,,01/06/2021
06/2021,170098,4267000735006,24/03/2020,39000.32,2.52,20.08,,01/06/2021
06/2021,170098,4267000815000,20/07/2020,51394.11,2.44,14.69,,01/06/2021
06/2021,170098,4267000935005,24/03/2020,144289.16,9.32,74.30,,01/06/2021
06/2021,170098,4267001115001,24/03/2020,49000.68,3.16,25.23,,01/06/2021
06/2021,080012,7471000085009,12/02/2019,819659.21,100.88,1486.75,,01/06/2021
06/2021,080012,7471000105000,12/02/2019,59951.28,4.11,60.56,,01/06/2021
06/2021,080012,7471000095004,12/02/2019,49358.55,3.38,49.86,,01/06/2021
06/2021,158516,8105004265000,04/01/2017,71585894.46,9325.09,256927.07,,01/06/2021
06/2021,070027,9241000425000,09/01/2017,1570608.00,366.24,10060.15,,01/06/2021
06/2021,200384,0034000025008,11/02/2019,268634.29,33.10,488.39,,01/06/2021
06/2021,200384,0034000045009,11/02/2019,51701.76,6.37,94.00,,01/06/2021
06/2021,080014,8927000045007,21/12/2015,5087670.82,1468.65,49765.18,,01/06/2021
06/2021,090020,8771000165007,16/10/2019,41998708.69,3680.03,39154.00,,01/06/2021
06/2021,158336,9733003625001,24/10/2014,3699723.67,720.39,29488.96,,01/06/2021
06/2021,200054,7535004145006,10/02/2009,7684397.67,4992.41,377595.90,,01/06/2021
06/2021,170112,9123000345002,18/11/2014,46924.06,7.22,292.40,,01/06/2021
06/2021,080006,2419000395002,05/03/2020,2946122.06,198.28,1644.03,,01/06/2021
06/2021,120260,9701251085009,30/03/2016,658723.40,180.66,5820.56,,01/06/2021
06/2021,170098,4267000995008,20/07/2020,118180.30,5.62,33.79,,01/06/2021
06/2021,170098,4267001375003,27/05/2020,110805.19,6.13,42.37,,01/06/2021
06/2021,080008,4267001415005,11/09/2020,965000.00,38.52,197.63,,01/06/2021
06/2021,070023,9633000195000,23/11/2009,487484.62,296.61,21020.45,,01/06/2021
06/2021,070023,9545000055000,23/11/2009,391691.29,238.33,16889.82,,01/06/2021
06/2021,170173,8105004285000,14/05/2015,1022984.73,327.88,12318.04,,01/06/2021
06/2021,200384,0034000065000,11/02/2019,51701.76,6.37,94.00,,01/06/2021
06/2021,120090,9707002315000,05/05/2016,17436425.35,4691.52,148340.89,,01/06/2021
06/2021,080008,5407000135003,06/04/2020,360000.00,22.57,175.10,,01/06/2021
06/2021,255015,2175002525002,28/07/2015,385000.00,66.41,2411.74,,01/06/2021
06/2021,040001,9701224425007,10/06/2021,100621490.37,96.68,96.68,,01/06/2021
06/2021,200125,8045000125001,06/04/2020,616362.52,21.52,166.96,,01/06/2021
06/2021,255027,9679000085008,28/11/2015,83000.00,24.24,830.48,,01/06/2021
06/2021,170053,2051001925003,02/09/2020,604999.00,24.94,131.66,,01/06/2021
06/2021,170098,5023000365005,25/09/2020,381739.67,14.47,70.86,,01/06/2021
06/2021,070021,8801005325008,21/12/2007,1362384.90,966.99,79857.92,,01/06/2021
06/2021,170021,9701224595000,01/12/2014,326970.16,112.53,4535.03,,01/06/2021
06/2021,130081,9561000025006,09/11/2007,7958.79,3.18,264.25,,01/06/2021
06/2021,158334,9047001695008,28/12/2018,171990.45,22.31,345.87,,01/06/2021
06/2021,158334,9047001675007,28/12/2018,88521.69,11.48,178.01,,01/06/2021
06/2021,158334,9047001725004,28/12/2018,120036.72,15.57,241.39,,01/06/2021
06/2021,158334,9047001655006,28/12/2018,34391.97,4.46,69.16,,01/06/2021
06/2021,158334,9047001735000,28/12/2018,108314.64,14.05,217.82,,01/06/2021
06/2021,158334,9047001705003,30/12/2015,133164.90,38.26,1290.96,,01/06/2021
06/2021,158334,9047001685002,28/12/2018,88521.69,11.48,178.01,,01/06/2021
06/2021,158334,9047001715009,28/12/2018,97731.57,12.68,196.54,,01/06/2021
06/2021,158334,9047001645000,28/12/2018,34391.97,4.46,69.16,,01/06/2021
06/2021,158334,9047001615004,28/12/2018,34391.94,4.46,69.16,,01/06/2021
06/2021,158334,9047001665001,28/12/2018,70673.37,9.16,142.12,,01/06/2021
06/2021,158334,9047001635005,28/12/2018,34391.97,4.46,69.16,,01/06/2021
06/2021,158334,9047001625000,28/12/2018,34391.97,4.46,69.16,,01/06/2021
06/2021,158334,9047001525005,28/12/2018,18724738.75,1352.57,20970.68,,01/06/2021
06/2021,343007,3687000065005,06/02/2015,13129.60,4.39,172.09,,01/06/2021
06/2021,170067,2785003685009,11/06/2015,311008.65,54.81,2033.78,,01/06/2021
06/2021,200350,5403002895002,24/01/2019,3102211.84,390.30,5875.73,,01/06/2021
06/2021,153038,3849002015005,11/11/2020,15773753.51,273.46,1125.94,,01/06/2021
06/2021,343007,3657000015006,12/11/2015,921734.87,271.26,9367.83,,01/06/2021
06/2021,400068,9047001545006,12/04/2018,399637.31,66.80,1325.27,,01/06/2021
06/2021,080016,9701224705000,01/02/2021,44299367.54,855.49,2362.29,,01/06/2021
06/2021,154040,9701224765002,19/09/2015,514368.00,155.38,5505.73,,01/06/2021
06/2021,154040,9701065885009,19/09/2015,514539.00,155.43,5507.56,,01/06/2021
06/2021,255010,0907000045009,09/06/2015,487210.00,85.96,3191.79,,01/06/2021
06/2021,170162,7487000035008,28/10/2020,1315709.02,43.62,189.70,,01/06/2021
06/2021,153038,3849002095009,09/11/2020,36105863.79,631.74,2622.07,,01/06/2021
06/2021,170083,3849003415007,25/02/2015,1760000.00,325.18,12639.19,,01/06/2021
06/2021,200350,4553001145007,18/01/2018,2456687.61,440.44,9353.32,,01/06/2021
06/2021,153038,3849002545004,09/11/2020,12617470.33,220.77,916.30,,01/06/2021
06/2021,153038,3849002025000,04/11/2020,287690217.96,5149.17,21798.86,,01/06/2021
06/2021,153038,3849001795007,11/11/2020,2673910.55,46.35,190.86,,01/06/2021
06/2021,153038,3849001755005,11/11/2020,1284681.80,22.27,91.70,,01/06/2021
06/2021,540996,9701014305005,21/08/2015,1064145.43,181.49,6519.03,,01/06/2021
06/2021,153038,3849001665006,09/11/2020,3692491.05,64.60,268.15,,01/06/2021
06/2021,153038,3849001455001,10/11/2020,8348632.19,145.41,601.10,,01/06/2021
06/2021,153038,3849002055007,09/11/2020,11373982.88,199.01,826.00,,01/06/2021
06/2021,070023,9511000035005,18/06/2004,259975.41,232.52,24166.68,,01/06/2021
06/2021,170271,9461001885002,22/04/2021,115498.62,0.90,1.32,,01/06/2021
06/2021,160163,0499000045009,14/04/2016,7780283.28,1178.98,37690.14,,01/06/2021
06/2021,170048,1619000175000,14/10/2015,165880.79,22.00,770.56,,01/06/2021
06/2021,201033,0007001085007,26/07/2017,54290.91,11.11,268.53,,01/06/2021
06/2021,158277,3859000085003,28/12/2016,1858402.59,243.12,6727.07,,01/06/2021
06/2021,170048,1761004715006,27/07/2020,410045.76,10.63,62.66,,01/06/2021
06/2021,200374,9067002405008,28/01/2021,7100000.00,141.20,399.21,,01/06/2021
06/2021,158404,3363000165003,21/07/2017,9960705.34,1139.21,27629.28,,01/06/2021
06/2021,193009,3399000045009,13/09/2001,438554.46,253.96,30665.83,,01/06/2021
06/2021,255019,6001028375000,10/10/2015,28543257.00,8535.58,299474.80,,01/06/2021
06/2021,158405,3957000045001,21/07/2017,3329325.86,380.78,9234.98,,01/06/2021
06/2021,158092,3495000165008,15/12/2011,138535645.49,38583.19,2250721.36,,01/06/2021
06/2021,153038,3849002515008,11/11/2020,111907539.58,1940.08,7988.00,,01/06/2021
06/2021,154215,0605001965009,19/08/2002,245884835.86,135676.99,15614382.97,,01/06/2021
06/2021,201033,0007001045005,26/07/2017,35259.78,7.22,174.40,,01/06/2021
06/2021,110001,9701225585008,03/10/2019,330476.33,29.57,321.08,,01/06/2021
06/2021,170151,6389000055003,30/03/2015,97231.48,31.80,1218.33,,01/06/2021
06/2021,154040,9701236285000,19/09/2015,595221.55,179.80,6371.17,,01/06/2021
06/2021,154040,9701236345003,19/09/2015,595221.55,179.80,6371.17,,01/06/2021
06/2021,154040,9701236375000,19/09/2015,1165543.45,352.07,12475.82,,01/06/2021
06/2021,154040,9701236415001,19/09/2015,1313516.04,396.77,14059.70,,01/06/2021
06/2021,154040,9701236435002,19/09/2015,1283362.29,387.66,13736.94,,01/06/2021
06/2021,170188,8531000945000,01/09/2015,60422.21,18.41,657.83,,01/06/2021
06/2021,120265,1389005825004,28/12/2013,10196041.34,4005.66,183998.34,,01/06/2021
06/2021,154040,9701236465009,19/09/2015,725895.56,219.27,7769.89,,01/06/2021
06/2021,255012,9081000145004,05/07/2019,83805.23,8.59,106.10,,01/06/2021
06/2021,080012,7749000315007,23/01/2018,83621.51,8.31,175.90,,01/06/2021
06/2021,080012,7749000305001,22/02/2019,50222.59,3.40,49.57,,01/06/2021
06/2021,080012,7749000295006,23/01/2018,82718.23,8.23,174.00,,01/06/2021
06/2021,080012,7749000245009,22/02/2019,1217826.08,148.13,2158.42,,01/06/2021
06/2021,154040,9701236365004,19/09/2015,593239.24,179.20,6349.95,,01/06/2021
06/2021,154040,9701236395000,19/09/2015,1313516.14,396.77,14059.70,,01/06/2021
06/2021,154040,9701236405006,19/09/2015,1313516.04,396.77,14059.70,,01/06/2021
06/2021,154040,9701236425007,19/09/2015,1313516.04,396.77,14059.70,,01/06/2021
06/2021,154040,9701236445008,19/09/2015,1281343.54,387.05,13715.33,,01/06/2021
06/2021,170151,6209000215006,30/09/2012,31698.19,14.52,777.21,,01/06/2021
06/2021,154040,9701236505000,19/09/2015,1237264.56,373.74,13243.52,,01/06/2021
06/2021,170151,7209000105001,30/10/2012,288880.31,73.03,3870.97,,01/06/2021
06/2021,070018,7107006495003,07/12/2020,3316369.66,40.36,148.78,,01/06/2021
06/2021,070023,9591000025008,20/06/2013,623131.44,261.96,12866.84,,01/06/2021
06/2021,154040,9701236585004,04/07/2018,759449.49,117.88,2175.25,,01/06/2021
06/2021,154040,9701236565003,04/07/2018,759449.49,117.88,2175.25,,01/06/2021
06/2021,154040,9701236575009,04/07/2018,759449.49,117.88,2175.25,,01/06/2021
06/2021,154040,9701236455003,19/09/2015,725895.56,219.27,7769.89,,01/06/2021
06/2021,170098,5367000085003,25/09/2020,356151.27,13.50,66.11,,01/06/2021
06/2021,154040,9701236475004,19/09/2015,589361.11,178.02,6308.44,,01/06/2021
06/2021,154040,9701236515006,19/09/2015,1228553.53,371.11,13150.28,,01/06/2021
06/2021,154040,9701236535007,04/07/2018,759449.49,117.88,2175.25,,01/06/2021
06/2021,154040,9701236555008,04/07/2018,759449.49,117.88,2175.25,,01/06/2021
06/2021,154040,9701236595000,04/07/2018,759449.49,117.88,2175.25,,01/06/2021
06/2021,170188,8809000245001,11/09/2015,300000.00,50.66,1801.93,,01/06/2021
06/2021,153038,3871000115009,12/11/2020,5415162.05,93.45,383.20,,01/06/2021
06/2021,154040,9701236485000,19/09/2015,1228553.53,371.11,13150.28,,01/06/2021
06/2021,154040,9701236495005,19/09/2015,1237264.56,373.74,13243.52,,01/06/2021
06/2021,154040,9701236525001,19/09/2015,1487260.16,449.26,15919.44,,01/06/2021
06/2021,154040,9701236605005,04/07/2018,759449.49,117.88,2175.25,,01/06/2021
06/2021,154040,9701236625006,04/07/2018,1550201.75,240.61,4440.15,,01/06/2021
06/2021,170098,4611000875002,30/06/2020,45421.93,1.27,8.09,,01/06/2021
06/2021,090023,9701343145008,28/03/2018,1380438.40,233.76,4695.43,,01/06/2021
06/2021,090023,9701343175004,28/03/2018,14413.05,2.44,49.02,,01/06/2021
06/2021,090023,9701343185000,28/03/2018,173599.61,29.39,590.48,,01/06/2021
06/2021,090023,9701156185000,28/03/2018,62414530.45,10569.15,212297.01,,01/06/2021
06/2021,786810,9063001835006,16/09/2020,101143.58,2.20,11.14,,01/06/2021
06/2021,201035,0113000265002,16/03/2020,342385.00,22.50,182.44,,01/06/2021
06/2021,170098,5401000925005,28/04/2020,248368.72,14.78,109.28,,01/06/2021
06/2021,170188,8845000605004,17/09/2015,418930.72,126.67,4492.68,,01/06/2021
06/2021,154040,9701236635001,04/07/2018,1550201.75,240.61,4440.15,,01/06/2021
06/2021,154040,9701236655002,04/07/2018,1555049.75,241.37,4454.04,,01/06/2021
06/2021,080025,9047001775001,31/08/2016,1060062.80,267.20,7923.06,,01/06/2021
06/2021,170127,6001034175009,13/03/2015,34059.79,6.25,241.23,,01/06/2021
06/2021,154040,9701236665008,19/09/2015,1131649.14,341.83,12113.02,,01/06/2021
06/2021,160065,9701226385002,28/12/2007,40868.67,28.96,2388.78,,01/06/2021
06/2021,154040,9701236705000,19/09/2015,1154985.16,348.89,12362.81,,01/06/2021
06/2021,154040,9701236715005,19/09/2015,1154985.16,348.89,12362.81,,01/06/2021
06/2021,200352,5697000245001,15/12/2020,3376611.43,49.32,175.29,,01/06/2021
06/2021,154040,9701236675003,19/09/2015,1131649.14,341.83,12113.02,,01/06/2021
06/2021,154040,9701236685009,19/09/2015,1131649.14,341.83,12113.02,,01/06/2021
06/2021,154215,0609000425003,02/12/2002,2821105.66,1532.90,173729.55,,01/06/2021
06/2021,170104,5637000105001,23/10/2020,133000.00,4.51,19.97,,01/06/2021
06/2021,200126,5647000125000,07/08/2017,184217.56,20.81,498.99,,01/06/2021
06/2021,201033,0007001005003,26/07/2017,45043.99,9.21,222.79,,01/06/2021
06/2021,170127,5879002135003,23/11/2017,4676.60,0.87,19.42,,01/06/2021
06/2021,380005,0605001985000,22/08/2002,105143.12,104.13,11978.58,,01/06/2021
